,title,author_info,rating,pros,cons,helpful
24,Great place to work in sales,"Feb 4, 2021 - Account Executive ESB in Dublin, Dublin",5.0,"Great salary and benefits, people are encouraged to take time off and do volunteer work, great product and lots of happy clients, small business sales is a great place to learn and develop in a full sales cycle role","Big corporation: You need to pay a lot of attention to the metrics, you cant really change things, your territory can affect your result quite a lot (but to be fair they are trying to be fair about it), extremely difficult to hit OTE in the first years, not much support or marketing materials for non-US small business sales",Be the first to find this review helpful
25,Good pay but not much to learn,"Sep 20, 2021 - SMTS - Senior Member of Technical Staff",3.0,1. Good perks and pay,1. Politics in marketing cloud. 2. Senior directors doing things on a whim. Resorting to favouritism. 3. Toxic culture in the Hyderabad office.,1 person found this review helpful
26,Profile,"Oct 26, 2021 - Software Developer",4.0,"Good Work Place, Good Hikes",No Downsides are there present,Be the first to find this review helpful
27,Good to work,"Oct 8, 2021 - Software Engineer",4.0,It all depends on the team if your team is good you will enjoy your work,No cons as of now,Be the first to find this review helpful
28,Good,"Jul 17, 2021 - Salesforce Developer in Hyderābād",5.0,"All over Very Good company , nothing much","Nothing bad about the company , nothi g much",Be the first to find this review helpful
29,Inspiring and stimulating place to work,"Jul 14, 2021 - Anonymous Employee",5.0,Salesforce leads with incredible values,sometimes can be tricky to juggle work life balance,Be the first to find this review helpful
30,Incredible place to work,"Jul 20, 2021 - Business Development Representative in Sydney",5.0,"Incredible culture, managers, leadership and people",The work is monotonous at times,Be the first to find this review helpful
31,"Excellent company, even better work environment!","Sep 14, 2021 - Apprentice in Dublin, Dublin",4.0,Beautifully diversified team with plenty of support for new-to-industry roles like myself! Full benefits offered to apprentices and constant guidance.,No cons at the moment.,Be the first to find this review helpful
32,overall view,"Oct 5, 2021 - Anonymous Employee",4.0,good culture and conditions and strong market demand,old sales culture and can be aggressive,Be the first to find this review helpful
33,Great Place to work,"Jul 13, 2021 - Associate Member of Technical Staff in Bangalore",5.0,"Great team, very supportive Colleagues.",I didn't find any yet,1 person found this review helpful
34,One of the Best Places to Work,"Jun 17, 2021 - Associate Technical Consultant in Mumbai",5.0,"Good working culture, extremely down to earth colleagues","Generally people with very high level of experience are hired. For less experienced folks, campus placement is the best bet",Be the first to find this review helpful
35,Recruited and onboarded during Lockdown!,"Jan 27, 2021 - Senior Strategic Account Manager in London, England",5.0,"Talented people, customer and employee focused, growing and expanding really fast, a multi $bn start up! The company has really looked after me/the workforce in general with paying for home office kit, extra days off to compensate for the stress of WFH during Covid.","Joining during lockdown has been tough. No f2f meetings at all. I haven't met any of my colleagues yet, so there is a huge reliance on virtual technologies.",1 person found this review helpful
36,"Unbelievable Company, Couldn't be Happier","Jan 27, 2020 - Success Specialist in Dublin, Dublin",5.0,"- Amazing support structure, the company has got your back on all counts. Management discourage working late and encourage time-off if you need it, they genuinely want you to be happy! This is aided by the amazing benefits such as healthcare, dental, paid-time-off and volunteer-time-off just to name a few. Management run reports to see where they can help you, not give-out to you. And flexible working is totally supported. You are allowed do what works for you and micro-management does not exist here. - Amazing people. I've never worked with a harder working bunch of people. Generally people shy away from taking on extra work, however here people will volunteer their time just to help you. Everybody wants to help! To add to this, because there's a low attrition rate due to the amazing benefits, working environment and such. You actually have experienced people working there who know what they're talking about. So for new people, it's easy to get assistance and progress. You feel safe with all the knowledgeable people around you. - Very interesting and dynamic product! My work is so interesting because I love the product and it's always changing. It keeps things interesting and it's great teaching high-profile clients how to use-it and working with them through their use cases. Very rewarding work. - Great salary and amazing benefits!","Not many to be honest! The Dublin office has seen huge growth over the past few months which means there's some growing pains in terms of facilities i.e. parking, snacks, microwave availability. But this will all be sorted when we move to the new campus in the city soon. So no complaints really.",Be the first to find this review helpful
37,Great company to work at. Pace is a bit slow,"Oct 4, 2021 - Lead Member Technical Staff (LMTS) in Tel Aviv-Yafo",4.0,"Great compensation, great wellness terms, awesome culture.",Pace of work is a bit slow,Be the first to find this review helpful
38,Very nice company,"Jul 15, 2021 - Customer Success Graduate in Buenos Aires",5.0,"Good pay check, amazing benefits",Leadership not prepared to handle the team. HR processes.,Be the first to find this review helpful
39,Great place to work,"Aug 4, 2021 - Account Executive in Copenhagen, Capital Region",4.0,Great pay and benefits. Very good products. Like the culture and the ever changing org.,"Growing pains, the company is getting some of the traits of very big companies and loosing the start-up traits",Be the first to find this review helpful
40,Best company culture,"Jul 2, 2021 - Senior Technical Architect in London, England",5.0,"Company culture, constant innovation, unlimited training and amazing colleagues.",Work-life balance can be improved at times. Promotion and career progression lack of transparency.,Be the first to find this review helpful
41,salary,"Jul 23, 2021 - Software Engineer(Internship)",5.0,salary is good very very,no work and life balance,Be the first to find this review helpful
42,Great management and amazing company culture,"May 17, 2021 - Lead Engineer/Technologist in Bangalore",5.0,- Good work life balance. - Very supportive management culture.,"- Core app is monolith which is painful at times during the development cycle. - Some outdated less efficient tools in use for development. - Very less number of RSUs compared to other high tech companies like uber, google.",Be the first to find this review helpful
43,Best work place,"Jun 24, 2021 - Member of Technical Staff(MTS) in Hyderābād",5.0,"Employee Benefits, Work Culture, Environment",No concerns as of now,1 person found this review helpful
44,Positive environment overall,"Sep 6, 2021 - Account Executive in Melbourne",4.0,"Smart people, supportive manager, able to define and implement a strategy with team support","A lot of organisational politics in management, too many sales managers, directors and VPs, very top heavy.",1 person found this review helpful
45,One of the best places you can work in..,"Nov 27, 2020 - Instructional Designer in Bangalore",5.0,"The trust they have on their employees is something that's worth mentioning..You actually feel that it's your family, your second home..From the day I joined till today, I have only and only positive things to say..Their technology is top notch, their culture is top notch, their employee benefits are by far the best in the market..And Salary is way above the market standards, so don't bother negotiating :) It's going to be really difficult for any one leaving this amazing company as they make sure you have a tough time finding another company better than them. So proud and honoured to be a Trailblazer.",None as of now. Cab facility is not available in Bangalore.,2 people found this review helpful
46,"Great company, but work-life balance is missing","Jan 22, 2021 - Account Executive",4.0,"- Growing organisation. - Fast paced environment, you will never get bored. - Colleagues are all very intelligent and talented individuals. - Place to be if you want to learn all about sales. - Great technology. - Well paid when you get close to your targets. - Opportunity to do volunteering.","- Work-life balance is missing, especially now during covid, you will work long days and sometimes also in weekends. Work never ends. - Very performance driven, always high pressure to sell more, a lot of forecasting and at times micro-management. - Management is lacking coaching/people/leadership skills, you are heavily managed on opportunities and numbers, but very little on personal improvement. - Politics are present, as well as ego-centrism within sales & mngmnt. - Achieving your target depends on the distribution of accounts and opportunities, which changes every year. - Very complex internal organisation that can come across as impersonal at times. eg no HR and if you have questions you can only log tickets.",Be the first to find this review helpful
47,Great Career Opportunities,"May 18, 2021 - Account Executive in Dublin, Dublin",4.0,"Great chance to progress your career in a fast paced, competitive and rewarding environment. Benefits People- you will work with some of the best & brightest minds around","New Comp Plan means lower earnings despite spiffs, not as competitive now as the competition Admin- becoming increasingly difficult to focus on the day job with the amount of admin & mandatory trainings Promotions or external hires into positions that require more internal experience.",1 person found this review helpful
48,A great place to work,"Jun 29, 2021 - Senior Account Executive in Singapore",5.0,"Emphasis on core values, many great people","Very driven, many KPIs, training/certification, internal meetings that demand high level of commitment",Be the first to find this review helpful
49,Continues to be a great place to work but..,"Jan 31, 2021 - Lead Member of the Technical Staff",5.0,"- Working with some of the most talented people in the profession - Cutting edge developments - Management structure in Technology that genuinely listens and acts on feedback - Good benefits package (health, dental, wellness/fitness reclaim, education grant) - Depending on direct managers a lot of freedom to take calculated risks - Internal network very willing to help out and share knowledge and success - If you are dedicated and willing to put in the effort required you will move up the ranks but don't view this as just a 9-5 alone. You are encouraged to keep a balance but that's not always possible.","- Sometimes unrealistic sales / business management expectations from product resulting in oversells, it's a solid product but there's a lot of work needed to get to a setup that will do well on the enterprise scale. Smaller setups can work but if you are looking for the big benefits it requires time investment. - The 'family feel' push internally. This is really nice when you are newly immersed in it but you also need to be wary of assuming it's like a perfect family. Families have fights, internal squabbles and sometimes break apart so always look after your own future don't expect that completely from the company. - Steep learning curve if you've never worked on Salesforce product(s) before but there is lots of help there. Still a great place to work and earn professional experience or build your career. Genuinely love the company and everything they've done for me to date.",2 people found this review helpful
50,Salesforce Review,"Jul 8, 2021 - Anonymous Employee in Dublin, Dublin",5.0,Very inclusive environment surrounded by talented people,The office are getting out of capacity,Be the first to find this review helpful
51,Great Company to work with,"Jul 8, 2021 - Anonymous Employee in Hyderābād",5.0,"Perks, Culture, Benefits, work-life balance. Amazing company to work","Salesforce's work culture is good. Similarly, if there are good career opportunities & learning it would be all the more great",Be the first to find this review helpful
52,Good company to work for,"Jul 21, 2021 - Customer Support Analyst in Fredericton, NB",4.0,good benefits and career growth potential,smaller regional office are overlooked,Be the first to find this review helpful
53,"Incredible company, amazing perks","Jul 21, 2021 - Lead Solutions Engineer in Sydney",4.0,Ultimately one of the best places I've worked,You're just another employee in a mega corporation,Be the first to find this review helpful
54,Account Executive,"Jul 5, 2021 - Account Executive in Toronto, ON",5.0,Great learning environment Challenging Great colleagues q,Territories getting smaller Overtime is a must to accomplish everything,Be the first to find this review helpful
55,Account Executive,"Jul 19, 2021 - Account Executive in Dublin, Dublin",4.0,"Great culture, amazing colleagues, good salary",Very expensive which makes it difficult for startups to buy,Be the first to find this review helpful
56,All good,"Jul 20, 2021 - Sales Associate in Mumbai",4.0,All good in the company,All good stuff in the company,Be the first to find this review helpful
57,Perfect team,"Jul 4, 2021 - Sales Team Leader",5.0,Perfect team and amazing place,No balance life in work.,Be the first to find this review helpful
58,Great place to work,"Jul 5, 2021 - Solution Engineer in Sydney",5.0,"Solid company, great people in the SE space",Can get political and bureaucratic,Be the first to find this review helpful
59,Great Company to Work for,"Jul 5, 2021 - Anonymous Employee in Bangalore",5.0,Great Company to Work for,I haven't found any yet,Be the first to find this review helpful
60,"Good, stable place with great culture!","Jul 18, 2021 - Technical Advisor in Sydney",4.0,They honestly live the values the put on the tin,Sometimes visibility to new directions and acquisitions can be limited,Be the first to find this review helpful
61,"High pressure, not for anyone prone to stress or anxiety","Jul 6, 2021 - Business Development Representative (BDR) in Dublin, Dublin",3.0,Good benefits- health and dental Counter-active as this job has affected mental health for many people across the team,"-Managers are disconnected from their individual team members day to day job - won't know how to help you if struggling. -Extremely high targets and expectations during difficult economic times -You will work hard and exceed targets but most of the time this is not enough to get promoted -Needs way more structure to how to go about the role from the beginning, you basically sink or swim -Small compensation for creating large opportunities",6 people found this review helpful
62,Best company to work,"Jul 1, 2021 - Success Engineer in Hyderābād",5.0,Friendly environment overall and management is helpful,None at this moment which I can mention,Be the first to find this review helpful
63,Great company,"Jul 2, 2021 - Anonymous Employee",5.0,Great payer and amazing work experience.,Nothing as such. Its a great company.,Be the first to find this review helpful
64,Great learning,"Jun 24, 2021 - Alliance Director in Bangalore",5.0,fastest growing SAAS company in the world,Do not support intercompany movement,2 people found this review helpful
65,Sale,"Jul 15, 2021 - Sales Representative in Athens, Attica",3.0,Nothing to be said .try and see,All as expected for this company,Be the first to find this review helpful
66,Good company,"Jul 15, 2021 - Sales Associate in Dublin, Dublin",3.0,Great experiences and good work environment,Long Hours and stressful working conditions at times,Be the first to find this review helpful
67,Ok,"Jul 16, 2021 - Account Manager",3.0,Great place to work. Great management. Great culture,Long hours. Targets are huge.,Be the first to find this review helpful
68,BDR,"Jun 30, 2021 - Business Development Representative in Dublin, Dublin",5.0,"Good career development, good stock options, good pay.",Due to COVID the Work life balance is intense,Be the first to find this review helpful
69,great place to work,,5.0,"Brilliant colleagues, amazing culture, caring colleagues and value driven management. The joys of working in tech of course + added benefits of a great culture underpinned by a family spirit with a great focus on giving back through the famous 1-1-1 model (giving back 1% of your time, 1% of the revenue and 1% of our products).","Let us travel again, it's ok to take a few risks :-) (writen towards the end of the pandemic)",Be the first to find this review helpful
70,A great place to work,,5.0,"Emphasis on core values, many great people","Very driven, many KPIs, training/certification, internal meetings that demand high level of commitment",Be the first to find this review helpful
71,Great Place to Grow Professionally and Personally,,5.0,"Healthy work environment, Everyone is valued, Cares for you, your family and society around you, Great opportunities to sharpen or learn technical skills, Great opportunities to give back to society, great work life balance",Nothing to complain about what I experienced here.,Be the first to find this review helpful
72,Well paid but intense,,4.0,- sales career development - well known company,- very target driven - pressure -,Be the first to find this review helpful
73,Good Company to work for,,3.0,"Good policies, innovation, challenging roles to take up","Excessive politics in promotions, poor work life balance",2 people found this review helpful
74,Good Company - CSG is a dead end,,3.0,"Salesforce is really a cool company, I do not know many comparable companies with similar culture and drive.",Customer Success Group however is somehow seen and treated as second class in the company. Career possibilities within that group is limited and people management by management is not focusing on making people great to keep satisfaction high and attrition low. Turnover is raising but reasons behind that not taking care off.,Be the first to find this review helpful
75,Great company to work for,,4.0,- Awesome benefits - Very good work/life balance and focus on wellbeing - Focus on Diversity and Inclusion - Very competent C-Suite,- Salaries not very competitive compared to the market - Career progression is often difficult to obtain - Too processy,Be the first to find this review helpful
76,Best work place,,5.0,"Employee Benefits, Work Culture, Environment",No concerns as of now,1 person found this review helpful
77,Salesforce has great employee benefits,,5.0,Employee benefits Hike Leaves Salary above market standards,Nothing as such It's just the role is of support so if you are okay with it then it's fine,1 person found this review helpful
78,"Great company, high targets",,4.0,"I love the people around me (less so in the French office) and I feel like I made some of my best friends here. My managers are flexible and trust me, don't apply a micromanagement style which works best for me. I feel hugely appreciated and respected by my team. Whenever I wan't to do something my way, I will usually get a go to do it. The benefits are great, but only if you hit or come close to your target. I am free to take days off whenever it suits me and don't feel pressured in working harder before or after my PTO to make up for it. I work in the Public Sector patch which is the last high-growth BU, which is a thriving environment.","Targets are very high and in most roles you're working on a saturated market. Prospecting is very difficult as you sometimes only have 3-10 accounts to work with in total, but the target seems to be created from a growth mindset where every account is going through a full digital transformation. Base salaries are relatively low (compared with similar organisations), so if you're not blessed with a great patch, you are going through tough times. The organisation is focused on selling, selling, selling, and less so on pre-sales engineer support or customer success once the deal is sold.",2 people found this review helpful
79,very good,"Sep 27, 2021 - Sales Manager in London, England",4.0,"home office, friendly office, respect staff",very busy certain time of the year,1 person found this review helpful
80,"a bad episode of ""The Office""","Aug 2, 2021 - Sales Representative in Vancouver, BC",2.0,"Great benefits, tons of room for advancement, pays well. A few great apps.","Meetings about, meetings about nothing. pointless training every week. Dont forget your TPS reports, they are due every Tuesday at 10Am. Im gonna go ahead and resend you that memo about TPS reports.",4 people found this review helpful
81,Amazing,"Jun 20, 2021 - Director, Product Management",5.0,Salesforce is a company that really cares,Global company means taking part of meeting in a wide range of times.,Be the first to find this review helpful
82,Great Company to work,"Jun 4, 2021 - Principal Support Engineer in Tokyo",5.0,Shared any information to all emploees and confortable to work.,"Because of growing and changing company and it's rules, need to time for catching up a lot of information.",Be the first to find this review helpful
83,Salary at par with other competitors,"Mar 2, 2021 - Success Agent (Tier II) in Hyderābād",5.0,1. Best company to work with in terms of employee friendlines. 2. Unparalleled scope of learning 3. Unlimited certification 4. Perks at regular intervals 5. Recognition 6. Direct interaction with senior management,1. Perks could be provided at more shorter intervals. 2. Salary differences between new joiners and the old employees.,Be the first to find this review helpful
84,Great place to work,"Jun 13, 2021 - Customer Success in Tel Aviv-Yafo",5.0,"Amazing Work/ life balance, and very good people","no cons really , just keep in mind that this is a big American company",Be the first to find this review helpful
85,A lot of 'lip service',"Apr 2, 2021 - Lead Solution Engineer in Dublin, Dublin",2.0,"Benefits, salary, gym allowance, 5K education budget, stock","Old boys network, unless you are best friends with management you won't get a promotion, back stabbing culture and very political. Anyone who is a decent person or good at their job has left or is thinking about it.",12 people found this review helpful
86,"Former Employee, more than 3 year","May 29, 2021 - Account Executive in Tokyo",5.0,Free food - looks good on a resume You'll learn a lot Cons The Customer Success Platform and world's #1 CRM,Somewhat stressful with tight deadlines,Be the first to find this review helpful
87,Dream company,"Jun 25, 2021 - Software Engineering SMTS in Hyderābād",5.0,"Management is super cooperative, wonderful care is taken off employees during covid. the company spends a lot and encourages employees for upskilling",nothing I see in my months time here,Be the first to find this review helpful
88,Selling goods,"Jul 8, 2021 - Salesman in Limassol, Limassol",4.0,Good salary and good environment,Too much pressure and competition in the industry,Be the first to find this review helpful
89,Excellent company to learn and grow,"Jul 5, 2021 - Senior Director Engineering in Vancouver, BC",4.0,"You feel valued as an employee, you have opportunities to build products that make a difference, and you have tons of career growth opportunities.","Large company, so it can feel like you’re a number at times. A lot of services are centralized (eg IT, HR) so it can lack the personal touch you feel in a smaller company.",1 person found this review helpful
90,Good place to learn and acquire knowledge,"Jul 6, 2021 - Associate Consultant in Hyderābād",4.0,Team is very friendly Good opportunity to enlight ourselves,Work life balance will be difficult sometimes.,1 person found this review helpful
91,Guau,"Jun 20, 2021 - Anonymous Employee in Madrid",5.0,Good environment and a good team,Work from home and not social contact,1 person found this review helpful
92,Fantastic place to work,"Jun 23, 2021 - Anonymous Employee in Amsterdam",5.0,"great teams, opportunity for growth, flexibility and working remotely","no clear paths beside sales one, need to find your own way",Be the first to find this review helpful
93,Dream conpany to work for,"Jun 23, 2021 - Sales Development Representative in Dublin, Dublin",5.0,Benefits. People. Growth opportunities. The best technology to work with. 7 days volunteering time off. Amazing onboarding experience. If you do your job - you reach the target.,None that I can find,Be the first to find this review helpful
94,Amazing place to work,"Jun 23, 2021 - Technical Support Manager in Toronto, ON",5.0,Amazing place to work throughout,I dont know of any cons whatsoever,Be the first to find this review helpful
95,Good company,"Jul 8, 2021 - Account Executive in Sydney",4.0,"Good benefits, good culture, customers mostly like us",Becoming another oracle &/or IBM,Be the first to find this review helpful
96,ok,"Jul 8, 2021 - BDR in Dublin, Dublin",4.0,interesting product and people - good experience,too many useless meetings - company grew too big,Be the first to find this review helpful
97,"I liked it, but I felt like I was living in a simulation #trumanshow","Jun 21, 2021 - Business Development Representative in Melbourne",4.0,"Pay, benefits, food/drinks/snacks, access to a great global network of people, resources and opportunity, the software is amazing and is #1 for a reason. Training, learning and development. Offices are unbelievable they look amazing. The company goes all out for its employees and its customers. They really do. Luxury, premium, wonderful. Heaven on earth in terms of offices/buildings/events etc.","EGOS. From what I experienced, most people work here because they want to be able to tell other people that they work here. Ultimately giving them an ego boost. I felt like I was living in a simulation. An ornament. Most of the people at SFDC are smart, but brainwashed, and not smart enough to realise. Lots of people doing jobs that aren't necessary, and it's kind of sad and depressing because they think they're actually doing something meaningful and contributing to something, when in reality they're really not, and just ticking a manager's box. Also, tall poppy syndrome is still rife in certain teams in the Melbourne office especially, and is why your top talent resigns and your egos are so big that it takes you over a year to accept it.........................................................",6 people found this review helpful
98,Technical Solutions Engineer,"Jun 22, 2021 - Technical Solutions Engineer in Sydney",5.0,Great benefits and great work environment,"Became a little too corporate, a lot of org shifts",Be the first to find this review helpful
99,great work culture,"Jun 23, 2021 - Anonymous Employee in Hyderābād",5.0,"culture is awesome, perks are good, lot of growth opportunity",Lot of competition for promotion,Be the first to find this review helpful
100,Ample opportunities to explore different skills sets,"Jul 6, 2021 - Success Guide",4.0,- Open culture - opportunities for stretch projects,- Less openings in india,Be the first to find this review helpful
101,"Trust is not ""in everthing we do""","Jul 6, 2021 - Solutions Engineer in Dublin, Dublin",2.0,Charity activities (Give back) - Self Development (Knowledge Growth) - Onboarding (Training) - Excellent Demo environment,Foreign language accent criticism - Comparison among employees - High expectation,1 person found this review helpful
102,great company,"Jun 22, 2021 - Backend Engineer in Tel Aviv-Yafo",5.0,great benefits and culture professional team leaders and leadership,"enterprise environment, may not be great for people used to work in startup setting",Be the first to find this review helpful
103,Ohana,"Jun 22, 2021 - Associate in Tokyo",5.0,Almost employees are so familiar.,Sales salary is too high,Be the first to find this review helpful
104,COol,"Jul 6, 2021 - Sales Development Representative (SDR) in Singapore",2.0,"fun and young culture, great, clear career path","lots of politics, too many social activities",1 person found this review helpful
105,Great Company - Great Benefits,"Jul 6, 2021 - BDR Representative in London, England",4.0,- Secure Working Place - Competitive Salary - Great Teamspirit,"- Company is growing fast, too many changes - lack of career development - some process taking to long",Be the first to find this review helpful
106,Recruiters are worst in Salesforce,"Jul 26, 2021 - Software Engineer",1.0,Great place to work for IT,"This review is for recruiters hyd team. There were so many worst experiences with them. Trust and Transparency is the great qualities of the Salesforce. But it seems the recruiters don't care at all. Even though referred so many people, Not sure what's the problem, They never got the call for interview. Also, another experience with them, Some of the recruiters at least don't response to the pings when we ping to them for information, Even after pinging so many times. If they don't respond at least to the internal employees, not sure how they interact with the interview candidates. This is very disappointing how they treat internal employees and at least they should respond. I understand ping people are busy some days or times. But not 2/7 or week. Honestly the recruiter experience is worst experience, They don't care at all. They don't respect time and they don't respect individuals and don't reply to at least internal employees. Also I had heard so many that, Even after candidates performed well, Finally the result is the candidates were rejected.",2 people found this review helpful
107,Partner Enablement Manager,"Jun 21, 2021 - Partner Enablement Manager in Tel Aviv-Yafo",5.0,A great place to work in,Many teams and roles that are doing similar things,Be the first to find this review helpful
108,Great Place to work,"Jul 4, 2021 - Solutions Engineer in Gurgaon, Haryana",4.0,Good product Great flexibility Good benefits,Too many changes Career progression not clear & slow,Be the first to find this review helpful
109,Needs to take care of Employees health,"Jun 26, 2021 - Tableau Support Engineer in Hyderābād",3.0,Learning opportunities in Tableau and team is growing,PST shift are very difficult and at-least they need to move all the night shift Engineers to EST shift,4 people found this review helpful
110,Cool,"Jul 5, 2021 - Anonymous Employee",3.0,"Lunch Voucher, Activities, no discrimination",I dont want to comment this,Be the first to find this review helpful
111,good company,"Jul 3, 2021 - Anonymous Employee",4.0,"perks, benefits, culture, leaves and flexibility",work pressure and points are the concern,Be the first to find this review helpful
112,Best Company to work for,"Jun 18, 2021 - Lead Member of Technical Staff in Hyderābād",5.0,Best Company to work for,Nothing to be specific. All good,Be the first to find this review helpful
113,Bdr,"Jun 19, 2021 - Business Development Representative in Toronto, ON",5.0,Good entrance to tech world,Nothing i can think fo,Be the first to find this review helpful
114,Good company,"Jun 18, 2021 - Account Executive in Melbourne",5.0,"Great culture and teams/colleagues, lots of events.",Territories vary and impact your ability to hit targets,Be the first to find this review helpful
115,BDA,"Jun 18, 2021 - Business Development Associate in Dublin, Dublin",5.0,Great culture - good pay,there are very little cons,Be the first to find this review helpful
116,None,"Jul 1, 2021 - Anonymous Employee",4.0,Well nice payment for everyone,The position of work place is a little bit crowded,Be the first to find this review helpful
117,We can explore more things and work culture is also nice,"Jun 29, 2021 - User Experience Designer in Hyderābād",3.0,Flexible to work and we can build the career,Encourage the experience people and give the support to the team,1 person found this review helpful
118,Yeah it's ok,"Jun 29, 2021 - Sales Development Representative (SDR) in Dublin, Dublin",3.0,Has some good benefits to the Job,Can feel like you're just a number,1 person found this review helpful
119,Working at Salesforce,"Jul 1, 2021 - Account Executive in Sydney",3.0,"Great onboarding program, with lots to learn about",Limited support from leadership and managers,Be the first to find this review helpful
120,Growing team within Global business services & transformation - Operational Excellence Hub,"Jul 1, 2021 - Anonymous Employee",3.0,Great benefits and great equity bonus,Seems overly complex reporting structure,Be the first to find this review helpful
121,sales,"Jun 16, 2021 - Supervisor in Riyadh",5.0,Our products are much better,Our use is very good,Be the first to find this review helpful
122,"Great place to work, need to work hard to succeed","Jun 16, 2021 - Business Development Representative in Sydney",5.0,Benefits & Work from Home,"High pressure sales environment, high workload",Be the first to find this review helpful
123,good,"Jul 1, 2021 - Sales Associate in Indore",4.0,nice good environment cooperativegood staff helarhy,bad time issue and working problems,Be the first to find this review helpful
124,Good,"Jul 1, 2021 - Marketing Manager in Singapore",2.0,fabulous great amazing the best ever in town simply the best,Late nights galore no health,Be the first to find this review helpful
125,The best company ever,,5.0,All is good in this company,Nothing to add. All is good.,Be the first to find this review helpful
126,Good company to work for,,5.0,learning resources career opportunities hands on client experience,work life balance and nothing elses,Be the first to find this review helpful
127,Nice company,,5.0,Its a good organisation to work.,Have no concerns. All good so far.,Be the first to find this review helpful
128,Great benefits package,,4.0,"Overall good leadership, Great benefits package, good peer relationships",Some big company activity-based metrics creeping into the sales management process. Questions about the number and focus of middle tier management.,Be the first to find this review helpful
129,Good place to work - can feel a bit like a cult,,4.0,"The salary and work perks such as volunteering days, free lunches, tech",Can feel very much like a cult sometimes and promotion is political,2 people found this review helpful
