,title,author_info,rating,pros,cons,helpful
18,nice to work at,"Oct 14, 2020 - Program Manager in Cambridge, MA",4.0,solid benefits and nice people,organization is very large and in some ways decentralized,Be the first to find this review helpful
19,"90% Luck, 10% skill","Sep 16, 2020 - Account Executive in Indianapolis, IN",3.0,The benefits are incredible. The people you would work with are some of the brightest and most talented individuals.,"You don't really have much say in your success as an AE unfortunately. Leadership will literally tell you Territory, Timing, Talent. What they don't tell you is, unless you are not executing, only 10% of that goes towards talent. Some of the worst AEs have destroyed numbers and some of the best not get those opportunities. Company is also reluctant to move people to different teams or verticals, making it difficult to move up or move over to better fits. They have an 18 month wait requirement between positions.",14 people found this review helpful
20,Outstanding Company,"Oct 12, 2020 - Vice President Sales",5.0,"Great team, income potential and mission",Work/Life Balance was a challenge,Be the first to find this review helpful
21,My review,"Feb 9, 2021 - Account Executive in New York, NY",2.0,"Great benefits, great snacks, great coffee","Poor commission plans, difficult to move around",Be the first to find this review helpful
22,Chill Company,"Feb 5, 2021 - Senior Software Engineer in Palo Alto, CA",4.0,"Good Work life balance, good culture, good benefits.","Nothing much, great company overall.",Be the first to find this review helpful
23,Fantastic experience so far.,"Jul 27, 2020 - Principal Customer Success Architect",5.0,"If you like working with talented people, this is the place for you. If you love learning new things, there seems to be no limit to what you can learn.","There are soooo many opportunities to learn new things, sometimes it is hard to focus.",Be the first to find this review helpful
24,Culture of Learning and Problem Solving!,"Jan 7, 2020 - Associate Customer Success Manager",5.0,"I got hired a few months back as part of Salesforce's Success grad program. Coming straight out of college where I got to study and work on interesting challenges in 7 different countries, I was looking for a culture that promotes continuous learning and problem-solving. Salesforce proved to be beyond my expectations. Being one of the most innovative companies in the world, there are so many moving parts that make this company great. There is always interesting stuff to fill your plate with. What amazes me is that even though the company has grown to a headcount of 40k+, the opportunities and encouragement for cross-team collaborations match that of a startup.","If someone is hesitant to change and prefers a predictable 9-5 schedule, Salesforce may not be the best fit.",Be the first to find this review helpful
25,not the same company as before,"Dec 3, 2019 - IT Manager in San Francisco, CA",3.0,A lot of really good people who put their heart and soul into their work. Some of the most experienced and skilled folks you will ever work with. Marc's values have been the foundation for creating a inclusive company.,"Seems to be more senior executives being hired don't personally believe in the values championed by Marc. A lot of focus with new management on rebranding and putting their stamp on the organization for the sake of change. Feedback is often requested, but there are boundaries to what can be said. One recent meeting a senior exec told their department to stop whining.",14 people found this review helpful
26,Trust and Equality Grow Here,"Jul 20, 2020 - Senior Program Manager in Bellevue, WA",5.0,"Very proactive, friendly people with a commitment to employees and their families; innovative products; culture bent toward equality; great benefits; great place for women.",Tools for daily work are complicated or antiquated or too many in use.,Be the first to find this review helpful
27,Decent pay and perceived culture,"Jan 27, 2021 - Senior Strategy Analyst in San Francisco, CA",3.0,Decent pay and perceived culture,Internal politics and lack of respect for WLB,1 person found this review helpful
28,great culture,"Feb 10, 2021 - Analyst in Los Angeles, CA",4.0,"culture, perks, volunteering opportunities, people",tough to get promoted internally,Be the first to find this review helpful
29,Awesome company to work for,,5.0,1. Good perks 2. Management is completely awesome and trusts your work 3. Competitive environment where colleagues challenge your thinking and you learn how to be best,The big company so getting anything was done that involves cross-team takes some time,Be the first to find this review helpful
30,Great company,,5.0,Culture and People Philanthropy Growth Mission and Values,None that I can think of,Be the first to find this review helpful
31,Great if WLB is all you care about,,2.0,Work life balance Benefits are comparable to most big tech companies Pay is above average when you join Large market share and consistent financial performance will ensure the company stays stable a long time.,Technical culture is struggling to stay current. Change comes slow at most big companies but this is the slowest I've seen. Technical culture is very conservative. Fear of making a mistake paralyzes teams from taking action.,1 person found this review helpful
32,good for retirement,,4.0,"great company, great people, great roadmap","good work life balance, good perks",Be the first to find this review helpful
33,"The environment here is one that favors learning, development, and growth as a professional",,5.0,"Managers lead with their team members being top of mind. Constantly check in and work to develop you as a professional. Executive team is so incredibly transparent with the entire company, and high level respect for all levels of employees is felt throughout the company. Plus, who wouldn’t want to be in the tech sphere right about now, truly gets you excited to become part of the future","It’s fast paced and plenty of work, but the culture of the company and opportunity for advancement is well worth it",Be the first to find this review helpful
34,Mission driven organization with excellent culture,,5.0,Excellent at employee engagement and benefits. Purpose driven CEO and ELT that live the company values,Huge company. Welcome to the machine.,Be the first to find this review helpful
35,Good Employer,,4.0,Flexible moving inside the company,"Politics, Quality of Work getting bad",Be the first to find this review helpful
36,"Great company, growing fast",,4.0,"Get to work with very smart, hungry and driven professionals.",Sales culture is tough; company is growing fast and it tries to keep the growth up every quarter at all costs.,1 person found this review helpful
37,Holds onto its culture,,5.0,"Collaborative culture, doing good in the world, continual innovation (no resting on its laurels), working very hard on keeping the culture that has made it such a great place to work, even as company grows. Never boring, always interesting. Good career growth. Competitive compensation.",Relentless pace. You really need to be OK with this.,1 person found this review helpful
38,Good employer,,4.0,Good business of this company,not really any con from my perspective,Be the first to find this review helpful
39,Great company and role,"Jul 1, 2020 - Enterprise BDR in Dallas, TX",5.0,Company has great values and really values the employee to succeed. A lot of upward mobility and coaching a long the way,Large corporate company and hard to individualize plans for employees,Be the first to find this review helpful
40,Good company,"Dec 7, 2020 - Account Executive in Atlanta, GA",4.0,Executive leadership caring about its employees and their well being,New leaders how should have gone through thorough training,Be the first to find this review helpful
41,Great experience working here,"Aug 11, 2020 - Talent Acquisition in San Francisco, CA",5.0,"Worked here during hyper growth and I had many opportunities to advance within recruiting department. Solid pay, great benefits.",Pressure packed to perform but I would expect nothing less from a Tier 1 company like Salesforce.,Be the first to find this review helpful
42,Beware illegal,"Apr 30, 2020 - Program Manager in San Francisco, CA",1.0,There are none at all,"Be aware of illegal, unethical hiring practices - after the interview process, I was offered the job. Was immediately pressured into ""signing by EOD"" and to resign from my current role - despite getting the offer at 6 PM. After reviewing the contract; I noticed major discrepancies in the verbal vs. written offer in salary/PTO. I called to ask for clarification and the offer was immediately pulled - less than 48 hours after it was extended -- as a direct consequence of ""asking questions"". Bizarre, appalling, and entirely illegal (pressuring a candidate to sign under duress, breach of contract, etc) and unethical practice. Be prepared with a good lawyer if you want to work here. FYI- went through 4 rounds of interviews- initial screening with HR, then hiring manager, a panel interview team, then a case study.",33 people found this review helpful
43,Good job,"Jan 22, 2021 - Project Management Analyst in San Francisco, CA",4.0,Really good perks in office; company cares about employees,A big hierarchy and don't get to see impact,Be the first to find this review helpful
44,Great Company and Benefits,"Jan 18, 2021 - Account Executive in New York, NY",4.0,"Benefits, diversity, volunteer opportunities, office space","Opportunity for advancement, management is not open to new ideas, and micromanagement",Be the first to find this review helpful
45,"Great Company That Cares for It's Employees, Customers and Communities","May 29, 2020 - Senior Account Executive in New York, NY",5.0,Tons of resources and people willing to help. Excellent stock offerings. Excellent ways to engage customers. Great benefits. Lots of unique freebies. Great career development.,It take some time to understand all of the solutions and offerings. Getting used to process takes a while,Be the first to find this review helpful
46,N/A,"Feb 3, 2021 - Customer Service Associate in New York, NY",3.0,a lot of perks too many,hours and the people are difficult,Be the first to find this review helpful
47,Amazing place to work,"Aug 17, 2020 - Architect",5.0,Great opportunities to learn new skills and work with clients,So many opportunities that it is sometimes hard to navigate a path,2 people found this review helpful
48,Great culture for a big company,"Sep 3, 2020 - Vice President",5.0,The culture is the differentiator. Amazing senior leadership team that drives the company in the right direction,We are getting really big,Be the first to find this review helpful
49,Left hand meet right hand,,4.0,"Autonomy, Philanthropy, Career Development, Benefits","Overtly liberal, Overlap of resources and practices, NO SOPs",3 people found this review helpful
50,I was were nice working,,4.0,Its employee friendly company and Weekly once we canWFH,Its located in SF Down Town,Be the first to find this review helpful
51,"Hard work, but can be rewarding",,4.0,- Great benefits - Employee stock program - Access to the top of the Salesforce Tower,- Work life balance more of a myth for some teams - Large company with a growth mindset can be good and bad. Expectations of a large company without some of the tools or resources to get them done. - Not much appreciation for back office functions.,Be the first to find this review helpful
52,Great company,,5.0,Amazing culture and opportunity for employees,none that i can think of,Be the first to find this review helpful
53,A company that TRULY cares about their employees,,5.0,"Salesforce's culture has consistently exceeded my expectations time and time again. Salesforce truly acts in the best interest of their employees, instead of only focusing on shareholders. This has become even more apparent during the COVID-19 pandemic. Salesforce quickly and efficiently shifted to having all their employees work from home to protect their safety, began weekly company-wide calls with the executive leadership team so employees are always away of updates across the company during COVID, financially supported employees' home office setups, made numerous additions to the benefits plan to adjust to COVID-19, and continually prioritize employee wellbeing during all these changes. Salesforce talked a lot about ""Ohana"" or ""family"" in my interviews, I'm so happy to say that culture they talk about to candidates is genuinely the culture we all get to experience day-to-day. It's everything I had hoped, and more!",No cons in my mind,Be the first to find this review helpful
54,So proud to work for such an innovative and supportive company!,,5.0,- Culture is #1 - Incredible benefits - Big focus on wellbeing and work-life balance,- Huge company so it can be hard to learn the different areas of the company,Be the first to find this review helpful
55,Dream Company,,5.0,"I have never felt more supported, encouraged, and motivated at any job. Feedback is welcome and embraced constantly. Brainstorming as a team to solve problems quickly is helpful and creates a fun and exciting work environment.",I started during Covid and haven't been able to experience the office culture I hear so many great stories about. But you can't really complain about what's out of your control!,1 person found this review helpful
56,good,,4.0,This is good enough tech company.,Not the best out there,Be the first to find this review helpful
57,Account Executive,,5.0,"Nice people and team, good benefits",stress around end of quarter,Be the first to find this review helpful
58,Great company,,5.0,"Benefits, Flexibility, People, Snacks, Offices","Too large, Impersonal, Layoffs, Overinflated titles",Be the first to find this review helpful
59,Great culture and awesome company.,,4.0,- Company is always growing and doing well - Good work/life balance,- Opportunity to grow is limited based on which group you are in,Be the first to find this review helpful
60,Great until they lay you off unnecessarily even if you are high performing,,4.0,"Benefits, ESPP, time off and bonus","Stressful, unthankful and the wrong people getting promoted",2 people found this review helpful
61,Strategy Director,,3.0,Good office culture and collegial atmosphere,Bloated org; too much functional overlap,Be the first to find this review helpful
62,It good,,3.0,Liked the role alot and people,Nothing bad to say good,Be the first to find this review helpful
63,Great,,5.0,Amazing management Great benefits Good culture Good work,Too large Diluted Too competitive Work/life balance,1 person found this review helpful
64,Best place to work!,,5.0,"Leadership is amazing The transparency in this company is incomparable to other companies I have worked it. They provide a platform for employees to ask them questions and most of them are answered! I was part of the 1st batch to join the company during Covid and my experience has been nothing but amazing. The flexibility, benefits and spirit of the employees is amazing. There is not one day that goes by without me being grateful for joining this company. TBH I do not have any work stress and I noticed it makes a hell lot of difference in your life!",None that I can think of,Be the first to find this review helpful
65,"Great place to work. Great team, culture and ofcourse the perks !!",,5.0,- Onboarding process is great. They really do care - Senior management involvement is really great. - Team members are great. I think they stress on cultural fit during interviews for this reason. - Technology landscape is improving! - Perks - they are golden handcuffs :),- Its growing so lot of re-orgs - Some of technologies are old,Be the first to find this review helpful
66,Employee Satisfaction,,5.0,"Everything: learning, innovating, maximizing potential",demand of certifications can be taxing on work life balance,Be the first to find this review helpful
67,Benefits,,5.0,Company has a really great culture,A lot of pressure to hit monthly forecast,Be the first to find this review helpful
68,Really recommended,,4.0,Good benefits and really good culture,Hard competiton and many hard hours,Be the first to find this review helpful
69,Dissapointing,,3.0,Pay and benefits are both solid,Lower and middle management leave a lot to be desired. They parrot the party line about opportunities within the company but go well out of their way to step on any efforts at movement outside of the team.,3 people found this review helpful
70,Amazing Experience,,5.0,"Autonomy, challenging work, strong leadership, empathetic management practices",Sometimes there is a hands off management style,Be the first to find this review helpful
71,BDR,,4.0,good name in technology space,Small fish in big bond,Be the first to find this review helpful
72,Great Company,,5.0,Good Perks and Great teammates,"Large company, easy to get lost",Be the first to find this review helpful
73,Salesforce middle management,,5.0,1. Culture is phenomenal 2. Company has a great reputation in the marketplace,Promotions are virtually impossible. Make sure to enter at the highest level possible,3 people found this review helpful
74,Great company,,5.0,"People, benefits, market leader, career growth","Large company, can't control everything that happens",2 people found this review helpful
75,Great Corporate Culture,,5.0,"Salesforce is a progressive organization that likes to say it leads with its values. Generally, that is accurate.","The group-think within Salesforce is great, but occasionally feels cult-like.",1 person found this review helpful
76,Best company to work for,,5.0,Great benefits and team across the board,I honestly can’t think of any,Be the first to find this review helpful
77,great enterprise software company,,4.0,"Great pay, benefits, and working conditions, and I've enjoyed working with very smart, friendly people here. The company seems to be adjusting pretty well to working from home. Management works hard to stand up for equality and social justice.","The pace of work is fast. The bureaucracy can be heavy. The company offers many great opportunities for personal and career development, volunteering, mentoring, special interest groups, health, wellness, and inspirational meetings, and pushes employees hard to take advantage of them, but in order to stay caught up on your work you'll have to say no to almost all of them.",1 person found this review helpful
78,Great Place to work if you have a good boss,,4.0,"VTO, PTO, Parental leave, working remotely","Very political, under valued on short staffed team",1 person found this review helpful
79,Great place. Great products.,"Sep 4, 2020 - Senior Account Manager III in San Francisco, CA",5.0,Great people. Great products. Very progressive.,To many people from Oracle turning into mini Oracle.,Be the first to find this review helpful
80,Best company to work for,"Sep 6, 2020 - Director of Development",5.0,Great benefits and team across the board,I honestly can’t think of any,Be the first to find this review helpful
81,Heroku: Great while it lasted,"Nov 13, 2020 - Head of Business Operations in Springfield, MO",4.0,"Heroku is a great product with great people. Really figured out the SaaS product journey. Salesforce is an amazing company, still and will continue to be.",Salesforce is quickly pulling Heroku apart and that's sad to see.,1 person found this review helpful
82,Account Executive,"Sep 16, 2020 - Account Executive in New York, NY",5.0,"Nice people and team, good benefits",stress around end of quarter,Be the first to find this review helpful
83,Great company,"Sep 17, 2020 - Senior Software Engineering Manager in Seattle, WA",5.0,"Benefits, Flexibility, People, Snacks, Offices","Too large, Impersonal, Layoffs, Overinflated titles",Be the first to find this review helpful
84,Great company,"Dec 20, 2020 - Account Executive in New York, NY",4.0,Great products and clear company vision,Poor middle management and too much favoritism,1 person found this review helpful
85,Great,"Sep 9, 2020 - Account Development Representative in San Francisco, CA",5.0,Amazing management Great benefits Good culture Good work,Too large Diluted Too competitive Work/life balance,1 person found this review helpful
86,Benefits,"Sep 11, 2020 - Account Executive",5.0,Company has a really great culture,A lot of pressure to hit monthly forecast,Be the first to find this review helpful
87,"A solid employer who treats employees well, with a meaningful mission","Jun 29, 2020 - Principal Architect in Austin, TX",5.0,It's great being surrounded by lots of smart people and constantly challenged to do your best work.,"The company has gotten very large, and it's hard to find your place in it sometimes, or effect meaningful systemic change.",Be the first to find this review helpful
88,Turning into Oracle,"Oct 12, 2020 - Sales Representative",3.0,"Great benefits, great technology. Plenty of of resources for self development.",Arrogant account directors. Management lack leadership. Spend more time on administrative tasks and less on selling.,4 people found this review helpful
89,Compensation is competitve and culture is great,"Sep 11, 2020 - Deal Desk Coordinator in Washington, DC",4.0,Compensation is competitve and culture is great,No real cons that come to mind,Be the first to find this review helpful
90,Best Opportunity I ever had,"Aug 27, 2020 - Customer Success Specialist in Portland, OR",5.0,The best company I have worked for,There are none that I can think of,Be the first to find this review helpful
91,Great job while it lasts,"Sep 4, 2020 - Deployment Specialist in San Francisco, CA",4.0,Great job while it lasts,Management will lie to you,2 people found this review helpful
92,Senior Director at Salesforce,"Aug 26, 2020 - Senior Director in New York, NY",5.0,"Ohana culture, brilliant coworkers, great advancement opportunities",Competitive to the point of backstabbing sometimes,Be the first to find this review helpful
93,Great Hiring experience - Maddie List,"Aug 26, 2020 - Regional Sales Director in New York, NY",5.0,"Communicative, supportive during rigorous process",None I can think if,Be the first to find this review helpful
94,Salesforce is a great company,"Aug 26, 2020 - Regional Success Manager in New York, NY",5.0,"Good pay, opportunities for advancement. You get out what you put in. Great corporate culture.","If you don’t like change, self improvement or hustle this is not the company for you.",Be the first to find this review helpful
95,Great company and culture,"Sep 9, 2020 - Account Director in Orlando, FL",4.0,Best product and platform on the market,I can’t really think of any right now,Be the first to find this review helpful
96,Great Company!,"Aug 26, 2020 - Lead Solution Engineer",5.0,"Great people, values and benefits",Culture can be hard to adapt depending on where you join from,Be the first to find this review helpful
97,Great Atmosphere,"Aug 21, 2020 - Software Engineer in San Francisco, CA",5.0,"Love working here, great pay, great people",There are absolutely no cons,1 person found this review helpful
98,So grateful to work here.,"Aug 24, 2020 - Account Director in Minneapolis, MN",5.0,There is nothing like the Salesforce culture and the ways you are empowered as an employee.,None to report back yet.,Be the first to find this review helpful
99,"Awesome company, good life work balance",,5.0,"Very good leadership team with good outlook of the company's vision. Fast-growing SaaS products, good culture with nice life/work balance",Development cycle can be very fast depend on teams,Be the first to find this review helpful
100,One of the best,,4.0,Awesome benefits and best salaries. Challenging but good to be in.,Change is very frequent and it might cause issues if you are not used to a change.,Be the first to find this review helpful
101,Amazing place to work,,5.0,Great opportunities to learn new skills and work with clients,So many opportunities that it is sometimes hard to navigate a path,2 people found this review helpful
102,Great company during Covid,,5.0,"Money for WFH tech, wfh extended, childcare help",Promotions are sometimes favoritism internally,1 person found this review helpful
103,Good company culture and WLB,,4.0,"Great culture, WLB, and pay",somewhat slow moving and lacking in innovation,Be the first to find this review helpful
104,Great company to work for,,4.0,"Great vision, good work life balance, generous benefit",Unlimited time off is hard to utilize under manager approval when project deadline is aggressive,1 person found this review helpful
105,Nice company to work for,,4.0,FTO is a myth - have to beg manager for time off,FTO is a real myth as it all depends on your manager. I've never seen this model to work in any company as you have to beg your manager for time off and usually that means delayed workflow or getting someone else to cover. Not a practical vacation policy. Would rather see PTO based on time served and get that paid out when I leave the company.,1 person found this review helpful
106,Best Place to Work!,,5.0,"Great compensation, supportive and engaging management, opportunities for advancement, fantastic benefits, more resources available than I thought were possible!",Absolutely no cons so far.,Be the first to find this review helpful
107,Great company to work for,,5.0,balance of work and life business keeps growing,Total package not comparable with FAAG,Be the first to find this review helpful
108,Great company to work for,,5.0,"Amazing culture, transparency and best products in the marketplace",Getting very large in size,Be the first to find this review helpful
109,Great Place to Work,"Jul 21, 2020 - Anonymous Employee",5.0,Excellent leadership - company does the right thing Private company shuttle to the Peninsula and South Bay Respect for work-life balance,Not as many perks as some other tech companies (no company cafeteria),Be the first to find this review helpful
110,Managers are worse,"May 12, 2020 - Multimedia Graphic Designer in New York, NY",5.0,Some managers are spoiling the work culture,Company is good and good work culture,3 people found this review helpful
111,Good employer that makes themselves look great through extensive marketing,"Feb 16, 2019 - Senior Director in San Francisco, CA",3.0,"If you are in the right business area, maintaining a good work/life balance is very easy. There are some employees spending as much as 50% of their time on volunteer activity - literally logging more than a thousand hours of volunteer time a year. The support that the company offers its employees in times of need is exceptional, and the care and understanding of middle management is genuine. I care for all of my team members well being, and support them personally and professionally as much as possible. So do my colleagues.","Underneath the facade, Salesforce is focused on perception more than reality. VTO isn't volunteer time off at all. It's voluntold time on-top (of existing work load) for most of the company. We have targets for VTO set, but many business units aren't staffed appropriately to actually take the time off. Instead it's just adding work load on top of our existing work load. Also, the company really exemplifies the wealth gap, with those at the top heavily rewarded with expensive trips, awards (including cars, watches, etc.) while the majority of the company is paid somewhere around the 75th percentile of industry. We once had a travel freeze but the company still sent the top 100+ employees to a big shindig in Hawaii - and they broadcast it and insisted that everyone across the company ""tune in"" to it remotely. Wow.",50 people found this review helpful
112,Great place to work,"Aug 28, 2020 - BDR in Chicago, IL",5.0,"Great people, great products, great place to work",Getting bigger all the time.,Be the first to find this review helpful
113,The grass is much greener...,"Mar 21, 2020 -",1.0,Bonus payouts Met some good people,"CSG leadership is very political. I had a VP who was not transparent on promotions and had his favorites. Lacked vision within my org and true understanding of how to develop a true service. I felt very lonely, disconnected and lost trust due to the politics. I always thought I had the golden handcuffs at Salesforce. Not true! Ultimately, I was recruited away and it was a blessing in disguise. I am happier, found my smile again and propelling in my career. My new employer values me and my contributions. In addition, but subsequent, pay much higher, RSU refresh.",25 people found this review helpful
114,Absolutely the best company I worked so far,"Jul 6, 2020 - Lead Solutions Engineer",5.0,1. Amazing people and culture 2. Organized and structured onboarding experience 3. Abundance of learning before getting to the job 4. A complete care for the employee 5. Leadership transparency,None that I can think off,Be the first to find this review helpful
115,Maintenance Mode,"Feb 26, 2021 - Senior Member of Technical Staff",1.0,The benefits are really why everyone stays,"Inexperienced management, no desire to advance, red tape",2 people found this review helpful
116,Salesforce - Great place to work,"Jun 17, 2020 - Account Manager in Santa Monica, CA",5.0,Amazing Collaboration- team selling and plenty of promotional opportunities. Innovative software and top-notch work culture.,The company is big and a lot of your success is contingent on who your direct manager is.,Be the first to find this review helpful
117,"Good experience, but just a stepping stone","Aug 26, 2020 - Account Executive in Atlanta, GA",4.0,"Great benefits like 6 months parental leave, ESPP",Sales team structure too complex and too many people involved. Low ball on comp packages,1 person found this review helpful
118,Love this company,"Aug 14, 2020 - Senior Solutions Engineer",5.0,Amazing benefits Great people The best training in the world,Busy Schedule A LOT to learn,Be the first to find this review helpful
119,Exceptional Company,"Aug 7, 2020 - Customer Success Specialist in Indianapolis, IN",5.0,"- company culture - great compensation - employee benefits (VTO, donation match, fantastic insurance) - room to grow/pivot - invest in overall employee wellbeing",- competitive interview process - fast-paced environment,2 people found this review helpful
120,Great Company,"Aug 13, 2020 - Analyst in San Francisco, CA",5.0,This is a company you can be here for life,None really to share - don't expect this to be a startup,Be the first to find this review helpful
121,Trust is hard to come by,"Aug 26, 2020 - Senior Manager, Technical Support",1.0,"Pay, Benefits, Work Life, Career Focus, Coworkers",Trust - Don't believe what they promise you. They won't keep their word Focus has shifted from how to care for employees and customers to how to make more money It's Oracle with a better PR department. Expect layoffs every quarter,34 people found this review helpful
122,They under hire people,"Aug 24, 2020 - Business Development Representative in Atlanta, GA",3.0,Great Benefits with an OK culture,They under hire because its Salesforce and then place you in a role thats isn't motivating and expect you to give it your all. Commissions are low for a tech company.,1 person found this review helpful
123,Not a good place for engineers....,"Sep 1, 2020 - Business Analyst in Bellevue, WA",1.0,Financially strong. Base pay is higher than average in the industry Offer tons of online learnings such as trailhead,"Doesn't care about technical innovation, not a ideal place for engineers No transparency, the Ohana family value is just a slogan... They let go people on maternity leave on a record quarter amidst a global pedemic. Very disappointed....",23 people found this review helpful
124,Great Culture,"Aug 25, 2020 - Manager in San Francisco, CA",4.0,Trust and Equality are of the utmost importance.,Communications - hard to sift through what is relevant for the job function. Too much information could be hard to digest for some.,Be the first to find this review helpful
125,Laid off after 5 years,"Aug 28, 2020 - Technical Producer in Seattle, WA",1.0,Great colleagues and Good customers. Good balance,Dream job is an utopia. Laid off with other 1k or 2k people after 5 years of honored service. Don’t think SF will be on your side. Don’t believe the ohana culture. Only marketing scam.,30 people found this review helpful
126,Great company to start cloud sales career,"Aug 10, 2020 - Business Development Associate in Indianapolis, IN",5.0,"Fast pace, amazing benefits, good pay and Salesforce actually cares for you as an employee and shows it","Pay is good but not as high as Google, Microsoft, AWS, etc.",Be the first to find this review helpful
127,Great Global Experience,"Aug 10, 2020 - Vice President in San Francisco, CA",5.0,"Fast paced, global experience that is a tier above the competition.","Politics, Corporate Shiny Toy Syndrome (priority switching).",Be the first to find this review helpful
128,Avoid at all costs,"Aug 26, 2020 - Senior Director",1.0,There are some good technologies,Cult-like culture; poor management - groups like platform led by fear and intimidation; decisions not data driven; inflation of titles causes lots of people in leadership that are not equipped to do their roles; there’s a huge backstabbing and political culture. They say customers and employees are priorities but there is no evidence to support any of this - in fact it is quite the opposite. Leadership is so out of touch with people and customers and the world that they constantly disappoint.,27 people found this review helpful
129,Positive Exp,"Aug 7, 2020 - Essentials Business Coach in San Francisco, CA",5.0,Great company to start your career with,Consistent hiring freezes for how fast they say they want to grow,Be the first to find this review helpful
130,Best place to work for!,"Aug 7, 2020 - Principal Proactive Monitoring Engineer in Burlington, MA",5.0,"Great Culture, Great Leadership, Equality Mindset, 6 % 401k Match Great Employee Stock Purchase Plan, Flexibility in WFH, Great Medical Plans, Best Offices",Not sure of any Cons currently,Be the first to find this review helpful
131,Great Company,"Aug 7, 2020 - Anonymous Employee in San Francisco, CA",5.0,Amazing work environment. Best place I have worked at.,None I can think of.,Be the first to find this review helpful
132,Great company to work for with a culture that,"Aug 6, 2020 - Innovation Executive",5.0,Transparency into what leadership is thinking Great work life balance Culture of Ohana is real Quick to act on external matters and committed to making a difference,"Very flat structure, so not clear on how quick to move up",Be the first to find this review helpful
