,title,author_info,rating,pros,cons,helpful
47,The Right Fit,"Feb 7, 2014 - Senior Director in San Francisco, CA",5.0,"It's a great place if the culture matches your personality. Great compensation. Fun, young demographic. Lots of opportunities to show how good (or bad) you are.","They will work you to death, but they certainly compensate you for it. Pockets of very aggressive and non collaborative people in senior level positions.",Be the first to find this review helpful
48,"Great place to work, but operations can't scale","Jun 5, 2015 - Anonymous Employee",4.0,"There's no denying that Salesforce has experienced great success and that the office culture, especially at HQ, is fantastic. Super smart talent, good benefits, equitable compensation. Awesome internal perks and great focus on providing diversity in the workplace.","Company is over-reliant on the heroic effort of its individuals in operations and development teams. There can be burn-out. Some departments struggle with too many people who want to manage or coordinate work, and not enough people to actually get it done. Unpredictable hiring freezes will often negatively impact a group's ability to scale.",7 people found this review helpful
49,"Love it here so much, growing quickly","Nov 7, 2017 - Anonymous Employee in San Francisco, CA",5.0,"Culture here is great, definitely one of the best parts. I am proud to work here and love the message we put out to everyone about giving back, equality, etc. I've done some of my best work and grown so much in the few years of working here, it really has been a #dreamjob. So many smart and driven people around me who inspire me daily.","Lots of internal politics, no surprise at any big company this isn't Salesforce specific it happens everywhere. Promos are about timing mainly.",Be the first to find this review helpful
50,Engineering Manager,,5.0,It is one of the best companies to work for with great work-life balance.,growth can be dependent on which cloud you work in,Be the first to find this review helpful
51,Found a Relaxed Collaborative Work Environment,,4.0,Not too much pressure No work after 5 and on weekends,"Sometimes boring work Not too many interesting ML teams, especially in Bellevue",Be the first to find this review helpful
52,Week One of Employment,,5.0,"Innovation, Culture, Collaboration, Trust, Success","None, none, none, none, none",Be the first to find this review helpful
53,impressions after my first month.,,5.0,"cloud based company with talented leadership, very positive culture, open to new ideas, with driven employees, a good market outlook & a good mission statement that's larger than wall street.","if you are a self starter then you'll love this self service environment. if you need your hand held, then look elsewhere.",1 person found this review helpful
54,"Good Culture, Boring Work",,3.0,"Culture was positive, co-workers wanted to see people succeed",Can be bureaucratic at times. A lot of people are doing boring work or work they aren't passionate about. The company does a bad job keeping people placed on teams or projects that they're passionate about. There were volunteer events that seemed like they were more for the instagram page or press release than for actually helping the community which was very disappointing to see.,3 people found this review helpful
55,Account Executive,,5.0,Culture - its amazing. People - the best.,Maybe growing too fast. Dreamforce is a mess.,1 person found this review helpful
56,Strategic Account Manager,,5.0,"Great Culture, Great People, Great Technology.....Great Place to Work!","Hard to think of a con....... More of a concern: as Salesforce continues to grow, will it be able to keep it's focus on the customer and maintain it's amazing culture",4 people found this review helpful
57,Great Company,,5.0,Every Perk you can imagine Awesome Culture Industry Leading Product Accountability Great Leadership,Not for everyone Monthly Cadence Lots of Pressure,1 person found this review helpful
58,New Hire - Beginning at Salesforce,,5.0,"Great culture and people, very interesting work and awesome benefits!",Decision makers within organization are not always clear,Be the first to find this review helpful
59,Strategic Account Executive,,5.0,"In my 20 year career Salesforce provided the BEST hands on training I have ever experienced. They value ""Ohana"" which is a Family based culture and everyone I have met has embraced me and been willing to help me in my journey.",I have not experienced any negative issues so far,Be the first to find this review helpful
60,Senior Account Executive,"Sep 3, 2018 - Senior Account in New York, NY",5.0,* Amazing on-boarding experience * Best in class benefits and employee perks * Work with the best * Excellent work/life balance,* Can be hard to navigate and find out who to talk to * Management can be difficult to reach,1 person found this review helpful
61,terrible place to work - all top ppl of my group forced out,"Oct 3, 2018 - Software Engineer in San Francisco, CA",1.0,there are really none except compensation,terrible location to commute to. we came through a buy out. first year was good. second year was bad. All top people of my startup were forced out after less then 2 years. we were given crap tasks to do after a year with tons of politics and terrible management. Management changes by the minute.,14 people found this review helpful
62,Business Development Representative,"Sep 6, 2018 - Anonymous Employee",5.0,"Amazing culture, endless team support & opportunities for growth!",All positive feedback at this time.,Be the first to find this review helpful
63,Innov,"Sep 6, 2018 - Senior Director, Product Management in San Francisco, CA",5.0,"Ohana, Intellectually challenging work, Innovative products, Great team!",Parking & Commute. Works better with Company provided shuttle or public transit,Be the first to find this review helpful
64,Great Company to work for!,"Sep 7, 2018 - Anonymous Employee",5.0,"Freedom of thinking and expression, management is fully supportive","Cannot think of any, I can hardly think of a day when I have not been happy.",Be the first to find this review helpful
65,Sales recruiter,"Oct 1, 2018 - Sales Recruiter",1.0,Smart and motivated team of recruiters Great benefits Great pay Philanthropy,Recruiting mngt and the company only care about hitting a hiring number. Example: the sales recruiting org made a Saturday and Sunday the start date for over 50 account execs at end of fiscal year and pre feb 1 (beginning of the fiscal year). Totally gaming the system and many cases of people “starting” at salesforce while still employed by other companies. The recruiting org used to be great. Strived for hitting an aggressive number but doing it the right way. Current practices sacrifice quality and frankly are not legal (double dipping on employment),16 people found this review helpful
66,Great Company,"Sep 19, 2018 - Senior Program Architect in Seattle, WA",4.0,Culture and access to bleeding edge technologies. Smartest cloud platform focused people in the biz. Pay is really good and stock has been on fire.,Travel and irrational clients. Difficult to be heard when assigned to a project well underway.,Be the first to find this review helpful
67,Bad,"Sep 11, 2018 -",3.0,The pros are not really there,Long days and long nights,4 people found this review helpful
68,Best Place to Work,"Sep 4, 2018 - Marketing Cloud Success Specialist in Indianapolis, IN",5.0,"- Everyone is very helpful, supportive, and eager to welcome you - Amazing benefits like healthy snacks, onsite gym in each building, work/life balance, fantastic maternity and paternity leave - People are passionate about working here and you can feel it on a day-to-day basis - Management communicates well and wants everyone to be on the same page",Haven't come across any so far.,Be the first to find this review helpful
69,Working at Salesforce,"Sep 12, 2018 - Anonymous Employee",4.0,-Great Culture -Awesome office -SB segment is flourishing -Fun events -Industry Leader -Paid hourly salary with overtime,"-Uneven balance on who makes money right now -SB segment doing great, GRB(level above) struggling big time -New territory every February 1 -Little room for Growth",2 people found this review helpful
70,Unique and interesting company to work for,,5.0,"Good culture, good work/life balance, good benefits, job stability, some interesting opportunities",It's a 20 year old company which means it has some baggage associated with it. That can be good or bad depending on how you look at it. The bad part is some of the bureaucracy and barriers to getting things done. But really that's somewhat expected for a large company.,1 person found this review helpful
71,Great culture,,5.0,"Healthy culture and work/life balance Pretty good diversity of age, and making an effort for race and gender Professional environment without being too stodgy A lot of really good technical talent No one is mean","You can get cornered into boring work or dead-end roles If you don't get along with your manager, you should change teams Typical big corporation stuff, like risk aversion and re-orgs",3 people found this review helpful
72,Architect,,4.0,Salesforce is extremely well executed like clock runs and benefits are awesome.,"It is so disciplined that it is difficult to find time for brain storming, need to keep everything predictable and get results, little research investment.",1 person found this review helpful
73,Account Executive,,4.0,Best enterprise software company to work for! Great resume builder and room to grow in your career. Amazing leaders.,"Salesforce has not been able to produce final compensation plans for the year and it's near September. Also the comp plan was massive shift in the companies favor (maybe to pay for recent acq's). Details in comp plan effect percentage payout, and they know the sales folks are up to speed on it now. Most enterprise software commissions for sales are in the 7-13% range. Salesforce has let a room full of analysts change it so you make 3% if you don't sell the type of contract they want. A lot of talented sales folks have left.",8 people found this review helpful
74,Bad practices.,,2.0,Free snacks from the break room.,Working for Salesforce and lack of company Trust.,11 people found this review helpful
75,Most Innovative Company or Oracle 2.0?,,4.0,Salesforce used to be a wonderful company. The culture really made it special.,"What happens when a the World's Most Innovative Company hires almost exclusively from a company that doesn't even crack the top 100? The culture changes. We become less innovative, more hierarchical, less transparent, less appreciative. It is well known: if you want to move into management, the best way is to leave and come back. Diversity is a good thing, including diversity of experience.",6 people found this review helpful
76,Month 1 Review,,5.0,Company culture aligns well with publicly stated values Training is comprehensive and supported by manager,Have not seen any so far.,Be the first to find this review helpful
77,"Great Company, Great Pay, Great People",,5.0,-flexible and progressive -easy to move around within the company -the company wants you to be happy and healthy (you're a better/more sustainable employee that way),"-San Francisco has it's pros and cons, nothing with salesforce",Be the first to find this review helpful
78,Poor Management,,1.0,Good benefits and fun events.,"Salesforce allows people to manage that have no previous management experience therefore do not know how to coach and help team members advance in their own careers. When an associate isn't a good fit for a role or team based on how biased they feel in a group of ""bros"" (manager included), there needs to be a better avenue for letting said associate explore other opportunities within the organization instead of immediately being fired without a good reason.",43 people found this review helpful
79,Greatest company to work for!,,5.0,"The greatest things about this company is its culture, equality, and its dedication to giving back just to name a few. This company is dedicated to its employees at work and away from work.","It is easy to say there are NO Cons in this company! They continue to grow and still continue to support their customers, employees, and the community.",Be the first to find this review helpful
80,Strategic Account Manager at Salesforce,"Aug 27, 2018 - Senior Account Manager in Philadelphia, PA",5.0,"Top Notch Training and On-boarding, Ohana Culture makes you feel included and valued from Day 1, Commitment to community and creating opportunities for giving back",Nothing here to comment on at this time,Be the first to find this review helpful
81,Junior Success Agent,"Aug 27, 2018 - Anonymous Employee",5.0,"Great teams, great benefits, great culture.",It can be difficult negotiating raises.,Be the first to find this review helpful
82,Got my dream job!,"Aug 27, 2018 - Internal Event Security Manager in San Francisco, CA",5.0,"- Management is extremely supportive, and executives regularly avail themselves to help with day-to-day efforts - Processes and tools in place to support remote employees very well - Great compensation and quality of life - Excellent focus on hiring great people, who focus on customers and make you feel good about what you do. Also, big thanks to the recruitment team of Scarlet and Jamie!","Nothing as of yet, and I do not see anything that could be a Con",Be the first to find this review helpful
83,My Ohana - My Second Home,"Aug 23, 2018 - Senior Software Engineer in San Francisco, CA",5.0,"The company truly embodies the tenets it stands for - Trust, Customer Success, Equality, Growth. There is a feeling of Ohana (family) within the entire community. Technically skilled yet humble co-workers, transparent management and win-win culture makes Salesforce stand apart from other companies. It is truly my second home.","The fast paced environment and obsession with quality maybe unsettling initially. But once you get used to it, you will echo the same sentiments.",1 person found this review helpful
84,Ohana,"Aug 23, 2018 - Enterprise Account Executive in Salt Lake City, UT",4.0,"Innovative solutions, amazing culture, great benefits, market leader. Highly skilled SEs and other resources to engage in sales cycles.",Shrinking territories and increasing quotas every year. Accounts change hands regularly (every year is typical). Customers feel like their AEs are revolving doors. Overachieved my goal number and did not make club.,6 people found this review helpful
85,Senior Designer,"Aug 24, 2018 - Anonymous Employee in San Francisco, CA",5.0,"culture, working environment, dynamic, past-paced",can be too comfortable at some point,Be the first to find this review helpful
86,Account Executive,"Aug 24, 2018 - Account Executive",5.0,The BEST on boarding process I've experienced ever! Friendly and helpful team (Ohana).,Have not experienced a con yet.,Be the first to find this review helpful
87,Account Executive,"Aug 24, 2018 - Anonymous Employee",5.0,Amazing Place to work- get on the train,I honestly can not think of anything,Be the first to find this review helpful
88,Marketing Director,"Sep 7, 2018 - Anonymous Employee",4.0,"Reputation, growth, location, perks, benefits","Bureaucracy, product falling behind, constant T&E restrictions",Be the first to find this review helpful
89,Ohana Software Company,"Aug 17, 2018 - Senior Account Executive in Chicago, IL",5.0,- Well known company name opens doors - Great Benefits - Friendly co-workers - Leading products,- Lots of moving pieces across accounts as more acquisitions take place - Some prospects don't understand Salesforces value beyond the CRM product creating objections in the marketplace - Depending on your territory you can find yourself traveling 90% of the time,2 people found this review helpful
90,New Employee,,5.0,Awesome company; great people and opportunities to grow.,"nothing yet, I'm 1 month in.",Be the first to find this review helpful
91,Senior Corporate Counsel,,5.0,Amazing Culture Amazing Technology Amazing Leadership,No cons observed at this time,Be the first to find this review helpful
92,Principal Solutions Engineer,,5.0,On-boarding process is incredible. Great Solution and Product Set.,None so far. Nones so far. That's one way to meed the 5 word minimum,1 person found this review helpful
93,Amazing Companies,,5.0,This is a company that truly cares about you. They will go above and beyond for you but be prepared to work hard for what they provide you with. Truly a company that believes in the concept of family.,None I can think of,Be the first to find this review helpful
94,Account Executive - Enterprise Corporate Sales - Health & Life Sciences,,5.0,"From day 1 you notice that Salesforce truly practices what they preach from trust, their Salesforce Ohana, and volunteering. It's a breath of fresh air that it's not just all talk. You get a voice at Salesforce and people value your input. You don't have to be a robot or a sheep. Everyone is extremely genuine, a team player and hard working.","It's extremely fast paced so be prepared to train and work from day one. However, I will say the resources are available to succeed. Just be ready for the challenge.",Be the first to find this review helpful
95,Great company to work for,,5.0,"Constant innovation, leading edge of everything they do.","Don't get everything right out of the gates, but adjusts quickly. Be comfortable with iteration and imperfection.",Be the first to find this review helpful
96,Intern,,3.0,Free snacks More connections and networks,"The company is too big, feel lost",1 person found this review helpful
97,Technical Architect,,5.0,"Great culture, and supportive environment. Competitive salary and benefits.",Advancement opportunities are limited in some areas.,Be the first to find this review helpful
