,title,author_info,rating,pros,cons,helpful
27,Not the best culture in LATAM,"May 10, 2022 - Account Executive",3.0,"Great product, the customer always comes first.","The culture in latam is not the best, lack of diversity and women in leadership.",Be the first to find this review helpful
28,Good culture,"Apr 4, 2022 - Sales in Singapore",5.0,Good culture and diverse environment,Pay is not competitive enough,Be the first to find this review helpful
29,Great Company,"Apr 4, 2022 - Senior Software Engineer",5.0,Great culture and amazing perks.,Stingy with giving out stock,Be the first to find this review helpful
30,Amazing company with true values,"Mar 29, 2022 - Support Engineer",5.0,benefits team work and career progression,under utilized skills but mostly just that,Be the first to find this review helpful
31,Amazing colleagues and culture,"Apr 30, 2022 - Account Manager",4.0,"Great team to work together and almost everyone will chip in to provide assistance in case if your stuck, be it technical or even other areas.",Not much except for wfh making it less interAction with the team.,Be the first to find this review helpful
32,best and company,"May 19, 2022 - Web Developer",4.0,provide lunch very good with staff perfect,no transport no insurance no base pay,Be the first to find this review helpful
33,Great company to work for,"Mar 30, 2022 - Business Development Representative",5.0,Career path in sales is very clear,It is a Competitive environment,Be the first to find this review helpful
34,Mixed,"May 7, 2022 - RVP, Sales in London, England",3.0,Smart people. High Growth. Great Offices. Good package and benefits.,Conflicted Culture. People being promoted in advance of experience.,2 people found this review helpful
35,Great company to work,"Apr 14, 2022 - Solution Engineer",4.0,"Generous benefits, flexible work environment.","Sometimes cannot control the schedule by myself, just depends on Account Executives who work together. Not really technical oriented - some people even can’t read code, or hesitate to. Not sure the product is really unique or not, there are many alternatives, and many clients have to customize the feature they need independently.",Be the first to find this review helpful
36,Strong culture with growing leadership challenges,"Feb 22, 2022 - Director",3.0,"- Above market rate benefits - World class training and enablement - Great place to start a career, take on learnings from some of the best in industry and increase your market value",- Below market rate salaries - Different leadership philosophies in APAC vs HQ in NA which can result in a boiler room culture for AEs - Oracle 2.0 (a positive or negative depending on your preferences) - Growth-led hiring resulted in a lowered bar when hiring (resulting in very high turnover across the business),1 person found this review helpful
37,GPTW,,5.0,free tasty food well being facility leaves,how much ever a company may be good a manager screw it up,Be the first to find this review helpful
38,Nice company to work with,,4.0,"Good work culture, good pay.",Don't find any specific con.,Be the first to find this review helpful
39,Good company to work for,,4.0,good salary and bonus + volunteering days,lack of translated content to share with customers who do not speak english. Also lack of language specific agents but the company is working on it to hire more people,Be the first to find this review helpful
40,Former Giant,,2.0,Working for a massive organization Opportunity to learn and get exposure to an enterprise business operation Good Parental Leave Great 'badge' on your resume,"Dashboard Managers Micromanagement New reps are not setup for success, handed the worst territories and still expected to perform. Managers live in the past - talk about the days they crushed quotas, when everything was inbound, ignore the reality. Under pay for the market 'because they are Salesforce and can get away with it' Very heavy in-office culture and they struggled hard to adapt to WFH and remote onboarding Sell the Salesforce Way - most clients don't buy the Salesforce way...",8 people found this review helpful
41,Great company to work for,,5.0,One team approach to serving customers and community,So fast growing that they struggle to find the best staff,Be the first to find this review helpful
42,Amazing company to work for,,5.0,"Culture, product, atmosphere, salary, benefits",Sometimes work-life balance is not idea,Be the first to find this review helpful
43,review,,5.0,Best company to work for,Switzerland is not as great,Be the first to find this review helpful
44,Very cool company,,4.0,"Culture, Solutions, Customers, People, Brand","Work life, Politics, Company size, HQ centric",Be the first to find this review helpful
45,Demo Engineering India is Career Killer,,1.0,"- All Pros are Company level. - Competitive benefits. - Brand recognition - Exposure to the sales org, if you have aspirations to enter sales.","Applicable only to India team and for the time period this review is written for, - Non technical, director with no salesforce certification and poor knowledge of salesforce products and business. - The above makes this individual a poor leader for a technical team. Under this leadership, the India team has a sluggish growth to their careers. - Unrealistic targets and workloads are set for the team which led to long working hours and high pressure high stress work environment. - Work done here is boring, low impact and repetitive. There was no career defining work in this team for the time this review was written. - Management is a bully, openly threatening and humiliating team mates. Several incidents of this have occurred. But employees are too frightened of retaliation to bring out the issue. - Top down policies and decisions. Team mates have no voice and have to follow all decision leadership makes. - High stress environment created by an autocratic leadership. - Team is expected to work long hours and weekends. - Team are heavily monitored and micromanaged. Egs if you do not clock in by 9 am you will be called out in an email, in a public meeting and reported to HR. - Management is indifferent to creating career growth paths for its team members who do not want to become Solution Engineers. - Limited slow promotions, terrible hikes and highly gated pathways for internal transfer. Management claims that Demo Engineers are highly regarded in the company, yet demo engineers are not top choice for internal transfers, in India. - The leadership of India team creates unofficial policies that are against the overall organisation policies. Examples are non-reimbursement of failed attempts at certification. Use of whatsapp as an official communication channel, tho it is explicitly banned by salesforce. - Skip levels are highly discouraged. These are a threat to India management, in case of whistleblowers.",4 people found this review helpful
46,Do Not Join,,1.0,"before joining ask for very high package and then after a year or so, leave the company.","Do not join Salesforce Industries(Vlocity Team) unless you want to ruin your life and career. They are just lucky that they got acquired by Salesforce and now on the name of Salesforce people like us join and get stuck. Their management is very immature and will have expectations from you like working over weekend, working late nights, completing dev works of 3 weeks in 3 days. This team is just like a start-up company. Management is very rude and arrogant. No Work-life balance, Micro Management. This team wont let you change team internally. No career opportunities. No Culture. No Diversity.",4 people found this review helpful
47,Great,"Mar 24, 2022 - Sales",5.0,All good always learn more,Not thing negative all good,Be the first to find this review helpful
48,"Has been great, currently good","Mar 24, 2022 - Senior Program Manager in London, England",5.0,"-The people, once you get set up and find your tribe (which you will) then the people are awesome - folks will always give you time, feedback, advice, coaching etc... -I have had lots of opportunities to try new things -Good salary and Great benefits (hello 12 weeks pat leave!) - historically I would have said the company genuinely cared for each employee and would have a stake in each employee's success. I guess with huge growth that has to dilute... still a great place to be... but not as great as it was (hoping with offices reopening that will change back) - equality and diversity - I feel that compared to most big corps - we do Equality and diversity pretty well and there is real momentum and backing and finance to keep doing better. - I really believe that the leadership and rest of the business want to do business the right way.","-It is very big, and if you are not someone who puts yourself about a bit I think it could feel quite anonymous -the pace of change is frenetic - which is fun too - but sometimes I wonder if they are changing for change's sake rather than focusing on real innovation",Be the first to find this review helpful
49,Work hard for big rewards,"Apr 7, 2022 - Account Executive in Toronto, ON",4.0,Can earn good money if you're in the top 10%,"Long hours, high stress and a lot to learn from day 1",Be the first to find this review helpful
50,Sales position,"Apr 7, 2022 - Strategic Account Manager in Buenos Aires",4.0,Great salary and benefits. Good customer perception and recogntion.,Very fast paced and sometimes stressful.,Be the first to find this review helpful
51,High turnover,"Mar 19, 2022 - Regional Sales Director in Singapore",4.0,Great PR and product marketing,High turnover. They overhire and most sales aren’t going to make their quota. So management depends on a few to blow their numbers as their per deal size is massive,7 people found this review helpful
52,Great place to work,"Mar 20, 2022 - Software Engineer in Hyderābād",5.0,Great place to work The unique quality of the company is Ohana culture Values are implemented not only on the papers,I have not seen much observations,1 person found this review helpful
53,Good,"Mar 23, 2022 - Associate Technical Consultant in Casablanca, Greater Casablanca",5.0,smooth processes and great experience,N/A N/A N/A N/A N/A,Be the first to find this review helpful
54,Salesforce work dxperience,"Mar 23, 2022 - Systems Engineer",5.0,Work culture is very good here,No cons experienced so far,Be the first to find this review helpful
55,I got there in the end,"Mar 23, 2022 - Senior Account Executive in London, England",5.0,"I went through the initial selection and got to panel interview. The internal recruiter was really helpful in guiding me through the process and helped me fine tune the slide deck for the panel session. I missed out on the specific role that I applied for, as another candidate had some more relevant experience. However they were very complimentary on my performance and said that they would like to consider me for another role when one was available. I did not think I would get a call back. However, within a couple of weeks I did, and they sped up the normal recruitment process for me in order to get me on board. So the prep was a fair amount of hard work but its well worth it in the long run and its clear that they really want to recruit good people",no down side so far. I am sure there will be some on the way but no company is perfect and the plus points will more than make up for any challenges,Be the first to find this review helpful
56,Review,,5.0,Best place to work for,No negative reviews for this organisation,Be the first to find this review helpful
57,Love working here!,,5.0,Great work life balance and the team are amazing,"You get what you put in, so if you dont preform - dont expect to grow!",Be the first to find this review helpful
58,ABOUT COMPANY,,5.0,Great culture to work at.,Needs to provide competitive salaries to Customer Support Group folks. Too low Salary and high expectations from Developer Support Engineers.,Be the first to find this review helpful
59,Great!,,4.0,awesome! very fun very good,sometimes not awesome not very fun not very good,Be the first to find this review helpful
60,Great Place to Work,,5.0,- Great compensation - Great benefits - High performing work culture - healthy corporate culture - good work/life balance,- a bit of an echo chamber,2 people found this review helpful
61,Lives up to it's promise and then some,,5.0,"An enterprise software company that truly believes and acts on it's values, great people and a really positive place to work.",Can feel a little anonymous as it's grown so much,Be the first to find this review helpful
62,Business Dev. Rep.,,5.0,"Worklife balance, Benefits, Culture, Opportunities.",Sometimes challenging objectives assigned to the team,Be the first to find this review helpful
63,Monitoring Job,,3.0,"Good salary and perks , management is good","Work is monitoring only , Scope of learning is very less.",Be the first to find this review helpful
64,Great Company,,5.0,Loads of benefits available for all staff.,Can’t think of any cons.,Be the first to find this review helpful
65,Great company,,5.0,"Salary, perks, colleagues, events, company directions",Limited carrier opportunities in Ireland,Be the first to find this review helpful
66,Best place to work,"Mar 21, 2022 - Senior Success Engineer",5.0,"Work-life balance, Good pay, Friendly environment",Can't think of anything at this point,Be the first to find this review helpful
67,A great company for all ages,"Mar 21, 2022 - Product Security Engineer in Buenos Aires",5.0,Great balance of personal/professional life.,You'll need to find your life's balance,Be the first to find this review helpful
68,"Excellent company, rocketship","Mar 22, 2022 - Anonymous Employee",5.0,"Good salary package, great benefits and flexibility",Nothing i can think off,Be the first to find this review helpful
69,One of the best,"Mar 17, 2022 - SMTS - Senior Member of Technical Staff in Hyderābād",5.0,"Respect, tech stack, care for employees",None so far. All good,1 person found this review helpful
70,Micromanagent,"Mar 29, 2022 - Senior Account Executive SMB in Dublin, Dublin",3.0,"Good place to start your sales career, understand business process and sales methodology",Extremely Micromanagement. Leaders don’t listen to their sales employees. Well-being is just a nice word to promote but then they don’t respect business hours.,3 people found this review helpful
71,Challenging Role,"Apr 4, 2022 - Business Development Representative",3.0,Competitive pay and good resources available to BDR's,"Culture is biased, long hours, difficult to get promoted or change department.",Be the first to find this review helpful
72,Great Company to work for,"Mar 20, 2022 - Anonymous Employee",5.0,- career + Culture. overall great place to work,difficult to find one. lower pay perhaps,Be the first to find this review helpful
73,Great Company,"Mar 19, 2022 - Project Manager in Toronto, ON",5.0,"Open Culture, Good Salary, flexible,Growth","Tight Timelines,Multi Tasking,pressure. lot of meetimgs",Be the first to find this review helpful
74,Great company to work for !,"Mar 19, 2022 - Account Executive in Brisbane",5.0,"Very people friendly, planet friendly. Business is the biggest way to make impactful meaningful change on the world",Info overwhelm at times and high pressure for more senior roles,Be the first to find this review helpful
75,Nice,"Mar 20, 2022 - Solutions",5.0,nice place very good need that glassdoor,sometimes its not as good but generally yes,Be the first to find this review helpful
76,exeptional,,5.0,"Innovation, sustainability, trust, equality, professionalism",salesforce has a limited sales channel limiting GTM model,Be the first to find this review helpful
77,Beware of politics,,4.0,"Pay is decent, Flexi work, typical product benefits like Insurance, Free food etc.",Very intense politics. No shuttle facility,Be the first to find this review helpful
78,Great place to work,,4.0,"Potential to earn, autonomy, company lives by it values, gives back, career growth","Small fish in a big pond, career growth due to processes can be delayed",Be the first to find this review helpful
79,Good to work,,4.0,"All good, one of the best compnay to work","nothing as such, all good so far",Be the first to find this review helpful
80,Great place to work,,5.0,Great company to work Good perks,"Nothing, Everything is great. I found no wrong in last two years",1 person found this review helpful
81,Work at Salesforce,,5.0,"Salesforce is definitely a great place to work for but what really stands out about this company is their values and culture. The company is built on certain core values and these are amazingly into each and every employee. The working staff and management are very kind, understanding and motivating. The other best thing about them is the equal pay policy. This means that everybody at a certain level gets paid in the same range if not exactly equal. Salesforce calls it Ohana which means ""Family"" and it truly is!","Salesforce has very good pay and initially you may get really good hikes as well but in the long term if you decide to stay back, which the company will tempt you to do so, the pay increases might get smaller. Not really a huge concern but for somebody who expect heavy pay increases all the time would mind.",Be the first to find this review helpful
82,BDR,,4.0,Super nice people located in super nice offices. Flexible time in the office.,Money isn't high enough if you compare it to other tech companies,Be the first to find this review helpful
83,Political and Toxic,,1.0,"Good benefit, Good Perks, Cool office","Political, toxic, Worst Management, HR is not functional",1 person found this review helpful
84,Proceed with Caution,,3.0,Commission is generous (if you perform),Culture can be toxic between prime/co-primes Overworking is sometimes glorified Can burnout quickly,2 people found this review helpful
85,"Great company, questionable management",,2.0,"Great company, solid product, amazing talents",Success depends on territory alignment,2 people found this review helpful
86,Work/Life,"Mar 29, 2022 - Customer Support in Fredericton, NB",2.0,Often mentions the importance of work/life balance. Loves to boast about record profits.,"Mentions it, but doesn't empower managers to offer work/life balance to employees. Management is pressed to deliver increases in productivity with fewer and fewer employees. Boasts record profits, then lays off thousands of employees during a pandemic.",2 people found this review helpful
87,Great Job!,"Mar 16, 2022 - Renewals Manager in Toronto, ON",5.0,"Work life balance is real, benefits are great, stock options are great, leadership team is great.",KPI's for sales/renewals sometimes clash which makes managing those relationships difficult.,Be the first to find this review helpful
88,Best company to work for,"Mar 16, 2022 - Account Executive in Sydney",5.0,- Flexibility in working - Trust - Company where the people actually live by the values,- Company getting large - a little bit of red tape but mostly not a problem.,Be the first to find this review helpful
89,Great environment,"Mar 30, 2022 - Account Executive",4.0,Ample career progression opportunities both vertically and horizonally,Sometimes feel like a small fish in a big pond,Be the first to find this review helpful
90,good,"Apr 22, 2022 - Medical Representative in Calcutta",1.0,work culture was good in this company,field work and u have to go out of station every month,Be the first to find this review helpful
91,Horrible Experience in Sales Dev Team,"Apr 19, 2022 - Sales Development Representative",1.0,"Benefits, Good learning exposure, boost to the health sector because you end up buying a lot of headache meds.","Definitely one of the worst decisions of my life. You’d expect a company like Salesforce to have a smooth process. But here’s the real story- My onboarding and interview was an absolute nightmare. This was my dream company, so obviously when I received an offer from them, I accepted it, even if it meant taking a huge pay cut. These guys would leverage Salesforce US culture into talking you down for salaries but would say shamelessly that Salesforce has a transparent pay scale. When I entered the company, I found out that I was the least paid employee in the team. Anyhoo, I accepted the offer and it was their turn to send laptop and other peripherals. Well they didn’t, their procurement team never replied, not on slack, not on calls, not anywhere and I had to bring senior management into this. Well after 15 days of joining, I had received the laptop but mind you even though you don’t have your company phone or company laptop, they’ll start evaluating your performance from day 1, because dude you are in Business Development. So you gotta be an Einstien and a God maybe to do 500 billion things at one time and managers even then would find a way to complain. They expect us to work for 10 hours every day, attend useless meetings, and work like a machine without taking a breath. And they’ll preach about the helping culture of Salesforce, lol. The AEs don’t respond on time, hell even the managers themselves don’t respond until you ping them again and again. And they want us to feel gratitude for the company bevause it pays salary. They have 0 empathy for their employees, they turn deaf ear to our problems. I am suffocating here but I can’t teach out to anyone because guess what everyone is the same. This is a typical employee exploiting company which has created a bubble of a good work culture. PS- this is just for India. I have some friends in the US team of Salesforce and they are having their best time.",2 people found this review helpful
92,One of the best company I have ever know,"Mar 15, 2022 - Customer Success Engineer in Hyderābād",5.0,"I have a huge list of Pros, this is the best company who takes care of its employees. No Work Pressure Managers are so friendly Best part So many leave :-)",No Cons so far its been more than 2 years I am working in Salesforce,Be the first to find this review helpful
93,TEST,"Mar 15, 2022 - Technical Consultant",5.0,"great company overall, good benefits, best place to work",there is nothing to mention here,Be the first to find this review helpful
94,Brilliant company to work for,"Mar 16, 2022 - Senior Client Director in Glasgow, Scotland",5.0,Treated fairly and equally and given the support I need to do my job successfully,There are no downsides to working at Salesforce,Be the first to find this review helpful
95,none,"Mar 16, 2022 - Support Engineer in Hyderābād",5.0,great place to work at,no constant work from home,Be the first to find this review helpful
96,Best work culture,,3.0,Good work life balance Good compenstion,Too many meetings. Too big teams to handle in scrum meetings(12-15 members),1 person found this review helpful
97,Incredible organization with 21st century values,,5.0,"Work life balance, stock plans, Mental Health benefits",Vacation time starts at 3 weeks,Be the first to find this review helpful
98,Great company,,5.0,A big tech company with extensive infrastructure,It could be hard to get promoted,Be the first to find this review helpful
99,Best company to work for,,5.0,Awesome benefits Great work life balance,Nothing to say about cons,1 person found this review helpful
100,"Interview process, worklife and pay package",,5.0,"There were 3 rounds for the TA Position. 1. Technical: Mainly focused on Integrations, Projects I worked on, Security, Encryption related questions. 2. Consulting 3. Panel Interview: Like CTA, you need to present a project scenario if your choice which was implemented by you in your past projects. The presentation should contains problem statement, requirments, implementation strategy, solution, etc.",Nothing I can think of,Be the first to find this review helpful
101,sales women,,5.0,Detailed explain eny product and help in the customer so dirct relationship,Cons of the new tax plan,Be the first to find this review helpful
102,Great Experience,,5.0,Great work life balance. Good compensation.,You have to self-manage. Ever growing platform.,Be the first to find this review helpful
103,Nice culture and good benefits,,4.0,Work life balance and terms,Too much politics. Instead is move fast and breaking things it is move slow and still break things,Be the first to find this review helpful
104,Great Culture,,4.0,"Culture is amazing, helpful teammates",Sometimes the tools can be more reliable,Be the first to find this review helpful
105,Benefits All Round,,4.0,Genuine interest in developing your career,"Can be extremely fast paced at times, but rewarding if you can handle it",Be the first to find this review helpful
106,Incredible organization with 21st century values,"Mar 14, 2022 - Business Analyst in Toronto, ON",5.0,"Work life balance, stock plans, Mental Health benefits",Vacation time starts at 3 weeks,Be the first to find this review helpful
107,sales women,"Mar 14, 2022 - Sales Excutives in Tuticorin",5.0,Detailed explain eny product and help in the customer so dirct relationship,Cons of the new tax plan,Be the first to find this review helpful
108,Its a good company,"May 11, 2022 - Developer Support in Hyderābād",4.0,best perks for full time employees,Extra pressure for support engineer,Be the first to find this review helpful
109,Best Company,"Mar 3, 2022 - Senior Analyst in São Paulo, São Paulo",5.0,"Everything is good, payment, benefits, bonus, work from anywhere, opportunity. The salaries are always higher than the market.",The only con is overwork. It is an excellent company.,Be the first to find this review helpful
110,They love me - and I love them...,"May 27, 2021 - Enterprise Account Executive in Toronto, ON",5.0,"They focus on work-life balance. Managers are always encouraging days off (19 Days off in your first year). It's fast paced, you make what you deserve based on how much you work, but the training and development is INTENSE. You are empowered over and over again to be successful - so if you aren't hitting or exceeding your number, it's not because of the patch, or the situation - it's because you aren't taking enough advantage of the enablement.","Sales is sales and with a resetting quota at the end of every month, you have to be prepared to reset at $0 and do it all over again. Even though we get 19 Days off in the first year, it's hard to take time off because the less you work, the less you make. Company is growing from a startup to a major corporation - that growth means there are a lot of things that are changing and you hear about the ""good old days"" a lot - as if you missed out on how things used to be (not pre pandemic, I mean like 10 years ago) and things have changed a lot.",4 people found this review helpful
111,Great company to work for - But it's getting big,"Oct 11, 2021 - Account Director in Toronto, ON",4.0,Great pay Great benefits Lots of intelligent people Great job security Lots of opportunities to learn and grow They promote from within,"Internal hire/promotions make less than external hires. Could be a big difference (Over 100k base - with accelerators/spiffs/bonuses it's worth over 300k difference in pay) Company is getting very big. The young start up, fast pace, and youthful vibe is gone. Lots of people from Oracle and white hair running the company. There are cliques. Usually between internal and external hires. Some management within Enterprise space power trip. Have massive egos. (Not all are like this as some are incredibly humble and well respected)",4 people found this review helpful
112,great comapany,"Mar 10, 2022 - BDR in Sydney",5.0,the company has a great culture and great people,the pay at this company is average but decent with progression,Be the first to find this review helpful
113,"Good people, needs some culture work","Feb 11, 2022 - Senior Customer Experience Agent",4.0,"On the whole it's an interesting place to work, and I feel treated relatively fairly. People are good at their jobs and the pace of work is fast.","As a member of an acquired company, I expected a bit of turbulence during the turnover period, but the disruptions were more significant than I expected. I feel a bit of loss for the culture I joined with. Advancement is a bureaucratic and slow process. To retain staff, they should look into offering benefits that are easier to access, investing in the employee experience in meaningful ways, and prioritizing movement towards and access to advancement.",Be the first to find this review helpful
114,Great company but high targets!,"Mar 17, 2022 - Account Executive in Munich, Bavaria",4.0,"I always wanted to join Salesforce as a company and I do not regret joining this amazing company. Great culture, learning from the best and entering a great network are pro arguments.",Unfortunately your success in sales is really dependent on your territory and timing of the customer. I personally was unlucky with the management as well due to a lot of changes.,2 people found this review helpful
115,Great employee benefits and company values,,4.0,Values and the benefits of the company are fantastic,Internal processes and discrepancy in them: start up mentality does not work w tens of thousand’s of employees.,Be the first to find this review helpful
116,Unrealistic Targets,,3.0,Great culture Good perks New office being built Work/life balance is fantastic,Hardly anyone hits target - 3 people out of 40+ last year Targets so unrealistic it demotivates you Leaders don't listen to the staff about these targets,5 people found this review helpful
117,great comapany,,5.0,the company has a great culture and great people,the pay at this company is average but decent with progression,Be the first to find this review helpful
118,Great Company,,4.0,- Flexibility - Culture - People,- Career development - No Working from Everywhere policies,Be the first to find this review helpful
119,Employee Friendly Company,,5.0,Employee Centric Good Projects Nice benefits. Friendly culture Good office space,Most of the projects are in Java,Be the first to find this review helpful
120,Great company to work for,,5.0,"Care and attention to employees. Diversity, trust",No cons from my perspective,Be the first to find this review helpful
121,Best workplace,,5.0,Takes care of employees need,Nothing in particular to mention,Be the first to find this review helpful
122,Fulfilling fast paced environment with good opportunities,,4.0,"Salary, work life balance and benefits","Stressful at time, lack of team feeling",Be the first to find this review helpful
123,Good company not great growth,,3.0,Great benefits Work life balance Family first,Low salary Growth not possible out of the role,Be the first to find this review helpful
124,Solution Consultant,,5.0,Great interview process. Very helpful recruitment team.,"None, thanks. I enjoyed my entire recruitment process, it was very structured. In case of any delays, I was informed, I appreciate that.",Be the first to find this review helpful
125,Great Company to grow your career,"Mar 8, 2022 - Account Executive Mid-Market in Montreal, QC",5.0,"Great team, great customers, a lot of learning opportunities,","The Pace, leadership style varies a lot from one manager to the next",Be the first to find this review helpful
126,Great Technology Great Company,"Mar 8, 2022 - Account Executive, Service Cloud",5.0,"Technology, evolution, vision of business","Probably too much work, a lot of communications messages",Be the first to find this review helpful
127,Great Culture,"Mar 8, 2022 - Account Executive",5.0,- Awesome culture and support team,- Very enterprise focused with less attention on SMB,Be the first to find this review helpful
128,Excellent,"Mar 9, 2022 - Associate Support Engineer",5.0,Good people and many factors impacting positively,I do not feel anything,Be the first to find this review helpful
129,"Great company, amazing facilities and growth potential","Mar 22, 2022 - Senior Account Executive",4.0,For both individual contributors and management development paths there are plenty of opportunities and resources to grow professionally and financially. Great perks and flexible hours.,"Extremely metrics-driven and you are at the mercy of your territory, which can change annaully.",Be the first to find this review helpful
130,There are good points of US companies and bad points of Japanese companies.,"Mar 23, 2022 - Senior Solution Engineer",4.0,Enjoyable because it is progressive and changes a lot.,Japanese organizations are growing larger and there is the usual foot dragging that is common in Japanese companies.,Be the first to find this review helpful
