,title,author_info,rating,pros,cons,helpful
32,Amazing Environment and Culture,,4.0,"I am amazed by the people around the work environment. People are super helpful, goes out of the way to help you and provide the necessary support. Management is concerned about employee wellbeing and take actions if they are informed of burnouts. Coming from big 4 Consulting background, this is a complete 180 change and I am glad to be here",Onboarding experience needs improvement although I didn’t get the chance to attend in person boot camps. Each group needs to create content so employees are aware of their division practices and resources. There is no information about the hierarchy and where do you fall within the management,1 person found this review helpful
33,"Great people, culture and mentors",,5.0,They care about individual development,"Competitive work environment that pushes you to do your best, but sometimes a few people can cut corners which creates an unfair and skeptical atmosphere",Be the first to find this review helpful
34,Field AE,,4.0,"Solid technology, strong work team, good reputation, mostly happy customers.",Work/life balance sadly out of whack. Some management resort to more stick than carrot to get short term bump in performance. Sometimes asked to sacrifice long term relationship with customer in exchange for small short term revenue.,1 person found this review helpful
35,"Good company, great benefits but no career growth",,3.0,"Good company, great benefits. Ohana culture is promoted from day 1. Really enjoyed working here for first few years.",It depends on cloud you work for. Diversity doesn't exist in all teams. Monitoring cloud has all Indian eng leaders. They only promote each other and senior people are not respected.,1 person found this review helpful
36,Best company I have ever worked for.,,5.0,"I feel like everything is amazing here... the job itself, the perks, benefits, the people, the culture. Most important, they have made us feel safe throughout this whole pandemic and that is something I am extremely grateful for.",For the sake of choosing a con... maybe simplify the commission structure?,Be the first to find this review helpful
37,Great company to work for,,5.0,Good environment to work in,Remote work can sometimes be challenging,Be the first to find this review helpful
38,Great Place to Work,,5.0,Beautiful offices and great benefits,Lots of room to improve on diversity,Be the first to find this review helpful
39,"A solid employer who treats employees well, with a meaningful mission",,5.0,It's great being surrounded by lots of smart people and constantly challenged to do your best work.,"The company has gotten very large, and it's hard to find your place in it sometimes, or effect meaningful systemic change.",Be the first to find this review helpful
40,Hard not to drink the kool-aid,,4.0,"Amazing benefits, perks, interesting work. Salesforce ecosystem hard to beat for great people.",Always have to be selling/marketing...even when talking to internal leadership,Be the first to find this review helpful
41,Great Culture!!!,,5.0,Support from leadership during pandemic was AMAZING and helpful (not numbers focused) Great Benefits,I have none at this time,Be the first to find this review helpful
42,Be Careful,,3.0,Big SaaS company with the perks and benefits,"The culture is changing for the worse. As more leadership continues to change and more Oracle leadership is brought in. They manage only from the dashboard. The company is also very short sighted. You might be a rockstar one year but next year they will make you feel like belittled. Your success in the organization will depend on what territory/patch you will be aligned to. Many people join Salesforce for the name, but be careful. Sometimes its not worth joining a company just because they have a brand name.",7 people found this review helpful
43,Great company to work for,,5.0,Great benefits Great values Supportive management Lots of opportunities Flexible work from home,More locations outside of San Francisco,2 people found this review helpful
44,As great as everyone says it is with some typical pitfalls,,4.0,"work life balance. trust in employees. financially stable company. ceo with a conscience. emphasis on social impact. very positive morale among employees. people have their complaints, but it is pretty rare to come across someone that doesn't enjoy their job. it's a destination company and it mostly lives up to the hype.",contractors are given the responsibilities of full-time employees and sometimes stay in roles for YEARS but they are not given any of the benefits of full time employees. there is lots of redundancy in people's jobs - feels like i meet a new person every other day that has the same role as me yet we don't collaborate on projects. left arm doesn't know what the right arm is doing at times. teams and reporting relationships are illogical and disorganized because people get promoted without regard for how it disrupts the bigger picture. the pace of things is sometimes way too fast - it is helpful to stop and smell the roses and slow down a bit rather than plow full speed ahead just for the sake of innovation. and the company can be a little cult-like and self-important. lots of emphasis is focused on public speaking and flashy slide decks and celebrity. the beauty of a slide deck and a well-written speech is sometimes valued more than the quality of the work.,1 person found this review helpful
45,Amazing Professionals,,5.0,Teamwork and professionalism and amazing products,none that I can think of at this time,Be the first to find this review helpful
46,#Dreamjob Not Always,,3.0,"Quality work/life balance - This is baked into the benefits and culture. Although, you need a manager that actually supports this for you. If you have that it is great but, when you don't it can feel defeating. Personally, I have experienced the good and the bad with this. Training - Trailhead is a wonderful tool that provides a great introduction to many products/services. It's self-guided and you can pursue what interests you at your own pace. Time off to volunteer - Again a great benefit but, your manager has to be supportive of your endeavors. Employees are encouraged to give back using the 1/1/1 model. On one hand you are praised if you meet or exceed the number of hours you give back. If you don't have a manager or a team that does a lot of volunteer work, you might be criticized or singled out for ""wasting time."" Free Snacks - This is nice when you need a 3:00 snack or can't get out for lunch. Access to great perks - Wellness activities, a gym, workout classes, a benefit you can use to pay for massages. Unlimited vacation time, sometimes free tickets to events.","""Diversity"" - There's a good lip service but, the reality is that upper management is mostly white. Until there is massive change in how recruiting and cultivating talent happens in the tech industry white guys are going to begat more white guys. Chances are pretty good they don't have friends or connections who are POC. This also holds true from people who come from other tech companies. When rats jump the ship they tend to bring other rats with them. Not so subtle hints that you have to hold a ""right"" set of beliefs/values - you have to get onboard or made to feel like an outsider. If you question or don't hold a certain The idea that Salesforce can save the human race - Salesforce is an innovative tech company with products and services that help customers do business. Be that! While SF is the biggest and holds a huge marketshare, it has created this idea that it can somehow save the world. Surrounded by lots of people who don't actually work with you - there are some teams that have a larger representation in certain hubs but, if you have a team that is largely based in one hub it can get lonely being surrounded by people who are largely irrelevant to your daily work life. It can also infringe on W/L balance. Ohana seating - Gross. Everyone needs their own desk and space. ""Data Driven"" - Sometimes translates to manipulating for personal gain and benefit.",13 people found this review helpful
47,Great company to work for!,,5.0,"Hard work will be recognized, team work highly encouraged. Stability of a large company, but fast pace and current with process and procedures!",Due to the size of the company some groups don't work cross-functionally as much as others - but not always the case.,1 person found this review helpful
48,"Great place to work, slow to promote",,4.0,It's a great place to work with great people and products. CEO is exceptional and I'm proud to work here.,"The promotion process is hard to understand and you are only allowed to apply to a role internally that is lateral, despite years of experience. So, if you start at a low level just to ""get your foot in the door,"" it will be very difficult to move up significantly.",2 people found this review helpful
49,Everything that is advertised,,5.0,"--Great Culture, second to none --Smart People --Strong Leadership",none that I can think of...,Be the first to find this review helpful
50,Great place to work for!,"Jun 1, 2020 - Director, Technical Program Management in San Francisco, CA",5.0,Salesforce is willing to invest in and care about their employees and provides competitive compensation,Horrible commute into San Francisco,Be the first to find this review helpful
51,Salesforce,"Jul 5, 2020 - Associate Member of Technical Staff in San Francisco, CA",5.0,"Laid back culture, and good work life balance",No free breakfast lunch or dinner,Be the first to find this review helpful
52,Great Company and ConstantlyInnovating,"Jun 8, 2020 - Account Executive",5.0,The best part is have an entire suite to truly transform a business.,The only con is there is a ton to learn.,Be the first to find this review helpful
53,Great Place to work if you have a good boss,"Sep 16, 2020 - Global Incentive Compensation Analyst in Indianapolis, IN",4.0,"VTO, PTO, Parental leave, working remotely","Very political, under valued on short staffed team",1 person found this review helpful
54,Awful,"Dec 26, 2020 - Sales Representative in Houston, TX",1.0,Free time and flexible hours,Poor Management treatment and inequality,11 people found this review helpful
55,Overall great place,"Oct 27, 2020 - Product Manager in San Francisco, CA",4.0,Employee benefits and flexible schedule. Good work/life balance.,Difficult to uphold mission and values With size of company.,Be the first to find this review helpful
56,Great company to work for,"Jun 29, 2020 - Director",5.0,Good environment to work in,Remote work can sometimes be challenging,Be the first to find this review helpful
57,Great Place to Work,"Jun 29, 2020 - Account Executive in Chicago, IL",5.0,Beautiful offices and great benefits,Lots of room to improve on diversity,Be the first to find this review helpful
58,Great Company and Culture,"Feb 18, 2020 - Senior Business Operations Manager in San Francisco, CA",5.0,"It depends on which business unit you are but to the most part, great leaders. I personally like the Core values of the company: Trust, Customer Success, Innovation and Equality. Great Benefits and lot of great leaders in the Organization.","I don't think there are any cons. It depends on your role and manager, people work from home, get the work done. So, there are no negatives to add.",Be the first to find this review helpful
59,Working to break free from legacy systems,"May 1, 2020 - Director",5.0,Sensible leaders willing to do what it takes,Fixed mindsets of some jeopardize innovation potential,Be the first to find this review helpful
60,Great leadership.,,4.0,"Community support, excellent technology, upward mobility",Uneven distribution of sales territories has huge impact on your income from year to year. Lots of politics.,Be the first to find this review helpful
61,"Focused on new hiring, not retention. Remote workers not supported. Okay if you live is SF.",,1.0,"Salary and Benefits, Equality, Time off.","Company is solely focused on hiring. Once there, you are on your own. There is ZERO career development.",15 people found this review helpful
62,Good Co,,4.0,"Great Company Culture, awesome management team","Agressive growth targets, don't pay well",Be the first to find this review helpful
63,you can feel good about working at Salesforce!,,5.0,"huge emphasis on inclusion, accessibility, and wellbeing.",just a super big company which always become bureaucratic.,Be the first to find this review helpful
64,Great place to work for!,,5.0,Salesforce is willing to invest in and care about their employees and provides competitive compensation,Horrible commute into San Francisco,Be the first to find this review helpful
65,success manager salary 1-2 years,,4.0,"espp, wellness, support, Employee success, Salary","sales leadership, sales, constant change,",Be the first to find this review helpful
66,Best Company to Work For,,5.0,"Salesforce is a genuinely value-driven company that operates with transparency, a heart of innovation and humanity. Someone with a growth mindset and excitement to learn will do well here. Believe the hype!","There is an awful lot to learn when you start, and the organization can seem a bit duplicative and takes a bit of time to sort out, but by six months in, it starts to make sense. (This isn't a con, really, just advice for newbies.)",5 people found this review helpful
67,Amazing place to work,,5.0,For me it's a pro to be able to work with Salesforce products all day because they are great products and it makes my days easier. GREAT OPPORTUNITIES. Good pay. Free Salesforce training and certifications Discounts PTO Relaxed environment Easy people,"Since I'm in support, full remote work is not allowed and with all the riots going on in the cities and the virus, I wish more than ever to be allowed to work remote 100% of the time.",Be the first to find this review helpful
68,"Great Company That Cares for It's Employees, Customers and Communities",,5.0,Tons of resources and people willing to help. Excellent stock offerings. Excellent ways to engage customers. Great benefits. Lots of unique freebies. Great career development.,It take some time to understand all of the solutions and offerings. Getting used to process takes a while,Be the first to find this review helpful
69,This is an awesome place!,,5.0,1. The people are amazing 2. The product is a best in class offering 3. A lot of opportunity for advancement 4. Approachable leadership,"I cannot think of any, Salesforce does its best to always put its employees first.",Be the first to find this review helpful
70,Amazing Place to Work and Management Really Does Care!,"May 29, 2020 - Senior Program Architect",5.0,"I love the culture, equality groups and the amount information at my fingertips to help me grow in my career and as a person.","So much content being shared, it's hard to know where to start.",Be the first to find this review helpful
71,Caring Company,"May 26, 2020 - Recruiter",5.0,The company is about building/hiring wisely.,Nothing that I can think of.,Be the first to find this review helpful
72,Fantastic place to work at,"May 26, 2020 - Solutions Engineer in San Francisco, CA",5.0,Great culture and awesome company by far to work at.,none at this point that I can think of,Be the first to find this review helpful
73,Extremely disappointing experience,"May 17, 2020 - Account Executive",2.0,"Nice office, free snacks, healthcare - all the usual perks you would expect from a successful SaaS company A few recent hires in very senior management in ANZ (incl. Pip, Ian) have been received positively.","Your experience here will completely depend on your direct manager and reporting line - and that's a very mixed bag of people. There is a lot of ego at play in some leaders and a total lack of EQ/empathy - be sure to interview your manager through the hiring process. There is nothing as demotivating as a sales manager who doesn't have basic leadership skills or self awareness. They have over hired Account Executives as they believe that this will drive limitless growth in the region. Result being that everyone has territories that are too small to give them a reasonable chance at succeeding. Attainment is poor even from those who have been with the business a number of years and have been successful in their previous roles. This DOESN'T stop huge amounts of pressure being placed on each individual to hit pipe gen and sales targets (even during COVID). Very few people have hit their quota or anywhere near it in the last few years. 5-7 years ago this probably would have been a great place to work but it has changed considerably since then. People don't trust the anonymous feedback surveys so the business doesn't understand the huge amount of grumbling that is happening behind the scenes. AEs are unhappy and many are looking elsewhere. But management also does its best to make you fearful about leaving in order to keep you in place to avoid more turnover. They made most of their customer success group redundant last year. Aside from COVID, there seems to be a major aversion to letting people work from home which to me highlights that there is a lack of trust in their people. Some management speak down to their team like they are children. Very few female leaders in the sales team - not sure the organisation is honestly asking themselves why this is? People talk the talk about diversity because it's a SFDC value but that's not necessarily how they really think or execute. I don't even think most of them are capable of thinking outside their own experience.",18 people found this review helpful
74,"So far so good, from an ex-partner perspective","May 25, 2020 - Technical Architect in Chicago, IL",5.0,Company seems to live up to its reputation. Transparency and trust are really pushed throughout the organization. Comp was fair compared to partner pay.,Nothing in particular so far,Be the first to find this review helpful
75,Managers are worse,"May 12, 2020 - Multimedia Graphic Designer in New York, NY",5.0,Some managers are spoiling the work culture,Company is good and good work culture,3 people found this review helpful
76,Rewarding,"May 22, 2020 - Solutions Engineer in New York, NY",5.0,"opportunity to always learn, great company culture, interesting work, great support from broader team",None that come to mind.,Be the first to find this review helpful
77,Great place to work,"May 21, 2020 - IT Lead in Portland, OR",5.0,"Competitive pay, great benefits, a say in your future",a lot of M&A causes confusion,Be the first to find this review helpful
78,Competitive environment,"May 23, 2020 - Business Development Representative in Denver, CO",2.0,- massive company with great reputation - will learn and grow as a sales person in technology - can be a fun environment - opportunities for growth are there - company as a whole is incredible and truly inspirational,"- Impossibly high quotas with low commissions - very difficult to succeed in an extremely competitive and cut throat environment - work depends on your manager, if he/she is difficult or uptight your daily job will be hard - zero work from home flexibility - tends to feel like you’re just a number - the recruiter will most likely over hype the role and be very aggressive with you - Overworked and not rewarded I was so excited to work for salesforce and honestly am more than disappointed. Took a huge step back financially to come here (as they convince you you have to do) for the results in the long run. We are treated like part of a call center. I would not recommend this job to a friend or colleague.",10 people found this review helpful
79,Best. Company. Ever.,"May 17, 2020 - Director, Strategy Management in San Francisco, CA",5.0,Amazing benefits & perks; People/Wellbeing focused culture; Interesting work/Always something new to learn; Flexibility in being in the office and WFH; Awesome products & brands to stand by and be proud of,"Grueling work and at an extremely fast pace, but at the same time, Salesforce encourages employees to focus on wellbeing",1 person found this review helpful
80,Best company,"Mar 3, 2020 - Business Development Representative in Atlanta, GA",5.0,"Volunteer time off, Culture, teammates, training, they care about you as a person, work life balance, the innovation, you get a mac, free food, the friends you make here",Its all about networking- if you cant network- getting a promotion will be more difficult,Be the first to find this review helpful
81,Salesforce's unlimited growth,"Feb 3, 2020 - Senior Tier II Support Agent in Hillsboro, OR",5.0,- Great Support - Open Door Policy - Fight against status quo is encouraged - Trust - What I do matters,- Big Company Politics - Higher Managers who's ego get in the way of innovation,Be the first to find this review helpful
82,Salesforce truly embodies their corp values.,"Mar 10, 2020 - Account Executive in San Francisco, CA",5.0,"Our CEO, a culture of innovation, and the amazing people you are surrounded with on a day to day basis.",There are not more CEO's/executives like Marc Benioff.,Be the first to find this review helpful
83,"Good experience, but just a stepping stone","Aug 26, 2020 - Account Executive in Atlanta, GA",4.0,"Great benefits like 6 months parental leave, ESPP",Sales team structure too complex and too many people involved. Low ball on comp packages,1 person found this review helpful
84,Fake culture - it’s all branding,"Mar 13, 2020 - Anonymous Employee in San Francisco, CA",1.0,"Comp package is decent, benefits are good","I’ve only been with the company for a few months, and it was my dream company to work for. I fell for the hype, the branding, the “perks”, the “culture”, the philanthropy. Now, I can speak from experience that the culture is fake. Benioff might mean well and the company might provide perks so that from those on the outside looking in, this is a great place to work. I just know that during the months I’ve been here, I haven’t had any time to see the Salesforce park or have coffee in the Ohana floor. I’m on a small team and other than my manager, the others have not said 3 words to me, unless I’m talking to them in a group setting. No “how was your day?” Or “Do you want me to show you around?” How’s that for culture? I tried to walk to a meeting with a team member and she completely ignored me. I’ve never felt so lonely at a job. The Ohana seating makes it impossible to get to know anyone. I am so busy from the moment I get in but accomplish nothing. We have so many meetings... meetings 85% of my days to talk about nothing that can’t get accomplished through emails. Or the meeting is about the same things we just met about 2 hours ago. The culture is not about being productive or getting things done. It’s about looking/feeling like important topics are being discussed, sitting in conference rooms, and over complicating the strategy. We just spin and spin and then we go home, and do it again the next day. Every single thing I’ve worked on since I started have been scratched or changed because the process or overall strategy has changed. How does anyone work around here or get anything done in this type of setting and without concrete decisions being made? The on-boarding is very chaotic and management isn’t aligned with the actual on-boarding process. They don’t factor in how long the mandatory trailhead courses take or take the time to onboard you. Becoming Salesforce and Bootcamps are just thrown into the schedule and are disruptive to the day-to-day workflow. (I’ve had to reschedule because there are other meetings that conflict). I met someone, also new but on another team, who complained she doesn’t have time for bootcamp. Maybe it’s not necessary? Just show the new employees how to navigate the elevators in the tower... this took me weeks to figure out on my own.",50 people found this review helpful
85,Glad I got out - you should too,"Feb 19, 2020 - Anonymous Employee",2.0,Bonus payouts were always paid at 100% Benefits were really good. I had a really great team and loved my coworkers Salesforce looks great on my resume.,"There was no transparency in how promotions were decided and very little feedback to help get you to the next level. Employee Success is a joke at this company. It was total chaos trying to get anything done with way too many cooks in the kitchen. If you're an older employee, don't expect any of your previous work experience to mean anything. If it didn't happen at Salesforce, it didn't happen at all. Compensation is definitely lower than the other big tech firms in San Francisco. Stop using so Hawaiian jargon and ridiculous costume characters. It's a business, not a pre-school. No stock refresh for grade 7's in ES, even though we were eligible under the plan.",14 people found this review helpful
86,Best Company,"May 15, 2020 - Program Architect in Austin, TX",5.0,- Amazing and smart people - Real transparency - Great Salary and perks - Well being - Time off - Learning opportunities - Collaborative atmosphere,I could not find one yet,Be the first to find this review helpful
87,Best workplace,"May 8, 2020 - Software Engineer in Dallas, TX",5.0,"Ohana culture, great work life balance- they care about employees growth and well being",You don’t like to work anywhere else after working in Salesforce,Be the first to find this review helpful
88,good for retirement,"Oct 9, 2020 - Data Scientist in San Francisco, CA",4.0,"great company, great people, great roadmap","good work life balance, good perks",Be the first to find this review helpful
89,Database Admin,,5.0,good for employees & good working env,Management not good & promotion relating thing not happen,Be the first to find this review helpful
90,Best workplace,,5.0,"Ohana culture, great work life balance- they care about employees growth and well being",You don’t like to work anywhere else after working in Salesforce,Be the first to find this review helpful
