,title,author_info,rating,pros,cons,helpful
42,Challenging and Amazing Place to Work,"Jul 17, 2015 - Senior Director Marketing in San Francisco, CA",5.0,"Everything moves really fast. If you have a good idea and can sell it and get it funded, you can get it done. Teammates have a spirit of wanting to help each other out to get the job done. Coming to work here is fun.",There are so many challenging projects to work on that it's sometimes hard to say no so you can find some work-life balance. High expectations to respond instantly even off hours.,3 people found this review helpful
43,Interview Process,"Aug 27, 2015 -",1.0,There's free coffee and snacks.,Interview process is not reasonable.,5 people found this review helpful
44,Principal Product Manager,"Jul 21, 2015 - Principal Product Manager in Indianapolis, IN",5.0,"Truly one of the best companies in the world to work for. First class benefits, visionary leadership, crazy amount of snacks, drinks and beer(!) in the offices. Very flexible on working from home or remotely. Principal/Director level and above have no defined PTO plan (i.e. no limit).",Need to be more cohesive on product strategy. Still a feeling that if you're not at the mothership (in San Francisco) you miss out on a lot of opportunities and not totally a part of the company culture.,1 person found this review helpful
45,Fast-Paced and Competitve,"Jul 23, 2015 - Anonymous Employee",5.0,"Salesforce is a fast-paced, competitive employer who wants their employees to succeed. There is always something new to learn and a new goal to achieve to help keep you motivated. The people you are surrounded by are top performers and push you as well. I love being surrounded by innovative ideas and people who want to execute on them. The benefits are great too.",If you are not invested in your career then Salesforce is not the place for you. There is always something to learn and you still need to do your day job.,Be the first to find this review helpful
46,Awesome place to work,"Jul 21, 2015 - in San Francisco, CA",5.0,"Great company, great culture, great benefits",can't think of any cons,Be the first to find this review helpful
47,Salesforce Software Engineering,"Jul 17, 2015 - Product Manager in San Francisco, CA",5.0,"Great culture. Great balance between innovation, trust and delivery. Constantly challenges individuals by providing opportunities to deliver their best work. Great collaboration. Technically challenging.",Some overlap between competing teams. Scrum team priorities can change frequently. Can seem a bit chaotic at times.,1 person found this review helpful
48,"I'm going to be here longer than planned, and this is great!","Jul 18, 2015 - Engineering Manager in Atlanta, GA",5.0,"Salesforce deeply cares about it's employees, closely followed by it's care for ""Trust"": the idea that customers can expect their data to be secure and available. I work with a bunch of smart people that care about each-other and our customers, and even though there are over 16,000 employees, I generally feel like I work at a small company. I have insight into product direction and how things are going financially, I have impact on who we hire and who I work with, and I get to see immediate value from the work I put in. Salesforce gives me all the tools and resources that I need to do my job, and any time I've needed help from HR or IT, the big company pros are there. Salesforce want's me to spend my entire career here, and what I initially thought would just be a few years looks like it could be a lot longer.","It is a big company, and knowledge transfer is always tricky. I suspect that there is a bit of duplicity that goes on in engineering, and there are definitely things that parts of the business have learned that other parts of the business could be greatly benefited from but don't know anything about.",Be the first to find this review helpful
49,"Hard-core, cold-calling, koolaid-drinking environment","Aug 7, 2015 - Sales Representative in Chicago, IL",1.0,"Good Healthcare, cheap movie tickets, paid to volunteer a few days a year.","Base pay will be lower than their competitors. You'll be expected to work long hours, a lot of overtime and practically live there at the end of each month and quarter. Hard to obtain quotas, but you'll get no sympathy if you speak up or ask for support. It's a machine...a hard-core, cold-calling environment. Your phone WONT ring just because they're ""Salesforce"", despite what they'll feed you in your interview. If you're headed there...prepare for the stress and long nights!",24 people found this review helpful
50,What a Ride!,"Jul 7, 2015 - Vice President Sales in San Francisco, CA",5.0,"Salesforce is an amazing place to work. Great career development experiences. Some amazing mentors in the early days. Made many life long friends and learned many life long lessons. Benioff & Harris are geniuses. They created an incredible technology platform, company and culture.",The company has changed a lot in the last few years. Feedback from many people still there is that the culture is changing dramatically and that Oracle is having a reunion of sorts at their expense.,3 people found this review helpful
51,Dreamjob,"Jul 17, 2015 - Account Executive in San Francisco, CA",5.0,This place is my #dreamjob! Best place i regards to people and company heart.,Nothing... Its a joy coming into work every day,Be the first to find this review helpful
52,Fast paced company !!,"Jul 17, 2015 - Software Architect in San Francisco, CA",5.0,"Excellent company to work for, this is the company where you can really do what you really want to do with computers and get compensated really well. Highly fast paced. Lively office environment. Flat organization, not too hierarchical for such rapidly growing company Very transparent Lots of snasks, fruits every day, still very startup like",I can't think of any thing.,Be the first to find this review helpful
53,Sr.Channel Manager,"Jul 17, 2015 - in San Francisco, CA",5.0,"Leadership, market share, excellent product portfolio.",Not very strong presence in Latin American companies,Be the first to find this review helpful
54,Manager,"Aug 14, 2015 - Anonymous Employee",1.0,Every one knows the name. Looks great on a resume. Great people in the field Product works,The most arrogant company I have ever worked for. Corporate does not believe in listening to the field or their customers. They will tell you every one loves them but adoption of the product is low. I gladly took a pay cut to get out of the company,12 people found this review helpful
55,Fast paced and extremely rewarding,"Jul 16, 2015 - Account Executive",5.0,Working at salesforce has been one of the most challenging jobs that I've had. There is a sink or swim attitude working with the most intelligent people in tech with the best products. New technology creates a learning environment every day with the satisfaction of helping companies achieve their goals.,The monthly cadence / quota can be overwhelming for certain personalities but the reward (compensation) makes up for the stress.,Be the first to find this review helpful
56,Bad place to be an Enterprise AE,"Jul 11, 2015 - Senior Account Executive in North East, MD",2.0,"great technology, enthusiastic and loyal customers.","Only a fraction of enterprise reps make their number..if you're a great rep and you work hard you still only have a one in six chance of making your number. Accounts are dolled out like it's the Wild West. Managers pick their favorite rep and assign the best accounts.. Even if your lucky enough to get good accounts (which I was)there are so many reps you will only get 2-3 active accounts. It's also a micro management, Oracle environment... The beatings will continue until morale improves.. Attrition is really, really high. Do yourself a favor and look elsewhere.",15 people found this review helpful
57,Quality assurance specialist,"Jul 23, 2015 - Quality Assurance Specialist",2.0,Scheduling around work is great. Once you are in your position for awhile you kind of get to do what you want. As long as your work is getting done management didn't care. The benefits are amazing I haven't found anything to match it.,My job was eliminated and I was told someone would help me find a new position within the company and I had a month.. They contacted me at week 3 and nothing..... I miss Exact Targets culture and the parent company is micro managing them... A lot of shifting is going on and no one is really safe.,6 people found this review helpful
58,Great company to work for,"Jul 14, 2015 -",5.0,Great company. Lots of benefits.,There's nothing bad about working for this company.,Be the first to find this review helpful
59,"Senior Director, Marketing","Jul 12, 2015 -",5.0,- innovative company - solid culture,"- too large, tough to get things done - spends a lot of money on events, not sure on the return",Be the first to find this review helpful
60,Customer Service Manager,,5.0,- Amazing people. You won't find a better group of people to work with. - You'll learn a lot. - Plenty of room to grow your career. You're challenged and encouraged to explore. - Managers care about you and you are given every opportunity to improve and succeed,- Fast growth means less time to stop and smell the roses and revel in accomplishments.,Be the first to find this review helpful
61,Account Executive,,4.0,great growth and opportunity for different career paths. The culture is amazing,Territory alignment is not competitive or divided appropriately,Be the first to find this review helpful
62,Lead Member of Technical Staff,,5.0,Amazing vibe and energy around you!,Too big a company to make some real change or big impact,1 person found this review helpful
63,Account Executive,,3.0,"Great company vision, top products, great philanthropy model",Stress created by micro-managing employees,2 people found this review helpful
64,AE,,3.0,"Defined process, always be closing / win as a team culture, great employee benefits",Layers of management and a pecking order to move up,Be the first to find this review helpful
65,Good place to work,,4.0,people here are very nice and easy going.,did not find any cons,Be the first to find this review helpful
66,Account Executive,,2.0,"Great technology, industry leader, dominates the market space.","Office driven culture, very transactional, you will not make money if you are put in a bad territory. Office politics are some of the worst I have ever experienced. Zero diversity, no women managers.",14 people found this review helpful
67,Used to be great,,2.0,"Good base salary, fun coworkers","Micromanagement, poor leadership. Complete shift in culture over the past couple years. After the acquisition everything went downhill.",7 people found this review helpful
68,"Culture is great, salaries are decent and they're flexible with work/life balance.",,5.0,"Depth of expertise of coworkers, senior management listens, upward mobility seems optimistic, company is growing rapidly, they have beer in the office","None so far, but I guess cross-training in different roles would allow for better structure and career path planning. Current structure encourages shadowing, but there is no formal process in place.",Be the first to find this review helpful
69,Got hired at Salesforce.com as PM,,5.0,Just a week so far with Salesforce.com and it has been an amazing experience .....the journey has just begun!!! Exciting and a happening company to work for !!,Too soon to share anything yet.,2 people found this review helpful
70,Keep innovating....,,5.0,"1. Salesforce R&D has one of the best talent in software industry. 2. Despite being the best in what they do, people are accessible, down to earth and very polite. You can pretty much talk to engineers/managers at any level at any time. 3. I can't speak for the whole R&D, but I have never felt any politics in engineering teams yet. Most importantly, I have never heard anyone talking ill about someone behind their back. The environement is very positive and people love what they are doing. 4. You are given sufficient time to understand your project, see the big picture and get training. 5. Work life balance is great, I never had to work overtime or weekends, expect for the planned releases, for which you get comp day off.","Salesforce has over 15k employees, about 90% of them are sales guys, which I can not speak for. For R&D: 1. Hiring standards has been deteriorating day by day. We used to be really great at it, but now we are hiring people blindly. If we are to maintain the quality, we need to standardize the process, and learn from top tech companies(as we claim to be one). We pay pretty well compared to top tech firms in bay area, and I am sure with right interview process and effort from recruiters(hire more recruiters and tell them to reach out to everyone), we should we able to hire great engineers. 2. We have too many titles in R&D, this is great to keep employees motivated and promote them and I get that. BUT, you got to respect the title. I have seen people with very less experience and contributions, becoming Principle Engineers. I bet, these so called Principle Engineers, wont be able to pass entry level engineer's interview at a good tech company. PLEASE FIX THIS. 3. Another thing which is hurting the quality of engineering organization is letting QAs move to development without any interviews. I agree with the idea of allowing people to move between roles and do different things, but we must maintain the same interview standards while doing so. We all know that hiring standards for dev and QA are far apart, then letting QAs move to dev so easily has become a shortcut and no one is getting benefitted by this other than the individual. This hurts both dev team (as now they have to explain every line of code to QA) and it also hurts QA team as they will always have to hire new QAs (since the existing ones become dev) 4. I am not sure if this is salesforce or recruiters, but they dont give you good equity if you dont negotiate hard. The equity I have seen so far is around 50% of what a tech company in bay area (at our level) offers. 5. We have a great work culture at company, which is getting polluted by more and more higher management coming from Microsoft and Oracle. I always wonder, why we never get higher management from companies we admire (Google, Facebook, LinkedIn....). Now, these new managers are polluting the culture by thier micromanagement philosophy of earliest companies. For instance, now managers are asking receipt for $7 lunch arranged for a team meeting. This is not salesforce.",9 people found this review helpful
71,Salesforce,,4.0,"People you work with are of high caliber, well respected company, job security, perks, benefits, stability, ability to explore different roles every fiscal year, still like a startup in many ways.",My department along with many others is going through constant re-org. It doesn't feel like you're able to make much of a positive impact or move the needle with the business during times like these. It can be political chaos for months.,2 people found this review helpful
72,Success Mgr,,4.0,Fast Paced environment. Fun people.,Too much busywork from HQ,Be the first to find this review helpful
73,Acquired Technology Company,,5.0,"excellent pay, flexible schedule, good work/life balance, awesome perks,","high stress position, quotas can be high, feeling that we are not as valued by the parent company",Be the first to find this review helpful
74,Strategic Sourcing Specialist,,3.0,Its a great work environment,I always working long hours,1 person found this review helpful
75,Great but getting BIG,,4.0,Incredible company. Destination employer. Just incredible place in the market. Best part was the true commitment to doing well and doing good. It permeated all facets. First time I have been in a company where the values where so integrated into the core DNA Get to work in SF in tech. 10 years ago that was impossible. Love that SFDC has led the way here as well!,"Feeling big now. . .wish I had joined 10 years ago. Was hard to find a great job to continue my career there. Lots of new SENIOR folks from Oracle and I think it felt as if this was shutting down opportunities for people who were not in the ""club""--in sales.",1 person found this review helpful
76,.,,3.0,Easy to schedule sales calls,"Sounds ironic, but destructive, moral crushing obsession with updating Salesforce.",1 person found this review helpful
77,Account Executive,,5.0,Great team. Amazing products.,Fast pace is fun but makes life balance challenging.,Be the first to find this review helpful
78,Inside the cloud.,,4.0,"The culture is very much like a start up, this is what makes up the diversity adding to the overall vibe of the company.",none that come to mind,Be the first to find this review helpful
79,Saforacle,,3.0,*VTO 5 days a year *Core product works really well *Lots of customer success,"*AEs getting pinched on territories WW *Management is bringing in the ""Oracle 10 legged Meeting Methodology"" *Very political",1 person found this review helpful
80,Great company,"Jun 30, 2015 - QA Tester in San Francisco, CA",3.0,Loved every minute of it!,Very stressful! I had to forgo my work life balance totally!,Be the first to find this review helpful
81,Good company,"Jun 27, 2015 - Software Quality Engineer in San Francisco, CA",4.0,"Good base pay for interns, awesome kitchen/snacks, plus free housing and a very competitive benefits package (full medical/dental/vision)",It can definitely feel like you're a cog in a very big machine. It's very easy to feel lost or have your supervisors lose you.,Be the first to find this review helpful
82,Great company!,"Jun 22, 2015 - in San Francisco, CA",4.0,1/1/1 Model - VTO Flexible schedule,Need to work on efficiency of repeatable processes,1 person found this review helpful
83,Overal nice orgnization with bad middle management,"Jun 19, 2015 - Anonymous Employee",3.0,"Company is healthy, profitable, and growing at rapid speed. Company CEO Marc Benioff and top executives are excellent, they have created excellent company and culture. Salesoforce pays above the market. Monthly social events. Good benefits. Opportunities for continuing education. Above all there are real smart people around (in individual roles)",But middle management spoiling the culture created by top management. Middle management seems to fight with each other for wrong reasons. Company has grown big and the middle management does not know how to handle it. Re-orgs happens without a reason and the new management whoever joins tend to shakes good amount of teams without knowing what they are upto and how it will impact the company and individuals. No clear communication on the changes and re-orgs.,3 people found this review helpful
84,Best Place to Work!,"Jun 10, 2015 - in San Francisco, CA",5.0,"Work life balance, smart people. company culture, CEO","Internal politics, maintaining internal equity, red tape",Be the first to find this review helpful
85,"Great place to work, but operations can't scale","Jun 5, 2015 - Anonymous Employee",4.0,"There's no denying that Salesforce has experienced great success and that the office culture, especially at HQ, is fantastic. Super smart talent, good benefits, equitable compensation. Awesome internal perks and great focus on providing diversity in the workplace.","Company is over-reliant on the heroic effort of its individuals in operations and development teams. There can be burn-out. Some departments struggle with too many people who want to manage or coordinate work, and not enough people to actually get it done. Unpredictable hiring freezes will often negatively impact a group's ability to scale.",7 people found this review helpful
86,Not necessarily a dreamjob for everyone.,"Jun 9, 2015 - Senior Applications Analyst in San Francisco, CA",3.0,"Great benefits, coworkers are awesome.","If you're stuck with a terrible manager, you're screwed. Changes come from management down, not from employees upward. Performance reviews can be quite subjective....",8 people found this review helpful
87,Salesforce,"Jun 23, 2015 - Anonymous Employee in Indianapolis, IN",4.0,Paid time of for volunteering and floating holidays are a great perk.,Having more seasoned management to aid with change management would make it better.,Be the first to find this review helpful
88,Recruiting Coordinator Manager,"Jun 8, 2015 - Anonymous Employee in San Francisco, CA",5.0,"Great culture, great career advancement opportunity.",Getting to be a bigger company.,Be the first to find this review helpful
89,Emplouyee success,"Jul 5, 2015 - Anonymous Employee in San Ramon, CA",1.0,"CEO, Philanthropy, drinks, location, perks","Very Political, Environment of bulling by the ES senior team. Im competent ES team.",12 people found this review helpful
90,"Do not be deceived, it's awful.",,1.0,A few very good and smart people. Benefits and pay are above average. Free snacks. Looks good on the resume.,"You'll be worked to the point of exhaustion on a regular basis and down time to recuperate does not exist. One of the most arrogant work cultures I've ever experienced, people are much more concerned with being right, than in finding solutions together. I don't think I've ever worked at a more self centered, egotistical, backstabbing culture in my life.",35 people found this review helpful
91,It's Like College,,2.0,"It's Like College: plenty of happy hours and alcohol, very social...but can also stay in and work on code if you're not up for a party It's Like College: most people stay 2-4 years, and there's a growing alumni association...Salesforce also looks good on a resume so people often get great jobs afterwards It's Like College: you find the crowd you want to hang out with, and some can become friends for life, while others become acquaintances whom you want to stay in touch with because you know they'll do great things later on It's Like College: you can be really intense, and work hard, or you can do the online version, i.e. work from home all the time...the out-of-sight/out-of-mind employee often has the longest tenure","It's Like College: there are a lot of bright engineers with wonderful, though impractical, theories, and operations often suffers due to a lack of people with more grounded, experienced perspectives It's Like College...you can even graduate early: If you're promoted, you're even more likely to stay less than four years, being a VP in operations is like being the drummer in Spinal Tap, you'll mysteriously leave one day and be replaced by someone else...who will also also leave under bizarre circumstances in 9 months It's Like College: when you make it to five years, you start to feel like all your friends have graduated and moved on, and you're the old guy telling stories about 2009 It's Like College: much of the technology the company uses was developed when I was still a university student It's Like College: there's a lot of unusual PR that's used to help sell the place to new recruits It's Like College...in North Korea: Your job is a dream! Post that to your Facebook and LinkedIn, and do it now!",10 people found this review helpful
92,Great Company with Values,,4.0,"Lots of great teams, lots of process and best practices but it's much better than having none. They respect their employees.","It's gotten huge, a lot of folks do come from Oracle and you feel more and more like a little cog in a huge machine.",1 person found this review helpful
93,Ugly Tech,,1.0,Great brand and loyal customers.,Technology is outdated. Things move super slowly.,9 people found this review helpful
94,"Stimulating environment, great work/life balance",,4.0,"Excellent work/life balance for engineers. Although there are inevitably occasional moments of mayhem, you will rarely need to work more than 8 hours per day. Excellent company vision. The whole philanthropy thing may seem overblown, or like it's just for show, but after seeing it from the inside, I am fully convinced that the leadership really does have a genuine interest in doing good for humanity. You will learn a lot, and still have plenty of time for your own personal life. The company genuinely respects their employees and looks after them. You really feel like they want to take care of you and they view you as a human being, not just a tool for their success. Customers genuinely love the product. CEO is a genuine visionary and philanthropist.","Enterprise software is not particularly exciting. Pay is good, but not exceptional. Hiring bar may be slipping a bit. Not a super ""perk-y"" company. No free lunches, etc.",3 people found this review helpful
95,Success Architect,,5.0,"Salesforce will train you to become an expert in its product suite, and also get certifications.","The role of the Success Architect, previously known as Program Architect, is very challenging. Clients typically sign a one year contract with salesforce for your services - so you are dedicated to one customer at a time, for one year at a time. The role is challenging since you get questions from everybody at the client ecosystem, from junior developers to CIO and BA's to Business leaders. You constantly move from technically complex issues to IT Strategy, adoption, and other matters. Pretty demanding. If you get an out of town customer, then you will be traveling as well (generally at least 50% - can be more). Evenings can be quite lonely since you are the only person from Salesforce services at this customer site.",7 people found this review helpful
96,Where Do We Go From Here,,4.0,Have been working at Salesforce for 2 years. The company culture has definitely changed along with strategy but by and large the things that attracted me to the company still ring true: - Great benefits - Technology always on the cutting edge and pointed in the right direction - Get to work with A players - Collaboration is not just a catch phrase here ... work as a team is a mantra - Overall great customer base that likes the technology - Great product suite,If you don't work at HQ or a major hub might as well be working on the moon. There seems to be limited career progression and a 'Big Company' mentality in terms of how employees are managed day to day,9 people found this review helpful
97,account executive ecs-geo,,5.0,Great company top work for with lots of opportunity for upward mobility. Great perks and benefits as well.,Large company with a lot of moving parts and a little bit of politics. Pretty standard stuff for a growing organization.,1 person found this review helpful
