,title,author_info,rating,pros,cons,helpful
42,Amazing company that demands a lot from you,,5.0,-Pay -Benefits -Great opportunity to capture market share thanks to product being #1 and therefore make great $ -Brand recognition -Constant learning (lot of focus on continued enablement),-Very very demanding job -Extreme stress -Huge quotas -Complicated and challenging internal environment,Be the first to find this review helpful
43,Great place to work,,5.0,"Great products, great place to work, incredible smart people, great compensation package.","Office space still under development in South Europe, but improving.",Be the first to find this review helpful
44,great company,,5.0,Love the social engagement and development,"none, i love it :)",Be the first to find this review helpful
45,Good company but have the worst demo engg team,,2.0,It is great company to wok with as it provides so many benefits to employee.,"Here I am going to give reviews about salesforce demo eng team based in India. A lot of comparison between the team members which demoralise you every day. No technical manager/leader/boss in India. Flattery always works like a charm with the leaders. Team do not follow ""no gift policy"". Leaders of this team love to take expensive gifts from the team members. You can enjoy lunch for hours and hours if you are with mangers of this team. Very strict rules for office timing (9:30 you reach office or you better be prepared for the day). Though this rule is not applicable for leaders of this team. Mangers/Leaders put lot of pressure to get 5 out of 5 star from the clients you are working with. You will learn the high politics in very early age of career",11 people found this review helpful
46,Multiple roles,,2.0,"Benefits , Giving back to the community",some redundant teams just float around.,4 people found this review helpful
47,Account Executive,,1.0,Good staff benefits and days off for volunteer work.,Unrealistic sales targets and only 30% of very experienced Account Executives actually make commission. High turnover of sales people due to this. Very junior inside sales team (BDRs) to help you prospect and drive customer facing activities. Also lack of support from marketing in a new sales territory for Salesforce. Salesforce state #dreamjob in the market place but that is not the case at all in sales unless you are given a good territory.,9 people found this review helpful
48,Principal Success Specialist,,4.0,Great corporate culture and possibility to do VTO. Everyone wants to help,Sometimes the culture does it trickle down to the regions properly,Be the first to find this review helpful
49,Many years at Salesforce and couldn't be happier,"Oct 16, 2017 - Engineering in London, England",5.0,"Gym allowance, health insurance, volunteering time, education allowance, working with incredible people and the freedom to innovate, incredible career mobility, and a CEO that really seems to care for his employees",Not many company social events,Be the first to find this review helpful
50,"Truly is ""A Great Place to Work""","Jul 29, 2018 - Account Executive in Sydney",5.0,balancing work and home effectively supportive team training is ongoing management is hard but fair everyone is aiming to be successful career progression innovative volunteer program a must lots of internal events global opportunity,lots of processes to learn,Be the first to find this review helpful
51,Great place to work for,"May 17, 2019 - Senior Account Executive in Dublin, Dublin",5.0,"Very dynamic, challenging work environment. Loads of opportunities to develop yourself and learn. Great people and mentality throughout the whole company.",No longer a startup and getting very corporate at certain levels.,Be the first to find this review helpful
52,Great experience so far,"Aug 9, 2019 - Software Engineer",5.0,"Exciting environment and challenges when trying to do things at scales, opportunities to innovate. Paid volunteering time is also a great and meaningful perk.","Can be hard to keep up the pace at times, with so many projects going around.",Be the first to find this review helpful
53,Positive,"Jan 2, 2017 - Senior Account Executive in Dublin, Dublin",5.0,Good culture overall Exceptional technology stack,Becoming slightly jobs for the friends type of business in certain locations regardless of merit.,Be the first to find this review helpful
54,Enterprise Account Executive,"Mar 29, 2017 - Enterprise Account Executive in Espoo",5.0,A spectacular place to be right at this moment. Salesforce is leading the transformation to the fourth industrial revolution. A lot of exciting opportunities with a great team.,Work life balance is a challenge but it is supported by management.,Be the first to find this review helpful
55,"Great way to expand sales skills, just don't","Aug 4, 2017 - Anonymous Employee",4.0,- Forefront of the industry - Innovative company - Vibrant sales force,- Burning too many bridges with customers will come back to bite them - Success can vary wildly year to year - Territories are getting too thin to be successful on a regular basis - Short term customer relationships don't do customers any favours,1 person found this review helpful
56,Senior Account Executive,"Oct 24, 2017 - Senior Account Executive in Paris",5.0,Company DNA is based on 1-1-1 model and giving back to community (7 days of Volunteering Time Off each year) Awesome benefits Employee experience is as important as customer experience,You need to set your Work/Life balance,1 person found this review helpful
57,Sales Development Representative,"Jul 20, 2018 - Sales Development Representative in Sydney",5.0,- Direct career path opportunities - great support and benefits - The culture of the company is strong and upbeat - Great learning opportunities.,- Can sometimes feel like a bit of a corporate giant,1 person found this review helpful
58,#1 best company to work for,,5.0,"Amazing benefits Really hard-working and friendly, helpful employees - they hire on personality and ethics. Fantastic values, we really make a difference here and you have very happy clients. New business comes easily as the brand is so well revered. Product caters for all types of business from one man bands to google, amazon and Governments",Nothing is perfect but the tiny tweeks required are happening in real time to try and make the life here as enjoyable and productive as possible. Salesforce don't actually have the cleanest use of the Salesforce app! More app rigour could help with account team changeovers as there is a loss of info when teams swap. The sales commission on very big deals is heavily reduced,1 person found this review helpful
59,"Growth, Growth, Politics",,2.0,Great environment to work. You are able to feel the growth and why this company is “innovative” when you work for. People are awesome to work with.,"Too many politics in the local region and revenue-only focus. And HQ is not interested in a non-US region. A power harassment by a local none-sales executive(such as VP level of Mktg, HR, Finance, Strategy)occurs and lies neglected.",3 people found this review helpful
60,Great Place to work,,3.0,Engaging work for the teams Pay and benefits,Hybrid development goals and training were not well thought out.,Be the first to find this review helpful
61,Get on board the rocket ship,,5.0,"Employee benefits are like nothing I’ve ever seen and everyone is so on board with the company culture and vision. You also get access to an almost infinite amount of resources/support to succeed - from management teams and specialists, to an open calendar of enablement sessions to sharpen the saw.","With great benefit, comes great expectation. The targets are always increasing, while territory sizes are decreasing - although with the growing arsenal of products to sell (through innovation and acquisition) there is always plenty of opportunity.",3 people found this review helpful
62,Great forward looking company,,5.0,"Innovation, values, compensation, working from home, customer focussed","Very US centric, expected to be Salesforce to the core",Be the first to find this review helpful
63,Is it,,5.0,Good for my work is your company,My good lock in your,Be the first to find this review helpful
64,Finance - FP&A,,5.0,- Benefits - Competitive Salary - Work with VP level execs from junior positions - Commercially focused role - Great team thanks to important focus of cultural fit - Challenging but great for development - Fantastic development and guidance by management - Outlined career development path - Great chances for volunteering,"- Hours are long, especially at the end of quarters, occasional weekend required - Occasionally too politically correct - Very sales team focused, all other areas can be made to feel like you are 2nd best to them - Split offices mean that most events and senior management locate themselves in one. As based in the other it can lead to a distant feeling. - My team don't do many events or socialising outside the office, but many others do",3 people found this review helpful
65,Perfect Place to be,,5.0,Best in class colleagues & best class products makes Salesforce the perfect place to be,There are now cons working at Salesforce,Be the first to find this review helpful
66,Business Development Associate,,5.0,"Best working atmosphere I have ever seen, working together with enthusiastic colleagues and managers. No hierarchy - everyone is available if you have questions and helps you with a smile. Time for self-development and volunteering activities. Nice office with free snacks, pool table and open spaces instead of small rooms.","The job is not very challenging, but is temporary however - you get the chance to get to know your network and company better in the meantime. The salary is quite low. Office situated in Sandyford instead of city center.",Be the first to find this review helpful
67,Ohana,,5.0,"Employees are spoiled by the best conditions to work in Australia. Offices, food, volunteering time off, top health insurance, wellness benefits",high pressure results driven environment. Salesforce isnt the fastest growing software company by accident,1 person found this review helpful
68,Amazing 6 months,,5.0,Amazing smart and motivated people. Awesome culture. Can do attitude. Team orientated.,None.. but the initial technical certification process was initially a shock to the system.,Be the first to find this review helpful
69,Not for everyone,,3.0,"Flexible hours, health insurance and general perks","If you're looking to work in a 'start up' environment then this isn't for you. Very corporate, similar to a bank.",2 people found this review helpful
70,One of the best place's to work,,5.0,Great to work in an exciting and fast paced environment. Teams are full of talented individuals and the company supports your career aspirations and development. Alot of authomy given over role and decisions.,"As the company continues to grow, it runs the risk of becoming too operationally matrixed and too corporate in culture.",Be the first to find this review helpful
71,Almost 3 years in,,5.0,Great place to work. Love the culture. Trust & Equality demonstrated clearly.,None at the moment - great place to work.,Be the first to find this review helpful
72,"Great, big company",,4.0,"Good perks, solid process, nice brand recognition...","Bureaucracy, very political",Be the first to find this review helpful
73,"Classic American Corporation, good perks",,2.0,Good perks Location Ideal place to try what it like to work in a mega corporation Some positions include stock grants,"Salesforce is huge. Where one department flourish, other can be in despair. Your manager can travel to other offices and spend 15k per trip, where you would find it difficult to get £400 conference ticket approved. Promotions are highly political and not clear. They rarely promote from within and happy to place a friend on a top position. Standard salary early rise is 3%. Bonus 10%, (not sales). Every year they overspend general expenses budget and enforce a lockdown. That affects ability to visit head office and communicate with key colleagues.",8 people found this review helpful
74,Great Company,,5.0,Culture of the company ; Solution ; Equality,Work life balance and benefits could be more agressive,Be the first to find this review helpful
75,"Amazing technology, amazing culture, lots of opportunity for growth",,5.0,Great salary and benefits package Great company culture The pioneer of Cloud computing - and the products live up to the reputation - best technology I have worked with after spending 20+ yrs in software sales,Pace of change is fast and relentless. Sometimes too much info and initiatives to keep up with.,Be the first to find this review helpful
76,Brilliant place to work and help change face of IT,,5.0,Product portfolio is always being developing and covers a wide span of business need,Pressure for growth if anything is immense,Be the first to find this review helpful
77,Sn Account Executive,,3.0,"Very interesting, successful, fast paced, growth company, The sky is the limit feeling. Interesting solutions portfolio, expanding every year. Still a lots of room for growth. Well paid (if you achieve targets).","Work life balance is a real challenge, it's a high pressure environment, very demanding, always-on, real-time reactions expected on everything. Failure is not an option. Salary is good, but the rest of the benefits are weak versus other big software companies. On-boarding for new hires (if no direct experience in selling CRM/Salesforce) is very challenging, steep learning curve.",1 person found this review helpful
78,Great,,4.0,"Great Products, Great Sales and Great People",None what so ever in mind,Be the first to find this review helpful
79,This is a Wonderful Place to work,,4.0,This place has some great talent to work with and learning opportunities are tremendous. You will love going to work everyday because the culture so wonderful. Good benefits and employees are well taken care. The vision of the company is great and inspiring and in all means will achieve the vision. Giving back is a core value and teaches you to be a good human being and I knew the value of giving back after working here.,AS the company is growing in Hyderabad it would be good to groom leaders internally. Career growth seems to be limited.,2 people found this review helpful
80,Amazing Company To Work For,,5.0,Working in a fast moving cutting edge SAAS company was exhilarating.,None Really #Dreamjob Other than Some Late Night Calls with US,Be the first to find this review helpful
81,Business Development Rep,,4.0,"People, Salary, Working Hours, Training","Location, Food, Frequent wrong payment",Be the first to find this review helpful
82,Renewals Manager,,4.0,Good Working environment and very knowledgeable process,No Cons very satisfied with the company,1 person found this review helpful
83,Technical Support Engineer,,5.0,Life balance and great values,none since I started 6 months ago,1 person found this review helpful
84,Great company to work with,,5.0,Client Handling Exposure to Multiple Domains Decent Salary You will get good laptop and latest iPhone Transport and meal are free Awesome Reimbursement of Optical/Dental/Gym etc. Great learning opportunities. Salesforce certification discount vouchers Work from home option available. Stay up to dated about Salesforce latest releases and events.,Avoid being part of Internal politics,2 people found this review helpful
85,Salesforce Consultant,,4.0,"Great place to work for. It’s like working at home. Good environment, ambience and additional perks apart from salary. We are known for leaves offcourse.",Do not work in premier support team(t-2) . You will die with politics and mental pressure and no chance for growth,Be the first to find this review helpful
86,marketing director,,2.0,"Exposure, salary, benefits, budget, salesforce brand and awareness, market positioning and ecosystem, trailhead, strong growth, strategic events, office locations, volunteering","Fatigue, silos, politics, too many cooks in the kitchen, lack of trust, not so ohana, over processed, values not really true day to day - good on paper.",9 people found this review helpful
87,Manager,,5.0,Good company. Good brand. Fastest growing large enterprise software company. Solid presence in San Francisco.,Politics. Lack of team play. Originality and innovation not encouraged. Very hierarchical structure.,Be the first to find this review helpful
88,Great culture and values,,5.0,Doing the right thing for customers and value employees,Rate of change is very high,Be the first to find this review helpful
89,Great company to work for,,5.0,"Flextime, nice community and a great work climate",there are no real cons I've mentioned yet,Be the first to find this review helpful
90,Literally the worst way of hiring process set in place !!!!!!!!!!!!!!!!!,,1.0,Good work life balance facilities are excellent definitely the best brand to start of career with.,"Disgusting management with cheap political views. Can clearly see how the verification and background process works, anyone with Even fake experience and Fake degrees can obtain a job in support, Can clearly see them getting promoted and management applauds them for holding fake certificates. There is a Term Ohana seems like HYD management cannot even adapt to it, and its a SHAME they they lie saying we follow OHANA. Being a parent company management is absolutely scared of Management from centers outside of india. Its not the HYD management who controls the center, but rather other geographical centers. Favoritism by managers to promote and grow a person, who does not even fit the role and infact an unworthy candidate for the position.",11 people found this review helpful
91,Great company values and smart people,,5.0,"Great salary, yearly salary reviews, opportunities to advance, education assistance. Can work from home.",So much to learn but it's worth the effort.,Be the first to find this review helpful
92,Business Development Associate,,4.0,The company is rated top in best places to work in a row (7-8) years on global level. Good work culture.,Fresher don't have a proper knowledge of what the company is expecting from them unless clarified.,Be the first to find this review helpful
93,Best Place to work for,,5.0,Everything is Great in this company.,"No cons found, all good.",Be the first to find this review helpful
94,EBR,,4.0,"learn a lot ,learn to cold call","it's a grind, not a typical 9-5 job",Be the first to find this review helpful
95,Great company to work with,,5.0,Wanna learn rapid growing CRM n SAAS platform?? This is the place to be. Great work environment. Good salary n insensitives. Great place to learn.,Work pressure to an extent. Career opportunities are limited.,1 person found this review helpful
96,Account Executive,,5.0,"Wonderful working environment, teamwork is an attitude both among colleagues and management. Fast and very stimulating job. Really fantastic!","If you are confident in your confort zone only, SF is not for you",Be the first to find this review helpful
97,Not for everyone,,3.0,* Company has a fantastic vision. * Undeniably the leader in B2B CRM. * A wonderful marketing engine * Hitting incredible heights in cloud revenue. * Very good benefits,"* Unless a VP you are a very small fish in a very large ocean * Unless you embrace all facets and say the right things to the right people, you are a number. * Making change is extremely hard. * Sales is the only focus. Dont be fooled otherwise. * If you are male and middle aged you wont progress. (I fully believe in gender equality)",11 people found this review helpful
98,Loving it!,"Mar 18, 2018 - Senior Solutions Architect in Singapore",5.0,Employees are trusted and empowered. Amazing culture. Really believe in the philosophy of work hard and play harder. Open environment.,"Need to be a self starter and be able to navigate your way, with minimum oversight. No one will come and tell you do these set of things in this way. You need to figure out yourself",1 person found this review helpful
99,Amazing Company!,"Mar 14, 2018 - Employee Success in Dublin, Dublin",5.0,"There are too many positives of this company to mention! The culture, the atmosphere and environment are second to none. I enjoy coming into work which has such a huge positive impact in my life!",In my six months I do not have any cons to the company.,2 people found this review helpful
100,World's number one best company to work for.,"Mar 13, 2018 - Senior Consultant in Bangalore",5.0,"Best in class employee benefits, Ohana culture which is really working here, Free food, amazing office space.",No Cons as of now. Salesforce is a very aggressive company when it comes to promoting their brand value and there might be high pressure on employees to deliver their best.,1 person found this review helpful
101,Best company to work with,"Feb 24, 2018 - Customer Success Engineer in Hyderābād",5.0,"1. Best infrastructure 2. Best Ohana culture 3. Best package offered 4. Best facilities like free transport, free food, gym reimbursement and many more 5. Employee centric 6. Many more",Does not have their office in Pune 😔,6 people found this review helpful
