,title,author_info,rating,pros,cons,helpful
25,Salesforce India Sales Management is the worst,,1.0,The product mix is good. Global leadership is bunch of great people to follow.,"The India sales mgmt has a clear objective.Get your people in the company at high posts and get all the performing people out of the company. Recent exit of all the performing people is an example of what is happening. If you are hired from IBM,ORACLE,MS,SAP you are treated like a god and given special treatment in terms of higher compensation,lower targets,promotions etc without any due diligence. Many a times policies are overlooked to promote people who are dear to the mgmt. We talk about equal pay for women,however there is huge difference in how men of equal work experience for same job are being paid. Obviously hiring from our competitors is killing our Ohana culture and making the environment very toxic for anyone to grow.",14 people found this review helpful
26,Loving the Salesforce Ohana,,5.0,Work culture | Flexibility | Team | Infrastructure | Good Package,I haven't joined yet so I don't know any con as of now.,Be the first to find this review helpful
27,Associate Member of Technical Staff,,5.0,Work culture. Recreational facilities. Free Food. Compensation.,Nothing found as of yet.,Be the first to find this review helpful
28,Best Company to work for,,5.0,"Amazing culture; Good pay and benefits; No micro management; Best compact to work for; Probably the only company that strives for equality; CEO not only has a great vision, Also very empathetic. It's quite amazing how they developed this whole company and products.",None even if you want to point out minor issues,1 person found this review helpful
29,Amazing company to work for,,5.0,"* Awesome benefits * Home-like feeling even though it's a major corporate * As an employee, you really feel important and cared for",Can't think of any at the moment.,Be the first to find this review helpful
30,Great ambitions but falling behind,,3.0,"Salesforce is THE company to work for. Great, innovative and future oriented products which are interrupting the industry. It is fun to sell the Salesforce Platform! Benefits and services are great and a lot of talent is working here.","Unfortunately Salesforce is falling behind on how they train, promote and retain talent. It feels like it is more important to know the right people and be part of the “boys club” rather than showing success, numbers, compassion, head room and willingness to learn. Static head count rules and less flexibility around quota setting makes it frustrating to achieve numbers with impacts that are out of control of the remit of a team are. Furthermore equal pay for equal work isn’t lived through the organisation. Particularly for longterm employees who are showing loyalty and passion are being deprived in the pay scale compared to external candidates. They are being paid significantly more in the same roles as long term employees who are promoted internally.",19 people found this review helpful
31,Great place to work,,5.0,"The culture is great. There’s a collaborative nature to the work I do, meaning that 99% of the time the work we do is efficient and a great fit for the client","At the same time, the culture can be overwhelming and difficult to navigate.",Be the first to find this review helpful
32,Director,,5.0,"Fast paced so exciting, you are empowered to be innovative, you are trusted with flexibility to find work life integration.",Fast paced so difficult to keep up.,Be the first to find this review helpful
33,Ohana is real!,,5.0,My second family - right from the start!,Don't provide a company car,Be the first to find this review helpful
34,Not the same company I joined 7 years ago unfortunately,,2.0,Market leader. Great value and product set. Inspiring vision from CEO(s).,Middle management are unfortunately more concerned with moving up the value chain than their customers and employees. A lot of politicking and backstabbing. No longer a meritocracy. High attrition of top performing Managers and Account Executives due to the above. Middle management out of touch with the frontline challenges. Pay is materially below the market average and competitors locally. Territories are too small for a high % of Account Executives to make money leading to high churn.,20 people found this review helpful
35,"Beware of all the "" Best place to work "" brainwashing and OHANA BS",,2.0,The Culture in SLDC sounds amazing in theory. The pay is not bad Some of the most amazing colleagues I remember working with Offices centrally located,"The real culture of a company, as opposed to flamboyant written statements and persistent brainwashing operations, can be judged by who stays and who leaves a company. Speedy unplanned growth will dilute any corporate culture, by the time you stop to assess the damage you realise all the good people left.",13 people found this review helpful
36,Business Development Representative,,5.0,Learnt so much during my 1 year here.,"Once you're in, you'll drink the Salesforce kool aid.",Be the first to find this review helpful
37,Salesforce culture eats the others for breakfast,,5.0,Culture is very can-do and supportive lots of opportunity A lot of fun,"No really significant cons as yet but everything seems geared towards very rapid growth. If, for some reason, the growth stalled Salesforce could be a very different place.",Be the first to find this review helpful
38,BDR,,5.0,- Great Salary - Clear career progression paths - Flexible work hours - Growing quickly despite market leader status,- Can be high pressure in the beginning - Dublin location is not ideal,Be the first to find this review helpful
39,My experience so far at Salesforce,,5.0,"Excellent working conditions, incentives to be part of the community and give back where possible Relaxed office environment",I have not found any down sides to Salesforce,Be the first to find this review helpful
40,Great Company,,5.0,Lot's of opportunities to learn a new product be on the edge of innovation and get promoted inside the company.,-I have no Cons at the moment.,Be the first to find this review helpful
41,I can't imagine a better company at Spain,,5.0,"-Culture -Salary -Flexibility -Volunteering hours (7 days) apart from holidays. -Life balance is more than possible -Customer focused -Great product and great resources to sell -All the companies (prospects and customers) will take time to listen to you. -Employees are happy, everybody have fun at work. We are an Ohana, a family","-95% of the office is Sales, presales or customer success group. New jobs will open but you have few options to move of department at the moment within Spain.",Be the first to find this review helpful
42,just getting started,,5.0,I can learn a lot in this company.,I just get starting so I don't know.,Be the first to find this review helpful
43,kiosk sales,,4.0,"Incentives, bonus and the job training",pressure to preform KPI's,Be the first to find this review helpful
44,Developer,,5.0,Culture in salesforce is very good,"None as of now , there are no drawbacks as of now",Be the first to find this review helpful
45,Business Development Representative,,5.0,"Excellent salary/incentives, clear and concise job spec, opportunities for promotion, good workforce, very nice offices, growing business",Nothing to report so far,Be the first to find this review helpful
46,Pretty good company to work in!,,5.0,Good work/life balance Lots of opportunities to learn new things Good culture!,Big corporation that sometimes moves slowly,1 person found this review helpful
47,Nice company,,4.0,"Free food, iPhone, good laptop","Management politics, no transpersonal,",Be the first to find this review helpful
48,Account Executive,,5.0,Great culture and management team,High variable comp. vs a high base,Be the first to find this review helpful
49,"great employer, too many titles & management layers",,5.0,"great company, world-class employer, good benefits, good tech, fantastic ohana spirit especially with non-profit activities, inspiring senior leader, the best employer I ever had, will grow for years to come, super smart and nice colleagues","A growing layer of management, with awkward titles and difficult to discern responsibilities and unclear accountability. Some are not in daily client business and at risk of 'losing touch'. The consequence is low acceptance with this group decisions e.g. promotion rounds.",3 people found this review helpful
50,#dreamjob!!,"Mar 13, 2017 - Recruiting Manager",5.0,"The people are incredible, hence the culture is amazing. We are leading the way in innovation in cloud technology and are growing at a phenomenal pace.",Not enough people know how awesome Salesforce is but the market is slowly becoming aware of what we do and the incredible impact we can have on their businesses and their customers.,1 person found this review helpful
51,"Companies may be winning titles for “World’s Best Place to Work”, But","Mar 25, 2019 - Project Coordinator in Hyderābād",2.0,"The Salesforce name in it self is a big Pro. We being the most innovative company and how we care for the customers is very alluring. Heard great things about the culture before I joined. Our values and 1-1-1 philanthropy model gives a sense of what is priority for the firm - People. Great work-life balance if you are in the right teams. But not when you are 12.5 hrs ahead and working under managers from India. Also, open V2mom(Year goals) at the entire org level gives purpose for your career development plans.","There has been no attention paid to the mid level management that was hired. Especially in the IT Project team. People leave managers, not companies. I feel I work under a manager who is straight out of the Dilbert comic strip. Numerous attempts have been made to fix my working relationship with this manager, with no results. I strongly believe that there is severe incompetence for the role and position that this manager was hired for. Gaslighting, micromanagement, plagiarising ideas, absolute disregard for an employee’s personal time. Add to this the constant reminder of the said person’s insecurities being thrown around in the garb of constantly mentioning their decade-odd years of work experience. These are just some, among the many, problematic aspects that have caused demotivation. However. I would also like to clarify that the person in question is not bad or immoral. They only happen to be a bad fit in a managerial position. This company might be ranked as the best place to work at, but from an employee’s point of view, our life revolves around the people we work with/under, daily. It is unfortunate that it has as not fared well for me. It is quite drudgeoning to constantly hear the phrases “what!!!!!”, “that is not how it works” or “i don’t understand” up until today.",23 people found this review helpful
52,Senior Account Executive,"Jan 19, 2016 - Senior Account Executive in London, England",5.0,"Everyone wants to help you succeed, people do listen to you and there are plenty of resources to get the job done. This is a company that really cares about their customers and will help you succeed while providing the right solution for them.","The job can be addictive, so make sure you find the right balance. No one is pushing you but yourself.",Be the first to find this review helpful
53,Great place to work!,"Mar 13, 2016 - Senior Analyst in Hyderābād",5.0,- Huge emphasis on the importance of self growth by means of education reimbursement. - Extremely committed to charitable giving and support the community we live in. - Talented people are hired and importance is given to team work. - Health & Wellness benefits are provided to stay healthy and focused. - Offers free meals!,"Some processes need to be built, but that's an opportunity that I see.",Be the first to find this review helpful
54,Fair at all,"Aug 21, 2016 - Member Of Technical Staff in Hyderābād",3.0,"1. Free food Breakfast, Lunch, Dinner, Evening Snacks 2. Free beverages and snacks 3. Iphone and Macbook 4. Wellness reimbursement 5. Internet reimbursement 6. Stock options 7. Patent bonus 8. Performance bonus","1. Pays less in accordance with same post in other firms 2. No joining bonus, salesforce doesn't have a culture of joining bonus 3. No company based cabs and even no reimbursement for daily travel 4. No gifts (atleast should give some gifts yearly or diwali)",11 people found this review helpful
55,Senior Solution Engineer,"Oct 22, 2019 - Anonymous Employee",5.0,"- One of the best places to work. - Salesforce stands for its culture and employee centric - No Hierarchies, you can talk to anyone should you want to pursue a career basis your aspiration",- Culture in India is diminishing a little - An enterprise operated with a Startup culture. Lot of work everyday but that will be challenging to those who want to learn quickly,Be the first to find this review helpful
56,Top-notch employer in our region,"Dec 3, 2015 - Anonymous Employee",5.0,"Salesforce has a great work atmosphere, fantastic benefits and competitive pay compared to their competitors.","Depending on the department you work in, some of the management staff do not seem to fully grasp their own positions, and it makes it difficult for the people they are supposed to be managing",Be the first to find this review helpful
57,"Great experience, amazing for you career, never boring !","Aug 22, 2014 - Enterprise Business Representative in Dublin, Dublin",5.0,"The salary is very good, actually this is the company paying the best salary in Ireland. Great perks, nice and smart people, great culture. The most innovative products such as connected objects and Marketing Analytics, not a proper IT company.","The career progression is slower than it was before, baby is now an adult. If you are in Europe, especially Dublin, the office and the ""Google"" like culture is not here.",Be the first to find this review helpful
58,Salesforce is a great place to work,"Oct 6, 2017 - Anonymous Employee in London, England",5.0,"Regular opportunities to progress due to rapid growth, amazing Ohana culture, great office space in Salesforce Tower, opportunity to work with lots of talented people, great technologies, culture of giving back through Salesforce.org, plenty of opportunities to have fun at work.",Everyone is ambitious so path to lineal promotion can be blocked. Will the feel good factor disappear if growth stagnates?,Be the first to find this review helpful
59,Great company to build your career with,"Jun 17, 2019 - Senior Director in London, England",5.0,"- Amazing, talented and dedicated people to work alongside - Great company culture, and one with an eye on its broader impact on the world - Grow your career there once you make the right connections internally",- Still thinks it is a start-up. Some processes still immature for such a large company - Sales environment is still unhealthy in places despite best efforts. There are a few well rounded leaders. - Pace is relentless at times,Be the first to find this review helpful
60,Great company to work for,"Sep 6, 2019 - Senior Account Executive in Zürich",5.0,"- very dynamic & rapidly growing company - diverse team - in terms of backgrounds, gender and age - Salesforce looks after its employees - trust is the #1 value and people are really empowered - senior leadership encourages a healthy work-life-balance","- organizational setup could be better - lack of knowledge about how to get things done, since most people have only recently joined the company",1 person found this review helpful
61,Delivery to Back up the Vision,"Nov 5, 2015 - Sales Engineer in Dublin, Dublin",5.0,"Visionary CEO Amazing vision for the industry Perfect timing against the market opportunity Surrounded by great co-workers Amazing product to work with Global collaboration - everyone wants to help Great offices - cool fit-out, facilities, etc. Foundation ethic is embedded in the DNA",Never enough resources to address the opportunity in front of us Long hours - we work hard,Be the first to find this review helpful
62,Trainee/ Intern,"Feb 9, 2017 - Trainee/Intern in Dublin, Dublin",5.0,"Great start to a professional career, Salesforce provides you with the best environment and tools to succeed. Excellent benefits and competitive salary and huge possibility ion securing a FT position","Not a start-up anymore! Less potential for getting what a fast growing company has to offer. If you were starting your career here 10 years ago, you would be in a great place now",Be the first to find this review helpful
63,Account Executive,"Oct 30, 2018 - Account Executive in London, England",5.0,- Extremely well organised and coordinated - Focused on cultural fit and finding the right people - All interviewers were energetic and full of enthusiasm - Back end processes were slick and supportive (especially for the presentation) - Wealth of data available on website to help with preparation,- Overall process took almost 2 months - Had several interviews in the end with quite a high degree of repetition of questions,2 people found this review helpful
64,Great company,"Apr 25, 2019 - Executive Assistant in London, England",5.0,Lovely company - very fast moving. I think it's really important to click with people on your team. Your experience at Salesforce really depends on your team and your manager.,A lot of politics. Management is not great about explaining decisions made on the business. Sometimes feel like all I do is work - it can definitely take over your life.,3 people found this review helpful
65,Proud to be working for Salesforce,"May 29, 2019 - Customer Success Manager in Amsterdam",5.0,"It is great working for Salesforce. If you like the Salesforce products then this is a place closest to the source where all the magic happens. Great culture (transparent, open, collaborative) and loads of highly knowledgeable experts around you. A lot of autonomy is granted as long as you deliver.",It is a big company with many people. Sometimes hard to find your way through massive amount of information and people around you.,Be the first to find this review helpful
66,Look after your talent,"Sep 20, 2019 - Account Executive in London, England",2.0,Great employee benefits Nice office Known brand Exciting pace Great products,"Despite not wanting to acknowledge this fact, Salesforce is an incredibly political company to progress in. There is a heavy process around advancement, the main activity being developing your own brand. This involves gaining sponsors at various levels and promoting yourself (sometimes unashamedly) heavily throughout the business. This 'brand campaigning' is by definition political. It is also biased towards those that have the time to commit to it. It is largely dependant on a full and present management chain and those who are actually fully active making a difference at their customers, or who are under resourced and performing multiple roles to serve their customer, do not get the chance to 'seize the opportunity that Salesforce states that it presents. The result is that the talent in the business feel undervalued and the promotions go to the people who have shouted the loudest. It is a real shame, Salesforce isn't the company that I wanted it to be.",21 people found this review helpful
67,Amazing place to work.,"Sep 4, 2012 - Sales Representative in Dublin, Dublin",5.0,Really good atmosphere here. People are friendly and helpful. There is constant training which allows you to grow and be better at your job which eventually leads to higher comission and the potential to grow within a company is great.,"Entry level positions demand a lot of work. There is a constant need to impress, and the way you present yourself is what will give you an extra push to your future role.",Be the first to find this review helpful
68,Excellent Company,"May 8, 2015 - Director in Toronto, ON",5.0,"Brilliant culture, the Volunteer/philanthropy program, amazingly powerful products and by and large surprisingly happy customers. Many roles with worthwhile compensation.","Company is growing rapidly, so culture could start to trend towards that 'large enterprise' feel.",Be the first to find this review helpful
69,"One of the most dynamic, innovative and fast growing company on the market!","Sep 16, 2016 - Business Development Representative in Dublin, Dublin",5.0,"Young, dynamic, competitive, fast growing. Salaries above the average of the market. Due to the fact that is growing so fast, every day there are new opportunities, both for internal and external candidates","At the moment i don't see particular cons except for the location, Dublin. If you like sales and you are competitive, this is the place for you",1 person found this review helpful
70,"Classic American Corporation, good perks","Apr 29, 2018 - IT Specialist in London, England",2.0,Good perks Location Ideal place to try what it like to work in a mega corporation Some positions include stock grants,"Salesforce is huge. Where one department flourish, other can be in despair. Your manager can travel to other offices and spend 15k per trip, where you would find it difficult to get £400 conference ticket approved. Promotions are highly political and not clear. They rarely promote from within and happy to place a friend on a top position. Standard salary early rise is 3%. Bonus 10%, (not sales). Every year they overspend general expenses budget and enforce a lockdown. That affects ability to visit head office and communicate with key colleagues.",8 people found this review helpful
71,Awesome company to work for long term.,"Nov 10, 2018 - Anonymous Employee",5.0,Great work environment. Fast pace learning. Employee friendly. Flexible timing. Great benefits.,Over all culture of sales engine in India deteriorating. Becoming hardcore Sales organization therefore losing core culture value. Management need to be more open to employee.,Be the first to find this review helpful
72,The Worst Job I Ever Had,"Apr 4, 2013 -",1.0,"This place sucks, hands down. The job is terrible and there is no vision in terms of company growth. The product is disorganized and broken. The management team are not leaders - they hide where comfortable, within a broken product. I noticed that they avoid higher level conversations and like to stick to the working back end of the product. You cannot forge meaninful partnerships if all you want to do is position yourself as a technical specialist. Pros: - Free food and drinks - Macs Cons: - This job sucks, literally the worst job I've ever had - No incentive to work hard / promotion - Favoritism/Nepotism - My manager hired a friend and made that person a senior member of the team - No career path They might be Salesforce now but Buddy sticks to its roots. It's a sinking ship and everyone is going down with them.","The absolute worst, hands down.",11 people found this review helpful
73,Great place to work,"Jan 14, 2016 - Sales Executive in London, England",5.0,"I have never worked with a more talented team. Many companies struggle with phenomenal growth, but the entire SteelBrick team has thrived with our growth. It is exciting, fast paced and great fun. 2 years here and I can honestly say that I still look forward to work every day.",Already spent too long trying to think of a con. Nothing comes to mind,Be the first to find this review helpful
74,Solid employer,"Jul 29, 2016 - Senior Member of Technical Staff in Halifax, NS",4.0,"Good opportunities in career development, engineers are rewarded on merit, paid volunteer time, managers tend to respect the opinions of engineering, highly competitive salary and benefits. V2MOM system sounds like kool-aid at first but it actually works in aligning the goals of the company.",Release cadence of Core (3 times a year) is forced on the rest of the company even if it doesn't make sense for the product you're on. Forced to dogfood our own internal project management software (GUS) which only maintained by a very small team. Open headcount is distributed blindly to projects that are stack-ranked in priority and there's not much to go around after the top 2 or 3 start hiring.,1 person found this review helpful
75,Progression for women doesn't exist,"Aug 24, 2016 - Manager",3.0,"Great products, some fantastic open leaders. Great team spirit and you are given the tools to get your job done. If only I was born a male I could probably have stayed!",If you are a woman you will spend years trying to break through the extremely tight knit boys club. What makes it even harder is the PR about women completely contradicts the experience of many women who work here. The boys network will actively exclude women and block them as they fear they will do a better job. Mostly male leadership teams and now great women are leaving and being replaced by men.,6 people found this review helpful
76,This is a Wonderful Place to work,"Apr 25, 2018 - Anonymous in Hyderābād",4.0,This place has some great talent to work with and learning opportunities are tremendous. You will love going to work everyday because the culture so wonderful. Good benefits and employees are well taken care. The vision of the company is great and inspiring and in all means will achieve the vision. Giving back is a core value and teaches you to be a good human being and I knew the value of giving back after working here.,AS the company is growing in Hyderabad it would be good to groom leaders internally. Career growth seems to be limited.,2 people found this review helpful
77,One of the best place's to work,"Apr 26, 2018 - Marketing in London, England",5.0,Great to work in an exciting and fast paced environment. Teams are full of talented individuals and the company supports your career aspirations and development. Alot of authomy given over role and decisions.,"As the company continues to grow, it runs the risk of becoming too operationally matrixed and too corporate in culture.",Be the first to find this review helpful
78,Senior AE,"Jan 17, 2019 - Account Manager in Toronto, ON",3.0,Outstanding Product and ability to anticipate future correctly as they always seem to make the correct choices around Roadmap. Salesforce prides itself on #Ohana which means family. It is core value/belief of company and makes it an incredible company to work for; Unless you are in Sales,"3 things have changed for me as having been with company for long time and I consider them all Cons 1. Salesforce prides itself on #ohana which is family. Salesforce #ohana is vibrabnt and alive and incredible. Unless you are in Sales in which case its non existent. It is run old school the Oracle way. 2. Customers suffer the most as they did when Sales Leadership ran Oracle. Salesforce is ruthless in scraping every penny from the client, making MSA difficult by not giving an inch on anything. Management wants the number period, if it helps the customer thats a bonus. 3. Execs get paid AE's do not. There are essentially 4 - 5 levels of Sales Management before you get to Keith Block. On the Ground Floor 7 AE's may each carry a number such as $2,000,000 US. There RVP number is not $14,000,000 but about $10 or $11,000,0000. This continues up the management change so at the highest level they will carry a quota that will significantly less the what the AE's carry. End result is Significant amount of reps will be below 50% attainment and my guess is a few percent will knock it out and may 10 to 15% actually hit their number. Opportunity to make real money like in the old days is very slim. Lot of Starving AE's which the company does not seem to mind as they make it very clear there are 10 people behind you waiting for your job.",13 people found this review helpful
79,Think twice about what you're walking into,"Apr 6, 2019 - Sales in Toronto, ON",2.0,Depends heavily on the role & org or group you're in . Good base pay and benefits. Incredibly smart people throughout the company. Ability to work in different organizations. Flexibility to work remotely.,"Unattainable goals. Internal bureaucracy and fighting is worse than I've seen anywhere by far. Zero work-life balance. Expectations to take calls/respond to emails anytime of day/night 7 days a week. Only objective is to sell more to clients, not what's best for their clients. Do not live by the image they portray externally.",17 people found this review helpful
80,Great,"Sep 4, 2011 -",5.0,"Salesforce is a fast-paced company, the work is always challenging, good senior management, growing company, it is profitable and hires smart people.","Its sometimes difficult to maintain work-life balance. Because the industry is fast moving, priorities can change on a short notice.",2 people found this review helpful
81,Recent graduate,"Aug 12, 2015 - Anonymous Employee",5.0,"You get to work with amazing people, there is a great company culture and the company has a great philanthropic model.","The offices are located in sandyford which is quite far from the city centre, the commute from the city centre takes around 30 minutes using the free exective bus transfers.",Be the first to find this review helpful
82,Truly unique company,"Feb 23, 2016 - Senior Account Executive in Toronto, ON",5.0,"1. CEO and company is constantly trying to enhance customer experience, products, culture and processes 2. Business runs extremely well on its own technology 3. Truly innovative technology and integrated foundation efforts (donation matching, paid volunteer time) 4. Amazing level of transparency 5. Still feels like a small company","Could do better with career planning, especially for remote employees.",1 person found this review helpful
83,Account Executive,"Oct 27, 2016 - in London, England",5.0,An amazing company with great people and endless career growth opportunities as well as very good salary.,High pressure environment. 1 month at Salesforce equals 6 months elsewhere. We have monthly targets which you DO NOT miss.,1 person found this review helpful
84,Great career move,"Dec 16, 2016 - Sales in London, England",5.0,The Ohana culture is pervasive throughout the organisation and makes Salesforce a really enjoyable place to work. The excitement and buzz around the products both internally and from customers is fantastic. Opportunities for career progression in the longer term. Focus on customer success. Great innovative products which customers seem to love. 1:1:1 model offers the chance to do some valuable work and give something back Inspirational CEO,Structure for managing multi-national accounts still needs some refinement. Free chocolate,Be the first to find this review helpful
85,World class company.,"Oct 21, 2017 - Enterprise Account Executive in Toronto, ON",5.0,"Non-stop growth, senior leadership is constantly looking at ways to continue growth across cloud platform, thinking outside the box, and focused on both customer and employee success throughout. Professional recruitment hiring team, open and honest throughout the process, that ensure mutual fit for long term success.","With growth comes restructuring at times, those in sales positions that can adapt to change thrive, as roles/territories change annually.",Be the first to find this review helpful
