,title,author_info,rating,pros,cons,helpful
23,good place,"Nov 4, 2020 - Sociologist in Bogotá, Bogota",3.0,continued working learning good work-environment location team building imaginary situations,over-extended journey location no rest-time scheduled unsupervised work so high expectancies,Be the first to find this review helpful
24,Great Values,"Oct 20, 2020 - Senior Consultant in Melbourne",5.0,Great people and management Care about employees and stakeholders Continuos Innovation,"Sorry, nothing I can think of.",Be the first to find this review helpful
25,Associate Success Guide,"Nov 3, 2020 - Associate Success Guide in Dublin, Dublin",4.0,"Amazing people, good atmosphere, great values","Extroverts' work environment, work life balance depends on manager",Be the first to find this review helpful
26,Lively Workplace,"Oct 19, 2020 - Associate Success Guide in Hyderābād",5.0,"1. Best workplace to learn and grow 2. Friendly ambiance 3. The working culture, Thought-process and equal opportunities makes Salesforce Best #1 Currently I am working as Success guide and i must say it's wonderful and lively experience ..",Not Applicable... Not Applicable !,Be the first to find this review helpful
27,Great company,"Oct 19, 2020 - Principal Solution Engineer in Amsterdam",5.0,Comprehensive solution portfolio and technologies for continuous learning Work from Home Great culture,Company is growing fast so continuous change,Be the first to find this review helpful
28,Decent,"Oct 19, 2020 - IT Intern in Sydney",5.0,Decent company. Great people and management.,Not many cons I can think of.,Be the first to find this review helpful
29,Good company,"Nov 2, 2020 - Pam in London, England",4.0,Great culture and people to work with,None to tell you the truth,Be the first to find this review helpful
30,Saleswoman,,3.0,Strong communication and highly motivated,Able to work productively and instinctively,Be the first to find this review helpful
31,Good,,5.0,Good company and exciting company,Work hard and work so long time,Be the first to find this review helpful
32,Success Agent,,5.0,Great place to learn and lot of benefits,"Everything is good, No cons.",Be the first to find this review helpful
33,Most supportive place to be,,5.0,"The almost unlimited support whether financially or morally. The collaboration between teams and the inviting feel of the Ohana, that i have not experience elsewhere creates a balance which gives motivation both in work and personal life. Not sure if this is a pro or con but the abundance of snacks and edible options supplied..",Not many if any to list sorry,Be the first to find this review helpful
34,This is one of the best companies to work for !,,5.0,Amazing culture Employee Friendly Benefits and Perks,I cannot think of cons,Be the first to find this review helpful
35,Good,,5.0,Company is good to work for,No cons as such for this company,Be the first to find this review helpful
36,Great,,5.0,All around great company to work at,No cons- only pros at this company,Be the first to find this review helpful
37,Fantastic place to work,,5.0,Great employer. Ohana feel with a lot of support and benefits,Fast paced and US based can make for long hours,Be the first to find this review helpful
38,great company,,5.0,great company with great culture and product catalog to sell,no cons to share at this stage,Be the first to find this review helpful
39,Great Company to work for.,,5.0,"Good WLB, good pay, goos upper management.","little dated technologies, not very update to date with tech stack",Be the first to find this review helpful
40,Great place to work,,5.0,Great work culture and benefits,Internal politics can get frustrating,Be the first to find this review helpful
41,Great company!!,,5.0,You get all the benefits,nothing as such faced till now,Be the first to find this review helpful
42,Great culture and company,,4.0,"Great culture, great colleagues, great possibility to grow in the company","Fast moving in business and product, which can cause stress at times",Be the first to find this review helpful
43,Good,,3.0,"Good salary, Good culture, Good products","Big company,Work time is long",1 person found this review helpful
44,"great culture, even better benefits",,4.0,"people, learning and development, perks",competitive lower pay can be a grind,Be the first to find this review helpful
45,Good Company but culture has been diluted!,,3.0,"Salary, Brand and Benefits were all great!","No job security, politics, and culture has been diluted!",Be the first to find this review helpful
46,Good,,5.0,I loved the work at Salesforce,No cons that I could find,Be the first to find this review helpful
47,Still #1 in CRM & Platform Innovation,,5.0,- Excellent sales and career opps,- Nothing to mention at this time,Be the first to find this review helpful
48,Wonderful company and best place to start your career in sales,,5.0,"Every single detail is looked after in order to make you happy and comfortable in order to perform your best and learn every day. You feel part of the ""Ohana"" since day 1, it's incredible how many tools they provide you with to ensure that you develop your full potential in all ways, and that every single individual feels cared and valued all the time. Compensation is really good.","Can't find one, perfect place, great people and wonderful environment and treatment.",Be the first to find this review helpful
49,Best,,5.0,Very good place to work,There are no cons for this company,Be the first to find this review helpful
50,Salesforce,"Feb 9, 2021 - Senior Technical Consultant in Bangalore",4.0,Great Company with a lot of benefits,Nothing to share all are good,Be the first to find this review helpful
51,Awesome,"Sep 27, 2020 - Anonymous Employee in Paris",5.0,"Freedom of organising your work, work from any location from home amazing advantages",There are some internal politics on promoting,Be the first to find this review helpful
52,Employee Management,"Sep 29, 2020 - Sales Manager in Chennai",5.0,Company will take care of employment of employees,"I hope no layoffs in future,",Be the first to find this review helpful
53,Great Place to work,"Jan 28, 2021 - Senior Account Executive in Ciudad de Mexico",4.0,Really good company Employee Focus,"No cons with salesforce, its a really good place to work",Be the first to find this review helpful
54,about company,"Oct 11, 2020 - Software Developer in Lucknow",5.0,all good in this company,i haven't seen any cons in it,Be the first to find this review helpful
55,Good,"Oct 13, 2020 - Anonymous Employee",5.0,I loved the work at Salesforce,No cons that I could find,Be the first to find this review helpful
56,Best,"Oct 13, 2020 - Analyst",5.0,Very good place to work,There are no cons for this company,Be the first to find this review helpful
57,"Strong values, real commitment with work-life balance, amazing people and superb package","May 28, 2020 - Commerce Cloud Functional Architect in London, England",5.0,"Package of benefits, talented people, time to learn (12 weeks of rump for architects), excellent environment and strong culture & leadership from the CEO.","Very volatile structure, which is due to the innovation aspect of the business but can be challenging to follow.",Be the first to find this review helpful
58,Decent Company,"Feb 3, 2021 - Technical Account Manager (TAM) in Dublin, Dublin",3.0,Work from home. Nice benefits.,A lot of politicking. Too much patting on the back.,Be the first to find this review helpful
59,Great Company,"Jul 5, 2020 - Senior Legal Consultant in Sydney",5.0,"The company culture is great. The company is very focused on giving back to the communities and it involves its employees to be a part of that. Great employee benefits as well, some of the best in Australia at least.",It is a bit political at times and the communication during the recruitment process was very poor.,Be the first to find this review helpful
60,Good,"Feb 10, 2021 - Technical Architect in Dublin, Dublin",4.0,"People, culture, prospects, mone, that’s it","Workload, targets, support.,7 thats it",Be the first to find this review helpful
61,Great culture to work,"Sep 18, 2020 - Software Engineering SMTS in Hyderābād",4.0,Good and talented people around you. Friendly atmosphere. Your feedback will be taken very seriously with action taken for sure. Learning curve depends upon the project to project but overall many areas to diverge.,"Work distribution is done very ADHOC level. Its both Pros as well as Cons. Pros for a person who is in the team for quite sometime, Con for a new joinee who does not know what task to pickup.",Be the first to find this review helpful
62,"In times of COVID, not reaching your quota can be a reason to lay off","Nov 3, 2020 - Sales Manager in Milan",3.0,"hard working colleagues, great product. They sell positive values also...",not sure higher management lives those values and forget the Ohana in tough times.,2 people found this review helpful
63,Best place to work,"Aug 6, 2020 - Software Engineering Member of Technical Staff in Hyderābād",5.0,"I joined 3 months back, I can clearly say its best place to work Employee friendly Good Salary Good benefits Work life balance Stock RSU's Good people and company values",I dont see any for now,2 people found this review helpful
64,"Great onboarding, get teaming, great company","Jun 4, 2020 - Vice President, Regional Sales Management in Munich, Bavaria",5.0,"very professional and extensive onbnoarding including online course and a full week classroom training in San Francisco (pre-Covid-19 ) very good employee benefits programm Great teaming and spirit , real Ohana feeling great values that are really lived","A lot of internal stuff at the beginning, need self-discipline to focus on what is important for the customer and the business",1 person found this review helpful
65,Pros/Cons,"Feb 9, 2021 - Technical Consultant in Paris",4.0,Best workplace ever Great Compensations & Benefits,Not a great work/life balance,Be the first to find this review helpful
66,Good company,"Jan 31, 2021 - Senior Sales Executive in Munich, Bavaria",3.0,"Good benefits, good people, good product","micromanagement, lot of pressure, no leadership",1 person found this review helpful
67,great company,"Sep 24, 2020 - Enterprise Account Executive in London, England",5.0,Amazing products and story to tell,lots of info / noise hard to manage sometimes but all good,Be the first to find this review helpful
68,"Sales oriented, no culture, politics","Sep 30, 2020 - Sales in Singapore",1.0,"- Good compensation, benefits and spiffs to AEs","- The Ohana culture is just for show to public especially in the Singapore office. - Management focus is only on short term sales result, doesn’t care about customer success. - Need politics to get ahead. Need to be close to the inner circle of power. - Managers are not leaders, finger pointing culture, micromanagement, inability to retain good talents and humiliation of AEs in public forums.",9 people found this review helpful
69,Great Job,"Jan 26, 2021 - Regional Account Director in Ciudad de Mexico",4.0,"Amazing Company, Past Paced, Great Benefits, Excellent Culture","Demanding, Competitive, Subsidiaries not as good as HQ.",Be the first to find this review helpful
70,"Great place, lot of options to advance in career, great leadership team.","Oct 4, 2020 - Software Engineer in Tel Aviv-Yafo",5.0,"High compensation, great benefits, a lot of support for employee wellbeing. I have joined at the beginning of the COVID-19 pandemic and worked from home since day one. The company has been very supportive, helped with everything they could to make it easier for the employees during these uncertain times.",Because of the size of the company some projects may take longer than expected.,Be the first to find this review helpful
71,Excellent,"Oct 4, 2020 - Sales in Alexandria, Alexandria Governorate",5.0,excellent supportive cooperation and positive,excellent customer experiences and knowledge of what I have,Be the first to find this review helpful
72,A company that cares,"Oct 5, 2020 - Solutions Engineer in London, England",5.0,excellent onboarding and new role training genuine and sincere company values,none have arisen so far,Be the first to find this review helpful
73,/,"Oct 2, 2020 - Partner Account Manager in Brussels",5.0,very very very very good,nothing bad to mention actually,Be the first to find this review helpful
74,Great company,"Oct 2, 2020 - Manager",5.0,Great vision and value from CEO. Top salary in the industry.,Nothing to complain about this company,Be the first to find this review helpful
75,Strives to be the best,"Oct 16, 2020 - Senior Director in London, England",4.0,Always pushing forward & seeking to be the best & fastest growing enterprise software company in the world,"It's challenging to keep up with the pace of change, and also career direction is often outside your control",Be the first to find this review helpful
76,Fast Paced,"Oct 16, 2020 - Business Development Associate in Bangalore",3.0,great workplace and product. Opportunity to collaborate across the teams.,bad decision making management. Can do better with inclusion,Be the first to find this review helpful
77,Amazing company to work with !,"Oct 1, 2020 - RVP, Sales",5.0,"Leading technology and solutions portfolio, C Level discussions, Customer references, Employee mobility",Salesforce is becoming a very large company which can bring complexity,Be the first to find this review helpful
78,Very Sales'y... it's in the name,"Oct 12, 2020 - Sales Executive in Sydney",2.0,Great benefits and good team culture,High targets which not many people exceed,3 people found this review helpful
79,Good,"Sep 29, 2020 - Assistant Manager in Bangalore",5.0,Good v good company to start,High salary with high risk,Be the first to find this review helpful
80,Great place to work,"Jun 5, 2020 - Senior Member of Technical Staff in Hyderābād",5.0,Good salary You can plan to move to any team where you like to contribute Great wellness benefits Work life balance upto individual - You can decide how aggressively you want to grow and just be at the same place/position Free good food and barista,Career growth is proportional to how aggressive/ambitious you are. This results in sometimes putting work life balance in jeopardy.,1 person found this review helpful
81,Company review,"Sep 29, 2020 - Anonymous Employee",5.0,"Great culture , amazing place to work",As of now no challenges are issue,Be the first to find this review helpful
82,Great culture,"Feb 1, 2021 - Success Activities Guide in Hyderābād",4.0,"great Work-life balance, flexible environment",did not encounter any as of now,Be the first to find this review helpful
83,Loving it so far - fantastic people and opportunities,"Aug 12, 2020 - Business Development Associate in Dublin, Dublin",5.0,"Lovely team, friendly people, feel you can reach out to everyone. Great atmosphere",Onboarding from home has been difficult but salesforce aimed to make it as seamless as possible,Be the first to find this review helpful
84,A must place to work,"Sep 5, 2020 - AMTS Software Engineer",5.0,You will be full stack developer so learning growth is fabulous. Benefits and Perks are just awesome.,No such cons as of now,Be the first to find this review helpful
85,"I couldn't be more amazed, proud and happy to have made the decision to change.","May 28, 2020 - Account Executive in Madrid",5.0,"The Ohana spirit, that is breathed in each hour of work here, in each activity and in each colleague. The Salesforce concern about us, and their . The force and the energy that runs through each of our initiatives. The proud of be part of a company who wants change the world",I don't know any cons,Be the first to find this review helpful
86,"Amazing company, glad to be part of the Ohana","Jun 28, 2020 - Project Manager in Munich, Bavaria",5.0,A family friendly company that gives endless opportunities for personal development! Amazing managers that gives you the flexibility and the support you need in order to make a big impact!!,Salesforce is a big company and often we have challenges regarding quick inspection and adaption. Sometimes changes take time.,Be the first to find this review helpful
87,Sales,"Oct 8, 2020 - Sales Associate in Toronto, ON",5.0,Great culture and company environment,None at all! Very pleased,Be the first to find this review helpful
88,"Customer Success, Equality, Innovation and Entrepreneurial spirit","Oct 12, 2020 - Senior Account Executive in Stockholm, Stockholm",4.0,"Entrepreneurial and high achievement culture, good compensation, paid VTO, great products for customers, always ongoing training, team spirit and good support for growth",A lot to take in and prioritise between always and can be hard to switch off,Be the first to find this review helpful
89,Renewals manager,"Jan 22, 2021 - Renewals Manager in Dublin, Dublin",4.0,Benefit Management really supportive Good company Good product Wellness Safe place,Workfrom home only in Irland,1 person found this review helpful
90,Challenging and rewarding work experience,,5.0,- Share and apply values related to environmental and societal engagement. - Development of skills at best level. - Pursuit of excellence. - Working in extended Teams with real collaborative approach provides efficiency in my work as well as an outstanding employee experience.,Post Covid's new Normal is a big challenge. How will Salesforce address this challenge and exit at top level.,Be the first to find this review helpful
91,Awesome,,5.0,"Freedom of organising your work, work from any location from home amazing advantages",There are some internal politics on promoting,Be the first to find this review helpful
92,Great Place,,5.0,"Culture, nice people decent pay",It's becoming more of a support role,Be the first to find this review helpful
93,"Customer Success, Equality, Innovation and Entrepreneurial spirit",,4.0,"Entrepreneurial and high achievement culture, good compensation, paid VTO, great products for customers, always ongoing training, team spirit and good support for growth",A lot to take in and prioritise between always and can be hard to switch off,Be the first to find this review helpful
94,Great team.,,4.0,Great benefits. Great team. Very good training plan and resources. Collaboration in the company is really encouraged and working well.,Work can be very challenging and stress is around the corner. Pressure to deliver and overtime are common..,Be the first to find this review helpful
95,Very good but not perfect,,4.0,"Very good benefits, better than most companies","It is now becoming a profit centered company, losing a lot of ohana values",Be the first to find this review helpful
96,Great Work Life Balance and Employment Security,,5.0,"Wonderful decision I made to join Salesforce , Hyderabad. The team atmosphere is great. Great Work life Balance. Job Security is very good during these unprecedented times. Taking care of the well-being and family. Mostly importantly , Ohana culture makes it best workplace across the globe.",Nothing as such now. Everything looks positive.,1 person found this review helpful
97,asdadsa,,5.0,good company to work with,cant think of any for now,Be the first to find this review helpful
98,Organization that considers you as part of family and takes care of you like that,,5.0,"Best Culture Best perks Incredible work life balance. The Values of the company are not just fr display or marketing , values are lived here",No cons as of now,Be the first to find this review helpful
99,Great Place to Work!!,,5.0,Best Perks/Benefits/Free Food/Many Well-being features Friendly management Flexible timings Encouraged to move other technologies/Teams/Location,As of now nothing to mention.,Be the first to find this review helpful
100,Awesome,,5.0,Life Insurance Health insurance Wellness Education budget food voucher,There is considerable salary gap between people doing the same job,Be the first to find this review helpful
101,An experience,,2.0,Training was good and they looked after us.,"Management was not good, very controlling.",2 people found this review helpful
102,Account Executive,,5.0,Loads of perks and volunteering,not clear on promotions for job,Be the first to find this review helpful
103,great company,,5.0,Amazing products and story to tell,lots of info / noise hard to manage sometimes but all good,Be the first to find this review helpful
104,The leading workplace in CRM,,4.0,Supporting environment Great opportunities internally to grow Bright future,"Growing too fast, making it harder to communicate or get info Some roles can be demanding",Be the first to find this review helpful
105,"Two Princes, the rest Paupers",,2.0,- 1-1-1 model is excellent and doing a lot of good in the World - Products are good and can work well for the right customer - People are generally fun. - Base salaries and benefits seem attractive depending on industry you're coming from. - Back-end systems are good and their implementation of Salesforce (org62) is very good as all the bells and whistles are on,"- Its all about territory and timing. Everyone says it... except for management. In 2019, only two AE's hit their number. Everyone else told and I quote ""either not up to it or not working hard enough"". The third alternative being the model isn't set up right and they have over hired AE's, but leadership tone deaf to that alternative. - Not a place to earn money as an AE unless you get one of the performing territories - There is no in country marketing resources leaning on reps to run events and drive awareness - Product over priced and NZ leadership team not armed with the ammunition to compete against Hubspot who were doing ""COVID"" deals and giving 90% off in first year - Career progression limited - Brain washing is real - New rep measures are always being introduced and feels like big brother is always watching - no consistency and the line is always moving/complicated. In the end you give up caring and focus on the old tried and tested (pipegen + closed ACV).",1 person found this review helpful
106,Salesforce is the company you are looking for,,5.0,If you pay attention to every small details and expect the same. Salesforce is the company.,To be honest. I dont see any cons,Be the first to find this review helpful
107,Great company but trying to find its identity,,5.0,"Great people, Great Compensation, Great visibility into the market",Trying to find its identity at the moment as it shifts from growth to profitability.,Be the first to find this review helpful
108,Great benefits,,5.0,Great benefits and office environment,No clear growth path and development opportunities.,Be the first to find this review helpful
109,Great place to work,,4.0,"Employee friendly company, lots of learning, good benefits",No major concerns in general,Be the first to find this review helpful
110,Good company,"Oct 3, 2020 - Business Development Representative in London, England",4.0,Good company to work with. Good benefits.,You need to constantly promote yourself and sell yourself to get ahead. Management can be very hung up on the number. Messy process.,Be the first to find this review helpful
111,Awesome work experience,"Sep 18, 2020 - Senior Technical Consultant in Vancouver, BC",5.0,- Values their employees and customers - Awesome benefits,"Everything about salesforce is good, cant think of any cons",Be the first to find this review helpful
112,Great,"Sep 17, 2020 - Sales Development Representative in Ciudad de Mexico",5.0,Great company with lots of room to grow.,Can sometimes not be challenging enough.,Be the first to find this review helpful
113,Awesome place to work,"Sep 13, 2020 - Software Engineer AMTS in Hyderābād",5.0,"Lots of perks and benefits, Free food. Good place to work, Office is so soothing.",No Cons to mention. Really an awesome place to work.,1 person found this review helpful
114,Best company ever,"Sep 17, 2020 - Business Development Representative in Dublin, Dublin",5.0,"The culture, the benefits, the training, the voluntary work, the ohana, ... really make it the best company to work for in the world.",Nothing negative in this company.,Be the first to find this review helpful
115,Good place to work,"Sep 30, 2020 - Customer Service Representative in Fredericton, NB",4.0,Flexible Customer Oriented Goal Driven Good Benefits Good Rewards,1) Large Corporation 2) Distance Employee Relations 3) Communication 4) Organization 5) Meetings 6) Deadlines,Be the first to find this review helpful
116,Great Company,"Sep 15, 2020 - Account Executive in London, England",5.0,Salesforce has a great company culture,I honestly can't think of a con right now,Be the first to find this review helpful
117,Amazing Company,"Sep 15, 2020 - Success Engineer in Hyderābād",5.0,Compensation Ohana work culture Great benefits Free food,Can’t think of any cons.,Be the first to find this review helpful
118,Salesforce review,"Sep 28, 2020 - Solution Engineer",4.0,The people and the culture are great,sometimes you work long hours,Be the first to find this review helpful
119,Great company,"Sep 13, 2020 - Account Executive in Frankfurt am Main",5.0,"Great culture, great innovative products","Hard to say, several management questionable",Be the first to find this review helpful
120,Account Executive,"Sep 23, 2020 - Account Executive in London, England",5.0,Loads of perks and volunteering,not clear on promotions for job,Be the first to find this review helpful
121,asdadsa,"Sep 25, 2020 - Senior Manager in Berlin",5.0,good company to work with,cant think of any for now,Be the first to find this review helpful
122,Love to be a part of OHANA,"Nov 24, 2020 - Member Of Technical Staff in Hyderābād",4.0,- Flexible work environment - You only have to set the expectations for yourself - No Meetings Fridays - Leaders are all supportive - Takes care of you like a family,- QA mindset is still in early stages -,Be the first to find this review helpful
123,CRMM,"Jan 25, 2021 - CRM Manager in Kiev, Kiev",3.0,Profitable Engage cookies Highly recommend guys,Too many hours Work and work No life,Be the first to find this review helpful
124,Awesome company,"Sep 8, 2020 - Director",5.0,Great work life balance Solid growth,Inflated titles without actual roles Old tech,Be the first to find this review helpful
125,"Strong Culture, Talent and Benefits","Sep 10, 2020 - Senior Sales Enablement Manager in Madrid",5.0,"Strong Culture, Talent and Benefits",Dynamic culture can be somehow overwhelming to certain Europeans,Be the first to find this review helpful
126,Great Company to work for,"Jul 19, 2020 - Lead Network Engineer in Singapore",5.0,Great People Best work culture Transparency among leaderships Career growth Work Life balance - Management ensure that we are not overload and enough family time. Compensation,Nothing I can think of so far.,Be the first to find this review helpful
127,"Enablement, personal development, accountability","Jul 20, 2020 - RVP Business Development in London, England",5.0,"Great vision, strategy and values translate into culture, talent development, enablement and career growth. Clear goals setting, transparency and team support","Everything seems to be in place as for my first 6 months at Salesforce, completely fit to expectations",Be the first to find this review helpful
128,Best company and amazing people,"Jan 25, 2020 - Senior Manager in Hyderābād",5.0,1. Best culture. True to what I heard 2. Good pay and benefits 3. Best facilities 4. Good career opportunities Met amazing people who have the philanthropic mindset. The company encourages lot of VTO activities. Very safe place for women employees. Gender discrimination is at its bare minimum. Managers are empowered towards being leaders and courageous communications. Company invests a lot in these trainings. Feedback is well received at all levels and appropriate actions are taken. Overall it was a very good decision in terms of my move to Salesforce.,Nothing major. Can be better in terms of work life balance for manager and above.,Be the first to find this review helpful
129,Great Company!,,5.0,"People, Culture, Values, Transparency with Employees",none that I can think of at this point,Be the first to find this review helpful
130,Good,,3.0,GREAT WORK ENVIRONMENT and awesome infrastructure,You can expect help only when you ask :),Be the first to find this review helpful
131,Awesome company,,5.0,Great work life balance Solid growth,Inflated titles without actual roles Old tech,Be the first to find this review helpful
132,SDR,,4.0,Good pay and a great opportunity,Competitive atmosphere and little advice from above,1 person found this review helpful
133,Great company to work for and grow,,4.0,- inclusive environment and horizontal structure - fast-changing innovative atmosphere - clear career progression,- office location (Dublin) - quality of HR - lack of clarity in important communication,Be the first to find this review helpful
134,.,,2.0,"Good product, fast paced business","Too much sales oriented, no company culture, frequent internal org change",2 people found this review helpful
135,A must place to work,,5.0,You will be full stack developer so learning growth is fabulous. Benefits and Perks are just awesome.,No such cons as of now,Be the first to find this review helpful
136,Best place I ever worked for! Here are some areas of improvement,,4.0,"- Potential to make a lot of money at a really young age because of the excellent comp structure and stock options - Amazing benefits and Covid-19 period really showed how the company truly cares for it's employees - Great culture with focus on equality, encouraging employees to give back and focus on wellness","- Some of the co-prime sales teams are dominated by white people or those from USA, France or Australia. It does not make sense to do this in the Asia HQ. We need more Asian customer-facing employees who truly understand cultural nuances, local language and way of speaking. - Marketing could be much better when it comes to lead generation and content creation.",3 people found this review helpful
137,Great culture to work,,4.0,Good and talented people around you. Friendly atmosphere. Your feedback will be taken very seriously with action taken for sure. Learning curve depends upon the project to project but overall many areas to diverge.,"Work distribution is done very ADHOC level. Its both Pros as well as Cons. Pros for a person who is in the team for quite sometime, Con for a new joinee who does not know what task to pickup.",Be the first to find this review helpful
138,Good Company to work for but some challenges with progression,,4.0,Salesforce have plenty of processes to support your development and they also pay good commission to successful sales people,Progression is difficult if you don't fit a certain age profile,1 person found this review helpful
139,Even through the current crisis a growing and booming company,,5.0,Career progression and sales training is exceptional,Slowly the processes become very enterprise like,Be the first to find this review helpful
140,If you enjoy politics and working in the US this is the right company for you,,2.0,The company benefits are pretty amazing and some of the staff (at lower levels) are brilliant and intelligent people. I certainly made a few friends their for life.,"The IT security department is highly political and externally hard to make any meaningful change. Senior leaders are there to protect themselves and have stopped focusing on helping the company or it’s customers as a whole. Senior leaders to often dictate the way something should be with very little interest in others views. Sadly departments have been siloed and are often forced to compete with each other instead of collaborating together. No matter what is said, Salesforce does very poorly when it comes to supporting remote offices. If you aren’t working at one of their major hubs on the West coast of the US, then expect very little support or compassion when it comes to working in a remote office, or a non-HQ timezone.",6 people found this review helpful
141,Awesome,,5.0,"amazing in all aspects of work, pay, benefits",nothing really jumps to my mind,Be the first to find this review helpful
142,good company to work with,,4.0,good culture and good env,None that i can say,Be the first to find this review helpful
