,title,author_info,rating,pros,cons,helpful
13,You make your destiny and drive your future here.,"Sep 8, 2008 - Senior Business Analyst in San Francisco, CA",4.0,"Salesforce has a positive, fast paced environment where proactive work is highly appreciated and often recognized. If you have an idea or something you want to drive and you want to be a leader this is the place to be. There are lots of company sponsored team events, game rooms, good food, snacks and drinks, LOTS of professional development opportunities in the area of training courses in-house and support for educational development off site. The fast paced learning environment creates a lot of comradeship between hardworking employees. Employee satisfaction here is high but as with every company there are downsides.",Too many changes too often.,Be the first to find this review helpful
14,Great industry and company,"Nov 16, 2012 - Commercial Account Executive in Chicago, IL",5.0,Company is in growth mode Just Named the #1 most innovative company in the world two years running CRM is top of mind of C-Level executives We are #1 in this space and continue to introduce innovative products and business applications,Chicago is a new office for Salesforce.com. The company is trying hard to maintain a small company feel and culture but it is a challenge with over 8500 employees.,Be the first to find this review helpful
15,Platform Sales,"Nov 1, 2013 - Platform Sales",2.0,Comp was good. Innovative products.,"SFDC is struggling to figure out how to be a big company. Has hard-nosed, win at all costs Oracle-type culture. You need to decide if you're into that. Sales mgmt has no problem berating entire teams in conference calls. Mgmt within the Platform team is unfocused and not very seasoned. Company turns a blind eye to hyper aggressive field sales people who run over their fellow employees.",4 people found this review helpful
16,Finance Team Management Extremely Weak Feeding High Turnover,"Jul 10, 2014 - Finance Manager in San Francisco, CA",2.0,"Leader in space, great experience to take elsewhere, some great hard working people, great location, happening city, lots of opportunity to move elsewhere in company if you do not like what you are doing","Terrible culture, finance team had long exhausting hours, the work was not rewarding, people not rewarded, long timers earning tons but new comers do not feel valued after a short period of time, no mentoring etc. There is a lot of talk about work-life balance but finance did not live up to the ""chatter""",8 people found this review helpful
17,Amazing opportunity for Career Growth,"Oct 7, 2015 - Anonymous Employee",5.0,"This company is growing dramatically. The harder you work, the more opportunities that become available. There's a defined career structure and the vision of the company is going to ensure that there is continued growth for the foreseeable future.","This is not a company you can coast at. It is filled with A players, so if you're looking for an easy ride, this isn't it.",Be the first to find this review helpful
18,6 month review,"Jan 18, 2016 - Business Development Representative in Indianapolis, IN",5.0,Great environment overall. Both your managers and colleagues are supportive of your success and allowing you to grow within the company.,"I think it is common with large companies to have a lot going on (info overload, lots of moving pieces) and it can be a bit overwhelming at times. Not a deal breaker by any means just on par with what I'd expect similar companies to experience.",Be the first to find this review helpful
19,Excellent company,"Apr 12, 2016 - Lead Member of Technical Staff",5.0,Smart co workers Awesome management Lots to learn even as a lead engineer Lots of opportunities to attend training Pay is competitive,"Be more competitive with perks, e.g. free meals or more shuttles Non-HQ offices receive less love Some promotions seem to be a popularity contest",1 person found this review helpful
20,New Employee,,4.0,the pay is competitive and I like the culture here,"benefits are expensive, have to pay for parking.",Be the first to find this review helpful
21,Account Executive,,4.0,Great company culture and smart people.,It's a big organization so can be hard to get recognized.,Be the first to find this review helpful
22,"Lots of pros, however the few cons can be big and make you wonder how the company is actually functioning",,3.0,"Most things; salary & benefits, flexible work schedule, a lot of innovation (however some of it is questionable) opportunity to do mostly anything you want",The culture can be a bit overwhelming. The place is under constant change and sometimes feels like there is no rhyme or reason and ignorance of the obvious; Although the company is 19 years old there still lacks a lot of process and procedure. It often feels like our CEO and some of our senior leadership they are more interested in politics than what is best for our company.,11 people found this review helpful
23,Senior Quality Assurance Manager,,5.0,Fast moving customer centered company. Structured for the Rapid development process that drives for continuous deployment. Great benefits with a growing stock grant program,The possibility of job burnout is high with long hours and high stress. There is a lot of writing for MBR and QBR documents. Difficulty in getting to the next level,Be the first to find this review helpful
24,Culture is a marketing facade.,,1.0,Cool cartoon mascots are fun.,"Ruthless and unethical. You will get kicked to the curb faster than you can blink, regardless of how precarious your life circumstances may be. Absolutely untrustworthy.",31 people found this review helpful
25,Amazing Company!,,5.0,"Wonderful culture, great leadership, innovative, opportunity to grow & develop career",Wouldn't be a con but very fast paced so must be something you are comfortable with,Be the first to find this review helpful
26,Excellent Job,,5.0,"Amazing coworkers, impactful work, and terrific compensation.",It’s a big company.,1 person found this review helpful
27,good place to work,,5.0,very good place to work,"no lunch, snack is not good",Be the first to find this review helpful
28,Executive Assistant,,4.0,- VTO Policy - Company Culture - CEO,- Insane amount of work - Too many conferences,1 person found this review helpful
29,Awesome,,5.0,"Salesforce offers Good Salary, benefits, good culture, equality at work. Happy to work at SFDC. Job at SFDC provides you good challenge",Commute to san Francisco is bit pain. Any office in South bay could help people. Salesforce could also provide more stocks like apple google,Be the first to find this review helpful
30,"Claim they want to hire internally and move people up, actions are completely different.",,1.0,"Great Benefits, pay is above average, overall if you are in one of their two hubs San Francisco or Indianapolis, you should enjoy your time working there.","The HR, IT, and other functions that are not core to the sales or development departments are poorly run and managed for those working in satellite locations. We are told the push is to hire internally and we should be given stretch opportunities. However, when you apply for these positions they go with outside candidates and say you need more time with Salesforce to understand the Salesforce culture or other made up requirements, which were not included in the job description. If you are in a non-core position and you do are not in San Francisco or Indianapolis you need to work 3 times as hard and 2 times as long to move anywhere in the company.",17 people found this review helpful
31,Culture,,4.0,Great innovative culture with great vision and strong leadership Lot of opportunities to give back to the community Great to be part of one of the best companies in the world Equality of all,Company's fast growth and expectations from employees to meet the goals may stifle innovation and culture at times,Be the first to find this review helpful
32,Salesforce... the new Oracle,,2.0,Very smart people. 111 foundation. Marc (CEO) really cares for employees and customers.,Sales execs really do not care about customer sat. Sales execs are competitor focused vs customer focused. Salesforce used to buy selective technologies to integrate in our core product... now Salesforce just buys companies to drive our stock up.,11 people found this review helpful
33,"great company to work for, they actually care",,5.0,- Great company culture - The company really cares about you and wants you to succeed - Awesome break room and kitchen snacks - The workplace is awesome and always a lot of fun with cool activities and events,- Lack of conference rooms - Some employees are rude and selfish (this happens everywhere),Be the first to find this review helpful
34,Cloud Sales Account Executive,,4.0,Great opportunity to sell broad solutions to customers. Strong benefits.,Focus is on internal politics vs sales. Promotions are not merit based and more time is spent selling internally vs to customers. Cloud sales role does not have a clear value to the organization or customers creating constant ambiguity and difficulties in achieving quota.,5 people found this review helpful
35,Best Place to Work,,5.0,Amazing work culture and perks,Can't think of any cons,Be the first to find this review helpful
36,Account Executive,,5.0,You never stop learning and are working with some of the smartest people in the world.,Not an easy job takes a lot of hard work and dedication to be successful,Be the first to find this review helpful
37,There's No Better Place to Be,,5.0,"Culture, Family, Work/Life Balance, Perks, Pay, Everything",I'll let you know when I find one. The cons exist on our customer's side but it's our job to persist and educate!,1 person found this review helpful
38,Good work/life balance,,4.0,"Respectful co-workers, fun environment, good work load","No long term incentives, such as RSU",Be the first to find this review helpful
39,Senior Big Data Engineer,,4.0,working with the cutting-edge tech stack on daily basis,"traveling time might be high, need on-call frequently",Be the first to find this review helpful
40,Too much work,,4.0,Awesome company. Lots of smart people.,Wayy political. Expects you to work super hard. No clear career path.,1 person found this review helpful
41,Sr Strategic Account Executive,,5.0,Been a great experience working with a group of dedicated and focused individuals. Ohana and the core values are truly the core and focus for all decisions,"As they grow and expand the tribal knowledge can be challenging. Gmail and suite is TERRIBLE! Hours are wasted in finding, sorting etc., email. Calendar and conferencing tools need improvement",1 person found this review helpful
42,Still an incredible company to work for after 8 years,,5.0,"Highly innovative, socially conscious, and ever changing organization",The size of the company has changed the culture and while we are all one ohana there is greater distance and separation between divisions within the company.,Be the first to find this review helpful
43,It's a great company to work for!,,5.0,"We cherish work life balance a lot, and company culture is great","No lunch provided? maybe that's the only thing i could think of, but we are helping the community. :)",1 person found this review helpful
44,Intern,,5.0,"-lots of perks to being an intern. not only wealth of intelligent, bright-minded and best people of the industry, but also a comfortable workspace",not really an cons I found,Be the first to find this review helpful
45,Good Company - but it all depends on your manager,,3.0,Great benefits. Great social focus.,"Like any company, if your manager isn't good you leave. They don't hire managers and onboard them effectively.",5 people found this review helpful
46,Your mileage can vary,,3.0,"Excellent Benefits, great company outlook","Mediocre pay, politics, easy to get lost in the shuffle",2 people found this review helpful
47,Great culture and benefits,,5.0,Salesforce provides great benefits from ESOP to Health to Retirement matching. It is certainly a magical place for non-sales people.,Like any sales org with lots of horses in the race... you sometimes spend more time fighting internally than selling.,2 people found this review helpful
48,***Very candid outlook on Salesforce. Not for the faint of heart.,,2.0,"-legitimate CEO -free snacks and Coffee -free backpack when you start -overall a very structured company. Compared to some of the larger tech companies, Salesforce is very streamlined. That pretty much sums it up.","Where do I begin.... *pay is a joke compared to other large SaaS and tech companies. Even if you hit quota, which by the way barely happens. Please, please, please, don’t believe the hype. Less than 20 % of the people hit quota. I think in GRB it’s less than 10% for 2017. Regardless it’s a joke. I’ve worked at other tech companies and I’ve never seem anything so pathetic. *terrible middle management, I mean terrible. Keep in mind this review is coming from someone who was cosidered realtively succssful, and still think this place is a joke. Anyways, I digress.... Middle management for the most part is made up of people who lack leadership skills, talent, experience. It’s actually joke. It’s like a weird cesspool of account executives being promoted to management. One day theyre your peer, the next day, they’re your superior. Not saying they’re racist or anything, but holy hell, talk about 95% Caucasians Being promoted into these roles. Overall, management (based on my experience, observations, talking to peers,etc) literally brings NO value. They just sit at their computer and run reports, show up late to customer meetings, sit awkwardly/quietly in a conference room during a customer call, but during 1on1s (these are also frequent, redundant, waste of time), they offer to sit in on calls/meetings as if They are providing value. If you’re one of the unfortunate suckers/victims to work for Salesforce please please please understand, your entire success, compensation, will be 99% based on the territory handed to you. That’s it point blank. All the other BS, is Just that BS. Run a few reports and you’ll see the top performs get most of their ACV from organic aka gimmes or flips aka warm leads handed to them by the inside biz dev team. Team. Yes, working hard and doing everything the right way (by the book) will give you a very slight edge, but if you’re not handed a fruitful territory you WILL NOT hit quota or make money. Pleeeeasse, please take this as the truth. Again, I was a top 10-20% person, and I’m leaving this review. I could go on and on, but I’ll end it with this. If you’re an experienced sales professional, do NOT work here. You will regret it and regret it fast. If you’re a developer/coder then Salesforce might be a legit landing spot, otherwise look elsewhere.",58 people found this review helpful
49,Amazing Company,,5.0,"Led by visionaries, philanthropists and business-savvy individuals with Trust as the backbone of the enterprise. Management practices what they preach and give you all the tools to make a difference for your customers as well as the world.",Rapid growth keeps things extremely faced-paced and in a constant state of flux.,Be the first to find this review helpful
50,#4 employer in USA,"Jul 7, 2014 - Program Architect in New York, NY",5.0,"Incredible culture, philanthropy model that demands 6 days of volunteering from employees, excellent compensation, flexible work environment. Amazing internal education and training support, as well as an ongoing internal support social community through sue of salesforce chatter. Public recognition and career advancement occur early and often.","growing company, growing infrastructure has usual demands.",1 person found this review helpful
51,SMTS,"May 9, 2015 - Senior Member of Technical Staff in San Francisco, CA",5.0,"People value a work / life balance and it's easy to maintain if you stay focused Some really smart people working here and the work-life balance has been really good""",Work life balance can be tough to achieve given how competitive people are to move up If you are in platform team otherwise its good,3 people found this review helpful
52,Taught high school kids Spanish,"Dec 11, 2015 -",5.0,Love to be able to help and facilitate their learning progress. Focused mainly on their listening skills and correct way to pronounce the words .,The pace at which the lessons move seemed so fast. More time should be spent on listening and speaking skills.,Be the first to find this review helpful
53,It really does have the best culture,"Dec 17, 2015 - Anonymous Employee in San Francisco, CA",5.0,- creativity is celebrated - the perks (like Dreamforce) - work with brilliant colleagues who elevate you - a company that really lives its values,- bluntness - decentralized employee comms leads to some mixed messaging - trying to keep up with its own growth,Be the first to find this review helpful
54,Sr. Solutions Engineering Manager,"Dec 12, 2016 - Senior Solutions Engineering Manager",3.0,"Rocketship. Always evolving and growing. Team spirit. Positive Brand. In general, the company cares about its employees. Tremendous products. Innovative leader","The company is becoming Oracle 2.0. MANY high, and mid level Oracle execs moved in, and their culture is moving in with them. While politics are a part of any company, it's becoming heavier and more oppressive here.",5 people found this review helpful
55,Great Place to Work,"Jul 27, 2017 - Senior User Experience Designer in Indianapolis, IN",5.0,"Salesforce corporate values, culture and equality are not hyberbole. Salesforce walks their talk and has created an inclusive corporate culture which welcomes diversity and truly values their people.","Community culture or not, business is still business which means ultimately decisions will always get made for the business first.",3 people found this review helpful
56,Fantastic company with strong values,"Jul 5, 2018 - Anonymous Employee in San Francisco, CA",5.0,"It is a pleasure and an honor being part of the Salesforce Ohana. Incredible onboarding experience. Full of wonderful, talented people. The company is really invested in doing good and being good. Beautiful office spaces.",Nothing that I can think of.,1 person found this review helpful
57,Long way to go on alcoholism,"Jul 15, 2018 - Anonymous Employee",2.0,Great company overall. Excellent CEO with enormous vision.,"My team was one of the most exclusive, alcoholic I've ever seen. They would intentionally exclude me from every team dinner by choosing exclusively steak houses. They got drunk every single night they were in town. Team dynamics were such that you couldn't get ahead unless you were in on this click.",7 people found this review helpful
58,Work Life Balance,"Oct 2, 2018 - Anonymous Employee",5.0,"The managers are very passionate about their work and also their team You are always encouraged to pursue other interests that make you a more wholesome employee Generally relaxed atmosphere, working from home is not a big deal Very friendly community Very easy to move from one part of the company to another Amazing benefits - keep you happy and healthy","Upper management can sometimes become mismanaged, causing miscommunications down the line",Be the first to find this review helpful
59,Executive Assistant,"Dec 24, 2018 - Executive Assistant in San Francisco, CA",5.0,Ohana Challenging and interesting work Work life balance,Actively get involved in volunteering etc. in order to get to know people in a relaxed atmosphere. Difficult with the amount of work and work ethic.,3 people found this review helpful
60,"Great benefits and culture, sleepy work environment",,4.0,+ Great benefits and culture with an inspirational CEO,- You oftentimes feel like you're working harder than all of your colleagues - Promotions are oftentimes based on who's most effective at the politics game,4 people found this review helpful
61,Manager,,5.0,"Company values, mission, ""Ohana"" culture, CEO leadership",undefined measures for promotions - can be less of a meritocracy in some departments.,1 person found this review helpful
62,Account Executive,,5.0,Great culture. People are fantastic. Great place to work.,They don’t pay as much as everywhere else for sales jobs.,Be the first to find this review helpful
63,strong upward verticals,,4.0,"Creative, dynamic workforce and company vision",Travel is tedious at times,Be the first to find this review helpful
64,Good overall company values but low flexibility and many policies,,3.0,"Great training programs and tools for learning, very good perks. Some very cool activities like Hack days and volunteering activities.","The technology stack used for development is old in many of the projects most of the work is about maintaining an patching legacy monolithic apps. Policies are sometimes hard to find and understand. Make sure that you understand the policies when you enter this company (schedules, flexibility, wfh, if you are on work visa and want to start a PERM process make sure your type of visa is compatible with their policies for that concern), also make sure that you have good communication with your manager as different managers seem to understand the company's philosophy, values and policies in a different way.",2 people found this review helpful
65,PMTS,,4.0,Company loves their employee. The message from the top is always about TRUST. Relaxed learning experience.,Internal tooling is aging and can cause stress on deadlines.,Be the first to find this review helpful
66,Excellent organization to be part of,,4.0,"Wonderful benefits, updated every year per employee feedback. Employee Success really goes above and beyond in the benefits realm! Great snacks and drinks at the offices.","Growing so fast, it can be tough trying to coordinate with other teams when many have disparate processes and a lot of bureaucracy.",1 person found this review helpful
67,SR manager,,5.0,"Work life balance, very good benefits.",Lot of acquisition changing processes and infrastructures.,Be the first to find this review helpful
68,Senior UX Designer,,5.0,Great benefits (56 hrs of Volunteer Time Off) and culture of equality for all employees.,A very large organization. It can be hard to know where one is within the organization and politics,Be the first to find this review helpful
69,Great company /w growth chaos and opportunity,,4.0,"high growth, lots of hiring, amazing benefits, hard working people","lots of change and chaos, manager still learning how to get it done",1 person found this review helpful
70,Great Company,,5.0,"Trust, Equality, Work Life Balance",There are no real cons,Be the first to find this review helpful
71,One of the best places to work and learn,,5.0,"Growth as an an individual, you become an ace on how to deliver software as a service.","not much really, if you are on a cool project, enjoy the ride, great overall experience.",Be the first to find this review helpful
72,Awesome Place to Work,,5.0,"Comfortable, supportive environment. Great people and perks. Lots of interesting work to get done.",Inconsistency across teams (some are better than others). Growing pains.,2 people found this review helpful
73,Awesome company,,5.0,Best cloud technology in the world Great Executives Constant Innovation,Smaller territories Getting to be a large company,Be the first to find this review helpful
74,5 years in,,4.0,"Great benefits, good pay, some smart folks",Hard to advance from within without really playing the political game.,3 people found this review helpful
75,Account Partner,,5.0,"Excellent customers, amazing culture (Ohana, fantastic results",the pendulum has swung towards the SI partner community.,1 person found this review helpful
76,Executive Assistant,,5.0,Great company to work for,Can not think of any,1 person found this review helpful
77,Onboarding and first 6 months,,5.0,"- Amazing culture from transparency to giving back to developing people - I was given ample time to ramp up on the knowledge I need to do my job - Fast-paced, always changing dynamic product and go to market approach - Work / life integration is truly a value between time to volunteer to ability to spend time with friends / family around work","- As most people are Remote, need to be comfortable with that setup and the lack of interactions. It is offset by plenty of video conferences - Really not a negative, but there are so many great people career progression will take time and not be overnight",1 person found this review helpful
78,Inspiring Employer,,5.0,Incredible place to work. Management recognizes go-getters.,"Now that it's much larger, a little harder to rise up as fast",Be the first to find this review helpful
79,Product Management Intern,,4.0,- Relaxed Culture - Cool Intern Events - Great Tech Talks - Swag - MEntorship,- Work culture a little too relaxed - People don't show up on Thu/Fri,Be the first to find this review helpful
80,Love Working Here!,"Feb 20, 2018 - Director, Customer Success in Austin, TX",5.0,"Love the flexibility, benefits, and working with smart people (and customers) daily.",Some of the office politics are tedious as is the change that happens each year to ....everything.,Be the first to find this review helpful
81,"A great place to work, but not without its challenges","Feb 9, 2018 - Software Engineer in Indianapolis, IN",5.0,"- Benefits here are incredible. Bonus, stock options (both RSUs and ESPP), generous 401k policy, plenty of PTO, 3 months of paternal leave (even more for mothers), sit/stand desks, free snacks / drinks, free food pretty often - Work/life balance is not perfect but a big step above other companies I have worked for. Your free time is for the most part respected (emergencies non-withstanding) and in my experience no one feels judged for using their PTO or VTO. - Many companies talk the talk in terms of diversity, but Salesforce walks the walk. They famously fought discriminatory laws in Indianapolis and unilaterally gave raises to ensure female employees were paid at the same rate as their male counterparts (without forcing pay cuts on anyone). They also strive to have a diverse board of directors, though I think this still needs work. - All full-time employees receive 7 paid days off (in addition to normal PTO) to pursue volunteer opportunities - and, again, this is actively encouraged. - Most managers do not have a ton of direct reports, meaning you can build a good relationship with your manager. - Career changes are not only permitted but encouraged. Some areas of the company have annual job fairs for lateral moves if you are not happy. In my case, my manager started to talk with me about where I want my career to go before I had even started to consider it. - Right now, great job security as the company is growing like crazy - which is great if you're used to consulting work.","- Most of the Pros are company-wide things, but your experience may vary depending on where you work. It is a large company and different areas do things differently. - A ton of middle management and time spent in meetings. - While it is great to be a part of a global company, there are challenges involved in working at a remote location (i.e. not in San Francisco). We are often not a priority when SF is involved, so factoring in the time difference, you can be waiting day(s) to get issues resolved. - As with many companies of this size, a lot of ""hurry up and wait."" Get your work done according to a deadline, but watch it sit due to bureaucracy or changing priorities. - Salesforce isn't immune to a lot of the issues that plague software engineers everywhere. Requirements changing after work has already started, stakeholders not appreciating the complexities of the work, etc.",3 people found this review helpful
82,Great to work,"Feb 19, 2018 - Senior Manager in San Francisco, CA",5.0,"Great work life balance, interesting work",Slow moving processes at times,Be the first to find this review helpful
83,"Great company, getting harder to succeed.","Feb 26, 2018 - Account Executive in San Francisco, CA",4.0,Awesome culture. Great people. Most innovative company in the world.,"Quotas get higher, and territories shrink. Pretty typical for a growing company, but it still makes it difficult to succeed, year over year.",2 people found this review helpful
84,"Still a great place to work, but some warning signs.","Feb 15, 2018 - Engineering in San Francisco, CA",4.0,Great work-life balance; interesting and challenging work. Fast paced and still growing company. Marc Benioff is a visionary.,"Too much ohana, and political correctness, people are trigger happy to report and escalate and take advantage. No real performance management could easily see 25% of my team being let go as underperforming.",6 people found this review helpful
85,VP Marketing,"Feb 23, 2018 - Anonymous Employee",3.0,Be part of the industry's best marketing team. Lots of the people you work with are very smart and creative.,"CEO changes direction constantly. CMO position has been a revolving door. Nobody lasts more than 2 years in that role. Marketing budgets have been shrinking in the last 18 months. People used to put up with the constantly changing direction and withering feedback from senior management because they got paid really wel,l, but stock grants are a fraction of what they used to be so that is no longer the case.",4 people found this review helpful
86,Excellent place to work,"Feb 15, 2018 - Anonymous Employee in San Francisco, CA",5.0,Great place to work. Great Benefits.,Lots of work. Many hours.,Be the first to find this review helpful
87,Great place to work,"Feb 15, 2018 - Anonymous Employee",5.0,"Great culture, employees, work-life balance, equality, the list goes on.",None I can think of,Be the first to find this review helpful
88,Market Strategy,"Feb 15, 2018 - Anonymous Employee",5.0,"- mission-driven company - smart, passionate people - access to salesforce.com",- work/life balance sometimes hard to achieve - separate company to salesforce.com so no access to stock,Be the first to find this review helpful
89,Cloud company that wasn't,"Feb 21, 2018 - Anonymous Employee",2.0,Good benefits Friendly people Stock is valuable,Below average people Bad executive management Terrible MS culture in infra,7 people found this review helpful
90,"Really good C-Level management, some teams have a nasty culture, trust can be hard;","Jun 11, 2019 - Member Of Technical Staff in Boulder, CO",3.0,"- C-Level Management cares for employees. - Employee success is really good. - There are some genuinely talented people who can help you learn. - If you get on a good team (which is a stroke of luck), you might have some good projects to work on. - Good brand name & external perception. - Depending on team and your abilities to talk in badly run meetings, you may end up experiencing a huge growth.","- A very unsafe culture. Predatory behavior in meetings. Only a white can do such a thing and not face any consequences because trust is a right for the whites and for colored it is a loosely hanging privilege which might be lost anytime and needs to constantly work on earning the privilege. I saw people even at Sr.Director level (who was colored) just leaving the meeting not knowing what to say or do. Eventually that Sr.Director (who was top notch) left the team in the name of personal reasons. Believe it or not, those whites even got promotions and MVP awards. - Nepotism is prevalent. I was fully surprised by the way an engineering lead was lifted up to a top level leadership level so quickly (< 3 months since joining) without producing any good results. He was referred by another well positioned person in the team. The guy lacked humanity and was untrustworthy. He was aggressive, inconsistent, unresponsive, over-confident and was stepping on others toes a lot. Even providing feedback in the feedback app with facts to stop doing such things didn't help. - Absolutely no transparency in promotions. People who did great things didn't get promoted and they left. I was a founding engineer who worked for closely 2 years. Many of the peer reviews were extremely positive. I was involved in some of the top level architecture meetings, was openly stated in those meetings that this is a really critical piece so i was needed to do it and ultimately got the job done from me, only to let a white take over the project once it was done and I saw others getting promoted who built on top of the work I had done. My manager didn't say any bad things in our 1:1s, he promoted others, resigned and just before leaving he talked to me for a minute over a phone call and we never met. I was the biggest fool to trust these people. - I was low balled on the pay and the recruiter lied to me that salesforce doesn't do any sign on bonus and negotiations. - Extremely operations heavy culture. Once a product is built and released to the customers, the pace at which things move is unbelievably slow. Leadership kills innovations, condescends on engineers who innovated and worked hard to build the product and makes everything operations centric.",10 people found this review helpful
91,Get ready for some serious office politics.,"Oct 30, 2008 - Sales Associate in Los Angeles, CA",3.0,You'll get the chance to work with some very bright people and have a well-respected name on your resume.,"Office politics here are killer. If you're great at backstabbing your colleagues this is the company for you. Little attention paid to strong performers. Instead, it's all about who can brown-nose the most. If you're good at this type of thing, salesforce will be great for you. However, if you're looking to be awarded for your achievements rather than your networking skills, look elsewhere.",4 people found this review helpful
