,title,author_info,rating,pros,cons,helpful
36,"Great PR, not good on the insides",,3.0,"It is hard to find great salary, wellbeing and perks, and Salesforce is great when it comes to this.","But thats it basically. There is no challenge, no interest in the real employee, plan are for really long term, your influence as individual is very limited. You will get bored very quickly. There are many high ranked colleagues that practically work 30% of the time. This is just not for someone who wants to grow and DO.",2 people found this review helpful
37,"Great work culture, outdated tech",,4.0,"The work culture is pure gold, the company genuinely cares about its employees and this is one of those rare companies which walks the talk when it comes to what it advertises in terms of culture. This is the place to be if you value a workplace which places high emphasis on values and wellbeing.","The tech is outdated, legacy Java monolithic codebase, so not the place you wanna be if you want to learn cutting edge tech.",Be the first to find this review helpful
38,One of the best places to work at,,5.0,"Great benefits including 3 months paternity leave, 1 well being day off every month, wellness reimbursements, Stock options, Employee Stock Purchase Option at 15% discount, VTO encouragement and time off, 44 days leave every year including sick, casual and PTO's. Great products to work on, challenging yet balanced work with ample opportunities to grow and have a great work life balance. Supportive management. Great culture, equality. Lot of learning opportunities.","Promotions can be tricky, need multi level approvals to get promotion.",2 people found this review helpful
39,"Good people, needs some culture work",,4.0,"On the whole it's an interesting place to work, and I feel treated relatively fairly. People are good at their jobs and the pace of work is fast.","As a member of an acquired company, I expected a bit of turbulence during the turnover period, but the disruptions were more significant than I expected. I feel a bit of loss for the culture I joined with. Advancement is a bureaucratic and slow process. To retain staff, they should look into offering benefits that are easier to access, investing in the employee experience in meaningful ways, and prioritizing movement towards and access to advancement.",Be the first to find this review helpful
40,Great place to work,"Feb 11, 2022 - Producer",4.0,Great benefits Good work life balance,Culture can be overwhelming at times,Be the first to find this review helpful
41,Good place to work,"Feb 8, 2022 - AMTS Software Engineer in Hyderābād",4.0,Best Work life balance Best Culture and Flexibility,"Compensation not up to mark in India ,Especially the stock component No stock refreshers are available",1 person found this review helpful
42,Good,"Feb 11, 2022 - Project Manager in Hyderābād",3.0,Benefits and salary are good,"Culture, shift timings, processes, not much automation",Be the first to find this review helpful
43,good,"Jan 27, 2022 - Techforce Analyst in Dublin, Dublin",5.0,"good job, friendly staff , good benefits","none really, management, wages, holidays",Be the first to find this review helpful
44,Super company,"Jan 27, 2022 - Software Tester in Hyderābād",5.0,Everything is good here in this place,Nothing is bad here in this place,Be the first to find this review helpful
45,Great culture and nice management,"Jan 27, 2022 - Associate Success Guide in Dublin, Dublin",5.0,Friendly management and great athmopshere.,No canteen in the office,Be the first to find this review helpful
46,Salesforce Review,"Jan 27, 2022 - Anonymous Employee",5.0,Great company to work for,I have no cons here,Be the first to find this review helpful
47,Great Company,"Feb 10, 2022 - Sales Programs Associate",4.0,"Work from home option, benefits such as health, dental, pension. It’s exciting to work for a company that is growing at such a large scale.",Very heavy workload. The promotion cycle is twice a year and the salary increase is not much.,Be the first to find this review helpful
48,Work,"Jan 26, 2022 - Engineer",5.0,Amazing place to work in IT.,"None that I can recall, just great place.",Be the first to find this review helpful
49,"Amazing company, Amazing Role, Amazing Benefits","Jan 26, 2022 - Solution Engineer in London, England",5.0,"Global WFH, amazing benefits, truely flexible working, amazing people",Nothing from me at this time.,Be the first to find this review helpful
50,Greate Place to Work,,4.0,Great work culture and benefits.,Sometimes work-life balance may get impacted depending on the team.,1 person found this review helpful
51,best company,,5.0,"very innovative company, customer facing",last year a lot of new manager layer,Be the first to find this review helpful
52,Recommend,,5.0,I recommend Salesforce. Good salary and great opportunities.,You have to be prepared for long hours.,Be the first to find this review helpful
53,Not Anything You Don’t Already Know,,5.0,- Personal benefits - Wealth of resources and knowledge - Company values align with forward-thinking and inclusive mindsets - Stability,"- Large culture can feel overwhelming and be difficult to find a niche - Competitive, whether it be for internal transition or getting a spot on a deliver team",Be the first to find this review helpful
54,great culture,,4.0,"great culture and company, ceo vision is good",not much to say here tbh,Be the first to find this review helpful
55,Great company,,4.0,great company with great products,aggressive in growth plans and targets,Be the first to find this review helpful
56,Great Company to work with,,5.0,Good work life balance Good benefits and great pay,Didn't face any problem so no con i could think of.,1 person found this review helpful
57,Good place to learn but there are greener and kinder pastures,,3.0,Benefits are good Good training ground for sales if you want to be a cutthroat sales person,"OTE is not that competitive compared to other tech companies Employee well-being initiatives and company values such as trust and customer success sound great but are not really being practiced Assess your potential direct manager because they can make or break your experience at the company. Ex: sales people who became direct managers and are not great people managers, and direct managers who do not have sales experience and are out of touch with reality.",6 people found this review helpful
58,Interesting but Old Company,,3.0,Good work-life balance and Good teammates,Moves too slow Technology is old,Be the first to find this review helpful
59,Good company if you like consultancy work,,3.0,Lots of company benefits. Good management support A generous bonus,"No space for creativity All hours have to be billable to a clients, which is stressful. More work than in the average company. Many employees are close to burnout. Very difficult to move up the career ladder unless you have a certain profile.",Be the first to find this review helpful
60,Awsome Company,"Jan 24, 2022 - Member Of Technical Staff in Hyderābād",5.0,Great work life balance in company,none as i can think of,Be the first to find this review helpful
61,great,"Jan 25, 2022 - Network Engineer in Dublin, Dublin",5.0,good good good good good,people was really really amazing,Be the first to find this review helpful
62,Appreciation,"Jan 25, 2022 - Account Executive in Montreal, QC",5.0,The Salesforce culture is real,Salaries are far behind the market average,Be the first to find this review helpful
63,Good place to work,"Feb 7, 2022 - Member of Technical Staff(MTS) in Hyderābād",4.0,Good Work Life balance Smart colleagues,Not fully remote Mediocre and repetitive work,Be the first to find this review helpful
64,good,"Feb 7, 2022 - Anonymous Employee",4.0,people were very friendly to work with,not very flexible for wfh,Be the first to find this review helpful
65,Good,"Feb 7, 2022 - Senior Sales Executive in Bangalore",4.0,Good communication skill and lot off talent to expose it,A fast learner and a good leadership,Be the first to find this review helpful
66,Hashtag Dream Job,"Jan 18, 2022 - Principal Success Plan Advisor in Paris",5.0,You're never the smartest person in the room and you will improve year on year. Incredible network and the opportunity to work with leaders at one of the world's most exciting company. Good pay and benefits,"If you don't like constant change, you'll hate Salesforce. If you say ""yes"" to everything you'll fail. You need laser focus here. High pressure environment with a few sharks on the prowl.",2 people found this review helpful
67,Great place to work,"Jan 23, 2022 - Account Executive in Montreal, QC",5.0,"Nurturing, top product, healthy work-life balance.",Territories are becoming quite small.,Be the first to find this review helpful
68,sales,"Jan 23, 2022 - Sales Manager",5.0,important company gives fair salary and benefits,long hour working working on holidays,Be the first to find this review helpful
69,You need to see it for yourself - Just apply already!,"Jan 24, 2022 - Solution Engineer in Perth, Western Australia",5.0,"I've learnt so much in just my interview process alone. The desire for success from the Salesforce team is abundantly transparent. Every question I have is met with enthusiasm and passion, I haven't experienced anything like it. I'm incredibly grateful and plan on paying it forward for many years to come. Can you imagine what it's going to be like once I get started? I know, right!","If I have to list a con, and emphasis on the 'have to', I'd say it requires a lot of effort. You have to want to work here for much, much more than just a pay check. This is place that wants to make a difference, and the level of dedication it serves to this mission is reflected in every single employee. It breeds a strong, thriving, and rewarding environment. TL;DR work hard, play hard",Be the first to find this review helpful
70,best employer,"Jan 24, 2022 - Devops Engineer in Tel Aviv-Yafo",5.0,"great work conditions, flex work, best people",big company and sometimes dev process involve to many unnecessary people,Be the first to find this review helpful
71,"Great benefits and company, cyclical work","Feb 6, 2022 - Senior Recruiter in Sydney",4.0,Great company culture Opportunities t be involved in different events and groups Best in practice teams you will be working with,"Work can get cyclical quarter on quarter. You're part of a high-functioning, delivery team and you need to be able to hit your number each quarter and deliver.",Be the first to find this review helpful
72,Good Company But Terrible Management,"Feb 7, 2022 - Account Executive in Singapore",4.0,Great Benefit Well established team,Frequent Org change Management does't care much about employee career growth,Be the first to find this review helpful
73,",mkl,","Jan 23, 2022 - Anonymous Employee",5.0,good work life balance ans comp,nothing as of now just promotions,Be the first to find this review helpful
74,Great place to work,"Jan 21, 2022 - Business Development Representative in Dublin, Dublin",5.0,Good organised company with a lot of growth potential. Great culture and great pay.,at the moment have no cons.,Be the first to find this review helpful
75,Good job,"Jan 21, 2022 - Animator in Johannesburg",5.0,Good job is very fun yes,It is not always warm in the building,Be the first to find this review helpful
76,Incredible culture and benefits,"Feb 4, 2022 - Marketing Manager in London, England",4.0,The people The company culture The freedom to be who you are and do the work you want to do at your own time.,Really fast paced environment with constantly changing priorities,Be the first to find this review helpful
77,Good job,"Feb 4, 2022 - Account Director in Ciudad de Mexico",4.0,"Well payed, good products, innovation","To many sales reps for the same opp, no real strategy to fulfill quotas.",Be the first to find this review helpful
78,Bad management,"Feb 24, 2022 - Senior Software Engineer",1.0,Good policy Good compensation and hike This may be because of Salesforce industries,Pathetic management No work life balance,3 people found this review helpful
79,Success depends on territory.,,3.0,"Good earnings potential, they value staff and work life balance. Lot's of perks and spiffs.","Success completely depends on territory and timing. You'll be assigned an install base which is where most reps get their ACV from (this is why Salesforce acquires so much tech so they can keep customers within their ecosystem and sell them new products). If you don't have an install that is ready to buy this will impact your overall performance. Flips and inbounds will also play a big factor, depending which market you're in will ultimately determine your end results. Anyone outside of Sydney or Melbourne good luck! Also ensure that you have solid relationships with management, like most big companies there is some unconscious levels of favoritism.",2 people found this review helpful
80,Good work/life balance,,5.0,Your own time is respected Individuals in the company are extremely helpful and resourceful,Little efforts on team culture,Be the first to find this review helpful
81,Great place to work. Purpose driven company,,5.0,- Employee friendly - Market-leading products and offerings - Benefits,- Growing pains - too much process,Be the first to find this review helpful
82,Great company to work,,5.0,"Volunteering, flexibility, knowledge and certifications the company provides.",The only con is if you get a bad manager.,Be the first to find this review helpful
83,5 Stars,,5.0,"great leadership, benefits and career progression",Do not have any cons as new to role,Be the first to find this review helpful
84,Best culture ever!,,5.0,"Strong values, great people and culture. Lots of opportunities to grow your career and do interesting work.",Very fast pace and demanding..,Be the first to find this review helpful
85,Great,,5.0,Great Commission People Great Products Fun place to work Progression,Stress High targets Monthly targets Some patches better than others,Be the first to find this review helpful
86,Good Experience,,4.0,Structured tasks and responsibilities Many benefits and courses,Struggled to find answers to questions that ventured away from procedures,Be the first to find this review helpful
87,Nice place to work.,,4.0,It's a nice place to work.,"Can't think of anything, really.",Be the first to find this review helpful
88,Good place to work,,4.0,"Amazing benefits, management trust !","You need to do hard work, and some of tools out of your hand as nature of your role!",Be the first to find this review helpful
89,A great Company and plenty of opportunities to grow,,3.0,Great opportunities for learning and growth Great and talented colleagues A lot of resources Nice benefits,Work/life balance is sometimes challenged by the high ambitions No lunch arrangement,Be the first to find this review helpful
90,Great team but has a ceiling,,4.0,- good team culture - solid benefits and good pay - engaging work and collaboration,- lack of guidance from leadership - stressful - ceiling to being promoted - sit and do mentality with a focus on delivering more and more value without fair expectations,Be the first to find this review helpful
91,Salesforce pays really well,,5.0,1) OOM market where you can make an internal transfer and learn anything you like 2) nice pay 3) good work life balance,1) stock refreshers may not be there,1 person found this review helpful
92,Salesforce Review,,5.0,Great teammates. Great culture. Perks are there and reimbursement as well,Work can go up during release weeks,Be the first to find this review helpful
93,Good company.,,5.0,"Great people, benefits and work",Verticals apart from technology and products are paid lower with low or no RSUs compared to same roles in T&P.,Be the first to find this review helpful
94,"Great Culture, massive opportunities, growing company",,5.0,- Benefits and salary - Constant support from colleagues and leadership - Great resources - Lots of career opportunities,- Big company so some internal processes might be a bit slow - Career path is sometimes unclear and you need to create your network to land the best role / promotion. This is not always given to you just based on merit.,Be the first to find this review helpful
95,Tier 1 Tech Company,,5.0,"Culture, Benefits and Flexibility - fantastic healthcare package for employees",Size leads to a lot of noise that can get in the way of day-to-day actions,Be the first to find this review helpful
96,Amazing work culture and excellent work life balance,,5.0,We are literally a ohana (family) Great benefits,Little less in terns of Innovation,Be the first to find this review helpful
97,good,,5.0,very good and best culture,very big in size as of now,Be the first to find this review helpful
98,Good,,5.0,Very good company great benefits,none that i can think of at the moment,Be the first to find this review helpful
99,Great Company to work for,,5.0,"Great products and innovation, great benefits and attention to employees wellbeing, nice offices a good culture on helping each other",some politics across regions and customers exists and should be resolved sooner rather than later,Be the first to find this review helpful
100,Fantastic place,,5.0,"Great culture for a corporation, great benefits and forward thinking people.",Too much noise on different comms channels and remote onboarding is cumbersome.,Be the first to find this review helpful
101,overall it is a good company but if you are in support then you have to think,,3.0,"Company perks are awesome, big techie, employee-friendly, very good people, hike is super awesome",The support work environment for EMEA people is really bad,Be the first to find this review helpful
102,Amazing place to work,,5.0,"Strong company culture, great people, excellent benefits, agile.",None that come to mind at this time,Be the first to find this review helpful
103,best company,,5.0,thinking about the employees first,no cons salesforce it the best,Be the first to find this review helpful
104,Very high pace in exchange for great compensation and benefits,,5.0,Salesforce not only preach for employee well-being but also represents it into their compensation package. You can really make money if you manage to catch a great patch and customer base.,"Company still evolving in different countries and creating their future structure, therefore you can find some decompensated situations between executives.",Be the first to find this review helpful
105,"Amazing culture, great perks",,5.0,"Work-life balance, Great Pay, Awesome people",none found yet so far,Be the first to find this review helpful
106,A good place to work with lot of benefits,,4.0,- Lot of benefits - they take care of their emps,- nothing much to write about.,Be the first to find this review helpful
107,Salesforce Marketing Cloud AE (ESMB),,4.0,"Product Suite, Brand Conversations with C levels People",Promotions process Salary/commissions lagging behind the market,Be the first to find this review helpful
108,Excellent place to work.,,5.0,"Great culture, lengthy and thorough on-boarding, friendly co workers, perfect work-life balance.",Bit corporate and bureaucratic and can be very “proper”.,Be the first to find this review helpful
109,"Good culture, good opportunity","Jan 31, 2022 - Regional Sales Director",4.0,"Good product, fun culture, clear ambitions and great leadership",Has turned a bit political particularly at regional level,Be the first to find this review helpful
110,Great people and culture,"Jan 27, 2022 - Senior Solution Engineer",4.0,"Great people in the org, company benefits and culture is great - love the advocacy for all backgrounds, perks are amazing, work was great and had an amazing manager","become very political and hierarchical , hard to move around the org, people and need to manage up for career growth, promotion process is horrible - centered around gossip from ICs and managers making it not transparent - shame to see as it has only really developed in the last 2 years",1 person found this review helpful
111,bdr,"Jan 15, 2022 - BDR Representative in Bangalore",5.0,nice culture and environment. Employee centric culture,"none as of now, overall great",Be the first to find this review helpful
112,Good place to get your career started!,"Jan 15, 2022 - Business Development Representative in Toronto, ON",5.0,"I worked at a very small SaaS company before coming to Salesforce. I wanted my next step to be at a company where there were options for moving up career-wise and have the potential to increase my income. Both SDR and BDR roles can be a grind but you learn a ton, have great colleagues and are compensated fairly for your successes. They also have good benefits, an ESPP plan and 401k / RRSP matching. Post-BDR, there are multiple AE avenues for you to explore (core, verticals, or co-prime) and other options such as becoming a Renewals Manager or Solution Engineer (though not as common). Overall, I would recommend Salesforce as a great place for people to get their career started.",Metrics can be intense sometimes and a grind.,Be the first to find this review helpful
113,Amazing workplace - Amazing people!,"Jan 15, 2022 - Project Manager",5.0,Great working culture Great salaries Challenging and dynamic environment,Aggressive growth goals sometimes is a little bit stressing!,Be the first to find this review helpful
114,Do not recommend SMB Segment,"Jan 26, 2022 - Account Executive in Dublin, Dublin",2.0,Great benefits such as ESPP and education reimbirsement,"Constant changes in both leadership and patch Accounts changes every year and if you are given a bad patch there is no understanding that the numbers may be low due to that Forget about a promotion if you dont hit your numbers, they would even hire an outsider then you if they have similar experience Its a cold call hell where you are suppose to bring in new logos all the time from a patch with ""potential""350 prospects and the data in the patch is bad. Some companies went bankrupt years ago and are still in there Maybe its bettet on other segments but SMB its not to recommend This is for the Dublin office",4 people found this review helpful
115,Horrible,"Feb 20, 2022 - Senior Support Engineer",1.0,Salary & perks are good Leaves MacBook & iPhone Free food Monty 5k worth wellness reimbursement Shift allowance,"Don't take the offer if you are hired for CSG. If they put you in night shift ,then you have to suffer in the night shift continuously for the whole tenure in salesforce. CSAT harassment",Be the first to find this review helpful
116,"Greate WLB, good pay, good work","Jan 14, 2022 - Member Of Technical Staff in Bangalore",5.0,- WLB and culture - Modern tech (in my team) - Pay,"- Many teams have outdated tech stack, especially that deal with legacy applications. Choose team wisely.",Be the first to find this review helpful
117,Good,"Jan 14, 2022 - Technical Support Engineer in Hyderābād",5.0,Good company have very good perks,Can't think of anything else without role,Be the first to find this review helpful
118,Great Company,"Jan 14, 2022 - Anonymous Employee",5.0,Good benefits and great culture. Employee experience,Work life balance can be better,Be the first to find this review helpful
119,This is good for new generation,"Jan 4, 2022 - Sales Executive in Lahore",5.0,I like it because of this provide more benefit,That's amazing opportunity for freshman,Be the first to find this review helpful
120,"Great company overall, but easy to get lost","Oct 22, 2021 - Product Manager",4.0,Lots of opportunity employees are treated well,"If you agree to special projects your career may stagnate rather than grow. The newish job definitions created transparency, but don't always benefit the employee or the company when something outside of the box is needed. A PM working on a new product that will take a multi-year effort does not meet the requirements for their job or promotion because everything is based on an existing product and working with Scrum teams. Taking that big bet stretch assignment will bench you career-wise.",1 person found this review helpful
121,Great work life balance along with handsome compensations,"Mar 12, 2022 - Technical Support Engineer",4.0,i)No hassle for leaves ii)Handsome compensation iii)Perks are great(Employee Assistance Programs),Yet to find out. Just hired,Be the first to find this review helpful
122,Great Place To Work!,"Mar 8, 2022 - Anonymous Employee",4.0,Great WFH policies Snacks High Level of Trust from immediate manager Opportunities to explore,None that I can think of yet,1 person found this review helpful
123,Salesforce Deceloper,"Mar 7, 2022 - Senior Technical Consultant in Bangalore",4.0,One of the best policies,Highly aggressive work environment at times,Be the first to find this review helpful
124,Top Company To Work,"Jan 14, 2022 - Solution Engineer in Milan",5.0,Everything is good in this company,Nothing is bad in this company,Be the first to find this review helpful
125,Company perks,"Jan 15, 2022 - Sales Operations Analyst in Sydney",5.0,Incl private health care- top cover,I cannot think of any for now,Be the first to find this review helpful
126,Best company to work for,"Jan 10, 2022 - AMTS Software Engineer in Hyderābād",5.0,"Work life balance, employee care and benefits, technology",None I can think of,Be the first to find this review helpful
127,Great employer to work for,,5.0,- Modern work culture focused on collaboration - Flexible and remote working hours possible and encouraged - Great Employee Benefits (e.g. Education Budget) - Driven and motivated colleagues,"- A pro and a con at the same time - very fast paced environment with many changes on a regular basis - organisational, processes etc.",Be the first to find this review helpful
128,Best place to work,,5.0,"I joined Salesforce a few months ago and it's by far the best company I have worked for. They really look after their employees with wellness days, benefits etc. The leadership team are second to none and very inspiring.",I cannot think of any cons at all,Be the first to find this review helpful
129,The best company I’ve ever worked for,,5.0,- Culture - Genuinely care for their people - Supportive management - Flexibility and autonomy - Global opportunities and relationships,None to share. I had a great experience with Salesforce so far.,Be the first to find this review helpful
130,Excellent place to work,,5.0,Strong Culture; Very good WLB; Very good Benefits; Good compensation; People; Easy to shift inside the company;,"Bad stock refresher, besides that I don't see anything else.",Be the first to find this review helpful
131,Best Place to work,,4.0,Great culture - amazing product - customer success centric,Salaries could be more competitive,Be the first to find this review helpful
132,Good so far,,4.0,Good so far I like it,Very quick pace and difficult onboarding process as it’s so busy,1 person found this review helpful
133,Disappointed,,3.0,Good Salary as per experience,No welcome kit.. Laptop provided is too boring as it is too small for work (dell),Be the first to find this review helpful
134,The company of my life,,5.0,The company lives its values & cares about people Innovation & Growth with the customer in the center Competitive Package Great product,Getting a bit bureocratic Too much work,Be the first to find this review helpful
135,Brilliant,,5.0,"Organised, career planning, great managers","None at the moment, but I’m fairly new",Be the first to find this review helpful
136,Great company,,4.0,"Learned a lot, was a great career opportunity",Difficult to get promotions unless you have worked here a set number of years,Be the first to find this review helpful
137,Great place to work,,5.0,- Attractive total compensation - Elite sales training,- Extremely competitive environment - Sales force,Be the first to find this review helpful
138,Great place for work,,5.0,Great work life balance. Very friendly work culture,No Cons which comes to my mind.,Be the first to find this review helpful
139,Great Company,,5.0,High working and growth pace,It has a less collaborative working culture,Be the first to find this review helpful
140,Great Company - fast growth - work hard and get the rewards,,5.0,"Great technology, lots of avenues for support.",Mandating vaccinations for offices even when the government is not forcing them to. Base wage is well below market but this is compensated with benefits.,Be the first to find this review helpful
141,One of the best workplaces,,5.0,Employee Centric Flexible Work Schedule Good amount of Leaves Collaborative Environment with Hybrid Development,No cons found so far,Be the first to find this review helpful
142,Good company to work for,,4.0,Innovator Product portfolio Brand awareness Money,Big lack of humility from the top to the bottom,Be the first to find this review helpful
143,Cooperating organizational goals and objectives in running with the mission of the company,,4.0,"Cooperation, responsibility, achievable, insight and progress","I hate Lies, laziness, poor attitude toward work",Be the first to find this review helpful
144,"Worst place, they talk a good game but fail to deliver",,1.0,Having the company brand on my CV,No work life balance biased promotions un fair and questionable practices,3 people found this review helpful
145,Bring back company culture,,4.0,good promotion opportunities if you enjoy sales and are motivated by money some good wellness perks healthcare & dental wellness days,"-time in role is too long to get to AE once you are eligible -certain KPIs out of your control that you need to hit to promote -when you promote internally a lot more is expected of you in the eligibility and interview process than people moving externally into the business ""personal brand"" etc even though you could be a top performer",2 people found this review helpful
146,-------------------,,3.0,"Great pantry, nice work life balance",Older colleagues are not open to new ideas and learning. terrible mindset,Be the first to find this review helpful
147,Good employer,"Mar 8, 2022 - Account Development Representative in London, England",4.0,"nice culture, nice people, VTO time, 1 Friday a month off",Career progression minimal if you want to aspire to more,Be the first to find this review helpful
148,life in legal,"Feb 24, 2022 - Legal",3.0,- great team and clever people - legal are respected part of salesforce,- not many lawyers for lots of sales staff - overworked - lack of management directions - not much variety,1 person found this review helpful
