,title,author_info,rating,pros,cons,helpful
40,Don't believe the hype.,,3.0,"Salary is great, product has massive market share and well thats about it.","I cannot speak for everyone but don't believe the hype. They do have problems and they are brushed under the carpet. They still have ""ism"" issues, I say ""ism"" because if you're a millennial you love this company. When you grow up a little the novelty of ping pong tables and free food wears off. If you don't skip to the SF beat, you're gone and when I say skip to the beat I mean, use you're own initiative.",4 people found this review helpful
41,Project Manager,,5.0,"Great, supportive culture that values work/life balance, and working remotely. Values transparency and employee feedback. Always innovating and looking toward the future",As the company grows its sometimes harder to navigate the different teams whose efforts may overlap. Priorities are constantly shifting-you need to be agile and not afraid of change.,Be the first to find this review helpful
42,"great products, smart people - be careful of burnout enducing culture",,3.0,"Innovative products (especially core CRM), collaborative culture, lateral and upward career mobility, great benefits and employee resources","Lower than industry-average compensation, poor life-work balance, 30 day sales cycle conflicts customer-centric philosophy which leaves revenue on the table for Salesforce and sometimes matches the wrong products/process to customer needs for fast sale.",5 people found this review helpful
43,Solutions Engineer,,3.0,"culture, company values, salary, benefits","hours, job opportunities, management, constant change",Be the first to find this review helpful
44,Account Executive,,1.0,People (outside sales mgmt) Marc's vision Technology,"Crazy turnover Very few achieve quota (and therefore make very little money) - I'm well over my #, but am the exception Sales management micro management and expectations Very little product enablement for customers, support is struggling, revolving door with accounts means everyone has a short term focus (sell it all now, let someone else deal w/ the aftermath)",8 people found this review helpful
45,Amazing,,5.0,Absolutely amazing company to work for. Great culture and benefits.,Not much to be unhappy about.,1 person found this review helpful
46,Interesting perspective,,4.0,"Benefits! The benefits are a major competing factor. The kitchens offer free snacks, there's locker rooms - lots of perks that make a person want to work here. People are very social, the company is young and there's always something going on. There are stand up desks, technology is widely accepted and implemented, and you feel like you're contributing to something worthwhile. Budgets aren't as tight.","It is a company for being young and single. Its more of a struggle when you have other responsibilities (family). Lots of social events, happy hours and offsite meetings. I've experienced that volunteering isn't ""encouraged"" unless it's WITH the group (no personal causes) and if you want to support a personal cause, it had better be on the weekend (when you want to spend time with family) rather than during working hours. Cornhole must be played at every event. And people pour themselves into the job, 24/7. No turning off or tuning out - no matter what is ""touted"" from corporate. Although ""balance"" is said to be priority, it must be fought for, and only after you've earned tenure. Work hard for 5 years, then you can have some balance (maybe.)",2 people found this review helpful
47,Great work life balance,,5.0,Great benefits. 1-1-1 philanthropic model. Great people. Really interesting problems to work on. Lots of opportunity for growth.,Miss out on a good chunk of culture/events by working in satellite office (although you can always participate online).,Be the first to find this review helpful
48,Salesforce Global Sales Compensation Crediting Analyst/Audit,,5.0,"Amazing people and vision. Management proactively is engaged with employees on career development, both vertically and horizontally. Solid culture which encourages every employee to think outside the box and innovate/streamline new and existing processes.",Work hard play hard. Hours can be long and demands can be tough. Company continues to grow rapidly and is becoming more corporate.,Be the first to find this review helpful
49,Generic Salesforce Review,,4.0,"I love working here. This is a great company that puts a premium on educating, providing resources and continuously improving the company and it's employees. Growth, Philanthropy, Innovation and Trust are their core values. And they actually push those things. It's not just lip service. The 1-1-1 philanthropic model makes me proud to work at such an innovative and great company. They are not just an innovative and progressive tech company that is constantly ahead of their competition. They are also a company that truly believes that they MUST make their communities and world better.",None that I have seen in my almost 2 years here.,Be the first to find this review helpful
50,Innovation and Client Success,,5.0,"Salesforce is truly delivers on innovation and companies drive significant impact with the platform. In sales, refreshing to have confidence in product and ability to makes a significant difference in those you serve.",Company has grown fast and they have not quite figured out how to enable and ensure the culture expands to remote EE's through leadership/,Be the first to find this review helpful
51,Account Executive,,4.0,"Big accelerators if you hit Quota. Great culture and employees all have the same personality. You hang out with alot of employees outside of work. Tons of spiffs, dinners, etc",Very hard to hit Quota regardless of the salesperson,Be the first to find this review helpful
52,Will drain you dry,,2.0,It's a fast paced culture.,"Extremely short staffed, meaning workload is immense and the metrics pressure is insanely stupid putting undeserved pressure on employees. Upper management is completely clueless about anything that doesn't appear on their dashboard.",6 people found this review helpful
53,Great company to work!,,5.0,- Leadership - Team - Innovation - Culture - Caring about community,- Speed to deliver can be improved,Be the first to find this review helpful
54,Very community conscious but slow to evolve on tech,,4.0,"- Very vibrant family of volunteers that helping out the community. The Ohana spirit is very uplifting in terms of team spirit and team cooperation - Market rate pay and package - Wellness reimbursement program - Well organized employee onboarding, training and planning process - Strong engagement with customers at all levels in the engineering",- Outdated and antique waterfall process for infrastructure planning and service that hinders innovation - Synergy is lacking across different clouds within Salesforce. Internal duplication and contentions between different cloud is inevitable - Heavy interdependencies between groups and departments makes it hard to make any meaningful progress in an agile way,Be the first to find this review helpful
55,Account Executive,,5.0,"Really care about their employees, get to work with great companies, are able to be more than just a sales person because of their focus on customer success and multiple product lines",hard grind and a lot of pressure,Be the first to find this review helpful
56,"Great Benefits, Transparent",,4.0,Salesforce on the whole is an extremely progressive and comfortable company to work for. You really feel like you have a say and that you can be a Salesforce-lifer. Great benefits and flexibility.,"Not all product arms within Salesforce are organized equally. The Marketing Cloud arm is sequestered from the core teams, so there isn't nearly as much transparency or growth as compared to the core organization.",Be the first to find this review helpful
57,Great experience for the right person,,4.0,Genuine commitment to philanthropy and corporate social responsibility. Great benefits and facilities. Some of the smartest people I've ever worked with.,Can be political like any major company. Many senior leaders are primarily focused on the success of their own departments and themselves. Not as cooperative as some companies. Silos aren't necessarily considered a bad thing.,1 person found this review helpful
58,Great company,,5.0,innovation work life balance volunteer time off,stagnant compensation small raises and promotions,Be the first to find this review helpful
59,Account Executive,,4.0,"Awesome software that actually works Great company culture, philanthropy I do not place value on snacks and drinks but they are endless","Cost cutting measures taking effect due to growth Quotas increased mid-year for account execs based on deal sizes closed Commission rates reduced as quotas increase Caps on AES earnings Tough to earn money year over year - feast one, starve two mentality",1 person found this review helpful
60,great place to work,"Nov 10, 2016 - Vice President in San Francisco, CA",4.0,pay is good lots of passionate people and good values. ceo is inspiring. global scope. setting the standard for cloud computing,red tape. getting too big. the processes are heavy such that a lot of the sales reps feel numbed by the heavy processes. big acquisitions feeling like the next oracle,1 person found this review helpful
61,One of the best companies to work for,"Oct 28, 2016 - Senior Software Engineer in Indianapolis, IN",5.0,Passionate co-workers Great benefits Lots of free goodies Competitive salaries,None I can think of,Be the first to find this review helpful
62,It's a SaaS company with a lot of complexity.,"Nov 8, 2016 - Software Engineer in Indianapolis, IN",4.0,Lots of mobility and challenges. Work/Life balance is what you want it to be. Plenty of opportunities for interacting with coworkers outside of work.,"Different ""clouds"" have different code bases and cultures, and some of them aren't as interested in modern development methodology, or even being able to do basic code analysis.",1 person found this review helpful
63,Great place to work,"Oct 27, 2016 - Senior Program Architect in San Francisco, CA",5.0,"Culture, Management style, Customers, location. opportunity to learn most relevant industry practices. Chance to work with really great folks.","Takes a while to find your footing. Certification process may be intimidating for some, takes a while to onboard.",Be the first to find this review helpful
64,There is a lot of show going on and poor middle managers,"Nov 1, 2016 - Senior Software Engineer in San Francisco, CA",4.0,- Flexible with working remotely - Good pay and benefits - Flexible work hours as long as you do your job - Great culture in the engineering department,"- Majority don't truly care - Too much emphasis on process that it becomes an overhead for those who want to get the job done - No sense of loyalty or mechanism in place for career development, you are on your own - A lot of it is show business - very poor management",3 people found this review helpful
65,"Growing fast, continues to inspire, constant re-orgs","Oct 19, 2016 - Anonymous Employee in San Francisco, CA",5.0,Witness one of the best in the world at selling and marketing enterprise software products Great customer success stories Visionary CEO,"Title inflation Unstructured career path Sales-driven culture Managers promoted for individual contribution, not leadership abilities",2 people found this review helpful
66,SF Review,"Nov 3, 2016 - Product Management Intern in Oakland, CA",4.0,Ohana Culture Friendly People Everyone loves their job/ works hars,Lack of diversity Women in Leadership,2 people found this review helpful
67,Decent,"Nov 9, 2016 -",3.0,Good place to start your career,"Politics, politics, politics, politics, politics",Be the first to find this review helpful
68,Senior Release Engineer,"Oct 24, 2016 -",5.0,Lot of new opportunities to work,nothing that I can think of,Be the first to find this review helpful
69,Internship Experience,"Oct 24, 2016 -",5.0,"Great perks and culture, internship program is one of the best for SF interns","Work can be a bit dry, hard to network due to many employees",Be the first to find this review helpful
70,Great company for anyone wanting to learn how to market technology from the highest caliber brand-builders.,,4.0,"Marc Benioff is an amazing visionary. Great culture and interesting work. Incredible opportunity to learn from customers through close interactions with the field, directly, and a series of customer research functions.","Limited growth opportunities and a lot of churn projects you might not find satisfaction in. Less strategy, more art and logistics (due to heavy event and presentation focus). Highly matrixed causing sometimes needless delays and pivots.",Be the first to find this review helpful
71,I love this company,,5.0,"Amazing culture, incredible product, they treat their people well, great benefits, great pay, innovative, fun....I will retire with this company!",It moves fast and there's a lot to learn...but if you enjoy learning this isn't a con.,2 people found this review helpful
72,Great On-boarding Experience,,5.0,it's been an amazing on-boarding experience. The collaboration internally between my teammates helping me get answers to my questions feels great. The training I've been afforded as a new employee is extremely rich.,there is a considerable amount of pressure on the monthly sales cadence even though you have a annual quota.,Be the first to find this review helpful
73,Customer Success Manager,,5.0,- Excellent training - Outstanding company culture that is focused on customer success and making the world a better place - Colleagues are extremely helpful and collaborative,A lot of learn and it is a very fast moving and changing company - not a con per se - but challenging to keep up.,1 person found this review helpful
74,What you have heard is true,,5.0,Salesforce is a cut above. The employee engagement is off the charts. The focus on quality products to help customers is feverish. They reward great work and after 6 months here my near 2 decades at SAP and Oracle seem a little like wasted energy. I have had more fun at Salesforce than ever before and I love the people I work with.,"Having been around, none of the challenges at Salesforce seem insurmountable.",Be the first to find this review helpful
75,High standards,,5.0,"Talented people, high standards, relentless pursuit of goals, higher values, collaborative, agile, values-based, focused on doing well as a company and doing good for society, multistakeholder focused","High performance, high intensity organization requires a full commitment of time and energy",Be the first to find this review helpful
76,Engineer,,2.0,"-Free food -Free Caltrain Pass -Nice hardwares -Good office location, next to Palo Alto caltrain.","Unless you are single and have a lot of free time, I recommend you look elsewhere for jobs. -Team got so large in 2016, what used to be a friendly culture becomes more of less corporate like. -Ex-CEO left, the whole RelateIQ CRM product is getting killed out at some points. -Constantly pivot with fears one day the product is not competitive. -The motto is people, idea, moment and RESULT, yes, result is the only they care regardless of how we achieve it. -Some of the management here are very junior and got converted from early day RelateIQ engineers. With a mindset of moving fast and ridiculously unorganized, this put a whole lot of work on engineers. A lot of LEGACY code that got produced without being thoughtfully planned out. This leads to a lot of hard to trace bugs. -A lot of PM here are super junior who have no clue what's the product development is. This leads to product decision delay, etc. Product planning is totally a joke here. No Scrum of any sort, the process puts a lot of weight on engineer to figure out the problems and solutions. The only thing the PM really does here is to send out email releases when something is about to release. -Lots of young engineers who only care about deliver cool features fast which sacrifices the quality. If you happen to work on a feature last, you are the single point of contact and have to maintain the whole load of it. -Watch out for all the good perks, at some points, when SalesforceIQ is fully melted into Salesforce family, these perks will also go away. Take a look at the Fraiche account, the Lyft credit, the housing stipend, they are all gone. -Don't let the offer congratz email blast from the recruiting and engineering team cloud your judgement. All the things about the family like culture and what's not, this culture is no longer respected. -Some middle managers are control freaks who like to micro manage every of you move. -Every Friday demo is just a hacky thing that squeezes out your extra work and you feel obligated to demo something to the company. -The quarterly Hackday mentality is just another way you work extra hard and late night to produce something really cool.",7 people found this review helpful
77,Business Development Representative Apprentice,,4.0,"Awesome work environment, great benefits, unlimited opportunities to grow within the company, location flexibility, managers are well trained and extremely knowledgable","Not too many cons... Apprentice don't have access to all of the benefits since we're part time (this is normal). Relative to geographic location, pay is pretty low for apprentice so living in the city can be tight money wise.",1 person found this review helpful
78,Great company but ...,,4.0,-Very Competitive Wage -Annual Cola 3% -ESPP -VTO -Great Medical Insurance Cov. -$100 fitness/month,- No Paid Sabbatical after 5yr or 10yr - Limited time off - Maternity/Paternity leave. - 15PTO New Hire - 401k 4K limit.,2 people found this review helpful
79,Great ambitions and great team to reach them!,,5.0,- high ambition of the team - management very attentive to your expecations - great team - great life/work balance - many social events to strengthen relationships with co-workers,- high expectations - requires to be autonomous,Be the first to find this review helpful
80,great work life balance,,5.0,Employee friendly. great flexibility in terms of WFH and hours,"Can not think of any tons really. Based in San Francisco, so commute will be bad if you are traveling from s bay",1 person found this review helpful
81,Sales Development Rep,,3.0,- Great product that's easy to talk about. - Tons of inbound leads. - Really fun floor culture. - Lots of training; it's a developmental role. - High on target earning. - Work life balance,- Not performance based. Top performer gets treated and paid the same as lowest. - No commission or bonus based on performance. - Slow progression to next role for quick learners. - Lack of diversity on floor. - Major issues with complacency/laziness across department.,2 people found this review helpful
82,Great Company!,,5.0,"Was debating between this company and a few other large tech companies in the bay area. Was blown away by the culture and people here. It sounds cliche, but the people here are really what made me choose SalesforceIQ. Everyone is social, intelligent, and extremely helpful. Onboarding has been smooth and the development pace is much faster than what you'd find in a traditional tech company. You get the best of both worlds within SalesforceIQ - a startup environment that has the stability of a large company. Compensation is highly competitive with the bay area. SalesforceIQ was definitely one of the best choice I've made.",None as of right now.,Be the first to find this review helpful
83,Best company I've ever worked at,,5.0,"The projects are wonderful, and the company makes time for employees to volunteer",The hours can be pretty hard sometimes,Be the first to find this review helpful
84,Great place to work!,,4.0,Lots of perks and secure job stability.,They do not hire within and at times do not provide the gratitude deserved by employees for over achieving.,Be the first to find this review helpful
85,Senior manager,,4.0,- challenging work - very nice coworkers - Dreamforce!,- Hard to keep up- - Feel like you're constantly criticized and failing,2 people found this review helpful
86,Great place to Work,,5.0,"Great Sales Training Great Benefits (401K match, stocks plan and others)","Very competitive environment, but it`s sales...",Be the first to find this review helpful
87,Senior Supply Chain Analyst,,5.0,"Good work life balance, great benefits,collaborative work environment,","None, great place to work at.",Be the first to find this review helpful
88,Awesome company to work for! #dreamjob,,5.0,- Visionary Leader - Product Growth - Customer Growth and Success Stories - Growing Developer Community - Growing Customer Community - Opportunities to grow internally,"With growing pace, comes growing pains of hiring right talent and continue to be nimble and agile. Growing competition from MSFT, Oracle, SNOW will make it harder to position unique values",Be the first to find this review helpful
89,Good company,,5.0,great culture nice people good work/life balance lots of room for innovation in some teams.,some teams are very archaic and hard to innovate. Soft and sometimes ineffective management,Be the first to find this review helpful
90,One of the most complete companies I've ever worked for,,5.0,"People, Culture, Growth, Work/Life Balance, Creativity, Fast Paced",Cult-ish. There really aren't many cons to working here.,1 person found this review helpful
91,Amazing experience,,5.0,"Teams were extremely helpful, drops everything to help you as an intern. Everyone was more concerned about your learning and experience than the work you end up making",I can't really think of any,Be the first to find this review helpful
92,Good Internship Program,,5.0,Relaxed and great management for interns. Recruiters put a lot of effort into internship program.,"Big company, sometimes too relaxed.",Be the first to find this review helpful
93,Grpwth,,4.0,The company is on a fast growth path which provides opportunities for new employees. There are opportunities to try new things which the company indulges with a high tolerance for mistakes as long as they are quickly corrected.,The downside of a growth company is a lack of clear process which can cause setbacks when trying to do your job well. You need to have a very flexible approach to working.,1 person found this review helpful
94,Intern to Full Time,,5.0,"I did 2 different stints of an internship at SalesforceIQ and what kept bringing me back was the team. Everyone I met there is fantastic, humble, and ready to dive into problems. The overall atmosphere was what brought be back into joining them full time. The internship experience really sets you up well to transferring to a full time position. Getting to work on actual problems showed me what it was like to work in the field and has set me up for success after transferring.","Overall I think they've improved their internship over time, and they are always welcome to take feedback.",Be the first to find this review helpful
