,title,author_info,rating,pros,cons,helpful
10,Sales is out of sync with Corp Culture,"May 9, 2016 - Anonymous Employee",2.0,Maniacally driven to succeed. Customer Success is the driving message and builds great momentum.,Sales Management is driven to grow at all costs. Culture of the firm is very positive and philanthropic messages are very positive however the maniacal need to grow 50% y/y puts customer success in second position over deal completion. The growth messages are coupled with sales culture that is not long term relationship (Trusted Advisor) messaging that the overall company convey's to the market.,4 people found this review helpful
11,10/10,"Nov 22, 2016 - Anonymous Employee",5.0,Going on 3 years here and it's by far the best company I have ever worked for. 1:1:1 model is truly inspiring and amazes me at every opportunity. This is the only company I have ever worked for that cares about their employees 24/7.,new building in SF has its design flaws.,Be the first to find this review helpful
12,Great Place to Work,"Apr 15, 2018 - Anonymous Employee",5.0,"Surrounded by great people who really support you and want to help you accomplish your goals, fulfilling and rewarding work, positive work environment, freedom and flexibility to innovate and take risks.",An atmosphere where things are always changing can present challenges in trying to keep pace.,Be the first to find this review helpful
13,"Co-Prime Account Executive, Heroku","Jun 1, 2018 - Anonymous Employee",5.0,"Great onboarding. Amazing experience thus far. Heroku is a strong team, and is getting much more Enterprise focus recently. There's no wonder why Salesforce was voted Fortune Magazines #1 Best Company to Work For in 2017.",None that I can think of,Be the first to find this review helpful
14,Account Executive,"Jun 25, 2018 - Anonymous Employee",5.0,- Leader in the space - Resources to help you be successful - Great Culture - Good leadership across the board - Keep up the great work,- Very corporate environment - This can lead to a lot of 'office politics' which could be viewed as either a pro or con - Less than competitive compensation,Be the first to find this review helpful
15,"Great Company, Behind on Data Science","Jul 12, 2018 - Data Scientist in San Francisco, CA",4.0,"Salesforce offers an amazing work environment, with intelligent coworkers, flexible time off and work location, huge scale, and mission-driven impact through salesforce.org","Salesforce is behind on Data Science. The leadership does not yet promote the technical infrastructure, institutional support, or data literacy to carry out modern data science.",5 people found this review helpful
16,Top Company to Work For,"Aug 10, 2018 - Anonymous Employee",5.0,Diversity and inclusion are priorities Giving Back to the Community 1:1:1 The company is truly invested in employees being and feeling successful Innovation Salary & Benefits Talent Commitment to Customer Success Wellness benefits,"Some growing pains but they recognize and act upon it quickly, rather than blaming employees Employees work hard here, yet management emphasizes wellness to avoid burnout",Be the first to find this review helpful
17,Great Company,"Sep 4, 2018 - Account Executive in New York, NY",5.0,Every Perk you can imagine Awesome Culture Industry Leading Product Accountability Great Leadership,Not for everyone Monthly Cadence Lots of Pressure,1 person found this review helpful
18,Best place I've ever worked,"Oct 17, 2018 - Anonymous Employee in Indianapolis, IN",5.0,"Everyone is valued; emphasis on work/life balance; everyone works hard but the atmosphere is still relaxed; Salesforce really cares about employees and challenges you to care about others, your community, and the world",None that I have found,Be the first to find this review helpful
19,A big corporation with plenty of soul,"Dec 12, 2018 - Anonymous Employee in Seattle, WA",5.0,Consistency between managers ICs have autonomy to manage work Meanginful work with great people Emphasis on quality Respect for work-life balanace,Acquisitions not fully integrated even after a couple years,1 person found this review helpful
20,Base Pay,"Sep 25, 2017 - Anonymous Employee",4.0,Great culture and workplace environment,Don't get to know the team before you join,Be the first to find this review helpful
21,review,"Sep 7, 2017 -",5.0,good culture and driven team,lots of traffic so commute was tough,1 person found this review helpful
22,Strategic Account Manager,"Aug 20, 2017 - Strategic Account Manager in Seattle, WA",5.0,Very good at company execution. High quality of people. Great products that work as advertised. Leader in its field. Sales driven organisation.,High turnover in sales management. Job satisfaction dependent on direct manager. Sales driven organisation,6 people found this review helpful
23,Great Company with Caveats,"Aug 23, 2017 - Principal Solutions Engineer",3.0,"There are many great things I love about Salesforce: * Focus on equality and giving back. This was cutting edge and I love how many companies are now adopting this and putting it up front in their message. * V2MOM - I've never seen anything like it in my working career of over 20 years and I highly recommend all companies adopt it. Having visibility into Benioff's V2MOM down thru his direct reports, and aligning the entire company is crazy great. * My peers are terrific people and I know I can count on them.","I feel the need to share this because I don't believe I was given an honest picture of Salesforce when I was interviewed for my role: * It is a fast paced, frenetic, competitive workplace. If you're good with that and you are hungry to be #1, this is your company. * You need to stay high energy and never take your eye off the ball. Early on, you need to ""establish your brand"" or you will disappear in the malaise of communication and collaboration.",15 people found this review helpful
24,AE,"Aug 28, 2017 - Account Executive",5.0,Culture is amazing. I could not ask for a better corporate culture. It is a company with a mission backed by the strongest CRM platform in the world!,Sometime mission and metrics get confused,3 people found this review helpful
25,Solution Architect,"Sep 7, 2017 - Anonymous Employee",5.0,Great place and environment to work. Strong positive Energy High inovative in all aspects,No con that I have experienced to date,Be the first to find this review helpful
26,Programmer,"Sep 7, 2017 - Anonymous Employee",5.0,"nice work environment, great benefits","long hours of work, hard",Be the first to find this review helpful
27,Salesforce Marcon,"Sep 6, 2017 - Anonymous Employee",5.0,"Good benefits, Espp program, work life balance",Large company which can mean process can be lacking,Be the first to find this review helpful
28,Ux design intern,"Sep 5, 2017 - User Experience Design Intern in Burlington, MA",5.0,"They give pretty cool benefit to interns, and it's a really good company to learn design system.",Big change of human resource management happened while I was interning.,Be the first to find this review helpful
29,Growth Creates Opportunity,"Sep 4, 2017 - Sales",5.0,Company continues to grow aggressively creating career opportunities.,Environment is intense and sales has monthly quotas which is intense.,Be the first to find this review helpful
30,Awesome!,"Mar 9, 2014 - Member Of Technical Staff in San Francisco, CA",5.0,"Very well organized. They care about personal life more than professional life. Perfect work allocation. As, every thing is well pre planned. 1-1-1 towards well-fare. Working under leadership of Marc Benioff!!",For me at-least commute is too long. Everything is perfect. no other cons i could think off.,2 people found this review helpful
31,Bait and switch,"Apr 3, 2014 - Sales Strategy and Operations in San Francisco, CA",1.0,- Free snacks - Senior management exposure,"- Was sold to me as a ""strategy job"" but don't be fooled this is 80% sales ops - The hours, you work like you're in a start-up without any of the equity - Pay is low for this type of role, even in comparison to most start-ups - The team is very short staffed and cannot handle the workload it's constantly given - The systems used are terrible, slow and outdated. Performance issues with the analytics tools can easily add 2-3 hours to your day. - I really can't stress enough how bad the hours are",22 people found this review helpful
32,"Good two years ago, changing into Oracle","May 9, 2014 - Principal Sales Engineer in New York, NY",3.0,"Love the technology, I think it is the best in the market place and can not be beat.","The culture has changed, I joined two years ago and there was such a great air of optimism no matter who you talked to, now that air has been deflated from the company. It is quickly changing into a slow corporate culture.",6 people found this review helpful
33,"Great Company, Questionable Leadership","Sep 9, 2015 - Anonymous Employee in San Francisco, CA",4.0,"Foundation, Foundation, Foundation! The company really values giving back and pays a healthy salary so you can live your own life with ease, while also being able to donate your time and resources to helping the community.",Leadership in some orgs is questionable. Too much red tape required to make process changes. Any changes passed tended to be from those that had personal friendships with leadership.,3 people found this review helpful
34,A good place to work if you can deal with the politics and power games,"Sep 12, 2016 - Solutions Engineer in New York, NY",3.0,"Competitive environment, very focused on growth, very strong goal setting. Great perks (benefits, remote work support), fair but not amazing salary.","Very strong politics and somewhat negative orientation in the market for their customers. Rely on big services and other upsells. Widely varying levels of success depending on the integration partner. NOT focused on new features and innovation, but milking the existing stack for maximum revenue.",6 people found this review helpful
35,"Lots to love. Of course, no workplace is perfect.","Sep 26, 2016 -",4.0,"The benefits -- 401k and donation match, ESPP, maternity, many expenses covered -- are great. I got lucky and have an awesome manager. I also enjoy working remotely. Being able to contribute to Dreamforce is a plus. They definitely make an effort to be transparent and communicative here. If you have a cool idea, Salesforce is a place where you can often make it a reality.","Why is drinking such a big part of the company culture? It saddens me that even a below-21 intern feels he/she can't participate fully in the ""culture"" because drinking is such a ""big part"" of it, as seen in a recent Glassdoor review. I don't drink for health reasons, and I often feel like work events (holiday parties, team celebrations, Dreamforce) are less rewarding for me because the non-alcoholic choices are an afterthought. Can I have a $20 gift card instead?! I've seen a lot of employees misbehaving and embarrass themselves through alcohol. Time to cut back. Alcohol is not the same thing as a company culture. Second, I have no illusions that working remotely is a perfect situation. I know I miss out on a lot in the office and I am ok with it. That said, I think the company could do more to make Salesforce better for non-SF members of the Ohana. I also think there should be better career paths for those who are not managers. Because I'm remote, I have been told I don't have much room to move up since I can't manage remotely (even though my manager manages me remotely... and that seems to work fine). The company expects so much of us during Dreamforce (12+ hour days for a week), but we never see any time off as a result of that.",4 people found this review helpful
36,Salesforce,"Nov 10, 2016 - Anonymous Employee",5.0,Great company spirit with a lot of great people. Very successful.,"Work life balance can be hard. If you don't like ongoing change, it is not the company for you :)",Be the first to find this review helpful
37,Use to be great!,"Mar 23, 2017 - Director in San Francisco, CA",3.0,"- great C Level leadership - treats employees well overall - work hard, rewarded well",- lower level management is poor in regards to management skills - weak H.R department when it comes to representing employees concerns - a TON of politics to deal with,15 people found this review helpful
38,Software Engineer,"Dec 31, 2017 - Software Engineer",5.0,The company cares about the well-being of their employees. There is ample time given for volunteering and vacation time so the employee can take time for things outside of work. The meditation room is especially awesome for times that you want to just get away and disconnect.,I have nothing negative to say.,Be the first to find this review helpful
39,Job Profile Success Engineer Senior Signature Success - (Tier 2),"Aug 6, 2018 - Job Profile Success Engineer Senior Signature Success - (Tier II) in Indianapolis, IN",5.0,"Benefits, Culture, people, and management techniques. They focus on employee growth and they give you 56 hours a year to volunteer for your community with pay!",Some of the onboarding and process documentation is lacking.,Be the first to find this review helpful
40,Best company to work for,"Aug 28, 2017 - Anonymous Employee",4.0,"Opportunities, Benefits, Perks, vertical & Horizontal growth",None at this point. Might be little hectic based on what work your are doing.,Be the first to find this review helpful
41,Commercial Contract Specialist,"Aug 28, 2017 - Anonymous Employee",4.0,Fast paced. Good benefits. Great people.,Difficult to change roles internally.,Be the first to find this review helpful
42,Best Company Ever!!!,"Aug 13, 2017 - Smts in Burlington, MA",5.0,"Forgive my review title for being a little too excited, but that's how I feel. I've only been at Salesforce for 3 months now, but the culture isn't just a slide deck or part of the internal documentation; it's engrained in your daily work, environment from the top down. I love coming to work because I feel like I can contribute and appreciated for my contributions. Besides great work/life balance, the great benefits, excellent pay, there's an open culture of sharing. Also Salesforce encourages learning and applying ideas.","Not many I can think of truthfully. Salesforce is a large company, so a lot is happening around you. It's up to you to stay up on things as they move.",Be the first to find this review helpful
43,beware of infrastructure,"Sep 10, 2017 - Anonymous Employee in San Francisco, CA",1.0,"""You must enter at least 5 words for Pros.""",management is incompetent. many of the staff are incompetent. the titles are very much over inflated. They blatantly do not protect customer data. They place emphasis on loyalty over experience and expertise. They are very discriminatory.,12 people found this review helpful
44,Great place to work. Plenty of opportunities.,"Aug 6, 2017 - PMTS in San Francisco, CA",5.0,"Great work/life balance. Positive workplace environment. Very mobile within P&T, with chances to move to other projects every few months.",Big learning curve in learning the technology. Behind the state of the art in some areas. Possible to get lost in big organization.,2 people found this review helpful
45,Design Lead,"Aug 12, 2017 - Anonymous Employee",5.0,Brilliant team to work with. Great benefits. Awesome manager.,Cannot think of any cons at this point.,Be the first to find this review helpful
46,Awesome,"Aug 11, 2017 - Anonymous Employee",5.0,"Amazing, everything thus far has been great",HR can be a little slow,Be the first to find this review helpful
47,Great place to work for,"Jul 28, 2017 - Software Engineer in Indianapolis, IN",5.0,- Excellent Benefits - Great Pay - Excellent Culture - Place where you can see equality happening - You can work independently - Your ideas are always appreciated - You will have the freedom to choose the technology for any new task - Great opportunities for learning - Flexibility to change teams and move to new roles,- Company kind of slowing down on innovating new things. Market is moving so fast. Competitors are growing everyday. We might need to speed up a little.,4 people found this review helpful
48,Senior Director,"Aug 10, 2017 - Senior Director in Denver, CO",5.0,"Great culture, great people, fun place to work, great products","Work Load, nothing else I can think of",Be the first to find this review helpful
49,good job,"Aug 23, 2017 - Anonymous Employee",4.0,"fast pace, growing, dynamic work environment",small territories can limit earnings,Be the first to find this review helpful
50,Project Manager,,5.0,Love the culture! Fun to be in a growing industry / company.,Pace of change is exhausting sometimes!,Be the first to find this review helpful
51,Great Place to Work,,5.0,"Salesforce corporate values, culture and equality are not hyberbole. Salesforce walks their talk and has created an inclusive corporate culture which welcomes diversity and truly values their people.","Community culture or not, business is still business which means ultimately decisions will always get made for the business first.",3 people found this review helpful
52,Account Executive,,2.0,"The Salesforce culture that you hear about is true when it comes to volunteering and being encouraged to volunteer. The salaries are competitive and if you ""grow up"" in the Salesforce world it is a fantastic company to grow and learn.","If you are looking at Salesforce...stay away from the retail team. Leadership within this group is non-existent. Often times they talk out of both sides of their mouth. This is not a group that cares about the customer. They care about growth, growth and growth. Retail and Consumer Packaged Goods is a ""boys club"" plain and simple. If you are looking to join Salesforce, make sure you have a strong leader. and, ask to speak with other people on the team under the Regional Vice President of the team you are looking to join.",14 people found this review helpful
53,Manager,,5.0,"Great people, culture and an extremely caring organization.",None. We work very hard :).,Be the first to find this review helpful
54,salesforce,,3.0,"great people. great product, amazing passion for customer success",too many changes too fast,Be the first to find this review helpful
55,Best Experience,,5.0,"Incredible culture, management, leadership and opportunity.",Nothing I can think of....lol,Be the first to find this review helpful
56,Great Company,,5.0,Lots to learn Value Employees Team Collaboration,Very Fast Moving High Expectations Competitive Challenging Big,Be the first to find this review helpful
57,Account Executive,,4.0,"Great Company, benefits and care about the employees for the most part. Very good team environment and a lot of resources when needed",Inside sales is high pressure and a lot of call center type of sales,Be the first to find this review helpful
58,Great place to work,,5.0,The culture is amazing! Everyone is very helpful and very resourceful.,No cons at all! Love this company!,Be the first to find this review helpful
59,Project manager,,4.0,People are fun to work with,It's a lot of work,Be the first to find this review helpful
60,"Amazing Company, Great Opportunity.",,5.0,"On-going growth opportunities. I have had the ability to grow my career, try new things, experiment... all while finding a niche. Engaging, intelligent, collaborative peers. I am constantly learning while also collaborating to get stuff done. Some real stand outs in the group. Culture. I have worked at other places. Having an executive leadership team that promotes customer trust... that makes a difference, all the way down the ranks. I've seen other companies put the customer in the background. Not here, it is clear from marketing materials to product decisions. Brilliant CEO Great product leaders Best enterprise software marketing","Fire drills. Our company is rapidly growing and we are constantly innovating, which is great! But, it also means that the game plan last year is different from this year's approach. There are fire drills, and strategy shifts. The culture is supportive to the needs of working parents, family needs, personal issues... but anyone considering Salesforce should know... you'll see a few fire drills now and again.",1 person found this review helpful
61,It's A Dreamjob,,5.0,I've been here more than 10 years. In my group I have a great culture. And we do amazing work with our customers. It's very satisfying. I'm growing. The people around me are growing. And I love making a positive impact on the world.,Rapid growth is making alignment and prioritization more challenging.,1 person found this review helpful
62,a lot of chiefs,,4.0,"Great corporate culture...feels like a startup. Everyone contributes, lots of enthusiasm and hard work, work-life balance is important, very company vision. Benefits are amazing. Great healthcare plans. Volunteer hours expected monthly. Good pay.","A LOT of middle management. Too many 'bosses' and C-level execs accumulated from all the company acquisitions...way too much 'fat', too many cooks in the kitchen and any other metaphor you can add here.",2 people found this review helpful
63,data,,5.0,good culture nice people ...... ......,nothing ...... ...... ...... ......,Be the first to find this review helpful
64,Smoke and Mirrors for Women Equality and Diversity as well as Zero Policy for Discriminating,,1.0,Culture Is a pro and what Mar Benioff has created unfortunately it is only surface level. Sexuality and Gender derogatory comments are accepted and tolerated.,Middle line Management discriminates against women. Set male counter parts up for success with better accounts and slam dunk opportunities. Derogatory comments against sexuality and being women is tolerated. Good Faith complaints do not hold water. Only a very few percentage of sales account eexecutives actually make their quota and are making accelerators. Quotas and territories are not consistent and products and messaging in Marketing Cloud have failed year over year. Employee Success/HR protects Management team. Do not use this process as it means nothing.,14 people found this review helpful
65,Sr. Developer,,5.0,feel that my manager truly cares about me as an individual and is looking out for my best interests as well as my professional growth. The culture is open and collaborative and the facilities and benefits are incredible.,Nothing really anything to add here,Be the first to find this review helpful
66,Sales team is a bit immature,,3.0,- Tons of resources - Great leadership - Great culture of giving back to community and volunteering - Great technology - Continued growth of portfolio,"- The sales teams tend to be very young. This leads to a very clicky, high school type environment. A lot of drinking in the office and gossiping about other co workers. - A lot of people are more focused on networking to climb the ladder than on their current jobs. - Underpays for industry. - Territories are not divided evenly. They tend to play favorites with the best accounts. But everyone has the same goals.",3 people found this review helpful
67,Recruiter,,5.0,Fast paced and rewarding! Love talking to candidates who are excited to work here,Not the best on-boarding/training....didn't feel very supported throughout my time as I actually began doing the job. I was often times told to read articles or ask someone else vs. being offered assistance from my manager or direct team,Be the first to find this review helpful
68,World Class Employer,,5.0,"I've been with Salesforce for several years and it just keeps getting better. The leadership team continues to strive for improvements overall with the culture, quality of talent, and dedicated core values around wellness, equality, fun, and work-life balance.",I haven't experienced many negatives throughout my time at Salesforce but I understand it's a different experience for each employee. There is of course a substantial amount of change but it's part of the natural evolution of a company innovating and growing at this rate.,1 person found this review helpful
69,"Innovative, rapid pace, competitive and very rewarding.",,5.0,"Great pay, ability to work remote. As long as you are hitting your numbers you have a lot of flexibility and minimal pressure from management.",Since I'm not located in a hub office or HQ the visibility with management and opportunities for advancement seem less.,Be the first to find this review helpful
70,Technical Program Manager (Developer Relations),"Sep 11, 2015 - Technical Program Manager | Developer Evangelist Team in San Francisco, CA",3.0,"* Worked at Developers Relations Team * I loved this company, I still love its innovation, I respect and admire but inside world is little different - Cutting edge technologies, culture of innovation push company moving forward in fast pace - You learn how to market products much more than any other peers in market - Exciting and positive outlook about company, that keep you motivated - Great give back culture, not question on CEO Leadership and philanthropic nature that is ingrained in company","- Its not engineering company, let me clear, this is Sales/Market, they do it very well and they are great at it and they know it very well. - Half finished products, over marketed to kill competitors - Work at google/facebook, you realize the products they realize are how developers first, and how salesforce products are 'Sales' first - Work Life Balance - You better be ready to for it, you get burned out so easily, because of repeated release you are always in deadline and pressure to finish. Upper management in Evangelist Team should be engineers Dreamforce : Life is hell for employees, ready to work late hours, when I say, its mean 1 am in night and back again by 8am (Though excitement of carnival keep your motivated) - Salary low comparison to other competitors, you make more as Salesforce lead in other companies than salesforce itself - Stop politics in upper management, learn from Facebook/Google - Slow growth in Developer Relations/ Evangelist Team, you work hard, hard and hard and smart speakers takes the credit, you will be give 'bare minimum credit' of what you innovated or created from scratch - It is not an engineering company, you won't see real engineers in Facebook/Google for the most, they are innovative but deadline is more important that robust technologies, so clearly yes its not proper engineering company - Ask this question, how much Salesforce is used inside (Technical Evangelist) team, they know the platform is limited, but go in dreamforce, you see whole different story - Working both outside and inside Salesforce, I see major flaws in marketing of products and they way they actually are, clients are super pissed because of repeated and constant updates and low backward compatibility, they purchase and are stuck",5 people found this review helpful
71,Great first job!,"Feb 4, 2016 - Developer Support Tier II Engineer in Indianapolis, IN",5.0,"Nice place to work, good amenities for employees, fun, fast paced environment, always growing.","Things move very quickly and change often, hard to settle into anything since everything is always changing.",Be the first to find this review helpful
72,Project Manager at Salesforce,"Jun 15, 2016 - Project Manager in New York, NY",5.0,"Terrific company, great values, very open and collaborative culture and thought leadership. Good work life balance, get to help community and needy's, challenging role and great support to ensure your success in your role.",So far it has been great work place. No Cons.,1 person found this review helpful
73,Generic Salesforce Review,"Nov 17, 2016 - Account Executive in New York, NY",4.0,"I love working here. This is a great company that puts a premium on educating, providing resources and continuously improving the company and it's employees. Growth, Philanthropy, Innovation and Trust are their core values. And they actually push those things. It's not just lip service. The 1-1-1 philanthropic model makes me proud to work at such an innovative and great company. They are not just an innovative and progressive tech company that is constantly ahead of their competition. They are also a company that truly believes that they MUST make their communities and world better.",None that I have seen in my almost 2 years here.,Be the first to find this review helpful
74,Best Job Ever,"Nov 28, 2016 - Security and Compliance Manager in Indianapolis, IN",5.0,"Great culture, great office space, flexible, work life balance, give-back culture, encourages learning and personal growth",I have been here almost a year and still haven't found any.,Be the first to find this review helpful
75,Dream Job,"Jan 7, 2017 - Anonymous Employee",5.0,"Great Company, great people, great place to build a career. Unbelievable benefits and work environment.","Fast-paced, very innovative. Great environment for someone who can think on their feet but not if you are not adaptive to change.",Be the first to find this review helpful
76,Terrific!!!,"Jan 16, 2017 -",5.0,"Great culture, amazing peers, intellectually challenging work environment, work life balance, very good CEO.",The company has grown tremendously in past few years. Sometimes it feels like a massive company in terms of the number of the people.,Be the first to find this review helpful
77,Excellent company to work for. Loving it!!!,"Jan 31, 2017 - Security Engineer in San Francisco, CA",5.0,"Excellent Perks, Work culture, Enthusiastic people. Management is great and in general managers are very understanding and cooperative. Benefits are great and open for anyone even outside the company to see and know about.",Travel kills if you don't live in SFO city.,Be the first to find this review helpful
78,Salesforce Marketing Could is poorly managed and chaotic,"Feb 13, 2017 - Agency Temp in Indianapolis, IN",2.0,"I worked remotely for the marketing cloud division out of Indianapolis. The company treated me well, both in terms of compensation and the flexibility they allowed me to exercise when working from home.","Broken promises: I was assured when I came on-board that the job was a contract-to-hire, but after the initial contract period was over, I was extended on the same contract and told that no full-time would be available. I was also told upon my initial visit to the office that I'd be visiting the office in-person several times a year, but after 7 months, there is no repeat visit on the horizon, so I feel very disconnected from the team. The only thing we actually do is build a web app that helps people send out marketing e-mails. I was excited about being part of something big that sets the industry standard, but I eventually figured out that couldn't care less for the company's product. My manager was changed halfway through my contract to a person who is a great coder but who has virtually no management experience, and she had two modes: ignore me completely and tell me everything is great, or micromanage my work with a critical eye and tell me I am going too slow and I don't deserve to bill for a full week. It didn't seem like she was capable of paying attention in a way that was really supportive. The last complaint I have is that priority decisions were made in a very top-down way without an intelligent eye on the effectiveness of work that's being done. Lots of automation coverage was built around medium to low priority test cases that were decided arbitrarily, while outstanding known defects and other important things were ignored.",8 people found this review helpful
79,Toxic work environment and culture,"Apr 27, 2017 - Anonymous Employee",2.0,- Marc Benioff is a great CEO - Building tallest new building on west coast - Training - Commitment to philanthropy 1:1:1 model - Good office location,"Management - Many Managers, Few Leaders - Moral is low. Few are making quota. Micro management is pervasive. Management wants to own all the deals and tell AE's what to do and how to do it. There is no trust in the AE's ability to drive a deal to close. Management attempts to drive rep behavior by fear and focusing too much on the volume of activity. There is a lack of focus on being out in territory vs volume of remote calls / meetings. Management needs to do a better job of using the app to reference next steps and activity. AE's are asked to repeat what is already in the app and often a waste of time and meetings. Quota Attainment and Resources - Very few people are hitting quota and throwing more bodies at the problem is not solving it. We are short of SE's and SE management. We have way too many co-primes units and need to dissolve the service cloud co-prime role. GB and Select comp plan is not aligned to a ""monthly cadence"" and only can make , few people are achieving quota and management is terrible. Management constantly complaining to reps about activity, expense reports or closed business. Monthly cadence for sales isn't aligned to the comp plan for GB and Select roles. A lot of politics. Limited Work Life Balance and Always on Call - We are not doctors or solving the world's most important problems. We are sales reps for a tech company. We should not be on call every night, weekend and on PTO. Reps are NOT encourage to take time away to re-energized and refocus. When reps try to take time off, they are getting daily emails from management. Managers Get Unlimited PTO / Reps Get Very Limited PTO - Managers not get unlimited PTO due to a policy change in April 2017 where Director level and above (management) get unlimited PTO, Meanwhile AE reps are limited to about 2 weeks of PTO and still filling out weekly time sheets! Everyone should be on the same policy - unlimited PTO. Credit on Deals - Another example of the politics and toxic culture is having another AE get credit and commission credit for a large deal they did not do any work on. This impacts the moral, work environment, and obviously commission. Management often overlooks doing the right thing and being inflexible.",8 people found this review helpful
80,"Tech & Product Org - Great Work Environment, Poor on Diversity","Jun 1, 2017 - Product",3.0,"Salesforce pays well in salary/commission/equity, give employees a flexible and generally fun culture, provides a generally transparent work environment and is clearly at a growing, destination company with a visionary leader. The culture of volunteerism and giving back is in the fabric of the company and is something that is almost mandated that people do in their communities in ways that they think is best and fulfills their passion to give back. Salesforce's stand on many macro issues from LGBT rights in Indianapolis, Georgia and North Carolina to equal pay for women are highly laudable and amazing to feel you are a part of in some small way. Some of the leaders at Salesforce from Marc Benioff to many of his deputies are truly inspirational people and there is a sense that you are at times in a once in a lifetime role which does feel special","Diversity Being a white male is a much better chance of moving up and certainly moving up at a more rapid pace or getting to any VP+ role. The ranks of non caucasians across the board in senior roles is small and you can see that the diversity racial numbers are largely inflated by lower level employees. Certainly there has been strides in recent years for diversity and upward mobility for women but by and large this is just white women. Ultimately the saddest part to it is that while Salesforce hired a non white person to lead diversity, his role has largely been symbolic and for external macro political reasons. As tangible cases of diversity issues have arisen on an individual employee basis, invariably it has been the side of the tenured white Salesforce leader who has won the day. Being an employee of color is frustrating at Salesforce because over time things do become patronizing as you are told if you do A, B or C you will increase your chances of getting a reward or a promotion. Yet clearly others do none of the above and those same rewards come their way. Writing this may sound like sour grapes but ultimately the numbers don't lie with employee diversity numbers across the board in middle to senior roles as well as tenure to promotion ratios for whites vs. non whites. Salesforce is not alone in tech let alone the wider corporate culture with this issue. However it is a company that prides itself on being progressive here and it really is not when it comes to employees within the company. Diversity is not a PR headline as we so often seek, it is actually people's lives.",5 people found this review helpful
81,Overall a great learning experience,"Aug 2, 2017 - Anonymous Employee",4.0,- Great group to work with - Great employee perks - Always looking to innovate - Not afraid to spend money on advancing employee skill sets,- Cliquey - Work/Life balance has been lost since Salesforce acquisition - With Salesforce acquisition you are now just a number for this big machine. Opportunities for advancement/pay raise is very limited. - Morale of employees is low. Some people would be willing to tell you about their issues or you can tell just by reading their body language,1 person found this review helpful
