,title,author_info,rating,pros,cons,helpful
14,Great Place to Work,"Aug 6, 2020 - Senior Database Engineer in Singapore",5.0,"Salesforce is World #1 Cloud CRM. Salesforce CRM solution that brings companies and customers together. Success is built on trust. Trust starts with transparency. It's one integrated CRM platform that gives all your departments — including marketing, sales, commerce, and service — a single, shared view of every customer. Salesforce is proud to be named one of the World’s Best Workplaces by Great Place to Work for the third year in a row. Salesforce Singapore named a best workplace for the fifth year in a row. Salesforce for overall workplace culture, contributions to the community, and equality. I have been working at Salesforce full-time for less than a year. Management is good and takes care of employees very well. Very Good benefits, your values are aligned. Trust not only is important as an organization for our customers but also very trusting of their employees. Very good company culture, open to new thoughts, new way to do things.",Nothing that I can think of now. Salesforce has built a great culture which indeed helps to achieve Team and Company Goals.,Be the first to find this review helpful
15,Best big company experience - but expect big company clumsiness,"Aug 20, 2020 - Sales Manager in Sydney",4.0,"All the amenities -tools, training, operations support are all best in class as you would expect. Great leaders and managers to learn from. Great place to develop your career and learn best practices.","Out of necessity of scale and quickly assimilating acquired Companies, Salesforce applies a standardized performance measurement for it's sales teams across all lines of business. Unfortunately, this approach doesn't always accurately reflect acquired offerings success. In our case as an acquired Company, the bookings nuance negatively skewed performance reviews, merit increase, equity refresh etc. for our acquired staff post integration which reduced motivation & caused unnecessary attrition. General under investment in post sales/Customer success.",Be the first to find this review helpful
16,real good,"Aug 21, 2020 - Anonymous Employee",2.0,Best in the world and really good with employees,has bad airconditioning and hierarchy,Be the first to find this review helpful
17,Great Company but career progression impossible if you are not based in HQ or work in Sales,"Aug 19, 2020 - Anonymous Employee",2.0,It is the best company I worked for as it really lives its values. They take amazing care of their employees.,Career progression is nearly impossible if you don't work in Sales or are not based in HQ in SF. It's really sad as many non-sales colleagues would love to stay with the comoany but they dont see a future as most non sales and non technical roles are based in the HQ.,2 people found this review helpful
18,#1 Company,"Aug 6, 2020 - Senior Account Executive",5.0,Ethical and social responsibility Competence Learning every day Innovation #together,Not seeing at the moment,Be the first to find this review helpful
19,Horrible Management,"Aug 31, 2020 - Regional Vice President in Toronto, ON",1.0,Great people. Great technology and innovation.,Canadian Leadership is horrible. Pervasive culture of distrust. Toxic environment. No longer a rewarding place to work.,15 people found this review helpful
20,Gret company,"Aug 4, 2020 - Anonymous Employee in Frankfurt am Main",5.0,"Living truly their company values, flexible workplace, international teams",There is nothing I can share as a contra,Be the first to find this review helpful
21,Salary,"Aug 20, 2020 - Principal Success Specialist in Dublin, Dublin",5.0,"Salary, Benefits, Work Life Balance, Colleagues","None, Zero, nonexistent, nothing, null",Be the first to find this review helpful
22,Lol,"Dec 19, 2020 - Administrative Assistant",4.0,It’s good and well paid so yeah,It’s ite nothing really wrong lol,Be the first to find this review helpful
23,Amazing company to work for!,"Jul 27, 2020 - Account Executive",5.0,"Benefits, Giving back, Career progression, Culture, Values, People, Impact",Finding a great work/life balance can be challenging sometimes.,Be the first to find this review helpful
24,An amazing company,"Jul 28, 2020 - Senior Solution Engineer in Paris",5.0,Great products - Management - Collaboration - Ohana family,Sometimes a lot of subject to handle at the same time,Be the first to find this review helpful
25,Job Security,"Oct 12, 2020 - SMTS - Senior Member of Technical Staff in Hyderābād",3.0,Handsome perks and salary. SF gives handsome annual hikes.,Job Security is a big concern,1 person found this review helpful
26,Great company,"Dec 20, 2020 - Enterprise Account Executive in Dublin, Dublin",4.0,"Uncapped commission, WLB, good benefits, culture","high targets, smaller patches, t",Be the first to find this review helpful
27,Best company ever!,"Jul 28, 2020 - Account Executive in Montreal, QC",5.0,"Great management, people always eager to help, solidarity and big reward!",Monthly quotas can be a source of stress,Be the first to find this review helpful
28,Partnerships,"Aug 10, 2020 - Director in Bangalore",5.0,"Excellent culture, innovation, customer obsession",Personal work life balance could get messier with work load,Be the first to find this review helpful
29,Best company to work for!,"Apr 6, 2020 - Senior Analyst",5.0,1. Interesting and challenging work with great support from the larger team 2. The company is a customer-centric. 3. Fantastic work culture with an emphasis on personal mental well-being and encouraging you to make an impact in your community. 4. Good remuneration and benefits schemes 5. Very inspirational company to work for.,I do not see any cons.,1 person found this review helpful
30,ok so far,,4.0,People are nice and smart,Some tries to hand over their tasks,Be the first to find this review helpful
31,Comp,,5.0,Good to work in this brand,Unfortunatelly there is no bad thing for work as I know,Be the first to find this review helpful
32,Obsolete Management and Working Style.,,1.0,"Benefits such as wellness allowance, great office location (centre of Tokyo).","JP office is extremely domestic, and does not have the drive, momentum or speed which other international tech firms or a typical foreign sub company has as a working culture. Since the majority of the people in the back office has been working here for a very long time (which is a good thing in one way), many of them are not use to changes - rather prefer to stick to the norm. Ohana is one of the key culture (which is a great conceptually) in Salesforce. But in JP back office, this is recognized in a different/miss leading manner. More specifically, it's been recognized as ""protection"", rather than supporting and challenging each other for growth. This shows up as lack of ownership, professionalism and extremely conservative working style/attitude. If you try to challenge someone, you're taken in a different way. Since there's really no culture of challenging each other, it's taken very offensively --- that's still fine but the most shocking part is, senior management doesn't notice or understand anymore of the benefits of growth via challenges and constructive communication. This is one of the most disappointing aspects of this office where it doesn't show to the outer world --- I have seen another review saying ""a master of disguise"" and completely understand what it means. When joining, do not expect a high paced, competitive working style lead by professionals with strong ownership --- but rather expect a conservative environment, hence for those who are looking for growth via challenges, constructive communication and data driven decision makings, this may not be the best place for you. Money is good, but growth wise, not able to recommend.",5 people found this review helpful
33,Best decision I ever made,,5.0,"- Incredible team and wider Ohana - Opportunities to really make a difference in the world - Chance to become an expert in incredible, world leading products - Get to work with leading brands and be an advisor to them I work in a small team and each person made an effort to include me and make me feel welcome from day one. I've had a change in manager in the six months I've been at the company and the whole process was managed really smoothly. I have huge respect for the management and the way that the department functions with AE's and SE's. Support through COVID and having to work from home 5 weeks after starting was amazing. There was financial supporting in getting home office equipment and there were plenty of resources made available to ensure mental and physical health through lockdown. These resources are still in place now (daily wellbeing sessions, email updates and weekly leadership sessions to name but a few).",- There is never enough time in the week to learn everything and it can sometimes be overwhelming to try and get up to speed on the products (particularly when the company is buying new companies all the time and creating products for the market to deal with COVID workplace issues in addition).,1 person found this review helpful
34,Worst Company to work for,,1.0,"Good benefits like meal, cab and events","1) No transparency in performance management and probation confirmation 2) Manager behaves like fief and can do whatever he wants so you are screwed if you don't get a new manager 3) Most employees are hired from Oracle and are creating same toxic environment that exits there filled with insecurities, jealousy and mismanagement 4) HR is a handicapped mute spectator and works for the sake of keeping their jobs 5) Shifts hardship allowances were recently restructured to cut cost",2 people found this review helpful
35,SDR,,5.0,Amazing place to work - great culture,None that I can think of,Be the first to find this review helpful
36,First impressions - 6months fbk,,4.0,"Management, Employees, Organization, Processes Rigor and Customers care are among the main pillars of the SF culture I've observed so far. So exciting!",Covid spoiled my 1st months.. And yet teammates and managers are always mindful.,Be the first to find this review helpful
37,AE at Salesforce,,5.0,"Exciting products, internal collaboration, culture",There is a lot to learn in terms of product,Be the first to find this review helpful
38,Best company ever!,,5.0,"Great management, people always eager to help, solidarity and big reward!",Monthly quotas can be a source of stress,Be the first to find this review helpful
39,The place to work for,,5.0,Work-life balance is at the heart of Salesforce. Each employee is respected and treated well.,Nothing that I could think of.,Be the first to find this review helpful
40,Good place to work,"Dec 8, 2020 - Sales Development Representative (SDR) in Dublin, Dublin",4.0,"Multi-cultural, good benefits, competitive salary.","Cog in a wheel, not always 100% transparent",Be the first to find this review helpful
41,So far So Great!!,"May 31, 2020 - Member Of Technical Staff in Hyderābād",5.0,"Awesome workplace, Awesome facilities, Food is 5 Star, Barista free inside office, Game-room on each floor, Super cool management always open to new ideas and innovation, Employee's wellness is priority",No cons as of now,Be the first to find this review helpful
42,APAC Employee Program Coordinator,"Jul 19, 2020 - Associate Specialist in Hyderābād",5.0,"Best Working Environment. Everyone is quite approachable, there is a sense of family.",There are none to point,Be the first to find this review helpful
43,Great place to work,"May 29, 2020 - Core AE in Paris",5.0,"An innovative company that lives and breaths by its strong values. Staff is very well taken care of, which has been particularly well demonstrated under COVID-19. Beyond any doubt: the best place I have ever worked.","Honestly, I do not see any points.",Be the first to find this review helpful
44,Great place to work,"Jul 27, 2020 - Anonymous Employee",5.0,supportive colleague and work flexibility,none that i can think off,Be the first to find this review helpful
45,Great company. Fast growing. Lots of benefits.,"Nov 30, 2020 - Account Director in Amsterdam",4.0,Market leader. Company benefits. Career opportunities. Great customer base. Company values.,"Quarterly driven. Spreadsheet management, US marketing machine. Complex licensing model. Large.",Be the first to find this review helpful
46,Awesome Place,"Jul 21, 2020 - Account Manager in London, England",5.0,"Great culture, great people, a great place to be",Cannot think of any that would put me off.,Be the first to find this review helpful
47,Great place to grow,"Jul 24, 2020 - Senior Manager in London, England",5.0,"People, work and opportunity for growth",None that spring to mind,Be the first to find this review helpful
48,A great extension of your skills and expertise!,"Jul 27, 2020 - Proactive Monitoring Engineer in Hyderābād",5.0,"Great place to work, good career opportunities.",No cons as of now,Be the first to find this review helpful
49,It's a good company to work for.,"Aug 17, 2020 - SMTS - Senior Member of Technical Staff in Hyderābād",4.0,Work is good. Salary is satisfactory. Work-life balance is good.,"A little biased towards promotion of south folks, as many local people are there in the company.",1 person found this review helpful
50,APAC SFDC,"Jul 12, 2020 - Regional Sales Director in Singapore",5.0,"Great Culture, people and benefits",Can't keep the culture for the Hyper-Growth,Be the first to find this review helpful
51,#2 Great Place to Work in Singapore,"Dec 11, 2019 - Program Architect in Singapore",5.0,"We won the #2 slot (down from #1 the previous 4 years) Great Place to Work in Singapore - only a month ago. Fantastic management style. Very big on listening to the voice of the employees, and acting on recommendations.","Growth is enormous (because we've been very successful for many years) so the office space is quite squeezed. As with all successful corporations, meeting rooms are at a premium and difficult to get.",5 people found this review helpful
52,Average,"Dec 13, 2020 - English Teacher in Bareilly",3.0,Helpful for freshers and gradutes,Slow growth and less income,Be the first to find this review helpful
53,Forward-thinking,"Dec 8, 2020 - Sales Associate",4.0,Growth and personal investment opportunities,"Long, high energy days and nights",Be the first to find this review helpful
54,Good work life balance,"Jul 6, 2020 - Agile Coach in Hyderābād",5.0,Good benefits and work life balance,Lot of politics and women not allowed to reach leadership grade,Be the first to find this review helpful
55,Working there for last 2 years,"Nov 16, 2020 - Sales Associate in Mumbai",3.0,good for starters as you will get direct opportunities.,a lot of work pressure,1 person found this review helpful
56,The best company to work,"Jul 13, 2020 - Success Agent (Tier II) in Hyderābād",5.0,Awesome Infrastructure Amazing Team Employee centric You will have everything you need to grow,Nothing I have found till now,Be the first to find this review helpful
57,The best employer I've worked for so far,"May 19, 2020 - Success Architect",5.0,"Great leadership on all levels, transparent roadmap and awesome team spirit across different teams & regions. On top, Salesforce offers great benefits and cares a lot for its employee's wellbeing.",There's nothing I could complain about so far.,Be the first to find this review helpful
58,"Fast pace, high energy, full of resources","Jul 6, 2020 - Innovation Consulting Director in Singapore",5.0,"Easy to connect, a lot of holistic support and positive encouragement.","Fast pace, high growth. Things move quickly.",Be the first to find this review helpful
59,Review,"Dec 9, 2020 - BDE - Business Development Executive in Noida",3.0,Good incentive in the company,no cons as such. All good,Be the first to find this review helpful
60,Very goof team spirit and exciting product,,5.0,Good product Interesting Customer engagements SF support,None that I am aware of.,Be the first to find this review helpful
61,review,,5.0,management training challenging trusted innovated,none none none none none,Be the first to find this review helpful
62,Best company to work for,,5.0,Benefits Learnings Leaves Internal opportunities Platform learnings and brand name,Nothing much to talk about it,Be the first to find this review helpful
63,Wonderful Company and Great Place to Work!,,5.0,"An amazing opportunity to learn and grow both personally professionally, and forge a career","It is the right place for fast learners and people who are constantly open to change and improvement, it might not be for everybody.",Be the first to find this review helpful
64,Great place to work!,,5.0,"Great place to work, awesome culture, co workers, managers and customers",Slow promotions process in my role,Be the first to find this review helpful
65,Wonderful place to work,,5.0,"It is a culture that values speaking up and striving to do what's right for customers above anything else, which makes the work fun and rewarding.",As a large company it has a lot of processes to learn.,Be the first to find this review helpful
66,APAC SFDC,,5.0,"Great Culture, people and benefits",Can't keep the culture for the Hyper-Growth,Be the first to find this review helpful
67,Great company to work at.,,5.0,1. Great people to work with. 2. Ohana culture. 3. Challenging work.,Could not think of any.,Be the first to find this review helpful
68,The best company to work,,5.0,Awesome Infrastructure Amazing Team Employee centric You will have everything you need to grow,Nothing I have found till now,Be the first to find this review helpful
69,Good place to work,,3.0,"Salary, flexibility, culture, compensation, infrastructure","Non technical jobs, no future, can be stuck, not good for technical persons",1 person found this review helpful
70,Great company,"Jun 30, 2020 - Senior Account Executive in Dublin, Dublin",5.0,"Everything, great culture, opportunities, benefits and work life balance.","There are zero cons, this is one of the best companies you could work for.",Be the first to find this review helpful
71,Best,"Jul 22, 2020 - AMTS Software Engineer in Hyderābād",5.0,Best place to work Best work culture and time,No one found yet. No cons,Be the first to find this review helpful
72,good place,"Nov 30, 2020 - Anonymous Employee",4.0,work life balance is good,dependence on tech stack and generated code,Be the first to find this review helpful
73,Culture Culture Culture,"Jul 9, 2020 - Account Executive in Munich, Bavaria",5.0,A team spirit and culture I've never seen before,Fast growing company which is getting more and more complex,Be the first to find this review helpful
74,Great company to work at.,"Jul 12, 2020 - Software Engineering SMTS in Bangalore",5.0,1. Great people to work with. 2. Ohana culture. 3. Challenging work.,Could not think of any.,Be the first to find this review helpful
75,Generally Great Company,"Nov 16, 2020 - Professional Services in London, England",4.0,"Company Ethos and values, extensive benefits, strong CEO","Inconsistent application of values, some poor management in specific roles",Be the first to find this review helpful
76,Great company to work for,"Nov 29, 2020 - Consultant in Sydney",3.0,Great culture and financial perks.,Rapid growth and recent redundancies,Be the first to find this review helpful
77,GPTW,"Jul 22, 2020 - Consultant",5.0,"Positive Culture, Great Team, Good Growth Opportunities",Nothing that I recall as of now,Be the first to find this review helpful
78,Best Place to work,"Jul 3, 2020 - Techforce Analyst in Hyderābād",5.0,"Very good culture, hikes, and benefits",None as such best place to work i feel,Be the first to find this review helpful
79,Very goof team spirit and exciting product,"Jul 15, 2020 - Business Analyst",5.0,Good product Interesting Customer engagements SF support,None that I am aware of.,Be the first to find this review helpful
80,Culture Culture Culture,,5.0,A team spirit and culture I've never seen before,Fast growing company which is getting more and more complex,Be the first to find this review helpful
81,Great experience,,5.0,"Dymanic, evolving, leading, open-minded, visionary, growth","politics, very complex product offer, sales focused",Be the first to find this review helpful
82,Fast and challenging employer which lives up to its reputation,,5.0,"Fast and vibrant environment. Open communication, flat hierarchies. It´s a networking company. How far you come depends partly on whom you know. Great benefits; flexible working hours, lots of independency",Politics decide some promotion decisions. Extraordinary speed is sth you must be able to deal with. Might not be a fit for everyone.,Be the first to find this review helpful
83,Great place to work,,5.0,"Great company that cares for its employees, customer and employee focused. Core Values are visible everywhere. The culture they express exists in everything they do. Equality for all and thumbs up for the support provided during the pandemic.",Nothing that I can think of.,Be the first to find this review helpful
84,Good work life balance,,5.0,Good benefits and work life balance,Lot of politics and women not allowed to reach leadership grade,Be the first to find this review helpful
85,Great Company,,5.0,"The company culture is great. The company is very focused on giving back to the communities and it involves its employees to be a part of that. Great employee benefits as well, some of the best in Australia at least.",It is a bit political at times and the communication during the recruitment process was very poor.,Be the first to find this review helpful
86,"Fast pace, high energy, full of resources",,5.0,"Easy to connect, a lot of holistic support and positive encouragement.","Fast pace, high growth. Things move quickly.",Be the first to find this review helpful
87,Great Culture and Processes,,5.0,"Everything Works - Onboarding, Training, Development, support, benefits, overall methodology",Lots of information to take in - takes ~ 3 Months to become effective,Be the first to find this review helpful
88,A Real feel of being part of the Ohana (family),,5.0,"- Support from leadership on individual developments - Dedicated support, followups, and actions on individuals career growth - Salary standards, free meals..","Still need improvement on work-life balance, especially for those who work with multiple time zones.",Be the first to find this review helpful
89,"Great people, strong leadership, good perks, give back to the community.",,5.0,"You will be working with the best engineers with the latest technologies. Management will engage with you. Tremendous opportunities to grow. Volunteer work, giving back to the community is unique to this company.",There is some inertia working for a company with 55000 people. Amount of information can be overwhelming. Can be hard to find the right channel to talk to.,Be the first to find this review helpful
90,Deserve their position as technology's leading light organisation,,5.0,"An unparalleled opportunity to learn and grow both personally professionally, and forge a career","The place to be for fast learners and people who are constantly open to change and improvement, it might not be for everybody",Be the first to find this review helpful
91,"Work hard, play semi-hard",,4.0,"Good company culture, benefits, office perks, younger crowd","All about the numbers without little looking at the causes. If you're unfortunate enough to have a bad territory that year, good luck trying to get out of it. Everyone knows it's about timing and territory but management will never admit that and will blame you for your lack of sales",1 person found this review helpful
92,Ahh,,3.0,"Nice benefits and salaries, nice facility","Problematic management, technically the work is not interesting",1 person found this review helpful
93,"A great place to work, a company that challenges you every day in a good way",,5.0,"Values. Salesforce really lives trust, innovation, customer success, equality. The company really cares for their people. Salesforce learned me to really look for opportunities in a crisis like Covid-19.","You have to find your way in the company, it is sometimes not clearly organised. Think of a start-up with 50.000 people :) Salesforce has a perfect on boarding programme and people are willing to help you, but you need to reach out to get that help. So you have to take initiative.",1 person found this review helpful
94,Best Place to work,,5.0,"Very good culture, hikes, and benefits",None as such best place to work i feel,Be the first to find this review helpful
95,Very professional organization,,5.0,Lots of talented and really good people! Great employer treatment and benefits Very positive and winning spirit Great reference customers Good and sexy products and services Very consistent message to the market Focus on Customer Success,High-Speed operations Sales driven Sometimes perceived as aggressive Demandin a lot from their employees,1 person found this review helpful
96,Overall,,5.0,Really good employee benefits and wellbeing care package,Politics everywhere within the company and depending how you see it. Managers are supportive,Be the first to find this review helpful
97,"Amazing Culture & Leadership, Takes Care of Its People",,5.0,Benefits Flexible work from home policy Amazing Leadership Amazing Sales training It's like getting your Master's in Sales,"Fast-Paced Limited work/life balance Completly Metrics Driven Culture, Everything is driven by a dashboard",Be the first to find this review helpful
98,Great company,,5.0,"Everything, great culture, opportunities, benefits and work life balance.","There are zero cons, this is one of the best companies you could work for.",Be the first to find this review helpful
99,Intense but very happy with the outcone,,5.0,Company with lots of data online for you to study and prepare,None that comes to my mind,Be the first to find this review helpful
100,Salesforce Acount Executive SMB,"Jul 15, 2020 - Account Executive in Dublin, Dublin",4.0,If you are hitting you target you get a nice bonuses and multipliers,reaching the target it's not easy and everything is based on that,Be the first to find this review helpful
101,"Amazing company, glad to be part of the Ohana","Jun 28, 2020 - Project Manager in Munich, Bavaria",5.0,A family friendly company that gives endless opportunities for personal development! Amazing managers that gives you the flexibility and the support you need in order to make a big impact!!,Salesforce is a big company and often we have challenges regarding quick inspection and adaption. Sometimes changes take time.,Be the first to find this review helpful
102,Fantastic Place,"Jun 29, 2020 - Account Executive in Stockholm, Stockholm",5.0,"Benefits, Freedom of Work, World Class solutions, Great Management, Amazing colleagues",None. Best place to work at,Be the first to find this review helpful
103,My first 6 months,"Jun 29, 2020 - Lead Solution Engineer (EBU) in Milan",5.0,"Great Company, Great Values, Customer Obsessed, Best of bread solutions","My experience was very good. As other tech company, in Salesforce time goes at light of speed, so take in consideration if it is aligned with your expectations",Be the first to find this review helpful
104,Mixed Review,"Jun 29, 2020 - SMB Account Executive in Dublin, Dublin",4.0,It goes without saying that the benefits and salary are without question a fantastic pro for working for Salesforce. Majority of the people and culture is also brilliant.,"Unfortunately the on-boarding process, in my experience has been terrible. It is very much a sink or swim and sadly I had very little guidance on getting upto speed in my first 6 months which I feel has hindered my development. There is an opportunity to enable and engage new employees in a much better way. I didn't get to shoadow anyone for a week or two and 90% of things I have had to figure out on my own.",5 people found this review helpful
105,Great place to work with great people,"Jul 6, 2020 - Account Executive",4.0,Salesforce is a great company to work for & you can make a lot of money there. This is all dependant on what patch you have. Some have great geo's & some have underperforming ones. - Some of the best training - Great Benefits - Great People - Great Product,"- Favorites will get the better patches and therefore make more money - The same target for every patch in a team regardless on whether the patch is performing or not. - Promotion is dependant on you being in the team for 18 months & whether you achieve quota, which ties back into the patch you have. Bad patch = no progression.",2 people found this review helpful
106,Great place to work,"Jul 12, 2020 - Account Executive",3.0,"Generally care about the employees, equality, human rights and the planetary enviornment.",Deviate from the core pillar of customer success,Be the first to find this review helpful
107,One of the best experiences of my career,"Jun 28, 2020 - Support Engineer in Dublin, Dublin",5.0,"Amazing culture, focus on mental wellbeing, good perks, unlimited potential for growth",Workload and KPIs can be a bit challenging at times,Be the first to find this review helpful
108,"Great people, great leaders",,5.0,Interesting work experiences Great and skilled colleagues Supportive leadership Clear vision and values,I have had a positive experience so far,Be the first to find this review helpful
109,Salesforce developer with 8+ Years of Development Experience,,5.0,Salesforce is an excellent Product based company where in an individual can learn and explore on multiple technologies,No Cons as of date,Be the first to find this review helpful
110,Great Team and Work Environment,,5.0,Seamless and Excellent hiring process. Regular 1:1 discussion between you and your manager which keeps work environment transparent and builds trust between employee and manager. Manager encourages for profession and personal developments goals. Flexible work environment. Trust and respect for each other. Fun and volunteer activities in between work to avoid monotony. Happy to be part of #SalesforceOhana!,I have not seen anything wrong so far. It's all good.,1 person found this review helpful
111,Amazing place to grow your Sales career,,5.0,I started working from home and the support i've received has been phenomenal,Not being in the office because I've heard how nice it is,Be the first to find this review helpful
112,Great Place to work,,5.0,"Caring Company, that care about your development","Nothing really, Its a great place to be",Be the first to find this review helpful
113,Good company with flexibility,,4.0,Great people and enviroment to work,"You can not grow up in very different languages, too focus in SF software",Be the first to find this review helpful
114,Healthy Work Environment,,5.0,It has health work environment to contribute and to come up with your own ideas to implement.,Nothing much to express a cons.,1 person found this review helpful
115,Good interview,,4.0,"Interviewer knowledge, company salary, co-ordination from HR",Nothing as of now for me,Be the first to find this review helpful
116,Great Company,,5.0,Dynamic industry Wellness advantages Competitive salary,High American Culture Sales pressure,Be the first to find this review helpful
117,Great Experience,,5.0,Was always a pleasure to work with Team,No cons for me anyway.,Be the first to find this review helpful
118,Great,"Jun 22, 2020 - Account Executive in Toronto, ON",5.0,Amazing. So good. Splendid. Great training and employee support.,Work-life balance. High pressure to hit quotas.,Be the first to find this review helpful
119,Great place to work,"Jun 22, 2020 - Business Development Associate in Donegal",5.0,Very accommodating for virtual onboarding,None yet that I can gather,Be the first to find this review helpful
120,Great,"Jun 20, 2020 - Director in Sydney",5.0,Great company Culture Leadership and people,Nothing is bad. Hard working,Be the first to find this review helpful
121,Politicking and backstabbing,"Jun 19, 2020 - Director in Singapore",3.0,Organization is great but leadership in certain departments is poor great benefits such as education and wellness reimbursement,Too many politics Blame game Leadership is too far removed from issues Finger pointing,8 people found this review helpful
122,great place to work,"Jun 17, 2020 - Strategic Account Executive in Toronto, ON",5.0,great company culture that fosters inclusivity,base salaries are low for salespeople,Be the first to find this review helpful
