,title,author_info,rating,pros,cons,helpful
10,Best Job and Best Company Ever,"Jul 10, 2020 - Senior Solution Engineer in Nashville, TN",5.0,"The culture is legitimate not just lip service. I feel valued and supported. If I had been working at any of my previous companies during the pandemic, I am 100% certain that I would either be unemployed or forced to take a pay cut/furlough. Salesforce has lived up to its promise in every single aspect.",Things move quickly around here. Get comfortable being uncomfortable isn't just a phrase. It's real. I've been here 6 months and I am still learning. People who have been here for 6 years say the same thing.,Be the first to find this review helpful
11,I liked the company,"May 4, 2021 - Manager",2.0,good environment to work for,management is poor to work,Be the first to find this review helpful
12,Salesforce one year review,"Nov 17, 2020 - Global Support Agent - Datorama in Indianapolis, IN",5.0,Benefits are great and people are great!,Limited employee stock options and no personal offices.,Be the first to find this review helpful
13,Nonoe,"Jan 9, 2021 - Sales in Jacksonville, FL",5.0,Good job to have and keep,"nothing in partiicular, to report on this",Be the first to find this review helpful
14,Highly Recommend,"Oct 19, 2020 - Account Executive in Irvine, CA",5.0,- Amazing company culture - Robust and ongoing training - Unlimited resources - Supportive and helpful team environment - Fantastic benefits - Great incentives and bonuses,- Time to feel confident in role - Understanding all available resources,Be the first to find this review helpful
15,Good company with a lot of misc work,"Mar 31, 2021 - Security Architect in San Francisco, CA",3.0,Good working environment and benefits,There are so many goals to achieve at the same time,Be the first to find this review helpful
16,Great place to work,"Apr 7, 2021 - Account Executive in Indianapolis, IN",4.0,"The company is an institution. Great culture, pay, and colleagues.","Pretty large, so individual efforts can get lost without playing the political game.",Be the first to find this review helpful
17,"Fast-paced, collaborative and goal-oriented workplace","Apr 28, 2021 - Account Partner in West Chester, PA",4.0,"Positive culture, awesome benefits, philanthropic","Always changing, employee burn out",Be the first to find this review helpful
18,The Real Deal,"Nov 30, 2020 - Account Executive in San Francisco, CA",5.0,"Inspired leadership, great team, all-in culture. Embarrassment of riches.","Growing pains, reorganizations, lots of internal meetings.",Be the first to find this review helpful
19,Special company,"Dec 17, 2020 - Anonymous Employee",5.0,Great recruiting and Onboarding process Many opportunities for giving back and volunteering They really invest in their employees Continuous learning,Haven’t experienced any negatives thus far,Be the first to find this review helpful
20,Ok place,,3.0,"it was an ok place to be, good work/life",none that come to mind,Be the first to find this review helpful
21,good experience at a nice company,,5.0,flexible working schedule nice mentors a lot of opportunities good compensation & benefits great company culture,high frequency team adjustment recently,Be the first to find this review helpful
22,Great company!,,5.0,"Responsible, transparent and progressive comapany.",Long hours at times and a pressure for sales success.,Be the first to find this review helpful
23,Solid Big Enterprise Tech Company,,5.0,"Salesforce does right by its employees. The pay and benefits are good. You can do pretty much anything at Salesforce: coast and hide or dig in and contribute. People are smart, helpful, and genuine.","It's a very big company. At times things are slow, bureaucratic, and inefficient, but that comes with the territory. Internal mobility is possible, but not as easy as it should.",Be the first to find this review helpful
24,Don't Get Lost in The Positive Headlines,,3.0,"Stock purchase plan, 401k match and health benefits are all great!","Besides the corporate politics you'll have to deal with and that you'll be paid significantly less than the market rate. The company has become the very thing they said they wouldn't become, they're a huge corporation now and the people outside of the top 10% of officers are only numbers to management. Don't believe in the headlines or your recruiter, at Salesforce you're nothing more than a number.",6 people found this review helpful
25,Amazing place to work with a great culture!,,5.0,"Competitive Salary, Amazing Benefits, Tons of Support Salesforce was an incredible place to work!","My team was relatively small, so work-life balance became challenging to manage at times.",Be the first to find this review helpful
26,Nonoe,,5.0,Good job to have and keep,"nothing in partiicular, to report on this",Be the first to find this review helpful
27,Company cares about its employees,,5.0,Great pay and work life balance.,Some processes have red tape,Be the first to find this review helpful
28,Mixed Bag,,2.0,"Corporate Culture, Benefits, Snacks, Name recognition","Sales culture, quota, commissions, Layoffs",Be the first to find this review helpful
29,Great Company,,5.0,"Salesforce offers their sales teams everything they need to succeed including training, coaching, etc. The opportunities are plentiful and benefits are awesome.","The one constant at Salesforce is change. It can be good, but you shouldn't get too comfortable in a role.",1 person found this review helpful
30,Good,"Jan 4, 2021 - Software Developer in San Francisco, CA",5.0,benefits are good. work life balance,tech stack. the core app is big,Be the first to find this review helpful
31,ok,"Apr 29, 2021 - Vice President of Sales in Walnut Creek, CA",3.0,good people who work hard,"disorganized, poor integration of technology and systems",Be the first to find this review helpful
32,"Great company, caring culture, customer centric, however micro-mgmt of F2F teams","Feb 5, 2021 - Strategic Account Manager",4.0,Marc Benioff - Excellent CEO and Person Caring Culture - Ohana Customer-Centric focus Excellent training,"-Communications across sales teams....chatter can be a blackhole, Slack may help -Growth targets not realistic in some market segments & enterprise accounts, Customer-Centric focus giving way to close business at all cost",Be the first to find this review helpful
33,Transparent and speedy conversion from contract recruiter to full time recruiter,"Nov 3, 2020 - Anonymous Employee",5.0,They were honest throughout the whole process. I’ve had nothing but an amazing experience with Salesforce the last year!,Only con I’d say is that everyone starts as a contractor but I understand why.,Be the first to find this review helpful
34,Best company I've worked for to date. Highly recommend joining the Salesforce team,"Jul 25, 2015 - Anonymous Employee in San Francisco, CA",5.0,"-Huge emphasis on the importance of charitable giving and being environmentally sustainable (backed by 6 paid volunteer days per employee annually, $5000 annual employee match for charitable giving, frequent internal charitable events) -Prioritizes engaging employees by aligning personal career goals with each employee's duties and encouraging movement between functions and departments throughout the company -Incredibly intelligent workforce: Salesforce is able to use its strong brandname to hire only the top talent and as a result has an environment where you are constantly challenged and learning, which continuously develops your own skill set. (Less than 1% of applicants receive employment offers) -Strong community environment: Salesforce has been able to build a corporate family unlike any company I've been a part of before. People honestly care for each other and will go out of their way to look out for past and present employees. Salesforce focuses on working as a team rather than separate individuals which develops a sense of inclusion. -Incredible parties: Salesforce certainly caters to a more extroverted, lively and connected personality by having frequent social and networking events throughout the year -$100/mth employee fitness benefit and health benefits that are largely absorbed by the company. Free yoga classes and espresso bars are also offered in some offices -Offices are generally situated in the heart of cities rather than in suburbs",-Headcount growing perhaps too quickly which could transform the community feel to a more corporate environment -Does not offer full meals (light snacks and beverages are provided) -Signals of a more corporate future ahead evidenced by a shift away from local vendors to their global competitors,62 people found this review helpful
35,Great if WLB is all you care about,"Oct 9, 2020 - Lead Member of Technical Staff",2.0,Work life balance Benefits are comparable to most big tech companies Pay is above average when you join Large market share and consistent financial performance will ensure the company stays stable a long time.,Technical culture is struggling to stay current. Change comes slow at most big companies but this is the slowest I've seen. Technical culture is very conservative. Fear of making a mistake paralyzes teams from taking action.,1 person found this review helpful
36,"Good Company, but getting too big and disorganized","Feb 24, 2021 - Lead Solution Consultant in San Francisco, CA",3.0,"Great Teammates, Fast-Paced, Good Culture, Good Customers","Disorganized, Marketing Heavy Approach to Everything, Middle Management, Lack of Promotional Track",2 people found this review helpful
37,Amazing employer,"Jan 4, 2021 - Account Executive",5.0,"Work hard, play hard culture",strong focus on targets & quota,Be the first to find this review helpful
38,good,"Apr 29, 2021 - Good Company",4.0,Overall good company with benefits,I don't have any cons,Be the first to find this review helpful
39,Great experience 1st 6 months,"Oct 26, 2020 - Customer Success Manager in Boston, MA",5.0,"Benefits, pay, volunteer opportunities, sense of community, constant learning and growing opportunities","In a virtual world now, hard to really get to know co-workers, I suspect that will change in the future though.",Be the first to find this review helpful
40,Great company!,,5.0,"Nice people, lots of work to do, grey environment","None to share, work environment was pretty pleasant",Be the first to find this review helpful
41,A sales culture with good benefits,,4.0,"Competitive salary, bonus structure, retirement, PTO, etc.",An extremely sales oriented organization,Be the first to find this review helpful
42,All hat and no cowboy,,2.0,Salesforce is Oracle with cartoons.,The company lacks integrity. Trust is a marketing term.,9 people found this review helpful
43,The hype is real,,5.0,- Rockstar teams. I've never worked with more talented colleagues. - Value driven instead of Profit driven - Benefits that truly allow you to have a work-life balance - Incredibly competitive compensation - Tons of opportunities to advance your career and develop new skills,- We rename our products a lot and innovate at warp speed. This can be difficult for staff & customers alike to keep up with. - High-power work environment that might not be right for everyone. We work very hard to consistently surpass our customer's expectations.,Be the first to find this review helpful
44,Good,,5.0,benefits are good. work life balance,tech stack. the core app is big,Be the first to find this review helpful
45,Amazing employer,,5.0,"Work hard, play hard culture",strong focus on targets & quota,Be the first to find this review helpful
46,It's Great,,5.0,Onboarding during pandemic has been outstanding. People are amazing,Pace of work can be challenging,Be the first to find this review helpful
47,A great place to work,,4.0,"Amazing talented people, a great product, and a powerhouse of a company.","Endless lower-level management churn, lots of non-standard tooling (non-transferable skills)",Be the first to find this review helpful
48,Great Company and Benefits,,4.0,"Benefits, diversity, volunteer opportunities, office space","Opportunity for advancement, management is not open to new ideas, and micromanagement",Be the first to find this review helpful
49,"Great for family benefits and Sales training, education",,4.0,"Amazing benefits, Lots of resources for training or enablement, great tech for employees, healthy work life balance","Micro management, highly challenging quota, strict diligence to Salesforce utilization, double standard of performance vs vacation time",Be the first to find this review helpful
50,Great place to work!,"Dec 22, 2020 - Manager",5.0,great work life balance at salesforce,not as competitive as other high tech companies,Be the first to find this review helpful
51,Good,"Apr 21, 2021 - Senior General Manager in Marlborough, MA",4.0,Pay is very good all around,Balance and work life is very hard,Be the first to find this review helpful
52,Outstanding Company to Work For!,"Oct 2, 2020 - Strategic Account Executive in Dallas, TX",5.0,"Great environment, for a large company, amazingly nimble to react and innovate. Smart, assertive people everywhere with a great culture. Great balance in focusing on meeting performance objectives and making the world a better place...",Some amount of bureaucracy which is to be expected in a company this large.,Be the first to find this review helpful
53,Great so far,"Dec 27, 2020 - Analytics Manager in San Francisco, CA",5.0,Good salary and a good culture,"Non-mission driven product, lots of bureaucracy",Be the first to find this review helpful
54,N/A,"Apr 22, 2021 - Security Manager in New York, NY",4.0,"Best work place, family friendly, ohana, competitive","Not applicable, Not applicable,Not applicable,",Be the first to find this review helpful
55,Solution Architect,"Apr 15, 2021 - Solution Architect in Miami, FL",4.0,"Progressive culture, ESPP, 401k, RSU",Less opportunity to move laterally to different parts of company,Be the first to find this review helpful
56,Salesforce is a great place to learn and perform,"Jun 15, 2020 - Mid Market Account Executive in San Francisco, CA",5.0,"resources, leadership, culture, perks, benefits, compensation, enablement, great offices, social organization, volunteer time off, donation match, flexible work options, structure, transparency, employee resource groups, diversity, continuing education.","Sometimes you're thrown to the wolves, you have a huge toolset but you need to take ownership of learning how to use what's given and navigate your resources.",Be the first to find this review helpful
57,Holds onto its culture,"Sep 20, 2020 - Senior Director in San Francisco, CA",5.0,"Collaborative culture, doing good in the world, continual innovation (no resting on its laurels), working very hard on keeping the culture that has made it such a great place to work, even as company grows. Never boring, always interesting. Good career growth. Competitive compensation.",Relentless pace. You really need to be OK with this.,1 person found this review helpful
58,Company who lives their values,"Oct 19, 2020 - Employee Success in San Francisco, CA",5.0,Very strong and positive culture; very smart and hardworking teams; excellent pay and benefits; places a lot of value on diversity and giving back to our communities; values well-being of employees,Heavy workload and working across global time zones can be challenging at times,Be the first to find this review helpful
59,BDR,"Apr 16, 2021 - BDR Representative",4.0,a lot of benefits and a solid starting salary,can be a very stressful environment,Be the first to find this review helpful
60,Salesforce Account Management,,4.0,"Great enablement, marketing, and technical support",Positions change often - not a great deal of stability,Be the first to find this review helpful
61,Great values and culture but bureaucratic,,4.0,"Values, balance, culture, inclusivity, challenge",It’s become a massive companie with red tape and bureaucracy,Be the first to find this review helpful
62,Good for early on in your career,,3.0,Good Benefits and helpful coworkers,Limited opportunity and too politically correct,Be the first to find this review helpful
63,Solid Company,,5.0,"Many - culture, leadership, product, customer base",None that I can think of.,Be the first to find this review helpful
64,Sales,,5.0,"Sales, Sales, Sales, Sales, Sales","None, None, None, None, None",Be the first to find this review helpful
65,Great company,,5.0,Everything about the company is great!,It's huge! - not really a con,Be the first to find this review helpful
66,Solid place to work,,5.0,"Competitive salaries, flexible work life balance, company takes care of employees","Large company, changes often, can have beurocracy",Be the first to find this review helpful
67,Takes care of employees,,5.0,Good employee support during COVID times,Things move slow. Very corporate feeling,Be the first to find this review helpful
68,Great so far,,5.0,Good salary and a good culture,"Non-mission driven product, lots of bureaucracy",Be the first to find this review helpful
69,"Great company, good management",,4.0,"Good benefits, great company culture Role is a grind at times, like any sales role but they do a good job of creating a good work life balance",If you are interested in pursuing a career path other than sales it is difficult to make a lateral change from SDR Very compet,Be the first to find this review helpful
70,Great teammates,"Jan 10, 2021 - Lead Quality Assurance Engineer in Indianapolis, IN",4.0,Best benefits in town Highest pay in town,Hybrid engineering shift was a waste,Be the first to find this review helpful
71,So fortunate to be a part of this company's mission,"Dec 26, 2020 - Strategic Account Manager in Arlington, VA",5.0,"Strong culture, tightly aligned to values Transparent leadership Products work as advertised Company cares greatly about customer-derived value Fun, inspiring place to work",Got big real fast... still fighting to maintain start-up/growth mentality,Be the first to find this review helpful
72,Great company,"Jan 9, 2021 - Senior Database Engineer in San Francisco, CA",4.0,"flexible, open, learn new skills","too big, internal politics, slow growth",Be the first to find this review helpful
73,"Market-driven company, lots of change","Jan 6, 2021 - Principal Researcher in San Francisco, CA",4.0,Good work-life balance; growth opportunities for those willing to do the work,"Many are coasting, lots of ""established"" egos to deal with, easy to get stuck",1 person found this review helpful
74,Loving Salesforce Ohana,"Dec 24, 2020 - SRE/Systems Engineer in San Francisco, CA",5.0,"Wonderful Culture and great products Very smart and driven people at Mulesoft Managers/Leadership are acceptive and inclusive to diversity in ideas and people Strong Team spirit, helping each other to succeed and win as a team Flexible remote work option",Will update when I know,Be the first to find this review helpful
75,Solid Company,"Jan 7, 2021 - Manager in Chicago, IL",4.0,"Great benefits, progressive culture, leader in the industry","Too large, lots of red tape",Be the first to find this review helpful
76,"Solid Company, growing fast despite large size","Jan 7, 2021 - Senior Analyst, Compensation in San Francisco, CA",4.0,"great benefits, great individuals, lots of team activities",internal upward mobility is increasingly difficult as the company is growing,Be the first to find this review helpful
77,"Amazing, challenging and rewarding","Dec 23, 2020 - Associate Solution Engineer in Chicago, IL",5.0,"Great teams and management, office culture, developmental programs","Very demanding work, need more exposure to other teams",Be the first to find this review helpful
78,Fantastic place to work!,"Dec 23, 2020 - Director in Chicago, IL",5.0,Proud of the values and the product. Feel very supported through career growth.,"Salesforce has grown considerably and this can change a culture, but it's adapted successfully to it's size.",Be the first to find this review helpful
79,There's not a better company to work for,"Dec 23, 2020 - Business Development Associate in Denver, CO",5.0,"- Great management: extremely supportive, invest time and effort into your growth - Great coworkers: everyone's fun, young, competitive, eager-to-learn, overall great work environment - Great career trajectory - if you perform well, there's endless opportunity to grow and network within the company",- I can't think of any,Be the first to find this review helpful
80,Field Service,"Dec 22, 2020 - Field Service Account Executive in Boise, ID",5.0,Field Service Account Executive Salesforce,ERP finance back office software,Be the first to find this review helpful
81,Awesome,"Dec 22, 2020 - Software Engineer in San Francisco, CA",5.0,Culture and benefits and work,"Pay raise, stock, promotion at work",Be the first to find this review helpful
82,Solid,"Apr 15, 2021 - Anonymous Employee",4.0,"Stable, growing, dow Jones, competitive","Large, slow, traditional, typical, predictable",Be the first to find this review helpful
83,Best company in Indy,"Nov 11, 2020 - Sales Operations Contract Specialist in Indianapolis, IN",5.0,"Whatever great stuff you’ve heard about it, it’s really that great to work here.","Fast paced, can be high pressure, hard to “unplug” even though it’s highly encouraged.",Be the first to find this review helpful
84,You create your own path,"Mar 19, 2021 - Senior Director in San Francisco, CA",4.0,"Opportunity exists, you might need to be persistent","Some issues seem to persist unnecessarily, intent is there, execution sometimes will miss",Be the first to find this review helpful
85,Great place to work,"Nov 4, 2020 - Director of Engineering in Naperville, IL",5.0,- Interesting and challenging work. - Gives back to community and gives time off to do this work. - Matching donation for employee donations to qualified 5013c.,None that I can think of.,Be the first to find this review helpful
86,Innovative,"Dec 2, 2020 - Account Executive in Seattle, WA",5.0,Thought leaders. Account focused and product specific sales.,Large company does not always have the employees' best interest in mind.,Be the first to find this review helpful
87,"As advertised, a great place to work","Sep 21, 2020 - Senior Solutions Engineer/Consultant in New York, NY",5.0,"Consistent vision that resonates, and is well articulated","As with any large organizations, a lot of meetings but with COVID and lack of on-site gathering, it is the best any group can do",Be the first to find this review helpful
88,Amazing place to work!,"Nov 23, 2020 - Senior Account Executive",5.0,The people are truly amazing,performance based culture so if thats not your thing for sales this is not your place!,Be the first to find this review helpful
89,"Great for family benefits and Sales training, education","Jan 18, 2021 - Account Executive",4.0,"Amazing benefits, Lots of resources for training or enablement, great tech for employees, healthy work life balance","Micro management, highly challenging quota, strict diligence to Salesforce utilization, double standard of performance vs vacation time",Be the first to find this review helpful
90,"Values employees, giving back, customer success","Mar 4, 2020 - Enterprise Account Executive in Indianapolis, IN",5.0,"A real culture here. While I don't go along with everything, I appreciate that Salesforce is really concerned about the welfare of its employees. Good pay. Lots of benefits. A real commitment to promoting volunteerism. There are a lot of smart, dedicated people working to help the customers succeed.","Pressure of getting up to speed and performing starts as a soft buzz in the background that gets louder as you go. There is A LOT to learn - it's a big organization with particular ways of doing things. Also, there are almost too many channels of communication. So, all of this combined can be somewhat overwhelming at times.",2 people found this review helpful
91,Fantastic Company Focused on Doing Good,"Jul 28, 2020 - Lead Solution Engineer in Nashville, TN",5.0,"They care about their employees, the communities they live and work, and overall making a positive impact in our world. Their innovation and the desire to work together to meet customer's needs is very exciting.","Started during 1 month prior to Covid, which has impacted my ability to get face to face with customers and colleagues. Makes it more challenging to connect on a personal level.",Be the first to find this review helpful
92,Great place to work!,"Oct 24, 2020 - Associate Manager in San Francisco, CA",5.0,"Great work-life balance. Great benefits, competitive compensation.",Company is so large that it is easy to get lost in the shuffle and to get meaningful work across the finish line.,1 person found this review helpful
93,Working conditions,"Mar 21, 2021 - Vice President",3.0,"Fast paced, growing company. Clear set goals.","struggle to make decisions, change directions too frequently, do not take care of basic issues.",Be the first to find this review helpful
94,Very good company,"Apr 4, 2021 - Systems Engineer in San Francisco, CA",4.0,Employees are treated very well.,"Very large corporation, with all that implies",Be the first to find this review helpful
95,Great white it lasted,"Feb 28, 2021 - Principal Architect in San Francisco, CA",4.0,Good colleagues. Convenient location. Challenging problems.,Decided they could hire two productive engineers for the price of one senior systems researcher,Be the first to find this review helpful
96,Best Place to Work,"Mar 25, 2021 - Senior Analyst, Learning Design in Atlanta, GA",4.0,"Work life balance, equality, opportunity for growth",Constant change - which could be a good thing,Be the first to find this review helpful
97,Still a great company,"Mar 5, 2021 - Account Executive",4.0,"Best in class product, they hire great people, good benefits, customer-centric.",Still figuring out how to deliver a bottom-up sales motion along-side the top down sales motion.,Be the first to find this review helpful
98,Great Place to Work - Questionable Layoff Period,"Oct 30, 2020 - Technical Product Marketing Manager in San Francisco, CA",3.0,"Giving back culture, volunteering, matching, team was fun","Layoffs were done terribly. Terrible communication and rationale, seemed very much rushed for no reason whatsoever. Executive rationale was abysmal and affected employees were shown the door and not treated with dignity or respect",6 people found this review helpful
99,Best Company,"Dec 9, 2020 - Technical Engineer in San Francisco, CA",5.0,Best Benefits like health care and Bonus,There are no cons for salesforce,Be the first to find this review helpful
100,Fantastic Place To Work,"Dec 10, 2020 - Anonymous Employee",5.0,"This is a great place to work if you are interested in growing your career in a high growth, sales driven organization, that strives to put their customers and employees first.",None that I can think of,Be the first to find this review helpful
101,Work at Salesforce,"Dec 24, 2020 - Senior Success Engineer in Atlanta, GA",4.0,"Good work life balance , good hike , good benefits","Promotions only by pleasing manager, change of teams are lateral moves so no pay change or grade change",Be the first to find this review helpful
102,10 years+ and loving it!,"Dec 9, 2020 - Director in Atlanta, GA",5.0,"The people are sharp, intelligent and care for one another. The product helps businesses of all shapes and sizes. The company takes care of its people and the career opportunities have been excellent.",The business is demanding and moves quickly.,Be the first to find this review helpful
103,Great place to work,"Dec 9, 2020 - Customer Success Manager",5.0,Support through covid has been great,none to share right now,Be the first to find this review helpful
104,Good company,"Dec 9, 2020 - Senior Success Specialist",5.0,"Benefits, Work/ life balance, pay",Constant changes in processes and management,Be the first to find this review helpful
105,Great company,"Dec 20, 2020 - Account Executive in New York, NY",4.0,Great products and clear company vision,Poor middle management and too much favoritism,1 person found this review helpful
106,Living the life of Ohana,"Dec 8, 2020 - Senior Account Executive in Reston, VA",5.0,Great environment to work in and truly interested in our customer's success!,I should have come to work here 5-10 years ago,Be the first to find this review helpful
107,Great company,"Dec 7, 2020 - Corporate Development",5.0,"Amazing culture and benefits, management",Nothing to comment here for this section,Be the first to find this review helpful
108,Great Company,"Dec 1, 2020 - Senior Customer Success Manager in Chicago, IL",5.0,Smart People Interesting Work Always something new,Sometimes too much change to be able to fully absorb,Be the first to find this review helpful
109,Great place to work,"Nov 25, 2020 - Senior Director in San Francisco, CA",5.0,"Great remote work culture, work hard play hard",Have to keep up with changes and pace.,Be the first to find this review helpful
110,BDR review,"Oct 9, 2020 - Business Development Representative in San Francisco, CA",5.0,-access to talented and experienced high level AE's and RVP's -helpful team environment -fun incorporated as much as possible,"-very intense sales work environment -quotas very challenging to reach for certain sales territories, also greatly depends on AE alignment",Be the first to find this review helpful
111,Intense sales culture,"Apr 2, 2021 - Account Development Executive in New York, NY",3.0,"benefits are great, many perks","Intense sales culture, must work hard",Be the first to find this review helpful
112,"Great pay, Koolaid culture","Feb 17, 2021 - Accounts Payable Manager in Seattle, WA",4.0,"Great pay, benefits, and unlimited PTO","Work culture is siloed, although senior leadership is great the CEO leaves a lot to be desired, at times it feels like a ""drink the Koolaid"" culture",Be the first to find this review helpful
113,NA,"Dec 4, 2020 - Account Executive",5.0,Great company to work for.,None that I have come across at this time.,Be the first to find this review helpful
114,"Great Company, People, and Perks","Dec 2, 2020 - Analyst in San Francisco, CA",5.0,"culture, people, work, direction, customers",very fast pace not for everyone,Be the first to find this review helpful
115,Salesforce makes me a better person,"Nov 16, 2020 - Business Operations Manager",5.0,They lead by example and inspire me to always do my best,Very demanding role but worth it,Be the first to find this review helpful
116,"Great company, better culture","Dec 3, 2020 - Associate Analyst in Indianapolis, IN",5.0,"work life balance, culture, innovation","growing super fast, lower industry pay",Be the first to find this review helpful
117,Phenomenal company,"Dec 2, 2020 - Sales in Birmingham, AL",5.0,"Best products, best support and constantly evolving portfolio.","Salesforce is a high pressure work environment. If you can handle the pace and stress, you’ll thrive",Be the first to find this review helpful
118,Benioff is one heck of a guy,"Dec 1, 2020 - Program Manager",5.0,Understand why it's considered a top place to work,Constantly changing priorities means a lot of unfinished business,Be the first to find this review helpful
119,Great,"Dec 1, 2020 - Account Executive in Austin, TX",5.0,Great professional leadership integrated well paying,Rigid rigor app for it,Be the first to find this review helpful
120,Great Place to Work,"Dec 1, 2020 - Account Executive in San Francisco, CA",5.0,Great sales training for Account Executives,long hours for sales reps,Be the first to find this review helpful
121,Great Culture,"Dec 1, 2020 - Senior Engineering Manager",5.0,Salesforce values work life balance and as long as your role is useful to the good of the company then it will take care of you.,Stock refreshes aren't as significant as others,Be the first to find this review helpful
122,"In the end this place isn't different, it sucks","Dec 7, 2020 - Senior Manager, Revenue Operations",2.0,"friendly, helpful, try to be nice and treat you well",11hr days are the norm. Unlimited PTO equals your boss's boss being mad people are on PTO because we are so busy. I miss earning PTO so that I could at least take a vacation. If you aren't part of the Headquarters crew in SF then you are an other and they will make you feel that every day as your lunch is forgotten and you have to take a break from work to help put your kids to sleep.,7 people found this review helpful
123,Good Benefits but a lot of politics,"Dec 13, 2020 - Project Manager",3.0,Great benefits - 6 month maternity leave,"Politics, hard to get promoted",1 person found this review helpful
124,this is a great company to work for,"Nov 18, 2020 - Engineering Program Manager in San Francisco, CA",5.0,good work culture and work ethics,elevated job titles but not the salaries,Be the first to find this review helpful
125,Best Company to Work For,"May 15, 2020 - Senior Executive Assistant in New York, NY",5.0,"Salesforce is a genuinely value-driven company that operates with transparency, a heart of innovation and humanity. Someone with a growth mindset and excitement to learn will do well here. Believe the hype!","There is an awful lot to learn when you start, and the organization can seem a bit duplicative and takes a bit of time to sort out, but by six months in, it starts to make sense. (This isn't a con, really, just advice for newbies.)",5 people found this review helpful
126,Good company to work for,"Mar 25, 2021 - Software Engineer",3.0,Has work from home flexibility,Not good in giving stock options,Be the first to find this review helpful
127,Culture & People,"Nov 23, 2020 - Senior Recruiter",5.0,Great culture. Talented people. Wonderful technology!,"Has become a large company. More rigor, more process.",Be the first to find this review helpful
128,Fantastic Culture,"May 9, 2021 - Core Account Leader in Seattle, WA",1.0,Great benefits. The company “walks the walk” regarding core values. Employees feel valued.,Not many. Most would be nit-picking.,1 person found this review helpful
129,Great place to work!,"Mar 2, 2021 - Sales Development Representative (SDR) in New York, NY",4.0,"Great benefits, welcoming work environment, snacks, and food always available in the office","tough and aggressive quotas, a lot of politics in management",Be the first to find this review helpful
130,Great marketing leading cloud solution provider,"Nov 24, 2020 - Account Executive in Minneapolis, MN",5.0,Market leader CRM with expansive platform,Competitive with other major vendors,Be the first to find this review helpful
131,"Great company, good management","Jan 10, 2021 - Sales Development Representative in Chicago, IL",4.0,"Good benefits, great company culture Role is a grind at times, like any sales role but they do a good job of creating a good work life balance",If you are interested in pursuing a career path other than sales it is difficult to make a lateral change from SDR Very compet,Be the first to find this review helpful
132,Amazing company just find the right team!,"Feb 13, 2021 - Senior Product Designer in New York, NY",4.0,Salesforce puts its people first and really prioritizes the needs of its employees.,It was incredibly difficult to understand expectations for promotion and went through several reorganizations and managers.,Be the first to find this review helpful
