,title,author_info,rating,pros,cons,helpful
10,So-so experience but good for the resume,,3.0,Interesting technology with contemporary products fast paced with lots of work to do philanthropic with opportunities to volunteer,treat new comers with contempt there is no real management support due to fast pace tedious work in a Machiavellian environment,1 person found this review helpful
11,awesome place to work,,5.0,one of the best enterprise company i have worked for in my last 12 years of experience.,too many pros to report.,Be the first to find this review helpful
12,Great place to work (but slowly losing its shine),,4.0,"Great place to work, allows one to be as aggressive or easy going as one wants rewarding hard work and results. Gives folks the opportunity to easily change groups and try new areas of the cloud stack.",Some of the older employees have a great sense of entitlement and huge egos and treat newer folks unfailrly. Some groups go nuts following the internal agile development methodology actually ending up being less effective. Too many layers of management creeping in as the company grows leading to excessive bureaucracy and politics.,1 person found this review helpful
13,Excellent job environment with great coworkers,,5.0,"Great pay, flexible work environment and friendly coworkers. Furthermore, they are very flexible with work-from-home arrangements. And the products rock.","Almost too fast-paced for their own good. Due to complexity and rapid release schedule of new features, software is difficult to support.",Be the first to find this review helpful
14,Fast paced culture with lots of opportunities for big ideas to flourish,,4.0,Strong growth and fun culture.,Not much room for upward mobility,Be the first to find this review helpful
15,"Laid back workplace, friendly people, free meals, free snacks and drinks",,5.0,"The people at Salesforce are all very friendly. My coworkers were always eager to help me, as I was for them.","None that I can think of, other then some days being a bit slow due to finishing the day's work early.",Be the first to find this review helpful
16,Fantastic Place to Work!,,5.0,"After five months at Salesforce, here are my pros: - Some of the smartest people I've worked with - Great benefits - Fair compensation - Incredible creativity, innovation, and vision - Happy and loyal customers - Beautiful employees - San Francisco HQ","And after five months at Salesforce, here are a few cons: - Long work days (and nights) - It's not uncommon for me to work early in the morning until late into the night. I do some sort of work most weekends too. - Political - But most places I've worked have politics.",2 people found this review helpful
17,"Excellent, place I want to be",,1.0,"Smart people, great teams to work with","Long hours, intense, but in a good way",Be the first to find this review helpful
18,growing pains,,4.0,fun work place fast paced game changing technology,growing pains - small start up corporate culture often clashes with big company growth,1 person found this review helpful
19,Very demanding and rewarding,,5.0,Strongest vision of any enterprise software company out there. Team is it in to win and continue fast growth path. Willing to take risks. Very talented teams.,Very demanding. Be prepared to work hard and sometimes long hours. A lot of Management reviews and presentations.,Be the first to find this review helpful
20,Couldn't be happier,,5.0,"The people are smart, genuinely happy, get their work done and do it well. I'd do anything to help my teammates and my manager out, and know they'd do the same for me. People are respectful, fair, honest. Jerks are just not allowed. It's like a very healthy body -- if a bad seed sneaks in, a bunch of healthy cells surround it and gently show it how to behave. Pay is great, product is taking off, Benioff leads by example -- he started this company and he's still here. He's passionate about what we do, and gives credit to his team(s) for making his vision(s) come to fruition. Couldn't be happier.","None really. It is a large organization, and it's doubling/tripling in size. Being in such high growth mode, it can sometimes be challenging to on-board people quickly (get their laptops up and working, access to systems, etc sometimes takes a bit).",1 person found this review helpful
21,On a rocket ride.,,5.0,"Great products, e.g., Chatter - and more on the way. Opportunity Open Market. 1:1:1. Great location. Improving focus on people and job sat. Never ending technological innovation. We eat our own dog food daily. Focus on the customer. Most people are in SF (but that's changing rapidly).","Recruiting, finance, and other organizational infrastructure is not keeping pace with growth. Tension between freedom and control of product development (freedom is winning). Non-traditional scrum organization makes it difficult to level practices across Technology. People don't get the depth (and increasing breadth) of the technology because of the name salesforce.com.",Be the first to find this review helpful
22,Exhilirating,,4.0,"great innovations, industry leader in saas, paas, social enterprise","loads of work, burnt employees",1 person found this review helpful
23,Not what it used to be,,2.0,"Good technology, thought leaders. great location, good parties, nice expense policies.","This place grew to fast too soon and tripled the # of employees in as many years. Coming from a big4 consulting background I was excited when I first joined. Only to find a hige divide between the techies(Platform) and the traditional(CRM) types. Internally they are afraid of each other and it is somewhat cannibalistic. Techies will find the CRM types are outdated, don't hava a clue and find it hard to adapt to the pure cloud vision. This place is good to get on your resume. Learn there technologies and hit the independent road if you want to make some real money in this over-hyped cloud/Saas market. Management is clueless and career development by a mentor is a joke as many legacy people are from the CRM space just trying not to get fired so they can hold on to their stock options. Their best employees go independent to tap the market while it is still hot. The spineless remain. Oh, did I mention the politics?",9 people found this review helpful
24,Best place to work,,5.0,most innovative company and love to work at salesforce.com. If you are dedicated to work this is the place for you along with competitive work environment,some times long hours and dead line driven,Be the first to find this review helpful
25,Not Enough True People Managers/Leaders,,3.0,- Innovative - Smart talent - Collaborative,- 24/7 - changing priorities - little empowerment,1 person found this review helpful
26,Great benefits and technology but very political,,2.0,"Great benefits, nice parties, and going to Dreamforce. A few people are incredibly smart, while you have a few that just act like they know what they are doing, but know how to play the game. Most management are just people managers who know how to talk the talk, and don't' care about the employees but more their growth within the company.","No work life balance even though they talk about it a lot. You'll be attending meeting at least 80% of your day. Actual work is usually done after the normal work day. If you enjoy being political, you will love this place. It's a huge company so it's not a fun ""start up"" type of place. They have camera's in the offices supposedly for ""security"".",1 person found this review helpful
27,Great people around to work with,,4.0,1. Great people to work with 2.great compensation for it's employees,1. Very aggressive most of the time. Rarely have a free day unless I am on PTO or at a team activity.,Be the first to find this review helpful
28,Positive experience overall.,,5.0,"Salesforce has great benefits, social responsibility, and is an excellent work location, and a very hot field. Salaries are competitive.",Working in such a large company means there are many projects with objectives that are hard to understand.,Be the first to find this review helpful
29,I have worked at Salesforce.com and at this point I didn't realize how long career advancement in sales was.,,3.0,"Salesforce.com is a great company to have on your resume, great benefits, have very good account executives with a lot of experience to learn from.","Salesforce.com's career advancement is very long, competitive creating a lot strife in the office. Also, since it is very competitive, working at Salesforce.com is not fun at all.",1 person found this review helpful
30,"Love the company, management needs work","Jul 21, 2011 - in San Francisco, CA",4.0,"Innovative products Successful Smart coworkers Dedication to giving back to the community Plentiful snacks Location, location, location Good pay Bonuses High quality buildings and work environment","Management not always well trained, and are compensated based on their own execution vs. their abilities as a manager. Politics Lack of communication within departments",2 people found this review helpful
31,Great place to work,"Jun 20, 2011 - Account Executive in San Francisco, CA",5.0,"Having come from more dysfunctional software companies, I can appreciate the level of effort and thought salesforce puts into successfully scaling the company while retaining the small(ish) company vibe. I've been continually impressed over my few years here.","As one of 1,000 AE's, my territory hasn't gotten larger over the years, but I'm still able to make my numbers. It has become more competitive and account ownership between various segments has been increasingly political.",Be the first to find this review helpful
32,"If you're looking for a place to shine, and you're willing to work - there is lots of opportunity.","Jun 22, 2011 - in San Francisco, CA",5.0,Lots of excitement and opportunity. Big projects in the pipeline and pride that we're changing the industry.,Some politics. You have to have big wins in order to gain credibility. Small advancements often go completely unnoticed.,Be the first to find this review helpful
33,Out of the frying pan....,"Jun 10, 2011 - Operations Manager",3.0,"Compensation is well above the industry average; not only are salaries generally higher, additional compensation, such a stock grant and options, performance bonuses and retention bonuses further increase compensation. The stock has increased 5 fold in the past two years.","The company is not well organized and goes through reorganizations and direction changes frequently. Infrastructure is fragile, and management tends to throw people at issues to solve problems for the moment. Compensation is high because internal competition, long hours and management self-preservation make the company a difficult and trying place to work.",2 people found this review helpful
34,Great Company with great people,"Apr 28, 2011 - Strategic Sourcing in San Francisco, CA",5.0,"Growing company with lots of opportunity for employee growth. I got to work with smart, motivated people in a cutting edge industry. The foundation is great, and the importance of CSR is really felt throughout the company.",not a whole lot here.,Be the first to find this review helpful
35,Great company great experience,"May 22, 2011 - Enterprise Business Representative in San Francisco, CA",5.0,"Great leadership, great experience, great learning environment.",Growing time to promotion/desired career path.,Be the first to find this review helpful
36,Great company to work at and management is good at helping you to advance your career,"May 12, 2011 - Senior Member of Technical Staff, QA in San Francisco, CA",4.0,"This is the best software companies that I've worked for during my career as a software QA. I like the fact that everyone is very open to suggestions and ideas, management is willing to listen to you and help you advance your careers, and promotions do happen often as well as bonuses. They have great benefits and they are willing to offer you commute benefits to cut down your commute costs. I think this company treats their employees really well. QA are especially very well respected within the R&D unlike other software companies where QA doesn't have much of a say in big decisions. QA gets to be involved with the design early on, gets to automate and improve your technical skills. Also they allow you the flexibility to switch teams if you'd like to work on different teams.",Their R&D is mainly in San Francisco so the commute can be a pain if you commute from the South Bay.,Be the first to find this review helpful
37,Drink the Kool-Aid,"Mar 22, 2011 - in San Francisco, CA",3.0,"Great office, lots of amenities. Perks like gym memberships and the ability to work from home.",Insane workloads and expectations by management. Overtime is essentially required in order to meet quotas. Management makes a lot of lip service about work/life balance but it doesn't exist. Middle-management are all yes men who drink the company Kool-Aid and never listen to employee feedback. Management is usually head down into reports rather than actually working with their employees.,14 people found this review helpful
38,The only opportunity of it's kind in Spokane,"Mar 23, 2011 - in Spokane, WA",5.0,Part of a 2 billion dollar company in Salesforce. Great benefits and overall compensation. Lots of career advancement opportunities Overall great place to work,Base salaries are a bit low,Be the first to find this review helpful
39,Best company I have ever worked for.,"Apr 15, 2011 - Account Executive in San Francisco, CA",5.0,Constant innovation and thoughtful approach to corporate culture. Salesforce.com has built their company with the best and brightest employees in the industry.,Growth creates a culture and organization filled with constant change.There is general environment where you aren't allowed flexibility to work from home leading to feelings that their is a lack of trust between the employee and manager to act professionally.,Be the first to find this review helpful
40,great place to work...if you're fresh out of college and don't know any better,,1.0,nice location in San Francisco (accessible via all forms of public transportation),"The Support Organization is led by less-than-capable management, starting from the very top. Management styles here rely on scare tactics to try and keep you producing at 120%. Too many managers doing nothing but ""managing""; too few people doing the ""real"" work. Too much hype, too little substance. Absolutely no work-life balance.",17 people found this review helpful
41,Good opportunity if your whole world revolves around the company.,,1.0,"Good salary, great benefits. Great place to learn about the SaaS industry.",Micromanagement style gets old really fast.,14 people found this review helpful
42,"Salesforce offers a productive environment, a great location, and great benefits",,5.0,"Salesforce is a great place to work. I feel very productive as an engineer, management is very supportive, and the location and benefits are great.","Occasionally guidance from senior management for my team has been somewhat muddled, but overall there are very few downsides in working at Salesforce.",Be the first to find this review helpful
43,Amazing Experience! Wonderful company.,,5.0,"-High expectations drive you to perform well. -Everyone is nice, friendly, smart, and very helpful. -Wonderful emphasis on work/life balance -Management allows you to do your job without much interference and is very flexible with your personal needs -Focus on a ""do what needs to be done"" attitude, rather than focusing heavily on particularistic rules -Great benefits -Strong focus on employees' well-being.",-Company is starting to get so big that the entrepreneurial atmosphere it had is disappearing -Promotion rates are becoming slower,Be the first to find this review helpful
44,great place to work,,4.0,Overall great place to work. Stressful and long hours but exposure to great talent and opportunities,long hours and stressful environment,Be the first to find this review helpful
45,Best place I've worked,,5.0,"Great culture, great executive leadership. As with most growing companies, this is an exciting place to work with a lot of opportunities.","On the verge of becoming a larger company. As such, trying to balance encouraging entrepreneurship with requirements of scaling as a large enterprise. A lot of snap decisions are made in terms of business goals, metrics and expectations without discussion of a larger roadmap on the departmental level or larger business context.",Be the first to find this review helpful
46,"Maybe not for everyone, but amazing for me",,5.0,I love the company as a place to work and have had a lot of jobs here. The product is amazing and gets better every day (literally). Customers (in general) love the product and the brand. Visionary leadership literally re-defining the industry. A clear process for defining and communicating strategy and priorities. Breakthrough internal collaboration using Chatter.,The work is hard. Processes and systems are not as mature as most 5000 person companies. There is a lot of HQ centric thinking. I would (ad do) trade the positives for these issues any day.,Be the first to find this review helpful
47,Salesforce.com,,5.0,"Industry Leader that is looking to make a big difference in the future. Salesforce offers the complete suite for employment; great pay, great benefits, and great company culture.","The company needs to centralize their focus on competitors, it appears at times we are spreading the resources too thin by trying to invite all takers.",Be the first to find this review helpful
48,Its good,,4.0,GOOD money and good benefits,Lots of cold calling and tele marketing,Be the first to find this review helpful
49,The right company at the right time,,5.0,Incredible energy and excitement Amazing products and technology Excellent senior management You get a lot of responsibility Great location and perks Smart people,Sales driven culture can be a money-chasing grind Lean staffing leads to overwork and burnout Performance management isn't good Constant changes lead to confusion and inefficiency,2 people found this review helpful
50,Well deserving of the #43 spot on Fortune's 100 best places to work list,,4.0,Pay is great. Company is growing. Other compensation is great and includes - Stock incentives - Well stocked kitchens with drinks and snacks - Paid days to volunteer in the community - Strong commitment to the environment - Yearly bonuses Management recognizes and acknowledges contributions,With such fast growth teams can get out of touch with each other and priorities can shift so work you've spend a lot of time and energy on can quickly go by the wayside.,1 person found this review helpful
51,The world's biggest startup. Both great and challenging!,,4.0,"Great company with great working environment. Smart people, great product, solid leadership. Supports time off for community service. Lots of room for growth. V2MOM process brings good alignment across company.","Lack of process, planning is poor in some areas. Some people in management believe that we are still a startup, which can be limiting. Staffing is lean and staff are very, very busy!",2 people found this review helpful
52,My best job ever!,,4.0,"Fast paced. You learn a lot. I did, and will never regret the time I spent there. Note that you will not survive at the company long term unless you're willing to play their political games.",Since my time when the company was smaller and the culture was still fine I've heard that things have changed to the worse. This is somewhat natural given it's current size.,Be the first to find this review helpful
53,Would not recommend,,2.0,The company is expanding and extremely successful in its products and sales. Most people seem proud to work there as everyone wants to be associated with a big brand and a winner and salesforce delivers.,The culture of every man for himself is pervasive - there is a sense of fear among employees.,4 people found this review helpful
54,"If you are experienced, don't go to SFDC",,2.0,Awesome product suite Very few instances of service failure Ability to find prospects Visionary status on Gartner reports Weak Competition,Overhired too many salespeople average attainment less than 40% Management feels thats appropriate 7 or 8 Salesreps per Sales engineer Micromanagement on lack of long term focus Extreme pettyness and incompetence,6 people found this review helpful
55,Really like the company - fast paced and dynamic but experience could vary across departments,,4.0,Technical growth is encouraged and supported Top management (CEO) has clear vision and direction Generally a fun place to work with good people,Middle management needs improvement Internal career growth has not be good - I see a lot of hiring of middle management from outside instead of growing internal people Priority changes frequently at the lower level even with a clear big picture at the top Lots of political land mines to navigate Work life balance is given lip service but must be defended by the individual (probably related to poor middle management),1 person found this review helpful
56,Great product but not a great place for consultants,,4.0,Great product Great people Experienced Managers Great overall package/incentives,Factory feel to services No stock options to PS No effort on work/life balance No room for growth,Be the first to find this review helpful
57,great experience,,4.0,learned so much working with smart and bright people benefits and compensation various opportunities that are available great product working for a CEO that is committed and passionate about what the company is building,"politics the highs are great, but the lows are very low it's an you're in or you're out culture getting large management not engaged in growing careers",Be the first to find this review helpful
58,I love salesforce,,5.0,"The work-culture, the benefits, the people!",cant think of any reason,Be the first to find this review helpful
59,salesforce.com,,4.0,-Best and brightest -Decent benefts package,"-Entitlement feeling among the very young sales staff is a joke -Everyone want to be promoted to Director but doesn't want to do the work. They see others in Director roles ""delegating"" work to other. -No option for part-time work for new parents if you are an exempt employee. -OBSESSED with ""Best Place to work"" list. Everything seems to have an underlying motive, not genuine",3 people found this review helpful
60,Great company,"Jun 30, 2015 - QA Tester in San Francisco, CA",3.0,Loved every minute of it!,Very stressful! I had to forgo my work life balance totally!,Be the first to find this review helpful
61,Sr. Strategic Account Manager,"Aug 17, 2015 - Senior Strategic Account Manager in San Francisco, CA",3.0,"Innovative, Customer centric, Aggressive sales, good incentives",Lack of career planning Oracle hires,1 person found this review helpful
62,Regional Vice President,"Nov 9, 2015 - Anonymous Employee",4.0,The energy and innovation is unparalleled in industry.,"Everyone, including SVPs, are micro-managed at Salesforce.",Be the first to find this review helpful
63,Intern,"Dec 23, 2015 -",4.0,"Awesome people, awesome mission, and great opportunities",It is extremely difficult to get in,Be the first to find this review helpful
64,"sales, customer service, collections","Feb 23, 2016 - Anonymous Employee in Salt Lake City, UT",3.0,helping other better their lives,dealing with rude people sometimes,1 person found this review helpful
65,Vice President,"Jul 18, 2016 - Vice President Sales in San Francisco, CA",4.0,"Great company culture, lucrative, talented and driven people",Lack of work/life balance in the sales organization,Be the first to find this review helpful
66,Senior Manager Human Resources,"Oct 13, 2016 -",4.0,"autonomy, salary, benefits, culture, ceo all pros",poor mid level managers and management training,Be the first to find this review helpful
67,SF Feedback,"Apr 12, 2017 - Lead Member of Technical Staff in San Francisco, CA",4.0,- Great culture - Innovative projects,- Priorities change - It is loosing its agile culture,Be the first to find this review helpful
68,GPW,"Apr 21, 2017 - Anonymous Employee",4.0,"Dynamic environment, great people and products, caring company",Work/Life balance can be tough,1 person found this review helpful
69,Great company to work for,"Jun 5, 2017 - Account EX in San Francisco, CA",4.0,Smart people fast paced environment Overall - Good culture,Feel like just a number,Be the first to find this review helpful
70,Fun place to work as a software developer,"Apr 17, 2010 - Senior Member of the Technical Staff in San Francisco, CA",4.0,"- Competitive compensation and benefits - Large codebase with opportunities to improve just about anything - Innovation and experimentation is actively encouraged - Helping customers with their Force.com questions at the annual Dreamforce conference is a highlight - Direct and frank interaction with middle management about company gossip (at other jobs, middle management wrapped everything up in BS) - Managers deal with the politics so that you mostly don't have to - The annual holiday party is awesome","- Company is getting large, though it's also an opportunity to become a respected subject matter expert in multiple areas and collaborate with other smart developers - No LGBT group, for those who know what that is, though there are a moderate number of like-minded individuals working for the company",4 people found this review helpful
71,Great experience and place to work.,"Apr 21, 2010 - Sales Intern in San Francisco, CA",4.0,Everyone at salesforce is supportive and always offering a helping hand. Culture is great at the lower sales levels. Incentives are wonderful.,"Politics. Its the downside of the company. Middle management is all about self advancement. They pretend to care and listen to the employees, but don't really.",Be the first to find this review helpful
72,Great place to work,"Apr 19, 2010 - in San Francisco, CA",4.0,"Great compensation, cutting edge SaaS technology, brilliant CEO, deep pockets",monthly quota tends to be a grind.,Be the first to find this review helpful
73,Great overall company strategy and poor internal organizational direction,"Apr 9, 2010 - Customer Facing Field Employee in Charlotte, NC",2.0,"Overall company strategy, product direction and space in the SaaS market.","Clear disorganization in middle management, lack of clear strategic direction for field organizations, lack of respect for employee work/life balance and lack of strong leadership at the mid-level",3 people found this review helpful
74,Too many politics!!!,"Apr 8, 2010 - in San Francisco, CA",2.0,"Great product, great compensation and great resume builder...","...once the ""money factor"" wears off, it becomes a political grind versus being a motivated culture based on acheivement.",Be the first to find this review helpful
75,great place to work,"Mar 30, 2010 - in Scottsdale, AZ",4.0,"-The people in R&D are smart, great to work with, and don't take themselves too seriously -Compensation is very competitive -You are trusted to do your work (freedom to work from home, take time off when necessary) -Location!","-Like some people have said, the priorities change too much -Not much opportunity for career growth after two to three years",Be the first to find this review helpful
76,"Great company to work for, not an easy company to work for","Mar 27, 2010 - Product Manager in San Francisco, CA",4.0,-incredible people -great learning experience -fantastic product (it's great talking with customers as a result),-management's short attention span -culture of unrealistic expectations -prioritization changes too rapid to keep up with,Be the first to find this review helpful
77,"learn a lot, then leave","Mar 22, 2010 - in San Francisco, CA",3.0,decent brand you can learn a lot if you're motivated good for people starting out some flexibility in working on projects you want,"political sometimes too many metrics which make no sense career growth may not be great after a few years, my advice - kill yourself for a few years, gain good exposure, then leave",3 people found this review helpful
78,Beware of Working Here in Sales,"Feb 18, 2010 - Account Executive in Charlotte, NC",2.0,"great benefits, great technology, compelling product suite, big brand name in the space, leader in the industry, good HQ location, fun parties throughout the year, great benefits package, nice offices and amenities","terrible middle-management, bullying of employees protected by HR, ability to get ahead rests solely on having a corporate ""sponsor"" internally (you get it) , bait and switch on territories, territories always very unequal even though they claim that they are all equal, high turnover has resulted in employees being given $10,000 spiffs this year for all hired sales referals - they claim this is due to growth but it is because AEs are often miserable, given an impossible job with an absurd quota, bullied until they experience physical and mental health problems (see ALL of the other reviews and associated comments posted here - click on the comments after each review, there are dozens or these reports), and then shown the door. you are either part of the ""old school"" crowd here who was with the company pre-IPO so like 5+ years at the company, or you are having a personal relationship with someone in management who is ""taking care of you,"" and then you are given preferential treatment i.e. vacation days not being tracked by your manager, cash-cow best territory year after year, etc. etc. ** OR YOU ARE NOT ** ... in which case you will probably not last here for more than 1-2 years, and probably not that long, because you will be treated poorly, given a territory that Benioff himself couldnt sell into (think rural Indiana and Idaho) and completely miserable. I can't count the # of AEs who fled this place in the 2009 timeframe - dozens. If you are crazy enough to take a job here, be sure you get the exact territory you will be covering written down as part of accepting the job offer - the bait and switch to lure people in here is well-known. You will be promised Chicago and leave your current job, get in the door, take your seat, and be given Louisiana (the boss' girlfriend will end up getting Chicago and no one will remember that you got told you were getting the Windy City - plus the boss' BF probably works in HR so no one to turn to in order to complain). Further, read ALL of the other reviews and comments here on Glassdoor.com - specifically the comments. Again there is a reason this company is giving out 10k referal bonuses to all employees who refer a salesperson who gets hired - and the employee(s) there will tell you how wonderful it is - they're desperate for new people to take the crap jobs so the AEs currently there get the good ones .... and the AEs want the 10k bonus for submitting your resume. They're so greedy for it - its all over LinkedIn constantly. PS - Don't believe the Forbes average salary hype either - that salary figure includes a tiny percentage of Sr. AEs who make $1M plus per year. Countless AEs didnt make jack above their base salary last year - ask about this. And if you get pushed out .... DO NOT LET THEM TALK YOU INTO SIGNING THEIR LEGAL WAIVERS TO PROTECT THEMSELVES",26 people found this review helpful
79,You will learn a lot at salesforce.com to take to your next company. T,"Mar 16, 2010 - Account Executive in San Francisco, CA",3.0,"training, training, training. some good people, great place when you are hitting your number","management does not know how to handle a down economy or ensure that their sales team is motivated. there is some luck involved - you do not have to take a promotion if you do not think the territory will produce- research the trends - ask they will support your success- asks for more accounts- do what you need to be successful- because once you stop hitting your number, you will be asked to leave.",1 person found this review helpful
80,Pace of innovation is unreal,,5.0,fast paced smart people amazing product good money,territories move often stay in positions for a long period of time,Be the first to find this review helpful
81,Poor Work/Life Balance and Lack of Exec Talent,,2.0,"Great brand Great benefits Strives to pay 20% above market salaries Amazingly smart, talented and hardworking workforce","Poor management, many of whom are legacy from the startup days at Salesforce and this was one of their first jobs (?!). Benevolent dictators are allowed among the mgmt ranks. There isn't a system for evaluating mgmt talent and their notion of ""360 degree feedback"" is a joke: it only flows downward so you never have the opportunity to evaluate management.",3 people found this review helpful
82,Overly aggressive money hungry culture,,2.0,Great product Innovative culture Smart people Downtown location,Very political No life / work balance Overly metric happy - dashboards for everything Sales process too focused on short term goals,5 people found this review helpful
83,Bad place for working moms,,2.0,downtown office and youthful culture,"This is not a company for working mothers. Insane work hours, lack of growth and denied requests for part-time employment are often common. I know 2 women (who returned to work after having a baby) are leaving because their manager told them that a job share or part-time was simply out of the question. really? what century are we living in when a good employee has to leave because of lack of respect for different work-life priorities.",8 people found this review helpful
84,Lots of politics,,2.0,Well-known company with a good product,Too much politics and people in roles they shouldn't be in,Be the first to find this review helpful
85,There's room to get promoted if you work your tail off and can deal with the politics,,3.0,-innovative technology -ability to grow if you're will to work for it -fun people/environment,-they'll work you to death if you let them -VERY political -work/life balance does not exist,1 person found this review helpful
86,"Good team, mid-managers in over their heads",,3.0,good co-workers humane climate (mostly) good compensation,"beware being perceived as ""too radical"" (trying to innovate here) in your proposals to management. it will limit your career incredibly fast.",Be the first to find this review helpful
87,Great place to work,,4.0,"Dynamic, fast paced, growing, cutting edge technology",Decision making is still done through silos,Be the first to find this review helpful
88,A fun but consuming job.,,3.0,"The best reason to work at salesforce is because you'll get to work in a highly competitive space with some of the smartest people in software. The product is truly innovative, and is a lot of fun to sell. The compensation and perks are great as well, you will get paid fairly, get a great benefits package, and a chance to work in downtown San Francisco.","Salesforce.com moves at light speed, and is filled with overachievers. On top of these, expectations on one's performance are always high. The result of this is that you will constantly be struggling to achieve a balanced work/life ratio. Salesforce.com is fun, and it can be fun to get completely involved, and to immerse yourself in your work. However, you will find that working nights and weekends is pretty much a requirement to keep up with the pace, management expectations, and your coworkers. Unless your a workaholic, this gets old, and is probably the main reason why people end up leaving the company.",2 people found this review helpful
89,"smart politics .. bad management, especially mid level managers",,2.0,smart developers. philanthropy is advocated. Cutting edge technology,"Politics Beware of Mid & senior level managers. They spend a lot of time trying to get projects, even if it mean screwing people who report to them. Unless you have a sugar daddy in management, don't expect promotions !!!",1 person found this review helpful
90,Good place to learn how to listen to customers and build products they will love,,4.0,I like the focus on usability testing to ensure the products don't create pain and curses when customers sit down and use them.,Product metrics are really hard to come by - it could take 4 months+ just to learn if anyone is using what my team had built.,1 person found this review helpful
91,"Great executive team, but middle management are terrible people-managers. Too many gunners, and too few team-players.",,3.0,Great product. Innovative culture. Leader in its market. Fast pace and exciting work.,"Too many gunners, not enough true team players. Most middle management are terrible people managers...they are really high-level individual contributors who are just thrown into those roles.",4 people found this review helpful
