,title,author_info,rating,pros,cons,helpful
15,Excellent Place to Grow your career,"Feb 26, 2014 - Executive in Lima, Lima Region",4.0,"Visionary company, CEO lives 5 years in future. Was a disruptive force, but is now normal. Intense culture, not a place for 9-5 behaviour. Great place to work hard & grow your career.","Almost the same as the ""pros"". Visionary company, CEO lives 5 years in future. Was a disruptive force, but is now normal. Intense culture, not a place for 9-5 behaviour.",Be the first to find this review helpful
16,Support,"Apr 27, 2015 - Anonymous Employee",4.0,"Great product, people and perks. Opportunity to work in a fast-paced environment, and to work with a great product that is evolving all the time, so you can be learning all the time.",Work life balance can suffer. It's sometimes hard to find the time to keep up with new developments due to the volume of work and pace of innovation.,2 people found this review helpful
17,Account Executive,"Mar 3, 2017 - in Toronto, ON",2.0,- Decent Pay - Great Benefits - Good Training and Development,- Brainwashed culture exists using Orwellian terminology like #dreamjob and Employee Success for HR - High school fist bumping mentality - Constant hypocrisy from the predominantly Caucasian management team who preach about diversity.,15 people found this review helpful
18,Hyderabad Support Management Spoilng the environment,"Jan 1, 2018 - Anonymous Employee in Hyderābād",2.0,Salary and allowances are good Good Employee Benifits,Support Management treating employees as slaves. They don't know how to treat employees There is No Work life Balance. As usual Lot of internal Politics There is no Transperancy at all,11 people found this review helpful
19,Only for managers of the magical app,"May 13, 2010 - Sales",2.0,The CEO is constantly promoting the company so good or bad it is high profile and always in the press.,The new markets and products they know nothing about have just as high of expectations as their easy well established ones.,1 person found this review helpful
20,New at Salesforce,,3.0,"Premises are great, environment is good, people are smart, product sounds interesting, engagement are challenging, income is adequate, lots of other advantages, foundation spirit","No real experience in advisory, building it up right now so can be challenging to work there, very technical background required, have to pass a lot of certifications that are not necessarily aligned to the type of job",2 people found this review helpful
21,It is a great company for working,,4.0,The corporate culture that values teamwork 1:1:1 Model V2MOM,Not so much career path opportunity between different roll.,Be the first to find this review helpful
22,HRIS,,3.0,Collaborative and good work environment. Nice team feeling.,Management needs to focus on growth,Be the first to find this review helpful
23,#1 best place to work in SG!,,5.0,"Fantastic culture. Sales driven yet company has a heart. Everyone knows the culture and practices it, such as the volunteering and foundation aspect of the company. Managers are generally very capable.","Fast moving culture, new hires may be lost in the wave if not properly inducted. Also, remote workers may face the challenge where they may not be able to keep up with the pace.",Be the first to find this review helpful
24,Worst Management,,2.0,Company Culture is good. I enjoy my flexible schedule to allow a healthy work life balance,"The company is growing very rapidly, still because of the management issue employees has to suffer",3 people found this review helpful
25,Great opportunities,,5.0,"- Young dynamic environment - Growth driven - Great culture - Money driven, can make big money here if you perform",Too much focus on numbers and volume of activites rather than individual project,2 people found this review helpful
26,"Great place to work, expectations are high",,4.0,Aloha spirit makes it great place to work. It's challenging environment - we work with the best.,"Compensation could be better, in Dublin it's below industry average",Be the first to find this review helpful
27,Terrific Company,,5.0,"Community service and philanthropy is woven into the DNA of the company, the people are passionate and fun, and the snacks are great.","Haven't come across any negatives thus far. Seems like the they've done a terrific job of laying the foundation for a healthy and supportive, although competitive, working environment.",Be the first to find this review helpful
28,VP,,4.0,Great sales driven culture. Really results focussed. Plenty of support and training to get things done - great structure in the business.,"A bit of a pressure cooker when it comes to consistent performance. Can be quite tiring to have growing targets, reductive territories and some challenging personalities in the organisation.",4 people found this review helpful
29,Great company,,4.0,Work life balance Not for profit work Great offices and working environment Good pay,I really don't have anything negative to say. It's a fast growing dynamic company and it's great place to work.,Be the first to find this review helpful
30,SE Manager,"Nov 6, 2015 - Manager in Toronto, ON",5.0,What is advertised about taking care of employees is true. The technology is amazing and can run an enterprise.,"If you don't like being busy, this is not the place for you.",Be the first to find this review helpful
31,Delivery to Back up the Vision,"Nov 5, 2015 - Sales Engineer in Dublin, Dublin",5.0,"Visionary CEO Amazing vision for the industry Perfect timing against the market opportunity Surrounded by great co-workers Amazing product to work with Global collaboration - everyone wants to help Great offices - cool fit-out, facilities, etc. Foundation ethic is embedded in the DNA",Never enough resources to address the opportunity in front of us Long hours - we work hard,Be the first to find this review helpful
32,When they say DREAMJOB...they mean it!!,"Nov 1, 2015 - Customer Intelligence Trainee in Dublin, Dublin",5.0,- team: brilliant people - tasks: Outta box thinking always welcome - benefits: tons of them - promotion: incredible speed,"As we are growing so fast the structure is getting bigger. There is no big cons in Salesforce. Everything is almost perfext,",Be the first to find this review helpful
33,Salesforce Great Company,"Oct 28, 2015 - Anonymous Employee",5.0,"Culture, Support, Training, Collaboration, Development",None to report at this time,1 person found this review helpful
34,BDR,"Oct 22, 2015 -",5.0,"Good pay, great career perspectives","A good patch is easy, tough patch is hard. Sales",1 person found this review helpful
35,Technical Support Engineer,"Oct 22, 2015 - Technical Support Engineer in Hyderābād",5.0,Best Place to Work in Forbes,Nothing particularly. Great place to work,1 person found this review helpful
36,SMB AE,"Oct 13, 2015 - SMB Account Executive in Toronto, ON",5.0,Amazing Culture! Great perks and great people,Work flexibility (need to be in the office everyday),3 people found this review helpful
37,Good Company to work for,"Nov 4, 2015 -",4.0,"Great Products, benefits and perks. Hyper-growth environment","Salesforce has ambitious growth plans, but needs to invest further in the resources needed to achieve the goals or risk having staff burn out.",Be the first to find this review helpful
38,Business Development Representative,"Oct 13, 2015 - Business Development Representative in Dublin, Dublin",5.0,"- Flexible workplace with lots of freedom - Multi culture, friendly environment - Good basic perks for all full-time employees - Kitchen stacked with breakfast, snacks and drinks - A good space for fun, creativity and humor - Moving up usually works as planned (most cases)",- Stressful targets (as any sales environment) - Sometimes gets very very challenging - Some managers can be really pain in the neck - Your image makes a strong impression on your next step,2 people found this review helpful
39,Senior Consultant / Project Manager,"Nov 1, 2015 - Anonymous Employee",4.0,Good salary Best employer Good work/life balance,boring daily tasks Management chain Poor career opportunities,Be the first to find this review helpful
40,"Salary is good, people are fine","Apr 22, 2017 - Business Development Representative in Tokyo",4.0,"Salary, smart people, office environment , vision are good. It is good enough that I don't have to make any comparison outside the company","There seems not enough path to change role. Also, in branches, sales members are treated like a king and less attention for back office employees",Be the first to find this review helpful
41,"Account Executive, Growth Business","Sep 28, 2017 - Account Executive, Growth Business in Toronto, ON",4.0,"-Great, collaborative culture -Working with very smart, driven people and have the ability to learn from the best in the business -Unlimited earning and career growth potential -Great culture of giving back to the community",-Can be hard to manage work life balance at times based on quota attainment,1 person found this review helpful
42,Great Company,"Jun 15, 2010 - Director, Product Management",4.0,Salesforce.com is an excellent place to work. I would recommend it highly to anyone that wants to take there career to the next level.,This is a chaotic place to work at best. This chaos gives you opportunity but you are also sometimes on your own to sink or swim. Go there if only you are ready.,Be the first to find this review helpful
43,"Great company, terrible manager....","Sep 18, 2012 - Recruiter in Toronto, ON",3.0,High energy environment Very driven and youthful workforce Lots of opportunity for growth,Not a strong brand in Canada No work life balance- prepare to have 12 hour days on a regular basis Individual contributors made into managers with no training Unclear job expectations Abrasive new manager,1 person found this review helpful
44,Marketing Cloud,"Nov 20, 2012 - Anonymous Employee",5.0,Innovative and exciting place to work,Still experiencing some growing pains,Be the first to find this review helpful
45,Success in the Core but other divisions a bit cloudy,"Apr 10, 2013 - Account Executive in Halifax, NS",2.0,"Core company seems legit and is an exciting organization, Employee Stock Programs","Regional Stereotypes, newly acquired divisions suffer from disorganized leadership, pay and benefit disparity and goals set well beyond the scope of reality",1 person found this review helpful
46,A lot of varying challenges,"Oct 26, 2013 - Anonymous Employee",4.0,"Amazing culture. Everyone is very happy to help with whatever questions arise. The work is complex, which keeps you on your toes and ahead of the game.","In such a big company getting yourself noticed can be difficult. Also, there is a lot of ""process"" to follow for little reward apart from what management sees.",1 person found this review helpful
47,The company is run like a cult,"Sep 15, 2014 - Enterprise Business Representative in Dublin, Dublin",1.0,"The sales staff is trained in San Francisco, there is a yearly Sales Kick Off in Las Vegas as well.",At their international Sales Kick Off in Vegas the wives of most Vice Presidents were wearing OT clear bracelets from Scientology...This did explain a lot though. If you like Scientology you gonna love Salesforce.,30 people found this review helpful
48,Mid-Market Account Executive,"Oct 31, 2017 - Anonymous Employee",3.0,"- work with smart, motivated people who genuinely want to help their customers - amazing corporate culture with regards to giving back to the communities we work in - great products and services - fun workplace in terms of company events, after work socials","- very competitive, cut-throat sales environment - challenging work",Be the first to find this review helpful
49,Great on-boarding experience in a great place to work,"Jan 11, 2019 - Account Executive in Milan",4.0,Excellent on-boarding processes: everything is organised to get you up to speed ASAP Strong company culture: real values everybody must feel Great tools (Salesforce ones) and smart processes Freedom and respect fo every role,"Italy team is growing fast but still small, for example in business support functions",1 person found this review helpful
50,Sales Development Representative,,5.0,Very good company to work for. Loads of responsibilities given and learning every day from them,I don't have anything bad to say in my experience with Salesforce,Be the first to find this review helpful
51,Still growting company,,4.0,Great atmosphere to work. Good compensation and salaries well paid.,"Grown up already in some area, and need continuing to find new area.",Be the first to find this review helpful
52,Great Company,,4.0,"Fantastic benefits, great product. Recommend.",Hard to get ahead. Oh well.,Be the first to find this review helpful
53,i love it here,,5.0,"soooo many benefits and good people, wide room for growth",so many things to learn and by the time you learn them some changes,Be the first to find this review helpful
54,Account Executive,,5.0,"Incredible Atmosphere, fast pace, great compensation, talent is recognized... Such a fun place to work",I must enter at least 5 words for cons ???,Be the first to find this review helpful
55,It could be better!,,3.0,"Salesforce has a great brand, the product is awesome and HQ culture is amazing. This is a Sales Company, you will have many trainings and materials to learn the best way to sell.","Base salary is very low in comparison with others IT companys but totalcomp is agressive If you hit it, and thats why sfdc brazil is a mess, cause quota was not adjusted to HC numbers and market size, so it's impossible to hit it. All managers and CXOs do not have sfdc culture, so they thing salesforce is any other IT company and don't see all great people they have there.",Be the first to find this review helpful
56,Salesforce SMB UK,,5.0,"Work life balance Training - broad range of business related topics €5K education fund per year Freedom/ Trust to do your job Career Progression/ development Excellent benefits package 6 Paid volunteering days a year Honestly, I have been working technology for over a decade now and my time at salesforce has been really positive. There are tonnes of technology jobs on offer around Dublin but from speaking with friends in other companies - salesforce offer one of the best opportunities to grow your career and bank balance. Don't get me wrong - I have seen some people take on the role of SMB and within 6 months it's obvious that they just aren't a good fit for technology solution selling. I personally have had to work my behind off and thankfully this year I'll be getting promoted to MM and I really look forward to the challenge ahead of me. If your considering a job with salesforce ask yourself 1. Do I want to work for the worlds most innovative tech company? 2. Does it matter if management really encourage me to give back to the local community and do some rewarding charity work? (It's real and trust me - you'll be overwhelmed by how good it feels) 3. Is career development really that important? 4 Could i spend €5K per year educating myself? 5. Would I enjoy working for a company that has a work hard/ play hard buzz? If yes is the answer then I really don't know of a better gig than salesforce.... FYI - the reason I'm using this forum right now is because my manager just did me a huge favour regarding my current promotion and this is my way of balancing the Karma!! it was either that or buy the guy some whiskey - this is the cheaper option :-)",Lots of technology / products to get up to speed on. Continuous learning is essential Travel at SMB level and above is required. Too many sugary treats freely available,11 people found this review helpful
57,Account Executive,,5.0,Great work environment and intelligent colleagues. Supportive management and lots of opportunity.,None I can think of.,Be the first to find this review helpful
58,Account Executive,,4.0,Awesome Product Best Global Salesforce Best CRM internally Customer Success organisation is a game changer for the industry,Large cpy getting even bigger fast Management distribution to scale 'à la Oracle' Dehumannization/ automation Pressure and lack of recognition At scale,Be the first to find this review helpful
59,Great Sales training,,3.0,Great sales training and was taught a lot about how to sell. Working at Salesforce.com makes it SUPER easy to find a job once you want to leave. Head hunters will call you a lot.,"Awful culture. ""Build your brand"" is a sentence that is being thrown around constantly. It effectively means ""strategically suck up"".",2 people found this review helpful
60,"Great culture, rapid pace of innovation","Aug 27, 2015 -",4.0,- rapid growth/opportunities - management was very supportive of crazy ideas - constant learning from smart people all around you - annual dreamforce event was a blast - customers REALLY love SFDC products/services,- a little HQ centric - many decisions made in SFO that didn't really need to be - responsibilities change so frequently (as a result of rapid growth) that it is hard to master them before new ones are added,Be the first to find this review helpful
61,Recent graduate,"Aug 12, 2015 - Anonymous Employee",5.0,"You get to work with amazing people, there is a great company culture and the company has a great philanthropic model.","The offices are located in sandyford which is quite far from the city centre, the commute from the city centre takes around 30 minutes using the free exective bus transfers.",Be the first to find this review helpful
62,Solution Engineer,"Aug 7, 2015 - Anonymous Employee in Paris",5.0,"Very dynamic, lot of opportunities","lean enterprise, lot of presure",Be the first to find this review helpful
63,Business Development Rep,"Aug 4, 2015 - Business Development Representative in Dublin, Dublin",5.0,"Fantastic culture and mix of people from all over the world. Great offices with free snacks and drinks. Extremely good benefits and pay, well above the market average. Make sure to take up the pension! ;)","Very fast growing company, a lot of movement within teams and across management. Good in the way that it produces a lot of opportunity for promotion but also challenging in terms of maintaining momentum and team dynamics.",Be the first to find this review helpful
64,"Potential to be great, but isn't","Aug 6, 2015 - Anonymous Employee in Fredericton, NB",3.0,"- Cool products - Great benefits (free snacks, plenty of vacation time, parental leave, health & dental, etc.) - Nice facilities - Excellent coworkers (mostly) - Able to work from home when necessary - Can volunteer on company time","- Meaningless promotions where only titles change - Lack of career advancement opportunities - Low pay relative to Indianapolis office, even though cost of living is higher - Inexperienced local leaders report to faraway Directors and VPs - Leadership is unaware of employee talent - Definitely an old boys club",5 people found this review helpful
65,Great place to work,"Jul 29, 2015 - Sales Representative",5.0,Great people. Fast paced high growth company. Lots of potential to develop professionally. Amazing products and an expanding portfolio of solutions,Fast pace does not allow a lot of downtime. Can be stressful. If you do not like change this company will not suit you.,Be the first to find this review helpful
66,Best company I have ever worked for,"Jul 28, 2015 - Senior Account Executive in Dublin, Dublin",5.0,"Benefits, training, management support, commission, growth potential, a great product to stand over, career development, great people too!",It's grown very big and as a result there are some space challenges which get annoying at times. Otherwise it's all excellent.,Be the first to find this review helpful
67,Great company,"Jul 27, 2015 - Senior Account Executive - ECS in Toronto, ON",5.0,"It's a vibrant, young, stellar products company! Management is great and also fun. Focused on clients success.","A bit overwhelming sometimes because there is so much to learn! But overall, there is a great deal of material available for us to learn from.",Be the first to find this review helpful
68,My review after 8 years,"Jul 31, 2015 - Anonymous Employee",4.0,"Vision, pace of innovation, foundation",career path development is limited,1 person found this review helpful
69,Lead Solution Engineer,"Jul 17, 2015 - Lead Solution Engineer in Tokyo",5.0,Great place to work. Good opportunity to work. Good opportunity to career development.,Employee looks tired because they are too busy.,Be the first to find this review helpful
70,Senior Service Transition Analyst,"Jul 28, 2015 - Senior Service Transition Analyst in Singapore",3.0,Dynamic environment. Attractive employee benefits. Great social responsibility.,Business geographic focus imbalance. Growth management weakness.,1 person found this review helpful
71,Sales,"Jul 14, 2015 - Sales in Dublin, Dublin",5.0,"Great compensation and career opportunities You are surrounded by some very smart people Friendly, open culture Constant innovation Opportunity to travel",Growing at a very fast rate constant change Can be pressurised,Be the first to find this review helpful
72,Business Development Representative,"Jul 27, 2015 - Anonymous Employee",4.0,Career progression and salary are very motivating,High target and very high pressure of results,Be the first to find this review helpful
73,Senior Technical Support,"Jul 9, 2015 -",5.0,"Flexible, great and challenging role. Lots to learn and alot of different skill groups to move around.","Large work load at times, constant focus on performing at the highest level.",Be the first to find this review helpful
74,BDR Review,"Jul 9, 2015 - Business Development Representative in Clementi New Town,",5.0,"Very friendly environment, good employee package, high compensation.","A bit stressful, however Sales team are always stressful no matter where.",Be the first to find this review helpful
75,"An innovative, caring, and rewarding place to work","Jul 8, 2015 - Marketing in Dublin, Dublin",5.0,"In everything that Salesforce does, it's truly innovative. The product is always evolving, new teams being formed, innovative marketing, world class customer support etc The Foundation and the focus on giving back is a very important and positive part of the culture",The pace at Salesforce is incredible. Employees need to be able to embrace change and take personal responsibility for their work/life balance.,Be the first to find this review helpful
76,AE,"Jul 7, 2015 -",5.0,Amazing product & culture innovation great office locations,Oracle managers change culture growth is danger to culture,Be the first to find this review helpful
77,Innovative Career Focused Company,"Jul 17, 2015 - Anonymous in Dublin, Dublin",4.0,Amazing Technology Customer Focused Career Orientated Fast Growing Great Benefits Professional Philanthropic Salesforce is a great place to work if you want to further your career and also a great place to learn. There is a focus put on the employee and their future and a range of course's on offer for one to expand their current skill set and plenty of opportunities to be promoted and even change direction of your career.,The fast pace of growth means you have to be constantly open to change which some people can struggle with. There can be too many meetings at times. Two separate offices.,1 person found this review helpful
78,some notes,"Jul 15, 2015 - Principal Customer Success Manager in Toronto, ON",3.0,great benefits and good salary,"18 hour workdays, work on vacation, burn out",2 people found this review helpful
79,Account Executive - Marketing Cloud,"Jul 15, 2015 - Anonymous Employee",4.0,Great company benefits and volunteer opportunities. You can definitely feel the growth of the company and there are a lot of opportunities to move up in the organization.,"Sales targets can quite aggressive and hard to hit. Nonetheless, the sales training and processes are very good.",1 person found this review helpful
80,Most unprofessional company to date,"Nov 19, 2018 - Anonymous Employee in London, England",1.0,Absolutely none comes to mind.,Everything from brainwashed departments meant to be a support line to constant tracking and monitoring. Big brother is watching you. No matter what nonsense they say about security. If you believe that you will believe anything they spew...,16 people found this review helpful
81,"Innovative culture, great place to work","Dec 6, 2012 - Anonymous Employee",4.0,"innovative culture, good compensation/perks, great product, good people, Dreamforce user conference is great, excellent holiday party, open & transparent communication from the top","Culture is shifting as company is growing - career paths are becoming less clear, lots of red tape to make decisions.",Be the first to find this review helpful
82,"Great company, good people","Aug 1, 2016 - Anonymous Employee",4.0,The company does care about its staff and encourages development where possible. Great culture and staff are looked after suitably when it comes to compensation. Love the volunteer initiative.,"Big company, so tend to lose the buzz or excitement that one gets from smaller start-ups. Can be a little political at times.",Be the first to find this review helpful
83,Great company to work for,"Dec 7, 2017 - Account Executive in Toronto, ON",4.0,"Company culture, time of to volunteer, stong product suite, good referencable customer base, event centric, Dreamforce, get to work with smart likeminded people, growth trajectory, acquisition strategy, app exchange.","Growth of company, can be challenging to keep up with all the new insights. Change is constant.",Be the first to find this review helpful
84,Fast moving and a great organisation,"May 16, 2013 - Sales Productivity in London, England",4.0,"innovative organisaion, great technology and ability to develop your career with a thought leadeship styled company",salary banding. aggresive management and no everyhing is ' joined up',Be the first to find this review helpful
85,Nice company poor management,"Dec 18, 2017 - Technical Support Representative in Hyderābād",3.0,"awesome benefits, lots of facilities",more of a bpo culture too much pressure,13 people found this review helpful
86,Solution Architect,"Oct 8, 2019 - Solutions Architect in Melbourne",1.0,Big name in the industry and you would like to think they are open to hiring skilled people.,They prefer not to hire people over 50 and do not hire people who have more experience than their own.,17 people found this review helpful
87,Recruiter,"Apr 27, 2016 - Anonymous Employee in London, England",4.0,I'm provided constant opportunity to grow professionally and personally. Surrounded by top talent who work collaboratively to achieve common objectives.,"In an ever changing and dynamic environment, it's key that you make an effort for a good work/like balance.",Be the first to find this review helpful
88,Account Executive,"Feb 25, 2018 - Account Executive in Dublin, Dublin",3.0,culture amazing people salary great place to learn,"targets it is impossible to have good work/life balance overwhelming office - open desk policy is nice, but there is lack of desks",3 people found this review helpful
89,"Good benefits, decent place to work, weird corporate culture","May 7, 2019 - Senior Software Engineer in Halifax, NS",4.0,"Very good benefits, competitive salary, good co-workers, good priority on giving back.","Management out of touch, insane corporate culture, non-existent career development, major layoffs.",3 people found this review helpful
90,A growth journey,,5.0,"Flexibility, Learning & Development Good culture. Casual Friday's Great team activities Supporting some very senior people. Stocked fridges, snacks, breakfast.",Young management in Sales Development. Out grown the office space. Less competition over internal talent. Allow the employee to choose the career path they want.,Be the first to find this review helpful
91,Business Development Representative,,5.0,"Great company, encouraged to take 6 days volunteer leave per year, education grants. Rapidly growing company in Australia, loads of opportunity.",BDR is incredibly mundane and repetitive but a great foot in the door.,Be the first to find this review helpful
92,Great work environment. Exciting product.,,5.0,Periodical merit increase and ESPP is quite attractive. Technology is great especially in Enterprise domain.,Sometimes too much focus on revenue and forget about the value for the customer.,Be the first to find this review helpful
93,Started very promisng and ended up as hell,,1.0,Technology Compensation Sales Techniques Leadership and Strategy Innovation,"Many employees are treated really bad and are forced to go to court Most Managers have their favourites and assign strong territories to them HR is always takes the Managers side if things turn against you The pressure is very high and if you do't perform for a while they try to get rid of you quick Year over year things get worse...the Aloha spirit is gone, great people are leaving",30 people found this review helpful
94,#dreamjob is an understatement,,5.0,"-Compensation -Career options -Accessibility of leadership -Many products available to sell to hit number -Office culture -Opportunity to work at a growth company in Toronto (rare vs msoft/oracle, etc) -career days to help understand options and career path. very rate to see!",-ramping on product knowledge is difficult and takes time -monthly cadence can be challenging when you go up stream -working at a growth company is great but comes with high expectations,Be the first to find this review helpful
95,Full On,,2.0,Good Benefits and Compensation if you can make numbers,A lot of hard work - very tough environment and little work life balance.,4 people found this review helpful
96,Salesforce consultants,,3.0,they provide staff with good benefits and perks,"very corporate environment, hot desk policy.",1 person found this review helpful
97,Dynamic company to work with,,4.0,"Being a large MNC, the company feels like a start-up. It is dynamic, energetic, and fast-paced.",There is not much down side about it. Maybe product is too expensive.,Be the first to find this review helpful
98,It is a great place to learn!,,5.0,Career development - great managers. They really care and invest in you.,You have to be quick and ask good questions! The level of competition is high but that's a good a thing,Be the first to find this review helpful
99,Enterprise Account Executive,,2.0,"Great Product, people and support across Marketing/Sales/Service. Good way to become a Cloud expert in Sales. Sales material is sophisticated and easy to use. Benefits are good across Health, Superannuation, Volunteering,",100% market saturation model for AE's meaning too many AE's across small number of real accounts. Result is 80% of high performing sales people miss their target/OTE. You'll be very lucky to be the 20% of people that actually make decent money here.,8 people found this review helpful
100,Software Engineer,,3.0,Work life balance is good,Quality of work is not great,2 people found this review helpful
101,"Great place to work, but some growth pains",,4.0,"You're working for one of the most fast paced companies in the industry. Benefits and compensation are industry leading. Communications is generally good, too.","Too much middle management, and false titles. Company vision and direction are constantly changing. Some promotions are caused by political reasons, rather than having the best candidate for the job selected.",Be the first to find this review helpful
102,Mechanical Engineer,,4.0,"Nice place to work, friendly people to work with","Low-medium income, bad location and parking lot",1 person found this review helpful
103,House of Cards,,2.0,"-Great peer-to-peer learning experience (lots of smart people working there) -People there (non management) are great and you can build great friendship -Great industry to be in SaaS, high-tech -Lots of ""at-bats"" practice as you build up your sales career","-Politics: If you are best friends with the Manager or in his circle of friends you will be treated like royalty. If you are not, well then you are just another soldier fighting the good fight and starving",7 people found this review helpful
104,Excellent Company,,5.0,"Brilliant culture, the Volunteer/philanthropy program, amazingly powerful products and by and large surprisingly happy customers. Many roles with worthwhile compensation.","Company is growing rapidly, so culture could start to trend towards that 'large enterprise' feel.",Be the first to find this review helpful
105,"Fab place to work, but be ready for change",,4.0,Culture is superb Leadership and strategy is bang on Product is amazing Customers are fans,"Priorities change constantly meaning that it's hard to get projects completed / running effectively before you have to change tack...but that does make for more interesting work and variety, it can just be a bit frustrating",1 person found this review helpful
106,Senior Success Manager,,5.0,"Fast paced, at the forefront of innovation, very philanthropic - 48 volunteer work hours per year. Young and fun culture. Amazing training and learning. Lots of upward mobility. Growth stock with Employee purchase plan. Conveniently right downtown by union station. Global offices for expanded opportunity to move. Change is the only constant. REcognizes and is working on diversity in the workplace (ie. hiring and promoting more women). Very collaborative!",Change is the only constant so we move so fast that sometimes work is redundant or not as well planned out as it should be for optimal effectiveness. Sometimes Political. Leadership is stale in the Customers for Life organization.,1 person found this review helpful
107,Customer success?,,4.0,Brilliant and smart people at staff level. Great learning opportunities from well structured operations and smart managers. Good compensation and benefits.,No more start up culture. Politics politics politics in upper management level. They don't know Cloud and CRM. What a shame...,3 people found this review helpful
108,Support,,4.0,"Great product, people and perks. Opportunity to work in a fast-paced environment, and to work with a great product that is evolving all the time, so you can be learning all the time.",Work life balance can suffer. It's sometimes hard to find the time to keep up with new developments due to the volume of work and pace of innovation.,2 people found this review helpful
109,Account Executive,,2.0,"I spent nearly 10 years at salesforce and saw it grow dramatically into what it is today. The products are incredible and pay is very good, there used to be a fun culture but all gone now.",Sales people treated as a disposable resource now. Too many sales people with unrealistic numbers for the market. Very few people hit their quota. They'll attract you with a big OTE but you won't make it. This place is now Oracle 2.0 - there are much better cooler companies ot work for now who treat sales people really well.,13 people found this review helpful
110,Business development representative,"Jun 29, 2015 - Enterprise Business Representative in London, England",4.0,- Very clear processes and achievable targets - innovative company with a great culture,- Little opportunities to grow your career quickly even if overachieving your targets - Becoming a big enterprise software company and losing the small size company spirit,2 people found this review helpful
