,title,author_info,rating,pros,cons,helpful
48,Great culture moving to working from anywhere,"Mar 7, 2021 - Account Executive",5.0,Listens to employees and empathetic,None at this moment now,Be the first to find this review helpful
49,Best company in the world,"Mar 7, 2021 - Account Development Representative",5.0,awesome culture throughout entire org,nothing to report on at this stage,Be the first to find this review helpful
50,Great company,"Mar 16, 2021 - Talent Manager in Buenos Aires",5.0,Great salary and promotion opportunities,fast paced and overwellming sometimes,Be the first to find this review helpful
51,Fantastic company to work for,"Jan 23, 2021 - Lead Solution Engineer in London, England",5.0,"Growth mindset, work a lot and have fun, values","slow career progression, promotions not decided in a fair and transparent way",1 person found this review helpful
52,Great company,"Jun 23, 2021 - Executive Assistant",4.0,The people are very friendly.,Too many acronyms used hard to keep up,Be the first to find this review helpful
53,Wonderful company and best place to start your career in sales,"Oct 13, 2020 - Sales Development Representative (SDR) in Dublin, Dublin",5.0,"Every single detail is looked after in order to make you happy and comfortable in order to perform your best and learn every day. You feel part of the ""Ohana"" since day 1, it's incredible how many tools they provide you with to ensure that you develop your full potential in all ways, and that every single individual feels cared and valued all the time. Compensation is really good.","Can't find one, perfect place, great people and wonderful environment and treatment.",Be the first to find this review helpful
54,Great place to work and Career prospects,"Feb 5, 2021 - Technical Training Manager in Bangalore",5.0,Young and vibrant lot of scope for growth working on the latest technology,Need to adopt more professional practices in lot of areas like a large enterprise organization,Be the first to find this review helpful
55,Couldn't be more happier to be here.,"Jan 14, 2021 - Account Executive in Sydney",5.0,"- Depth of knowledge and tools to help you become a better professional at your job. - Collaborative, Competitive, and Autonomous environment. - Literally cares about the employees and their well-being.","Honestly, it's hard to find a true ""Con""",Be the first to find this review helpful
56,Great company to work for,"May 20, 2021 - Account Executive in Dublin, Dublin",4.0,Great team Great benefits Great office when in it,"Working harder from at home no time for breaks Lunch and learns when working from home, should not be asked",1 person found this review helpful
57,1st Year as a Salesforce AE,"Feb 11, 2021 - Account Executive",5.0,"Great Company, they really invest in thier people",It's a gruelling onboarding! But worth it.,Be the first to find this review helpful
58,Amazing,"Mar 17, 2021 - Marketing Apprentice in London, England",5.0,Productive and team like environment,Can't think of any cons,Be the first to find this review helpful
59,Great play for growth,"Jun 7, 2021 - Sales Associate in Toronto, ON",4.0,- Flexible hours - Great Management -Organized work place,Poor pay Not enough time off long hours,Be the first to find this review helpful
60,Review,,4.0,Good Culture. Good Pay. TMP org is full with smart people and exciting work.,"1. BT org is not good to work for smart people 2. Management is not good here, promotions not fair.",Be the first to find this review helpful
61,Pre sales role cooperating with many account executives to develop and deliver a business case and a demo,,2.0,"Lots of exposure to different business models, industries and possibility to learn. You get to talk with C level and you became a role that is in touch with many different stakeholders from the customer side, the implementor side and the internal vendor side. You have the chance to further develop soft skills such as presentation and prioritization.","This job position is at high risk of burn out, because there is a fast sales cycle, a lot of passages to do, and too many Account Executive per solution engineer to support. The result is an overwhelming demand, not covered by the supply of SEs which are not increased as consistently as the Account Executive while the effort demand is always the same if not increasing. The promotion steps are not clear and not transparent, even when brought in front of data. The role seems to be undervalued by the company in general and taken into account only as a mere factor of higher conversion that needs to be applied wherever possible no matter the stretch of the individual.",5 people found this review helpful
62,The best company to work.,,5.0,Trust is the foundation. Either that is with external customer or inter employees,"No cons, this is the best company to work.",Be the first to find this review helpful
63,Good place,,4.0,"Good work / life balance, great benefits, fun team","Gets boring quite quickly, little flexibility in vCard er Progression outside of sales org",Be the first to find this review helpful
64,Hypocritical company and culture,,1.0,"The pay is good Scholarship, Health and benefits monthly allowance Good on your CV You can proceed to show off to your friends to show how high your moral standards are.","No support from HR, managers etc they ask you for feedback that they know you can’t be 100% honest about and then blame you for not telling them once you burn out They don’t listen to the surveys we take about our managers or the company Employees are just numbers and ACV. “You are here to learn” fail once and see what happens Hypocritical behavior from people who wish to empower you, in the end they only talk the talk. Fake political positions, the CEO earns 20m a year, if he was concerned about the earth, poverty etc he would spare some for others. (Many other examples) Women are always preferred to management director positions solely because they are women and not based on their competences Team spirit is inexistant, people won’t hesitate to shame you to their manager and steal deals off you. Toxic environment",18 people found this review helpful
65,Great company,,4.0,Good commission if you make target,Too many layers of management,1 person found this review helpful
66,Good culture,,5.0,"Culture, team, and overall company benefits",low entry salary/grade vs the same role in the US and no clear career path,Be the first to find this review helpful
67,Salesforce review,,5.0,Excellent work culture Extensive benefits Pro equality across the board Challenging and rewarding product line,Can be very long work hours but that is self driven as company promotes work life balance.,Be the first to find this review helpful
68,Great support and culture,,5.0,More freedom to explore different parts of technologies,"Since it is a pretty new team, may need some more coding standard",Be the first to find this review helpful
69,Entry first line management,,3.0,Lots of internal promotions available at this level,Lots of politics and favoritism in play to get promoted. Managers tend to favor and promote people they have personally hired and managed before.,2 people found this review helpful
70,Salesforce AE,"Feb 22, 2021 - Account Executive in Toronto, ON",5.0,"Good earning potential, support and resources to sell",Difficulty climbing the ladder with so many matrixed layers etc.,Be the first to find this review helpful
71,Good company to work for,"Jan 21, 2021 - Senior Business Development Representative in Dublin, Dublin",5.0,"The internal process, the family feeling, the growth, the career development path","There are so many people and products, and the requirements are so high that it is easy to feel stressed",Be the first to find this review helpful
72,Great company to work,"Mar 3, 2021 - Technical Support Engineer in Toronto, ON",5.0,Good benefits/ Convenient office location,I didn't have any serious complains,Be the first to find this review helpful
73,good,"Jun 20, 2021 - Sales Associate in Bangalore",4.0,good place to work during pandemic,all good. no worries for me,Be the first to find this review helpful
74,Best in class company values,"Mar 2, 2021 - Strategy Senior Manager in Madrid",5.0,"Employee care, work life balance",Complex global org to deal with,Be the first to find this review helpful
75,Best company to work for,"Dec 14, 2020 - Business Development Representative in Frankfurt am Main",5.0,- amazing and agile management - fantastic team - transparent career development - time of for volunteering 7 days - education budget 5000 € per year - home-office budget 500€ once - wellness budget 300€ per quarter,- working from home all the time can be challenging and can lead to a blend between leisure and work,Be the first to find this review helpful
76,Workplace,"May 29, 2021 - Senior Manager",4.0,Fast growing company with great potential,"Fast-paced and although there are many support programs, one needs to learn to filter with the overloading of information",Be the first to find this review helpful
77,Great place to work,"Mar 4, 2021 - Anonymous Employee",5.0,Work life balance is good,Nothing is wrong as such,Be the first to find this review helpful
78,Great Company,"Jan 14, 2021 - Manager, Technical Support in Dublin, Dublin",5.0,Really look after employee wellbeing Comms from execs are quite consistent A-ma-zing benefits Great culture,I can't really think of any. As with most giant corporations there isnt a whole lot of wiggle room around HR Process but it's completely understandable,Be the first to find this review helpful
79,"Too big, low learning","Mar 11, 2021 - LMTS, Software Engineering",3.0,"Super secure, best package, it’s the golden handcuff","Slow, bureaucratic, silos, no innovation except when acquiring. Brain wash with Ohana culture. If you are gonna work with Core, move away... it takes 3 hours to compile with a 64gb ram machine. Leadership is a game role and not a behaviour, an action",3 people found this review helpful
80,General review,"Mar 8, 2021 - SDR",4.0,Great benefits and compensation alongside other internal perks,Sometimes your best interest isn't others best interest and you're caught in the middle,Be the first to find this review helpful
81,"Started out great, but company trying to grow to fast","Mar 8, 2021 - Senior Account Executive",4.0,"Put customer first, great values and ability to be authentic self","To many sales people, not enough growth accounts to match targets",Be the first to find this review helpful
82,Professional Services,"Mar 9, 2021 - Anonymous Employee",4.0,"Innovation, Equality, Team Spirit, Interesting Clients",Promotions not decided in a fair way,Be the first to find this review helpful
83,"Great Company, Poor Sales Culture","Mar 6, 2021 - Account Executive in Toronto, ON",3.0,Great company with good benefits and pay,"Sales Culture is 20th century. Monthly pressure to put up a number and the company preaches customer success but push comes to shove its all about revenue. Everything is about internal brand, yet the internal hiring process is completely in the favour of mgmt.",1 person found this review helpful
84,not applicable,"Feb 21, 2021 - Anonymous Employee",5.0,not applicable not applicable not applicable,no downsides at working for this employer,Be the first to find this review helpful
85,"Love it, best career move","Feb 21, 2021 - Solutions Engineer in Sydney",5.0,"Fantastic enablement on product, culture and personal development/soft skills. Very supportive environment. Exciting products. Lovely to work with lots of very smart people","Not really a con, but it is a very fast paced, demanding environment - good to understand this and make sure it suits you before joining",Be the first to find this review helpful
86,good,"Mar 7, 2021 - Manager in Leeds, England",4.0,great to be working here,no cons about the business,Be the first to find this review helpful
87,BDR,"Feb 20, 2021 - Business Development Representative in Toronto, ON",5.0,Fantastic job. Couldn’t have asked for a better job,No cons. Salesforce is a great company,Be the first to find this review helpful
88,Great place!,"Feb 20, 2021 - Partner Account Administrator",5.0,Good benefits and people. Large emphasis on growth as a person.,None I can think of.,Be the first to find this review helpful
89,Nice invention,"Feb 21, 2021 - Sales Executive in Vellore",5.0,Easy to use this application and reminding at correct time,Knowledgeable to collect details about customers,Be the first to find this review helpful
90,"Great for sales development, can depend on luck, focused on metrics.",,4.0,"- Amazing people, Sales Dev can really band together to help lift each other up. - Good compensation - Great benefits, healthcare, wellbeing expenses - Opportunity to speak to and take part in different Salesforce community groups - Volunteer days to give back to community - Walking into the office can definitely make you feel quite spoiled (access to coffee, tea, cold drinks, snacks, occasional breakfasts & lunches) - Access to top sales training with key thought leaders across the globe - BDR work group atmosphere is fun, energetic, supportive - My direct manager is awesome.","- Promotion wise, being in Sales Development means having to get to 100% on a metrics (numerical) based magic quadrant to be eligible for promotion (or lateral hire). Unfortunately for some individuals, this means their time in Sales Development is extremely extended due to external factors such industry pressures, geography and AE/BDR alignment. A little more focus on a combination of the two and finding the right balance between numerical metrics and knowledgable skills & know-how needs to be recognised/implemented. - Exposure really only to sales vs. other business units. It can feel like BDRs are being put into one bucket (sales making machines) vs. ""you can take your career anywhere"" promised in interviews. Appreciate that most are joining to be a part of our amazing sales team, but it would still be nice to see more of that cross-functional organisation and learn more of other business units who are likely using very transferable skills.",1 person found this review helpful
91,A company with values,,4.0,"-amazing energy : you are encourage to take risk, to innovate in everything you do -sincere values : everything you hear about ""volunteer time"" is true and strong at Salesforce","-(Paris office) very ""political"" environment -big company, you are just ""someone"", your manager changes every year -HR : does not really exist, you will never have a real discussion with an HR employee, strong weakness of Paris office (France)",1 person found this review helpful
92,Very good company to work for,,5.0,Multiple benefits and attention to employee's wellness,Perhaps too structured at times,Be the first to find this review helpful
93,Good company,,5.0,"Flexibility, pay, culture and diversity",Complex org structure can be hard to navigate,Be the first to find this review helpful
94,N/a,,5.0,"Great place to work, would recommend",Nothing at this time currently,Be the first to find this review helpful
95,Greatest company,,5.0,Culture culture culture. And it’s where I can be my best and get recognition for it,None that I’ve seen so far,Be the first to find this review helpful
96,"Not really Ohana, but rather a culture of bullying and backstabbing",,2.0,Great employee benefits and very good salary. Great technology,"A culture of bullying and backstabbing from the top... Micromanaging and lack of trust. Success is not determined by your ability and/or hardworking, but rather by sales pacth/territory you are assigned to.",7 people found this review helpful
97,Only 3 people in my entire org have reached their quota in 5 years,,2.0,"Okay base salary, good benefits, potential to make money if you suck up to the right people for long enough time.","Unreachable quota, low morale as 1,000 laid off during height of covid - (""Ohana/Salesforce family"" stuff is all talk), current employees are gatekeepers who make it tough to learn the process. Your success is all based on luck. Management seems uninterested. Super high turnover. You're expected to work 12 hours a day plus weekends on training and forecasting. Oh and the product itself is very expensive and there are better options.",1 person found this review helpful
98,Decent,,4.0,Good benefits and pay is competitive,Political and need to know the right people,Be the first to find this review helpful
99,Good place to work,,4.0,Good structure. Expectations clearly defined. Good opportunities for promotion,Very complex product sell. Requires a lot of cross functional partners,Be the first to find this review helpful
100,Very bad attitude towards employees.,"Mar 25, 2021 - Senior Member Technical Staff in Fredericton, NB",1.0,Free snack and drinks and good trainings.,Management not transparent with their decisions. Comparitively way less pay with US counterparts.,1 person found this review helpful
101,Account Executive,"Mar 2, 2021 - Account Executive in Melbourne",3.0,Meet good people who are smart and fun to work with.,Micro Management and pressure around deal cycles,1 person found this review helpful
102,It’s okay,"Mar 4, 2021 - Director",3.0,"Lots of change, stimulating environment","Can be challenging for non HQ employees to be seen, even during COVID.",Be the first to find this review helpful
103,Good organization,"Mar 5, 2021 - Market Research Analyst in Lahore",3.0,Leaverage progress and timely payments,"Politics, low salary, no benefits and beaureacracy",Be the first to find this review helpful
104,great,"Feb 17, 2021 - Anonymous Employee in Bangalore",5.0,great company to work for,no problems till now i see,Be the first to find this review helpful
105,Amazing place to work for,"Feb 17, 2021 - Technical Recruiter in London, England",5.0,Great culture and the best team to work with.,Can't find any wrongs here.,Be the first to find this review helpful
106,"Great company, growing too fast","Mar 1, 2021 - Solution Engineer in Brussels",4.0,Best CRM in the world Great vision Salary & benefits,No work/life balance Targets are set too high Quantity is more important than Quality when hiring,1 person found this review helpful
107,Decent company,"Mar 4, 2021 - Anonymous Employee",3.0,Good benefits Good people and very friendly Cool company,Slow promotion Not valuing the single worker A machine Hard to reach target,Be the first to find this review helpful
108,Great company to work for,"Feb 16, 2021 - Programs Manager in London, England",5.0,- wellbeing benefits and focus - innovation - Ohana culture - you feel like you're part of a family,"The company moves at lightning speed - which is not necessarily a con, but change is constant which is something you need to be prepared for joining the company.",Be the first to find this review helpful
109,"""Excellent Company to Work at""","Feb 16, 2021 - Information Technology Manager in Calcutta",5.0,Great working environment. Extremely supportive senior management. Great blend of discipline with leisure. Opportunity to learn so much. Cooperative approach and member focused.,Not as such i can think of.,Be the first to find this review helpful
110,"Apply for Salesforce, wonderful place to work for",,5.0,"Looking after their employees, great communication with their employees",Biorocracy. Some times it's hard to move things,Be the first to find this review helpful
111,Good stuff,,5.0,Very good good good good,Idk idk dikd idididk dk,Be the first to find this review helpful
112,Great Place to work,,5.0,"Great team, great management, great training, 1:1:1 model, great product, career progression opportunities, competitive salary and benefits.","Lot's of information when first joining, many people to network and align with to do your role.",Be the first to find this review helpful
113,Smoke and Mirrors,,2.0,"Culture, corporate benefits, nice people","Numbers are all inflated and unless your AEs ""help you out"" youll probably miss your goals.",1 person found this review helpful
114,Mostly good,,4.0,Skill development and professional network building,Unfair territories/quotas and unequal pay,Be the first to find this review helpful
115,Good to explore,,4.0,Good environment to grow in,none as such if you here to gain experience.,1 person found this review helpful
116,Best place to work,,5.0,Work life balance is absolute best & employee are free to work from anywhere,None that I can think of,Be the first to find this review helpful
117,Need to improve,,1.0,Perks and compensations is good as compare to market,Non technical manager make things worst.,3 people found this review helpful
118,Oodles of opportunities for bright talents!,,5.0,"1. Employee focused and nurturing better work life balance 2. Freedom to express your views, opinions, thoughts 3. Fastest growing company through M&As but still managing to stay atop!","1. While it is still a good thing, an overwhelming loads of training / training modules one has to go through as part of onboarding - maybe this is the essence of Salesforce's thriving culture !",2 people found this review helpful
119,Change Management Challenges,,3.0,- Great thought leadership vision from Marc Benioff to focus on the concept of stakeholder capitalism. - Huge focus of social give back and volunteering effort. - Good employee benefits. - Constantly shifting the organization forward by acquisition. - Many self learning material available if you're a leaner. - Used to have lot of great team players.,"- Change management challenges everywhere in the organisation. - Leadership issue with clear accountability and ownership, often too many layers created in the middle management and lack of understand of vision and direction. - Very tactically operate just to meet quarterly result. - Change management happen every fiscal year in my region, the goal and direction from a regional aspect is very fuzzy and keep changing. - Feedback given did not translate properly in the Great leadership methods. - Lack of fun, like it used to be.",3 people found this review helpful
120,Account Executive,"Jan 20, 2021 - Account Executive in Paris",5.0,"great team spirit, fit to work remotely, family/ job balance, great products, agile company",hard to get bonuses regularly - quotas are hard to get,Be the first to find this review helpful
121,Good company,"Feb 20, 2021 - Associate Success Guide in Dublin, Dublin",5.0,"Flexibility, pay, culture and diversity",Complex org structure can be hard to navigate,Be the first to find this review helpful
122,Macro aggression,"May 21, 2021 - Solutions Engineer in London, England",1.0,"Great products , Confucius growth , lovely buildings",There have consistent instances of macro aggression across the board where some of the top talents in the organisation have been run to the ground and got seriously ill and others have had to leave.,9 people found this review helpful
123,SDR,"Jan 16, 2021 - Sales Development Representative in Dublin, Dublin",5.0,- Social atmosphere - Stocks - Wellness Reimbursement - Work from home allowance,"Location of the office it outside of the city centre, but hoping to relocate in the future",1 person found this review helpful
124,Excellent place to work,"Feb 14, 2021 - Anonymous Employee",5.0,Excellent place to work with good benefits,Not as of now all good,Be the first to find this review helpful
125,Calling response 1 no.,"Feb 9, 2021 - Telicaller in Udaipurwati",5.0,Sales employee calling response Sales service good,Ok sales service good 1 year Bajaj assc experience rcd,Be the first to find this review helpful
126,Account Executive,"Feb 4, 2021 - Account Executive in Dublin, Dublin",5.0,Great growth opportunity and great pay,"I really love working here, the pressure can be high from time to time",Be the first to find this review helpful
127,Truly value based organisation !,"Nov 9, 2020 - Data Modeler/Architect in Hyderābād",4.0,"- Strong foundation values laid down by senior leadership team which they always lead by examples and that is why it is being followed at all employee tier/hierarchy level. - Innovative products and you'll able to work along with brightest minds/people. - Great employee benefits/perks insurance, wellness, stock purchase etc. - Speak up culture which helps to drives innovation and psychological safe work environment. - Giving back to society, is one of big motto of this organisation and I've seen it is passionately followed with 1:1:1 model via lots of volunteering & giving back opportunities. - Challenging yet interesting work and culture which is open for trying out new things i.e. innovation is really good.",- Not yet come across any rather it'll be too early to say.,Be the first to find this review helpful
128,Great community,"Jan 30, 2021 - Software Engineer in London, England",5.0,- A lot of benefits - Get opportunity to learn in big tech company,"- Conflict in office politic, but able to manage it",Be the first to find this review helpful
129,Software Engineer,"Feb 14, 2021 - Anonymous Employee in Hyderābād",5.0,Employee first company and great work life balance,There are no cons working for salesforce,Be the first to find this review helpful
130,Ohana,"Feb 12, 2021 - Software Engineer PMTS in Hyderābād",5.0,The best place on earth to work,no cons for an employment in salesforce,Be the first to find this review helpful
131,Worst Recruiting,"Feb 22, 2021 - Anonymous Employee in Hyderābād",2.0,Benefits Facilities Payscale Equality of pay etc you will get these in outside market.,"Recruiting team doesn't understand your profile. A simple example if you apply for a position you will be rejected without contacting the hiring manager, Once you contact the hiring manager he was astonished to hear that your profile is rejected and then once again the interview is scheduled. Recruiting team doesnt understand the pain or the agony that the candidate will be going through till the time these guys say or comeback about anything. Waste of time. Company is good but lot of local politics which makes the company not worthy. Forget about promotions. If you refer anybody they'll be rejected even if they have the skill set, only if you have a strong connection with the hiring manager then you need to share the referral bonus and only then the candidate will be hired,",4 people found this review helpful
132,Good company to work for,"Feb 26, 2021 - Product Manager in Hyderābād",4.0,"Great compensation and perks, good work environment.",Quality of technical work still needs to improve,Be the first to find this review helpful
133,"Politics, hierarchies, and a blatant disregard for our 'North Star' values","Mar 18, 2021 - Marketing Specialist in Dublin, Dublin",1.0,Great office culture in Dublin - because of the people I work with (independent from Salesforce).,Salesforce does not invest in young talent,3 people found this review helpful
134,Great,"Feb 11, 2021 - Business Development Associate in Dublin, Dublin",5.0,"Salary, Benefits, Culture, People, Opportunities",No Cons in my experience,Be the first to find this review helpful
135,Salesforce Pardot Consultant,"Feb 11, 2021 - Senior Consultant in London, England",5.0,"Friendly and fun, good benefits","Fast paced, very commercial focused",Be the first to find this review helpful
136,great experience,"Feb 11, 2021 - Sales Development Representative (SDR) in Dublin, Dublin",5.0,"a lot of benefits, great company to work for","nothing to say, very good company",Be the first to find this review helpful
137,Very professional,"Feb 12, 2021 - CRM Manager in Copenhagen, Capital Region",5.0,"Motivation, employee, management and professional",At the moment not aware of any.,Be the first to find this review helpful
138,great company,"Feb 12, 2021 - BDR in Dublin, Dublin",5.0,great perks and amazing culture,long hours and high pressure,Be the first to find this review helpful
139,My experience is phenomenal,,5.0,"I can easily say, Salesforce Equality value is absolutely true! not just a line in the values. I am a middle eastern muslim girl, I applied through LinkedIn I knew no one, I completely got the job based on a fair qualification. The professionality in the 4 interviews I went through made me really happy to move to Dublin and start my career with Salesforce",There was some misunderstanding on my accounts and which level I will be managing - Compensation as well was not really clear,Be the first to find this review helpful
140,Great place to work,,5.0,* hands-on mentoring * great virtual onboarding * career vision * great career progression * good work-life balance * international teams and career opportunities * business achieving huge growths despite pandemic which reflects in your own results * flexible home-working abilities,"* if I really have to say one thing, continuous organisational changes / optimizations which can become distracting at times. Upside is that your career can move quickly as well thanks to this flexibility.",Be the first to find this review helpful
